l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,1,[460; 460],540,36.016441,0.961538,4,[X13 >= 91.314000 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9556313993174061; 'recall': 0.9688581314878892; 'f1-score': 0.9621993127147765; 'support': 289}; '1.0': {'precision': 0.9461077844311377; 'recall': 0.9239766081871345; 'f1-score': 0.9349112426035503; 'support': 171}; 'accuracy': 0.9521739130434783; 'macro avg': {'precision': 0.950869591874272; 'recall': 0.9464173698375118; 'f1-score': 0.9485552776591635; 'support': 460}; 'weighted avg': {'precision': 0.952091099000989; 'recall': 0.9521739130434783; 'f1-score': 0.9520552692603859; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.959375; 'recall': 0.959375; 'f1-score': 0.9593750000000001; 'support': 52}; 'weighted avg': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 52}}
l: 5,2,CNF,1,460,52,1,[460; 460],540,1001.611461,0.942308,7,[X7 >= 0.048318 OR X13 >= 91.314000 OR X23 >= 926.960000] AND [X1 >= 21.272000 OR X23 >= 926.960000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9758620689655172; 'recall': 0.9826388888888888; 'f1-score': 0.9792387543252595; 'support': 288}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.9593023255813954; 'f1-score': 0.9649122807017544; 'support': 172}; 'accuracy': 0.9739130434782609; 'macro avg': {'precision': 0.9732251521298174; 'recall': 0.9709706072351421; 'f1-score': 0.972075517513507; 'support': 460}; 'weighted avg': {'precision': 0.9738901137666461; 'recall': 0.9739130434782609; 'f1-score': 0.9738818989703837; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
l: 5,2,CNF,2,461,51,1,[461; 461],540,1000.695610,0.921569,8,[X13 >= 54.088000 OR X23 >= 781.180000 OR X24 >= 0.161480 OR X28 >= 0.360080] AND [X17 >= 0.018688 OR X20 >= 17.386000 OR X21 >= 33.646000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9726027397260274; 'recall': 0.9826989619377162; 'f1-score': 0.9776247848537005; 'support': 289}; '1.0': {'precision': 0.9704142011834319; 'recall': 0.9534883720930233; 'f1-score': 0.9618768328445748; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9715084704547297; 'recall': 0.9680936670153697; 'f1-score': 0.9697508088491377; 'support': 461}; 'weighted avg': {'precision': 0.9717861917231502; 'recall': 0.9718004338394793; 'f1-score': 0.9717491932147208; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 5,2,CNF,3,461,51,1,[461; 461],540,1001.899275,0.882353,10,[X20 >= 16.004000 OR X22 >= 105.740000 OR X27 >= 0.177540] AND [X7 >= 0.084254 OR X13 >= 54.088000 OR X14 >= 0.007773 OR X20 >= 20.294000 OR X21 >= 33.646000 OR X24 >= 0.137680 OR X28 >= 0.360080],{'0.0': {'precision': 0.9728813559322034; 'recall': 0.9930795847750865; 'f1-score': 0.9828767123287672; 'support': 289}; '1.0': {'precision': 0.9879518072289156; 'recall': 0.9534883720930233; 'f1-score': 0.9704142011834319; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9804165815805594; 'recall': 0.9732839784340549; 'f1-score': 0.9766454567560996; 'support': 461}; 'weighted avg': {'precision': 0.978504170732712; 'recall': 0.9783080260303688; 'f1-score': 0.9782269250901605; 'support': 461}},{'0.0': {'precision': 0.8421052631578947; 'recall': 1.0; 'f1-score': 0.9142857142857143; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.6842105263157895; 'f1-score': 0.8125000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.9210526315789473; 'recall': 0.8421052631578947; 'f1-score': 0.8633928571428572; 'support': 51}; 'weighted avg': {'precision': 0.9009287925696594; 'recall': 0.8823529411764706; 'f1-score': 0.8763655462184875; 'support': 51}}
l: 5,2,CNF,4,461,51,1,[461; 461],540,1001.021388,0.980392,8,[X0 >= 15.056000 OR X7 >= 0.048318 OR X13 >= 54.088000 OR X25 >= 0.447840] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.150800 OR X28 >= 0.360080],{'0.0': {'precision': 0.9724137931034482; 'recall': 0.9757785467128027; 'f1-score': 0.9740932642487047; 'support': 289}; '1.0': {'precision': 0.9590643274853801; 'recall': 0.9534883720930233; 'f1-score': 0.9562682215743439; 'support': 172}; 'accuracy': 0.9674620390455532; 'macro avg': {'precision': 0.9657390602944141; 'recall': 0.964633459402913; 'f1-score': 0.9651807429115242; 'support': 461}; 'weighted avg': {'precision': 0.9674330814194837; 'recall': 0.9674620390455532; 'f1-score': 0.9674427060274681; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
l: 5,2,CNF,5,461,51,1,[461; 461],540,1000.790538,0.941176,8,[X7 >= 0.048318 OR X23 >= 926.960000 OR X25 >= 0.447840] AND [X1 >= 21.272000 OR X13 >= 54.088000 OR X15 < 0.011800 OR X27 >= 0.150800 OR X28 >= 0.360080],{'0.0': {'precision': 0.976027397260274; 'recall': 0.986159169550173; 'f1-score': 0.981067125645439; 'support': 289}; '1.0': {'precision': 0.9763313609467456; 'recall': 0.9593023255813954; 'f1-score': 0.967741935483871; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9761793791035098; 'recall': 0.9727307475657843; 'f1-score': 0.9744045305646549; 'support': 461}; 'weighted avg': {'precision': 0.9761408067051179; 'recall': 0.9761388286334056; 'f1-score': 0.976095471181687; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,2,CNF,6,461,51,1,[461; 461],540,1000.703562,0.980392,11,[X9 < 0.055338 OR X14 < 0.004224 OR X23 >= 781.180000 OR X25 >= 0.447840 OR X27 >= 0.177540] AND [X13 >= 54.088000 OR X17 >= 0.013700 OR X21 >= 33.646000 OR X24 >= 0.137680 OR X27 >= 0.150800 OR X28 >= 0.360080],{'0.0': {'precision': 0.9726027397260274; 'recall': 0.9826989619377162; 'f1-score': 0.9776247848537005; 'support': 289}; '1.0': {'precision': 0.9704142011834319; 'recall': 0.9534883720930233; 'f1-score': 0.9618768328445748; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9715084704547297; 'recall': 0.9680936670153697; 'f1-score': 0.9697508088491377; 'support': 461}; 'weighted avg': {'precision': 0.9717861917231502; 'recall': 0.9718004338394793; 'f1-score': 0.9717491932147208; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
l: 5,2,CNF,7,461,51,1,[461; 461],540,1000.948285,0.921569,8,[X3 >= 700.660000 OR X7 >= 0.048318 OR X13 >= 54.088000] AND [X1 >= 21.272000 OR X5 < 0.059638 OR X13 >= 54.088000 OR X27 >= 0.150800 OR X28 >= 0.360080],{'0.0': {'precision': 0.9761092150170648; 'recall': 0.9896193771626297; 'f1-score': 0.9828178694158075; 'support': 289}; '1.0': {'precision': 0.9821428571428571; 'recall': 0.9593023255813954; 'f1-score': 0.9705882352941176; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.979126036079961; 'recall': 0.9744608513720125; 'f1-score': 0.9767030523549626; 'support': 461}; 'weighted avg': {'precision': 0.9783603786735428; 'recall': 0.9783080260303688; 'f1-score': 0.9782549690493636; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 5,2,CNF,8,461,51,1,[461; 461],540,1002.220851,0.901961,10,[X15 < 0.011800 OR X20 >= 17.386000 OR X21 >= 28.460000 OR X22 >= 115.900000 OR X24 >= 0.161480 OR X28 >= 0.360080] AND [X7 >= 0.048318 OR X13 >= 38.430000 OR X20 >= 17.386000 OR X25 >= 0.447840],{'0.0': {'precision': 0.986013986013986; 'recall': 0.9757785467128027; 'f1-score': 0.9808695652173913; 'support': 289}; '1.0': {'precision': 0.96; 'recall': 0.9767441860465116; 'f1-score': 0.9682997118155618; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.973006993006993; 'recall': 0.9762613663796571; 'f1-score': 0.9745846385164766; 'support': 461}; 'weighted avg': {'precision': 0.9763081170456442; 'recall': 0.9761388286334056; 'f1-score': 0.9761797283733248; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
l: 5,2,CNF,9,461,51,1,[461; 461],540,1000.738917,0.901961,8,[X7 >= 0.048318 OR X13 >= 38.430000 OR X25 >= 0.447840] AND [X1 >= 22.440000 OR X20 >= 17.386000 OR X21 >= 28.460000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9759450171821306; 'recall': 0.9826989619377162; 'f1-score': 0.9793103448275862; 'support': 289}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.9593023255813954; 'f1-score': 0.9649122807017544; 'support': 172}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9732666262381241; 'recall': 0.9710006437595557; 'f1-score': 0.9721113127646703; 'support': 461}; 'weighted avg': {'precision': 0.9739463914017873; 'recall': 0.9739696312364425; 'f1-score': 0.9739383989932194; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.931599 (+- 0.030767), (mean training time) 1001.163043 (+- 0.519897)
l: 5,2,DNF,0,460,52,1,[460; 460],540,1000.924230,0.942308,8,[X3 >= 700.660000 AND X8 >= 0.149580 AND X10 >= 0.246040] OR [X7 >= 0.048318 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.120740 AND X26 >= 0.177180],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9965397923875432; 'f1-score': 0.9829351535836177; 'support': 289}; '1.0': {'precision': 0.9938650306748467; 'recall': 0.9473684210526315; 'f1-score': 0.970059880239521; 'support': 171}; 'accuracy': 0.9782608695652174; 'macro avg': {'precision': 0.9817810001859082; 'recall': 0.9719541067200874; 'f1-score': 0.9764975169115694; 'support': 460}; 'weighted avg': {'precision': 0.9786811836691804; 'recall': 0.9782608695652174; 'f1-score': 0.9781489106665731; 'support': 460}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.85; 'f1-score': 0.9189189189189189; 'support': 20}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.925; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9472527472527472; 'recall': 0.9423076923076923; 'f1-score': 0.9412604337977473; 'support': 52}}
l: 5,2,DNF,1,460,52,1,[460; 460],540,1002.423944,0.980769,10,[X8 >= 0.149580 AND X11 < 1.909400 AND X12 >= 1.740800 AND X23 >= 926.960000] OR [X7 >= 0.048318 AND X13 >= 13.160000 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X24 >= 0.102960 AND X26 >= 0.177180],{'0.0': {'precision': 0.9663299663299664; 'recall': 0.9965277777777778; 'f1-score': 0.9811965811965812; 'support': 288}; '1.0': {'precision': 0.9938650306748467; 'recall': 0.9418604651162791; 'f1-score': 0.9671641791044777; 'support': 172}; 'accuracy': 0.9760869565217392; 'macro avg': {'precision': 0.9800974985024065; 'recall': 0.9691941214470284; 'f1-score': 0.9741803801505294; 'support': 460}; 'weighted avg': {'precision': 0.9766256860415303; 'recall': 0.9760869565217392; 'f1-score': 0.975949683023012; 'support': 460}},{'0.0': {'precision': 0.9705882352941176; 'recall': 1.0; 'f1-score': 0.9850746268656716; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9852941176470589; 'recall': 0.9736842105263157; 'f1-score': 0.9790237999193223; 'support': 52}; 'weighted avg': {'precision': 0.9813348416289593; 'recall': 0.9807692307692307; 'f1-score': 0.9806528687125702; 'support': 52}}
l: 5,2,DNF,2,461,51,1,[461; 461],540,1001.708882,0.941176,10,[X4 >= 0.079654 AND X7 >= 0.048318 AND X11 >= 0.640400 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X20 >= 12.498000 AND X21 >= 21.988000 AND X26 >= 0.177180] OR [X8 >= 0.149580 AND X23 >= 926.960000],{'0.0': {'precision': 0.9728813559322034; 'recall': 0.9930795847750865; 'f1-score': 0.9828767123287672; 'support': 289}; '1.0': {'precision': 0.9879518072289156; 'recall': 0.9534883720930233; 'f1-score': 0.9704142011834319; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9804165815805594; 'recall': 0.9732839784340549; 'f1-score': 0.9766454567560996; 'support': 461}; 'weighted avg': {'precision': 0.978504170732712; 'recall': 0.9783080260303688; 'f1-score': 0.9782269250901605; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
l: 5,2,DNF,3,461,51,1,[461; 461],540,1001.536633,0.901961,7,[X4 >= 0.079654 AND X14 >= 0.004224 AND X20 >= 17.386000] OR [X7 >= 0.048318 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X28 >= 0.243620],{'0.0': {'precision': 0.9665551839464883; 'recall': 1.0; 'f1-score': 0.9829931972789115; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9418604651162791; 'f1-score': 0.970059880239521; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9832775919732442; 'recall': 0.9709302325581395; 'f1-score': 0.9765265387592164; 'support': 461}; 'weighted avg': {'precision': 0.9790335101096207; 'recall': 0.9783080260303688; 'f1-score': 0.978167751442089; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
l: 5,2,DNF,4,461,51,1,[461; 461],540,1001.372327,0.960784,10,[X8 >= 0.149580 AND X11 < 1.909400 AND X13 >= 24.530000 AND X23 >= 926.960000] OR [X7 >= 0.048318 AND X12 >= 1.516600 AND X21 >= 20.176000 AND X22 >= 97.660000 AND X24 >= 0.102960 AND X26 >= 0.226700],{'0.0': {'precision': 0.96; 'recall': 0.9965397923875432; 'f1-score': 0.9779286926994907; 'support': 289}; '1.0': {'precision': 0.9937888198757764; 'recall': 0.9302325581395349; 'f1-score': 0.960960960960961; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9768944099378882; 'recall': 0.9633861752635391; 'f1-score': 0.9694448268302258; 'support': 461}; 'weighted avg': {'precision': 0.9726066746608103; 'recall': 0.9718004338394793; 'f1-score': 0.9715979988621216; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,2,DNF,5,461,51,1,[461; 461],540,1001.625585,0.941176,9,[X7 >= 0.048318 AND X13 >= 13.160000 AND X21 >= 21.988000 AND X22 >= 91.304000 AND X26 >= 0.177180] OR [X8 >= 0.149580 AND X11 < 1.909400 AND X12 >= 1.740800 AND X23 >= 926.960000],{'0.0': {'precision': 0.9727891156462585; 'recall': 0.9896193771626297; 'f1-score': 0.981132075471698; 'support': 289}; '1.0': {'precision': 0.9820359281437125; 'recall': 0.9534883720930233; 'f1-score': 0.9675516224188789; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9774125218949855; 'recall': 0.9715538746278265; 'f1-score': 0.9743418489452884; 'support': 461}; 'weighted avg': {'precision': 0.976239119441404; 'recall': 0.9761388286334056; 'f1-score': 0.9760651819248762; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
l: 5,2,DNF,6,461,51,1,[461; 461],540,1004.255044,0.980392,8,[X8 >= 0.149580 AND X12 >= 1.740800 AND X23 >= 926.960000] OR [X7 >= 0.048318 AND X13 >= 13.160000 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9632107023411371; 'recall': 0.9965397923875432; 'f1-score': 0.9795918367346939; 'support': 289}; '1.0': {'precision': 0.9938271604938271; 'recall': 0.936046511627907; 'f1-score': 0.9640718562874252; 'support': 172}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9785189314174821; 'recall': 0.9662931520077251; 'f1-score': 0.9718318465110596; 'support': 461}; 'weighted avg': {'precision': 0.974633762649733; 'recall': 0.9739696312364425; 'f1-score': 0.9738013017305068; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
l: 5,2,DNF,7,461,51,1,[461; 461],540,1059.323219,0.862745,8,[X6 >= 0.086212 AND X7 >= 0.048318 AND X12 >= 1.516600 AND X23 >= 686.500000] OR [X0 >= 12.726000 AND X1 >= 17.912000 AND X15 < 0.017020 AND X26 >= 0.177180],{'0.0': {'precision': 0.9695945945945946; 'recall': 0.9930795847750865; 'f1-score': 0.9811965811965813; 'support': 289}; '1.0': {'precision': 0.9878787878787879; 'recall': 0.9476744186046512; 'f1-score': 0.9673590504451038; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9787366912366913; 'recall': 0.9703770016898688; 'f1-score': 0.9742778158208425; 'support': 461}; 'weighted avg': {'precision': 0.9764164628047493; 'recall': 0.9761388286334056; 'f1-score': 0.9760337714585028; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8560606060606061; 'recall': 0.8478618421052632; 'f1-score': 0.8515592515592516; 'support': 51}; 'weighted avg': {'precision': 0.8618538324420677; 'recall': 0.8627450980392157; 'f1-score': 0.8619461090049324; 'support': 51}}
l: 5,2,DNF,8,461,51,1,[461; 461],540,1003.376718,0.921569,8,[X8 >= 0.149580 AND X23 >= 926.960000] OR [X7 >= 0.048318 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X22 >= 97.660000 AND X24 >= 0.120740 AND X26 >= 0.177180],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9965397923875432; 'f1-score': 0.9829351535836177; 'support': 289}; '1.0': {'precision': 0.9939024390243902; 'recall': 0.9476744186046512; 'f1-score': 0.9702380952380952; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.98179970436068; 'recall': 0.9721071054960972; 'f1-score': 0.9765866244108565; 'support': 461}; 'weighted avg': {'precision': 0.9787280775588273; 'recall': 0.9783080260303688; 'f1-score': 0.9781978563267199; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 5,2,DNF,9,461,51,1,[461; 461],540,1024.159383,0.921569,6,[X12 >= 2.590800 AND X23 >= 926.960000] OR [X7 >= 0.048318 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X28 >= 0.243620],{'0.0': {'precision': 0.96; 'recall': 0.9965397923875432; 'f1-score': 0.9779286926994907; 'support': 289}; '1.0': {'precision': 0.9937888198757764; 'recall': 0.9302325581395349; 'f1-score': 0.960960960960961; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9768944099378882; 'recall': 0.9633861752635391; 'f1-score': 0.9694448268302258; 'support': 461}; 'weighted avg': {'precision': 0.9726066746608103; 'recall': 0.9718004338394793; 'f1-score': 0.9715979988621216; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.935445 (+- 0.034090), (mean training time) 1010.070596 (+- 17.705354)
