l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,1,[460; 460],122,1.612859,0.980769,4,[X7 >= 0.079005 OR X13 >= 53.780000 OR X23 >= 884.550000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9496644295302014; 'recall': 0.9792387543252595; 'f1-score': 0.9642248722316866; 'support': 289}; '1.0': {'precision': 0.9629629629629629; 'recall': 0.9122807017543859; 'f1-score': 0.9369369369369369; 'support': 171}; 'accuracy': 0.9543478260869566; 'macro avg': {'precision': 0.9563136962465821; 'recall': 0.9457597280398227; 'f1-score': 0.9505809045843118; 'support': 460}; 'weighted avg': {'precision': 0.9546080147845541; 'recall': 0.9543478260869566; 'f1-score': 0.9540808788938558; 'support': 460}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.975; 'f1-score': 0.9794871794871796; 'support': 52}; 'weighted avg': {'precision': 0.9813519813519813; 'recall': 0.9807692307692307; 'f1-score': 0.9806706114398422; 'support': 52}}
l: 5,2,CNF,1,460,52,1,[460; 460],122,159.869149,1.000000,9,[X3 >= 696.250000 OR X7 >= 0.051420 OR X23 >= 884.550000] AND [X7 >= 0.079005 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X23 >= 1214.000000 OR X27 >= 0.175750 OR X28 >= 0.357100],{'0.0': {'precision': 0.96; 'recall': 1.0; 'f1-score': 0.9795918367346939; 'support': 288}; '1.0': {'precision': 1.0; 'recall': 0.9302325581395349; 'f1-score': 0.963855421686747; 'support': 172}; 'accuracy': 0.9739130434782609; 'macro avg': {'precision': 0.98; 'recall': 0.9651162790697674; 'f1-score': 0.9717236292107204; 'support': 460}; 'weighted avg': {'precision': 0.9749565217391305; 'recall': 0.9739130434782609; 'f1-score': 0.973707785890679; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}}
l: 5,2,CNF,2,461,51,1,[461; 461],122,31.567179,0.941176,8,[X7 >= 0.051420 OR X12 >= 5.131000 OR X23 >= 884.550000] AND [X13 >= 53.780000 OR X21 >= 29.295000 OR X22 >= 117.450000 OR X27 >= 0.175750 OR X28 >= 0.357100],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9965397923875432; 'f1-score': 0.9829351535836177; 'support': 289}; '1.0': {'precision': 0.9939024390243902; 'recall': 0.9476744186046512; 'f1-score': 0.9702380952380952; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.98179970436068; 'recall': 0.9721071054960972; 'f1-score': 0.9765866244108565; 'support': 461}; 'weighted avg': {'precision': 0.9787280775588273; 'recall': 0.9783080260303688; 'f1-score': 0.9781978563267199; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,2,CNF,3,461,51,1,[461; 461],122,42.789427,0.882353,5,[X7 >= 0.079005 OR X20 >= 18.225000 OR X24 >= 0.136150] AND [X22 >= 101.650000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9727891156462585; 'recall': 0.9896193771626297; 'f1-score': 0.981132075471698; 'support': 289}; '1.0': {'precision': 0.9820359281437125; 'recall': 0.9534883720930233; 'f1-score': 0.9675516224188789; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9774125218949855; 'recall': 0.9715538746278265; 'f1-score': 0.9743418489452884; 'support': 461}; 'weighted avg': {'precision': 0.976239119441404; 'recall': 0.9761388286334056; 'f1-score': 0.9760651819248762; 'support': 461}},{'0.0': {'precision': 0.8421052631578947; 'recall': 1.0; 'f1-score': 0.9142857142857143; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.6842105263157895; 'f1-score': 0.8125000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.9210526315789473; 'recall': 0.8421052631578947; 'f1-score': 0.8633928571428572; 'support': 51}; 'weighted avg': {'precision': 0.9009287925696594; 'recall': 0.8823529411764706; 'f1-score': 0.8763655462184875; 'support': 51}}
l: 5,2,CNF,4,461,51,1,[461; 461],122,120.727730,0.960784,8,[X6 >= 0.119200 OR X13 >= 53.780000 OR X20 >= 16.795000 OR X27 >= 0.142350] AND [X13 >= 31.285000 OR X21 >= 29.295000 OR X22 >= 117.450000 OR X28 >= 0.357100],{'0.0': {'precision': 0.9759450171821306; 'recall': 0.9826989619377162; 'f1-score': 0.9793103448275862; 'support': 289}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.9593023255813954; 'f1-score': 0.9649122807017544; 'support': 172}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9732666262381241; 'recall': 0.9710006437595557; 'f1-score': 0.9721113127646703; 'support': 461}; 'weighted avg': {'precision': 0.9739463914017873; 'recall': 0.9739696312364425; 'f1-score': 0.9739383989932194; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
l: 5,2,CNF,5,461,51,1,[461; 461],122,43.356368,0.960784,9,[X7 >= 0.051420 OR X12 >= 5.131000 OR X23 >= 884.550000] AND [X7 >= 0.079005 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X23 >= 1214.000000 OR X27 >= 0.175750 OR X28 >= 0.357100],{'0.0': {'precision': 0.9665551839464883; 'recall': 1.0; 'f1-score': 0.9829931972789115; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9418604651162791; 'f1-score': 0.970059880239521; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9832775919732442; 'recall': 0.9709302325581395; 'f1-score': 0.9765265387592164; 'support': 461}; 'weighted avg': {'precision': 0.9790335101096207; 'recall': 0.9783080260303688; 'f1-score': 0.978167751442089; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,2,CNF,6,461,51,1,[461; 461],122,91.441492,0.921569,8,[X6 >= 0.119200 OR X10 >= 0.420250 OR X12 >= 2.762000 OR X22 >= 117.450000 OR X29 >= 0.092790] AND [X3 >= 696.250000 OR X22 >= 101.650000 OR X27 >= 0.175750],{'0.0': {'precision': 0.976027397260274; 'recall': 0.986159169550173; 'f1-score': 0.981067125645439; 'support': 289}; '1.0': {'precision': 0.9763313609467456; 'recall': 0.9593023255813954; 'f1-score': 0.967741935483871; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9761793791035098; 'recall': 0.9727307475657843; 'f1-score': 0.9744045305646549; 'support': 461}; 'weighted avg': {'precision': 0.9761408067051179; 'recall': 0.9761388286334056; 'f1-score': 0.976095471181687; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.875; 'f1-score': 0.9333333333333333; 'support': 32}; '1.0': {'precision': 0.8260869565217391; 'recall': 1.0; 'f1-score': 0.9047619047619047; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9130434782608696; 'recall': 0.9375; 'f1-score': 0.919047619047619; 'support': 51}; 'weighted avg': {'precision': 0.9352088661551577; 'recall': 0.9215686274509803; 'f1-score': 0.922689075630252; 'support': 51}}
l: 5,2,CNF,7,461,51,1,[461; 461],122,20.830879,0.921569,9,[X2 >= 114.800000 OR X7 >= 0.079005 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X25 >= 0.367250 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X13 >= 53.780000 OR X23 >= 884.550000],{'0.0': {'precision': 0.972972972972973; 'recall': 0.9965397923875432; 'f1-score': 0.9846153846153847; 'support': 289}; '1.0': {'precision': 0.9939393939393939; 'recall': 0.9534883720930233; 'f1-score': 0.973293768545994; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9834561834561835; 'recall': 0.9750140822402833; 'f1-score': 0.9789545765806893; 'support': 461}; 'weighted avg': {'precision': 0.9807955855678199; 'recall': 0.9804772234273319; 'f1-score': 0.9803912675569569; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 5,2,CNF,8,461,51,1,[461; 461],122,43.401506,0.960784,9,[X7 >= 0.051420 OR X13 >= 53.780000 OR X23 >= 884.550000] AND [X0 >= 17.880000 OR X7 >= 0.079005 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X27 >= 0.175750 OR X28 >= 0.357100],{'0.0': {'precision': 0.9665551839464883; 'recall': 1.0; 'f1-score': 0.9829931972789115; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9418604651162791; 'f1-score': 0.970059880239521; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9832775919732442; 'recall': 0.9709302325581395; 'f1-score': 0.9765265387592164; 'support': 461}; 'weighted avg': {'precision': 0.9790335101096207; 'recall': 0.9783080260303688; 'f1-score': 0.978167751442089; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,2,CNF,9,461,51,1,[461; 461],122,67.921345,0.941176,7,[X1 >= 18.635000 OR X22 >= 117.450000 OR X27 >= 0.175750 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X13 >= 53.780000 OR X23 >= 884.550000],{'0.0': {'precision': 0.9793103448275862; 'recall': 0.9826989619377162; 'f1-score': 0.9810017271157168; 'support': 289}; '1.0': {'precision': 0.9707602339181286; 'recall': 0.9651162790697675; 'f1-score': 0.967930029154519; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9750352893728573; 'recall': 0.9739076205037418; 'f1-score': 0.9744658781351179; 'support': 461}; 'weighted avg': {'precision': 0.976120281755077; 'recall': 0.9761388286334056; 'f1-score': 0.9761246510868098; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.943250 (+- 0.029667), (mean training time) 64.971790 (+- 43.235652)
l: 5,2,DNF,0,460,52,1,[460; 460],122,275.325790,0.942308,7,[X3 >= 696.250000 AND X12 >= 1.751000 AND X15 >= 0.008401] OR [X6 >= 0.069225 AND X10 >= 0.193650 AND X23 >= 696.050000 AND X24 >= 0.136150],{'0.0': {'precision': 0.9663299663299664; 'recall': 0.9930795847750865; 'f1-score': 0.9795221843003413; 'support': 289}; '1.0': {'precision': 0.9877300613496932; 'recall': 0.9415204678362573; 'f1-score': 0.9640718562874252; 'support': 171}; 'accuracy': 0.9739130434782609; 'macro avg': {'precision': 0.9770300138398298; 'recall': 0.9673000263056719; 'f1-score': 0.9717970202938833; 'support': 460}; 'weighted avg': {'precision': 0.9742852190438214; 'recall': 0.9739130434782609; 'f1-score': 0.9737786927998877; 'support': 460}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.85; 'f1-score': 0.9189189189189189; 'support': 20}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.925; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9472527472527472; 'recall': 0.9423076923076923; 'f1-score': 0.9412604337977473; 'support': 52}}
l: 5,2,DNF,1,460,52,1,[460; 460],122,96.204309,0.923077,7,[X6 >= 0.069225 AND X21 >= 23.350000 AND X27 >= 0.142350 AND X28 >= 0.280650] OR [X3 >= 696.250000 AND X12 >= 1.751000 AND X15 >= 0.008401],{'0.0': {'precision': 0.9662162162162162; 'recall': 0.9930555555555556; 'f1-score': 0.9794520547945206; 'support': 288}; '1.0': {'precision': 0.9878048780487805; 'recall': 0.9418604651162791; 'f1-score': 0.9642857142857143; 'support': 172}; 'accuracy': 0.9739130434782609; 'macro avg': {'precision': 0.9770105471324984; 'recall': 0.9674580103359174; 'f1-score': 0.9718688845401174; 'support': 460}; 'weighted avg': {'precision': 0.9742884984666533; 'recall': 0.9739130434782609; 'f1-score': 0.9737811622564451; 'support': 460}},{'0.0': {'precision': 0.8918918918918919; 'recall': 1.0; 'f1-score': 0.9428571428571428; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9459459459459459; 'recall': 0.8947368421052632; 'f1-score': 0.9126050420168067; 'support': 52}; 'weighted avg': {'precision': 0.9313929313929314; 'recall': 0.9230769230769231; 'f1-score': 0.9207498383968973; 'support': 52}}
l: 5,2,DNF,2,461,51,1,[461; 461],122,262.304209,0.960784,7,[X0 < 15.045000 AND X6 >= 0.069225 AND X23 >= 696.050000 AND X24 >= 0.136150] OR [X3 >= 696.250000 AND X12 >= 1.751000 AND X15 >= 0.008401],{'0.0': {'precision': 0.96; 'recall': 0.9965397923875432; 'f1-score': 0.9779286926994907; 'support': 289}; '1.0': {'precision': 0.9937888198757764; 'recall': 0.9302325581395349; 'f1-score': 0.960960960960961; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9768944099378882; 'recall': 0.9633861752635391; 'f1-score': 0.9694448268302258; 'support': 461}; 'weighted avg': {'precision': 0.9726066746608103; 'recall': 0.9718004338394793; 'f1-score': 0.9715979988621216; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,2,DNF,3,461,51,1,[461; 461],122,293.775198,0.921569,7,[X3 >= 696.250000 AND X12 >= 1.751000 AND X15 >= 0.008401] OR [X6 >= 0.069225 AND X10 >= 0.193650 AND X23 >= 696.050000 AND X24 >= 0.136150],{'0.0': {'precision': 0.9664429530201343; 'recall': 0.9965397923875432; 'f1-score': 0.9812606473594547; 'support': 289}; '1.0': {'precision': 0.9938650306748467; 'recall': 0.9418604651162791; 'f1-score': 0.9671641791044777; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9801539918474904; 'recall': 0.9692001287519112; 'f1-score': 0.9742124132319663; 'support': 461}; 'weighted avg': {'precision': 0.9766741837286169; 'recall': 0.9761388286334056; 'f1-score': 0.9760012275333028; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 5,2,DNF,4,461,51,1,[461; 461],122,549.608304,0.960784,7,[X4 >= 0.089465 AND X6 >= 0.089420 AND X21 >= 23.350000 AND X27 >= 0.142350] OR [X12 >= 1.751000 AND X15 >= 0.008401 AND X20 >= 16.795000],{'0.0': {'precision': 0.9629629629629629; 'recall': 0.9896193771626297; 'f1-score': 0.9761092150170648; 'support': 289}; '1.0': {'precision': 0.9817073170731707; 'recall': 0.936046511627907; 'f1-score': 0.9583333333333333; 'support': 172}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.9723351400180669; 'recall': 0.9628329443952683; 'f1-score': 0.9672212741751991; 'support': 461}; 'weighted avg': {'precision': 0.9699565180756653; 'recall': 0.9696312364425163; 'f1-score': 0.969476998857408; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,2,DNF,5,461,51,1,[461; 461],122,505.065161,0.960784,8,[X13 >= 18.515000 AND X20 >= 14.905000 AND X24 >= 0.136150 AND X26 >= 0.216400 AND X27 >= 0.109550] OR [X3 >= 696.250000 AND X12 >= 1.751000 AND X15 >= 0.008401],{'0.0': {'precision': 0.9630872483221476; 'recall': 0.9930795847750865; 'f1-score': 0.9778534923339012; 'support': 289}; '1.0': {'precision': 0.9877300613496932; 'recall': 0.936046511627907; 'f1-score': 0.9611940298507463; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9754086548359204; 'recall': 0.9645630482014967; 'f1-score': 0.9695237610923237; 'support': 461}; 'weighted avg': {'precision': 0.9722815299723382; 'recall': 0.9718004338394793; 'f1-score': 0.9716378143575397; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,2,DNF,6,461,51,1,[461; 461],122,397.068286,0.921569,6,[X6 >= 0.069225 AND X10 >= 0.193650 AND X22 >= 101.650000 AND X27 >= 0.109550] OR [X1 >= 18.635000 AND X23 >= 884.550000],{'0.0': {'precision': 0.9725085910652921; 'recall': 0.9792387543252595; 'f1-score': 0.9758620689655173; 'support': 289}; '1.0': {'precision': 0.9647058823529412; 'recall': 0.9534883720930233; 'f1-score': 0.9590643274853802; 'support': 172}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.9686072367091166; 'recall': 0.9663635632091414; 'f1-score': 0.9674631982254487; 'support': 461}; 'weighted avg': {'precision': 0.9695973852116601; 'recall': 0.9696312364425163; 'f1-score': 0.9695947988254228; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
l: 5,2,DNF,7,461,51,1,[461; 461],122,40.037844,0.882353,7,[X1 >= 18.635000 AND X15 < 0.018380 AND X20 >= 16.795000] OR [X7 >= 0.051420 AND X10 >= 0.193650 AND X20 >= 14.905000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9761092150170648; 'recall': 0.9896193771626297; 'f1-score': 0.9828178694158075; 'support': 289}; '1.0': {'precision': 0.9821428571428571; 'recall': 0.9593023255813954; 'f1-score': 0.9705882352941176; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.979126036079961; 'recall': 0.9744608513720125; 'f1-score': 0.9767030523549626; 'support': 461}; 'weighted avg': {'precision': 0.9783603786735428; 'recall': 0.9783080260303688; 'f1-score': 0.9782549690493636; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
l: 5,2,DNF,8,461,51,1,[461; 461],122,213.538833,0.960784,7,[X3 >= 696.250000 AND X12 >= 1.751000 AND X15 >= 0.008401] OR [X6 >= 0.069225 AND X10 >= 0.193650 AND X23 >= 696.050000 AND X24 >= 0.136150],{'0.0': {'precision': 0.9630872483221476; 'recall': 0.9930795847750865; 'f1-score': 0.9778534923339012; 'support': 289}; '1.0': {'precision': 0.9877300613496932; 'recall': 0.936046511627907; 'f1-score': 0.9611940298507463; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9754086548359204; 'recall': 0.9645630482014967; 'f1-score': 0.9695237610923237; 'support': 461}; 'weighted avg': {'precision': 0.9722815299723382; 'recall': 0.9718004338394793; 'f1-score': 0.9716378143575397; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,2,DNF,9,461,51,1,[461; 461],122,1000.136828,0.921569,7,[X7 >= 0.051420 AND X10 >= 0.193650 AND X27 >= 0.142350] OR [X1 >= 18.635000 AND X7 >= 0.026805 AND X13 >= 31.285000 AND X20 >= 14.905000],{'0.0': {'precision': 0.9757785467128027; 'recall': 0.9757785467128027; 'f1-score': 0.9757785467128027; 'support': 289}; '1.0': {'precision': 0.9593023255813954; 'recall': 0.9593023255813954; 'f1-score': 0.9593023255813954; 'support': 172}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.9675404361470991; 'recall': 0.9675404361470991; 'f1-score': 0.9675404361470991; 'support': 461}; 'weighted avg': {'precision': 0.9696312364425163; 'recall': 0.9696312364425163; 'f1-score': 0.9696312364425163; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.935558 (+- 0.024829), (mean training time) 363.306476 (+- 261.256547)
l: 5,3,CNF,0,460,52,1,[460; 460],122,1000.210592,0.980769,12,[X2 >= 98.755000 OR X7 < 0.026805 OR X13 >= 53.780000 OR X20 >= 16.795000 OR X24 >= 0.136150] AND [X6 >= 0.069225 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X28 >= 0.357100] AND [X13 >= 53.780000 OR X22 >= 101.650000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.9965397923875432; 'f1-score': 0.9913941480206541; 'support': 289}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9766081871345029; 'f1-score': 0.9852507374631269; 'support': 171}; 'accuracy': 0.9891304347826086; 'macro avg': {'precision': 0.9901744944553164; 'recall': 0.9865739897610231; 'f1-score': 0.9883224427418904; 'support': 460}; 'weighted avg': {'precision': 0.98918095379903; 'recall': 0.9891304347826086; 'f1-score': 0.989110401922095; 'support': 460}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.975; 'f1-score': 0.9794871794871796; 'support': 52}; 'weighted avg': {'precision': 0.9813519813519813; 'recall': 0.9807692307692307; 'f1-score': 0.9806706114398422; 'support': 52}}
