lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],262,1015.257374,0.779939,3,[X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.7938669094520775; 'recall': 0.9580482445188033; 'f1-score': 0.8682644216624799; 'support': 20023}; '1': {'precision': 0.6199095022624435; 'recall': 0.21571406077783026; 'f1-score': 0.32005606821632987; 'support': 6351}; 'accuracy': 0.7792902100553576; 'macro avg': {'precision': 0.7068882058572605; 'recall': 0.5868811526483168; 'f1-score': 0.5941602449394049; 'support': 26374}; 'weighted avg': {'precision': 0.7519770371133588; 'recall': 0.7792902100553576; 'f1-score': 0.736252923492445; 'support': 26374}},{'0': {'precision': 0.7974397590361446; 'recall': 0.9519101123595506; 'f1-score': 0.8678549477566073; 'support': 2225}; '1': {'precision': 0.610909090909091; 'recall': 0.23796033994334279; 'f1-score': 0.3425076452599388; 'support': 706}; 'accuracy': 0.7799385875127943; 'macro avg': {'precision': 0.7041744249726178; 'recall': 0.5949352261514467; 'f1-score': 0.605181296508273; 'support': 2931}; 'weighted avg': {'precision': 0.7525094786889254; 'recall': 0.7799385875127943; 'f1-score': 0.7413127452446155; 'support': 2931}}
10,1,CNF,0,26374,2931,1,[26374; 26374],262,1011.296060,0.778915,6,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.7941030106991789; 'recall': 0.9563501972731359; 'f1-score': 0.8677073657022453; 'support': 20023}; '1': {'precision': 0.6132743362831858; 'recall': 0.21823334907888522; 'f1-score': 0.32191383114620836; 'support': 6351}; 'accuracy': 0.7786077197239706; 'macro avg': {'precision': 0.7036886734911824; 'recall': 0.5872917731760106; 'f1-score': 0.5948105984242268; 'support': 26374}; 'weighted avg': {'precision': 0.7505585005294673; 'recall': 0.7786077197239706; 'f1-score': 0.7362773688126802; 'support': 26374}},{'0': {'precision': 0.7972107048624198; 'recall': 0.950561797752809; 'f1-score': 0.8671586715867159; 'support': 2225}; '1': {'precision': 0.60431654676259; 'recall': 0.23796033994334279; 'f1-score': 0.34146341463414637; 'support': 706}; 'accuracy': 0.7789150460593655; 'macro avg': {'precision': 0.700763625812505; 'recall': 0.594261068848076; 'f1-score': 0.6043110431104312; 'support': 2931}; 'weighted avg': {'precision': 0.7507476289093391; 'recall': 0.7789150460593655; 'f1-score': 0.740532656094217; 'support': 2931}}
10,1,CNF,1,26374,2931,1,[26374; 26374],262,1011.423730,0.784374,7,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 18 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7941457338592485; 'recall': 0.955251460820057; 'f1-score': 0.867280311961549; 'support': 20023}; '1': {'precision': 0.6085626911314985; 'recall': 0.21933553771059675; 'f1-score': 0.3224537037037037; 'support': 6351}; 'accuracy': 0.7780389777811481; 'macro avg': {'precision': 0.7013542124953736; 'recall': 0.5872934992653268; 'f1-score': 0.5948670078326264; 'support': 26374}; 'weighted avg': {'precision': 0.7494563464184378; 'recall': 0.7780389777811481; 'f1-score': 0.7360831560866125; 'support': 26374}},{'0': {'precision': 0.7977570093457944; 'recall': 0.9591011235955056; 'f1-score': 0.8710204081632653; 'support': 2225}; '1': {'precision': 0.64453125; 'recall': 0.23371104815864022; 'f1-score': 0.343035343035343; 'support': 706}; 'accuracy': 0.784373933810986; 'macro avg': {'precision': 0.7211441296728972; 'recall': 0.5964060858770729; 'f1-score': 0.6070278755993042; 'support': 2931}; 'weighted avg': {'precision': 0.7608489963474557; 'recall': 0.784373933810986; 'f1-score': 0.7438428387397534; 'support': 2931}}
10,1,CNF,2,26374,2931,1,[26374; 26374],262,1011.403627,0.779597,7,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 1 OR X13 == 20 OR X13 == 41],{'0': {'precision': 0.7946703251018542; 'recall': 0.9546521500274684; 'f1-score': 0.8673457812464551; 'support': 20023}; '1': {'precision': 0.6086206896551725; 'recall': 0.22232719256809952; 'f1-score': 0.32568331219005886; 'support': 6351}; 'accuracy': 0.7783043906877986; 'macro avg': {'precision': 0.7016455073785133; 'recall': 0.588489671297784; 'f1-score': 0.596514546718257; 'support': 26374}; 'weighted avg': {'precision': 0.749868579643377; 'recall': 0.7783043906877986; 'f1-score': 0.7369105669832726; 'support': 26374}},{'0': {'precision': 0.794479671764267; 'recall': 0.9573033707865168; 'f1-score': 0.8683245006114961; 'support': 2225}; '1': {'precision': 0.62; 'recall': 0.21954674220963172; 'f1-score': 0.3242677824267783; 'support': 706}; 'accuracy': 0.779597407028318; 'macro avg': {'precision': 0.7072398358821335; 'recall': 0.5884250564980743; 'f1-score': 0.5962961415191372; 'support': 2931}; 'weighted avg': {'precision': 0.7524521561499468; 'recall': 0.779597407028318; 'f1-score': 0.7372756971183502; 'support': 2931}}
10,1,CNF,3,26374,2931,1,[26374; 26374],262,1011.655503,0.778574,4,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 41],{'0': {'precision': 0.7944029850746268; 'recall': 0.9569495080657244; 'f1-score': 0.8681331128378225; 'support': 20023}; '1': {'precision': 0.6175687666370896; 'recall': 0.2191780821917808; 'f1-score': 0.3235328297501453; 'support': 6351}; 'accuracy': 0.7792902100553576; 'macro avg': {'precision': 0.7059858758558581; 'recall': 0.5880637951287526; 'f1-score': 0.5958329712939838; 'support': 26374}; 'weighted avg': {'precision': 0.7518203612292943; 'recall': 0.7792902100553576; 'f1-score': 0.7369904572721199; 'support': 26374}},{'0': {'precision': 0.793591654247392; 'recall': 0.9573033707865168; 'f1-score': 0.8677938480342229; 'support': 2225}; '1': {'precision': 0.6153846153846154; 'recall': 0.21529745042492918; 'f1-score': 0.31899265477439664; 'support': 706}; 'accuracy': 0.7785738655748892; 'macro avg': {'precision': 0.7044881348160037; 'recall': 0.586300410605723; 'f1-score': 0.5933932514043098; 'support': 2931}; 'weighted avg': {'precision': 0.7506663149648535; 'recall': 0.7785738655748892; 'f1-score': 0.7356022265939508; 'support': 2931}}
10,1,CNF,4,26374,2931,1,[26374; 26374],262,1013.088662,0.770727,4,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.8036065293564653; 'recall': 0.9392198971183139; 'f1-score': 0.8661370178468625; 'support': 20023}; '1': {'precision': 0.5905114401076716; 'recall': 0.27633443552196507; 'f1-score': 0.376488254853588; 'support': 6351}; 'accuracy': 0.7795935390915295; 'macro avg': {'precision': 0.6970589847320685; 'recall': 0.6077771663201395; 'f1-score': 0.6213126363502253; 'support': 26374}; 'weighted avg': {'precision': 0.7522920942378224; 'recall': 0.7795935390915295; 'f1-score': 0.7482269816835847; 'support': 26374}},{'0': {'precision': 0.7996912389038981; 'recall': 0.9312359550561797; 'f1-score': 0.8604651162790699; 'support': 2225}; '1': {'precision': 0.55; 'recall': 0.26487252124645894; 'f1-score': 0.35755258126195033; 'support': 706}; 'accuracy': 0.7707267144319345; 'macro avg': {'precision': 0.6748456194519491; 'recall': 0.5980542381513193; 'f1-score': 0.6090088487705101; 'support': 2931}; 'weighted avg': {'precision': 0.7395472557356443; 'recall': 0.7707267144319345; 'f1-score': 0.7393268529825546; 'support': 2931}}
10,1,CNF,5,26375,2930,1,[26375; 26375],262,1012.978208,0.775427,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 18 OR X13 == 41],{'0': {'precision': 0.7948600846965042; 'recall': 0.9561504270089397; 'f1-score': 0.8680768097213721; 'support': 20023}; '1': {'precision': 0.6164263870685889; 'recall': 0.22213476070528967; 'f1-score': 0.3265825714616364; 'support': 6352}; 'accuracy': 0.7793744075829384; 'macro avg': {'precision': 0.7056432358825465; 'recall': 0.5891425938571146; 'f1-score': 0.5973296905915042; 'support': 26375}; 'weighted avg': {'precision': 0.7518871615748921; 'recall': 0.7793744075829384; 'f1-score': 0.7376665196199185; 'support': 26375}},{'0': {'precision': 0.7896487985212569; 'recall': 0.96; 'f1-score': 0.8665314401622718; 'support': 2225}; '1': {'precision': 0.6044444444444445; 'recall': 0.19290780141843972; 'f1-score': 0.2924731182795699; 'support': 705}; 'accuracy': 0.7754266211604095; 'macro avg': {'precision': 0.6970466214828507; 'recall': 0.5764539007092199; 'f1-score': 0.5795022792209208; 'support': 2930}; 'weighted avg': {'precision': 0.7450859761239351; 'recall': 0.7754266211604095; 'f1-score': 0.7284047790949323; 'support': 2930}}
10,1,CNF,6,26375,2930,1,[26375; 26375],262,1011.899385,0.785324,6,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7938871148343217; 'recall': 0.9560505418768417; 'f1-score': 0.8674551386623166; 'support': 20023}; '1': {'precision': 0.6109637488947833; 'recall': 0.2175692695214106; 'f1-score': 0.32087299744601816; 'support': 6352}; 'accuracy': 0.7781990521327015; 'macro avg': {'precision': 0.7024254318645525; 'recall': 0.5868099056991262; 'f1-score': 0.5941640680541673; 'support': 26375}; 'weighted avg': {'precision': 0.7498329263813189; 'recall': 0.7781990521327015; 'f1-score': 0.7358195079132767; 'support': 26375}},{'0': {'precision': 0.8; 'recall': 0.9564044943820225; 'f1-score': 0.871238485158649; 'support': 2225}; '1': {'precision': 0.6407407407407407; 'recall': 0.2453900709219858; 'f1-score': 0.3548717948717949; 'support': 705}; 'accuracy': 0.7853242320819113; 'macro avg': {'precision': 0.7203703703703703; 'recall': 0.6008972826520041; 'f1-score': 0.613055140015222; 'support': 2930}; 'weighted avg': {'precision': 0.7616799393249905; 'recall': 0.7853242320819113; 'f1-score': 0.7469932576322899; 'support': 2930}}
10,1,CNF,7,26375,2930,1,[26375; 26375],262,1012.315683,0.774403,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 1 OR X13 == 34],{'0': {'precision': 0.7946250829462508; 'recall': 0.9568995654996754; 'f1-score': 0.8682451569049507; 'support': 20023}; '1': {'precision': 0.618647812638091; 'recall': 0.22040302267002518; 'f1-score': 0.32501450957632033; 'support': 6352}; 'accuracy': 0.7795260663507109; 'macro avg': {'precision': 0.7066364477921709; 'recall': 0.5886512940848503; 'f1-score': 0.5966298332406356; 'support': 26375}; 'weighted avg': {'precision': 0.7522437513444525; 'recall': 0.7795260663507109; 'f1-score': 0.7374166802478337; 'support': 26375}},{'0': {'precision': 0.7915734526472782; 'recall': 0.9541573033707865; 'f1-score': 0.8652944772773589; 'support': 2225}; '1': {'precision': 0.5887096774193549; 'recall': 0.20709219858156028; 'f1-score': 0.3064008394543547; 'support': 705}; 'accuracy': 0.7744027303754266; 'macro avg': {'precision': 0.6901415650333165; 'recall': 0.5806247509761734; 'f1-score': 0.5858476583658567; 'support': 2930}; 'weighted avg': {'precision': 0.7427615203825391; 'recall': 0.7744027303754266; 'f1-score': 0.7308166565725063; 'support': 2930}}
10,1,CNF,8,26375,2930,1,[26375; 26375],262,1012.355114,0.778498,7,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8036938635584505; 'recall': 0.9366260487415102; 'f1-score': 0.8650830258302583; 'support': 20024}; '1': {'precision': 0.5824284304047384; 'recall': 0.2786962683042041; 'f1-score': 0.37699680511182104; 'support': 6351}; 'accuracy': 0.7781990521327015; 'macro avg': {'precision': 0.6930611469815944; 'recall': 0.6076611585228572; 'f1-score': 0.6210399154710396; 'support': 26375}; 'weighted avg': {'precision': 0.7504139861761103; 'recall': 0.7781990521327015; 'f1-score': 0.7475537144451286; 'support': 26375}},{'0': {'precision': 0.8016085790884718; 'recall': 0.9410971223021583; 'f1-score': 0.8657704239917271; 'support': 2224}; '1': {'precision': 0.5893416927899686; 'recall': 0.26628895184135976; 'f1-score': 0.36682926829268286; 'support': 706}; 'accuracy': 0.7784982935153584; 'macro avg': {'precision': 0.6954751359392202; 'recall': 0.603693037071759; 'f1-score': 0.616299846142205; 'support': 2930}; 'weighted avg': {'precision': 0.750461677475249; 'recall': 0.7784982935153584; 'f1-score': 0.7455477427891588; 'support': 2930}}
10,1,CNF,9,26375,2930,1,[26375; 26375],262,1011.609410,0.774744,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7945932498548802; 'recall': 0.957051538154215; 'f1-score': 0.8682887046350416; 'support': 20024}; '1': {'precision': 0.6189632255206026; 'recall': 0.2199653597858605; 'f1-score': 0.3245817843866171; 'support': 6351}; 'accuracy': 0.779563981042654; 'macro avg': {'precision': 0.7067782376877414; 'recall': 0.5885084489700377; 'f1-score': 0.5964352445108294; 'support': 26375}; 'weighted avg': {'precision': 0.7523022058910129; 'recall': 0.779563981042654; 'f1-score': 0.7373661396872598; 'support': 26375}},{'0': {'precision': 0.7922272047832586; 'recall': 0.9532374100719424; 'f1-score': 0.8653061224489794; 'support': 2224}; '1': {'precision': 0.5905511811023622; 'recall': 0.21246458923512748; 'f1-score': 0.31250000000000006; 'support': 706}; 'accuracy': 0.7747440273037542; 'macro avg': {'precision': 0.6913891929428104; 'recall': 0.5828509996535349; 'f1-score': 0.5889030612244898; 'support': 2930}; 'weighted avg': {'precision': 0.7436322311591244; 'recall': 0.7747440273037542; 'f1-score': 0.7321043741728772; 'support': 2930}}
10,1,DNF,0,26374,2931,1,[26374; 26374],262,1009.075289,0.791198,49,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 3 AND X1 != 6 AND X1 != 8 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 18 AND X13 != 19 AND X13 != 25 AND X13 != 27 AND X13 != 29 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8440812514592575; 'recall': 0.9027618239025121; 'f1-score': 0.8724359283749216; 'support': 20023}; '1': {'precision': 0.6073805202661827; 'recall': 0.47425602267359473; 'f1-score': 0.5326259946949602; 'support': 6351}; 'accuracy': 0.7995753393493592; 'macro avg': {'precision': 0.72573088586272; 'recall': 0.6885089232880535; 'f1-score': 0.7025309615349409; 'support': 26374}; 'weighted avg': {'precision': 0.7870824517395631; 'recall': 0.7995753393493592; 'f1-score': 0.7906078822385207; 'support': 26374}},{'0': {'precision': 0.8381551362683438; 'recall': 0.8984269662921348; 'f1-score': 0.8672451193058568; 'support': 2225}; '1': {'precision': 0.5860805860805861; 'recall': 0.45325779036827196; 'f1-score': 0.5111821086261981; 'support': 706}; 'accuracy': 0.7911975435005117; 'macro avg': {'precision': 0.712117861174465; 'recall': 0.6758423783302034; 'f1-score': 0.6892136139660274; 'support': 2931}; 'weighted avg': {'precision': 0.7774370767553596; 'recall': 0.7911975435005117; 'f1-score': 0.7814790034614899; 'support': 2931}}
10,1,DNF,1,26374,2931,1,[26374; 26374],262,1008.788390,0.772774,41,[X0 >= 41.000000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 12 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 4 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 24 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.7692722787542399; 'recall': 0.9967537332068122; 'f1-score': 0.8683620858441926; 'support': 20023}; '1': {'precision': 0.8488372093023255; 'recall': 0.05747126436781609; 'f1-score': 0.10765373838666863; 'support': 6351}; 'accuracy': 0.7705695002654129; 'macro avg': {'precision': 0.8090547440282827; 'recall': 0.5271124987873141; 'f1-score': 0.4880079121154306; 'support': 26374}; 'weighted avg': {'precision': 0.788431938794844; 'recall': 0.7705695002654129; 'f1-score': 0.6851794546656556; 'support': 26374}},{'0': {'precision': 0.7698165455174801; 'recall': 0.9995505617977528; 'f1-score': 0.8697692608525616; 'support': 2225}; '1': {'precision': 0.9761904761904762; 'recall': 0.05807365439093484; 'f1-score': 0.10962566844919784; 'support': 706}; 'accuracy': 0.7727737973387923; 'macro avg': {'precision': 0.8730035108539782; 'recall': 0.5288121080943439; 'f1-score': 0.4896974646508797; 'support': 2931}; 'weighted avg': {'precision': 0.819526540418584; 'recall': 0.7727737973387923; 'f1-score': 0.6866708725083873; 'support': 2931}}
10,1,DNF,2,26374,2931,1,[26374; 26374],262,1008.635309,0.760150,26,[X0 >= 30.000000 AND X1 == 4 AND X2 < 329054.000000 AND X2 >= 196338.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 12 AND X3 != 15 AND X4 >= 7.000000 AND X6 != 1 AND X6 != 5 AND X6 != 7 AND X6 != 10 AND X6 != 12 AND X6 != 13 AND X7 == 0 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 5 AND X13 != 9 AND X13 != 26 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7623513266239708; 'recall': 0.9987514358487739; 'f1-score': 0.8646848989298455; 'support': 20023}; '1': {'precision': 0.823943661971831; 'recall': 0.018422295701464336; 'f1-score': 0.03603881102726013; 'support': 6351}; 'accuracy': 0.7626829453249412; 'macro avg': {'precision': 0.7931474942979009; 'recall': 0.5085868657751191; 'f1-score': 0.4503618549785528; 'support': 26374}; 'weighted avg': {'precision': 0.777183089792025; 'recall': 0.7626829453249412; 'f1-score': 0.6651424971603255; 'support': 26374}},{'0': {'precision': 0.7609739368998628; 'recall': 0.9973033707865169; 'f1-score': 0.863256175841276; 'support': 2225}; '1': {'precision': 0.6; 'recall': 0.012747875354107648; 'f1-score': 0.024965325936199725; 'support': 706}; 'accuracy': 0.7601501194131696; 'macro avg': {'precision': 0.6804869684499314; 'recall': 0.5050256230703123; 'f1-score': 0.44411075088873786; 'support': 2931}; 'weighted avg': {'precision': 0.7221995938595; 'recall': 0.7601501194131696; 'f1-score': 0.6613341901596029; 'support': 2931}}
10,1,DNF,3,26374,2931,1,[26374; 26374],262,1008.571452,0.772433,22,[X0 < 58.000000 AND X0 >= 41.000000 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X4 >= 13.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 == 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.7720622387366466; 'recall': 0.9962043649802726; 'f1-score': 0.8699273861183192; 'support': 20023}; '1': {'precision': 0.8587360594795539; 'recall': 0.07274444969296173; 'f1-score': 0.13412686892146902; 'support': 6351}; 'accuracy': 0.7738302874042617; 'macro avg': {'precision': 0.8153991491081003; 'recall': 0.5344744073366172; 'f1-score': 0.5020271275198941; 'support': 26374}; 'weighted avg': {'precision': 0.7929337574876212; 'recall': 0.7738302874042617; 'f1-score': 0.6927426934392719; 'support': 26374}},{'0': {'precision': 0.7701109570041609; 'recall': 0.9982022471910112; 'f1-score': 0.8694460755529457; 'support': 2225}; '1': {'precision': 0.9148936170212766; 'recall': 0.060906515580736544; 'f1-score': 0.11420982735723771; 'support': 706}; 'accuracy': 0.772432616854316; 'macro avg': {'precision': 0.8425022870127188; 'recall': 0.5295543813858739; 'f1-score': 0.4918279514550917; 'support': 2931}; 'weighted avg': {'precision': 0.8049852517745749; 'recall': 0.772432616854316; 'f1-score': 0.6875297360011989; 'support': 2931}}
10,1,DNF,4,26374,2931,1,[26374; 26374],262,1009.988758,0.771409,33,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 < 219632.000000 AND X2 >= 130856.000000 AND X3 != 7 AND X3 != 8 AND X3 != 12 AND X3 != 14 AND X3 != 15 AND X4 >= 10.000000 AND X6 != 0 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 19 AND X13 != 22 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7691447089232668; 'recall': 0.9957049393197822; 'f1-score': 0.86788263973533; 'support': 20023}; '1': {'precision': 0.8101545253863135; 'recall': 0.05778617540544796; 'f1-score': 0.1078777189888301; 'support': 6351}; 'accuracy': 0.7698490938045044; 'macro avg': {'precision': 0.7896496171547902; 'recall': 0.5267455573626151; 'f1-score': 0.48788017936208006; 'support': 26374}; 'weighted avg': {'precision': 0.7790200916622071; 'recall': 0.7698490938045044; 'f1-score': 0.684869397464115; 'support': 26374}},{'0': {'precision': 0.770059048280653; 'recall': 0.9964044943820225; 'f1-score': 0.8687304075235109; 'support': 2225}; '1': {'precision': 0.8461538461538461; 'recall': 0.06232294617563739; 'f1-score': 0.11609498680738786; 'support': 706}; 'accuracy': 0.7714090754008871; 'macro avg': {'precision': 0.8081064472172496; 'recall': 0.5293637202788299; 'f1-score': 0.4924126971654494; 'support': 2931}; 'weighted avg': {'precision': 0.7883882626438309; 'recall': 0.7714090754008871; 'f1-score': 0.6874405381869081; 'support': 2931}}
10,1,DNF,5,26375,2930,1,[26375; 26375],262,1008.613220,0.788055,42,[X0 >= 30.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 11 AND X3 != 12 AND X3 != 13 AND X5 != 3 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 12 AND X13 != 16 AND X13 != 18 AND X13 != 20 AND X13 != 31 AND X13 != 32 AND X13 != 33],{'0': {'precision': 0.816388668255229; 'recall': 0.9239874144733556; 'f1-score': 0.8668618952793721; 'support': 20023}; '1': {'precision': 0.5900888769189335; 'recall': 0.3449307304785894; 'f1-score': 0.4353700943864878; 'support': 6352}; 'accuracy': 0.7845308056872038; 'macro avg': {'precision': 0.7032387725870812; 'recall': 0.6344590724759726; 'f1-score': 0.6511159948329299; 'support': 26375}; 'weighted avg': {'precision': 0.7618879564232612; 'recall': 0.7845308056872038; 'f1-score': 0.7629439457335294; 'support': 26375}},{'0': {'precision': 0.8182539682539682; 'recall': 0.9267415730337079; 'f1-score': 0.8691253951527924; 'support': 2225}; '1': {'precision': 0.6024390243902439; 'recall': 0.350354609929078; 'f1-score': 0.44304932735426006; 'support': 705}; 'accuracy': 0.7880546075085324; 'macro avg': {'precision': 0.710346496322106; 'recall': 0.6385480914813929; 'f1-score': 0.6560873612535263; 'support': 2930}; 'weighted avg': {'precision': 0.7663257991673041; 'recall': 0.7880546075085324; 'f1-score': 0.7666053856654322; 'support': 2930}}
10,1,DNF,6,26375,2930,1,[26375; 26375],262,1008.890746,0.779522,40,[X0 < 50.000000 AND X0 >= 33.000000 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 9 AND X13 != 12 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8147358130027107; 'recall': 0.9156470059431654; 'f1-score': 0.8622489770963645; 'support': 20023}; '1': {'precision': 0.5637913223140496; 'recall': 0.3436712846347607; 'f1-score': 0.4270344287949922; 'support': 6352}; 'accuracy': 0.7778957345971564; 'macro avg': {'precision': 0.6892635676583801; 'recall': 0.629659145288963; 'f1-score': 0.6446417029456784; 'support': 26375}; 'weighted avg': {'precision': 0.7542998166101277; 'recall': 0.7778957345971564; 'f1-score': 0.7574344629424189; 'support': 26375}},{'0': {'precision': 0.8154214942069516; 'recall': 0.9173033707865168; 'f1-score': 0.8633671742808797; 'support': 2225}; '1': {'precision': 0.5690866510538641; 'recall': 0.3446808510638298; 'f1-score': 0.4293286219081272; 'support': 705}; 'accuracy': 0.7795221843003413; 'macro avg': {'precision': 0.6922540726304078; 'recall': 0.6309921109251733; 'f1-score': 0.6463478980945034; 'support': 2930}; 'weighted avg': {'precision': 0.7561497998646559; 'recall': 0.7795221843003413; 'f1-score': 0.758931276866958; 'support': 2930}}
10,1,DNF,7,26375,2930,1,[26375; 26375],262,1008.589752,0.785324,29,[X0 >= 33.000000 AND X1 != 1 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 106648.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X4 >= 9.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X12 >= 40.000000 AND X13 == 39],{'0': {'precision': 0.7837581130283362; 'recall': 0.9890625780352594; 'f1-score': 0.8745225320703893; 'support': 20023}; '1': {'precision': 0.8021680216802168; 'recall': 0.1397984886649874; 'f1-score': 0.23810162220136746; 'support': 6352}; 'accuracy': 0.7845308056872038; 'macro avg': {'precision': 0.7929630673542765; 'recall': 0.5644305333501234; 'f1-score': 0.5563120771358784; 'support': 26375}; 'weighted avg': {'precision': 0.7881918472371228; 'recall': 0.7845308056872038; 'f1-score': 0.7212506602414595; 'support': 26375}},{'0': {'precision': 0.7858166189111748; 'recall': 0.9860674157303371; 'f1-score': 0.8746262706796891; 'support': 2225}; '1': {'precision': 0.7753623188405797; 'recall': 0.15177304964539007; 'f1-score': 0.2538552787663108; 'support': 705}; 'accuracy': 0.7853242320819113; 'macro avg': {'precision': 0.7805894688758772; 'recall': 0.5689202326878635; 'f1-score': 0.5642407747229999; 'support': 2930}; 'weighted avg': {'precision': 0.7833011644573286; 'recall': 0.7853242320819113; 'f1-score': 0.7252598716015556; 'support': 2930}}
