lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26373,2931,1,[26373; 26373],262,1013.612194,0.783009,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 34],{'0': {'precision': 0.8035912783240701; 'recall': 0.9387204714578236; 'f1-score': 0.8659157395250271; 'support': 20023}; '1': {'precision': 0.5886691250419042; 'recall': 0.27653543307086614; 'f1-score': 0.3762991535411979; 'support': 6350}; 'accuracy': 0.7792818412770637; 'macro avg': {'precision': 0.6961302016829871; 'recall': 0.6076279522643449; 'f1-score': 0.6211074465331126; 'support': 26373}; 'weighted avg': {'precision': 0.751843063356423; 'recall': 0.7792818412770637; 'f1-score': 0.7480275462592887; 'support': 26373}},{'0': {'precision': 0.802206162038798; 'recall': 0.9478651685393259; 'f1-score': 0.8689740420271942; 'support': 2225}; '1': {'precision': 0.6158940397350994; 'recall': 0.26345609065155806; 'f1-score': 0.369047619047619; 'support': 706}; 'accuracy': 0.7830092118730808; 'macro avg': {'precision': 0.7090501008869488; 'recall': 0.605660629595442; 'f1-score': 0.6190108305374066; 'support': 2931}; 'weighted avg': {'precision': 0.7573285235719228; 'recall': 0.7830092118730808; 'f1-score': 0.7485550537557577; 'support': 2931}}
10,2,DNF,6,26374,2930,1,[26374; 26374],262,1011.466788,0.801365,53,[X0 >= 45.000000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 7 AND X4 >= 10.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 35] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 == 39],{'0': {'precision': 0.8025335016903589; 'recall': 0.9840183788643061; 'f1-score': 0.8840579710144928; 'support': 20023}; '1': {'precision': 0.8244651673066374; 'recall': 0.23665564478034956; 'f1-score': 0.3677514068999266; 'support': 6351}; 'accuracy': 0.804049442632896; 'macro avg': {'precision': 0.8134993344984982; 'recall': 0.6103370118223278; 'f1-score': 0.6259046889572097; 'support': 26374}; 'weighted avg': {'precision': 0.8078147638549522; 'recall': 0.804049442632896; 'f1-score': 0.7597285940261098; 'support': 26374}},{'0': {'precision': 0.8003656307129798; 'recall': 0.9838202247191011; 'f1-score': 0.8826612903225806; 'support': 2225}; '1': {'precision': 0.8153846153846154; 'recall': 0.225531914893617; 'f1-score': 0.35333333333333333; 'support': 705}; 'accuracy': 0.8013651877133106; 'macro avg': {'precision': 0.8078751230487976; 'recall': 0.6046760698063591; 'f1-score': 0.6179973118279569; 'support': 2930}; 'weighted avg': {'precision': 0.8039794137141755; 'recall': 0.8013651877133106; 'f1-score': 0.7552973962347241; 'support': 2930}}
10,2,DNF,7,26374,2930,1,[26374; 26374],262,1011.452623,0.798294,53,[X0 >= 33.000000 AND X1 != 6 AND X2 < 259873.000000 AND X2 >= 130856.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 == 0 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 23 AND X13 != 35] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 6 AND X2 < 329054.000000 AND X3 != 15 AND X4 >= 10.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 10 AND X13 != 24 AND X13 != 26 AND X13 != 33],{'0': {'precision': 0.7942466304566486; 'recall': 0.9859161963741697; 'f1-score': 0.8797629127857747; 'support': 20023}; '1': {'precision': 0.8143515470704411; 'recall': 0.19477247677531098; 'f1-score': 0.31435832274459974; 'support': 6351}; 'accuracy': 0.7954045651019944; 'macro avg': {'precision': 0.8042990887635448; 'recall': 0.5903443365747404; 'f1-score': 0.5970606177651872; 'support': 26374}; 'weighted avg': {'precision': 0.7990880017091774; 'recall': 0.7954045651019944; 'f1-score': 0.7436104690399833; 'support': 26374}},{'0': {'precision': 0.7951589595375722; 'recall': 0.9892134831460674; 'f1-score': 0.8816342880032044; 'support': 2225}; '1': {'precision': 0.8518518518518519; 'recall': 0.19574468085106383; 'f1-score': 0.31833910034602075; 'support': 705}; 'accuracy': 0.7982935153583618; 'macro avg': {'precision': 0.823505405694712; 'recall': 0.5924790819985656; 'f1-score': 0.5999866941746126; 'support': 2930}; 'weighted avg': {'precision': 0.8088000820910081; 'recall': 0.7982935153583618; 'f1-score': 0.7460973913143598; 'support': 2930}}
10,2,DNF,8,26374,2930,1,[26374; 26374],262,1011.395445,0.804778,62,[X0 < 58.000000 AND X0 >= 30.000000 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 8 AND X4 >= 11.000000 AND X5 == 2 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 9 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 26] OR [X0 >= 33.000000 AND X1 != 0 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 9 AND X13 != 20 AND X13 != 31 AND X13 != 35],{'0': {'precision': 0.8024912480664332; 'recall': 0.9845185777067519; 'f1-score': 0.884234133213725; 'support': 20024}; '1': {'precision': 0.8285398230088495; 'recall': 0.23590551181102362; 'f1-score': 0.3672468742338808; 'support': 6350}; 'accuracy': 0.804276939410025; 'macro avg': {'precision': 0.8155155355376413; 'recall': 0.6102120447588878; 'f1-score': 0.6257405037238029; 'support': 26374}; 'weighted avg': {'precision': 0.8087628963141144; 'recall': 0.804276939410025; 'f1-score': 0.7597604434237042; 'support': 26374}},{'0': {'precision': 0.8054733727810651; 'recall': 0.97931654676259; 'f1-score': 0.8839285714285715; 'support': 2224}; '1': {'precision': 0.7964601769911505; 'recall': 0.254957507082153; 'f1-score': 0.3862660944206009; 'support': 706}; 'accuracy': 0.8047781569965871; 'macro avg': {'precision': 0.8009667748861078; 'recall': 0.6171370269223715; 'f1-score': 0.6350973329245861; 'support': 2930}; 'weighted avg': {'precision': 0.8033015924985806; 'recall': 0.8047781569965871; 'f1-score': 0.7640139950573677; 'support': 2930}}
10,2,DNF,9,26374,2930,1,[26374; 26374],262,1011.122980,0.803072,45,[X0 >= 33.000000 AND X1 != 0 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X4 >= 11.000000 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 == 0 AND X8 != 0 AND X8 != 2 AND X12 >= 40.000000 AND X13 == 39] OR [X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 0 AND X1 != 1 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 2 AND X3 != 11 AND X3 != 12 AND X4 >= 7.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 33 AND X13 != 35],{'0': {'precision': 0.8067892619653558; 'recall': 0.9815721134638434; 'f1-score': 0.8856396160951652; 'support': 20024}; '1': {'precision': 0.8166003976143141; 'recall': 0.258740157480315; 'f1-score': 0.3929681894283664; 'support': 6350}; 'accuracy': 0.8075377265488739; 'macro avg': {'precision': 0.811694829789835; 'recall': 0.6201561354720793; 'f1-score': 0.6393039027617657; 'support': 26374}; 'weighted avg': {'precision': 0.8091514638069758; 'recall': 0.8075377265488739; 'f1-score': 0.7670203865761627; 'support': 26374}},{'0': {'precision': 0.8044362292051755; 'recall': 0.9784172661870504; 'f1-score': 0.8829377155609657; 'support': 2224}; '1': {'precision': 0.7866666666666666; 'recall': 0.2507082152974504; 'f1-score': 0.3802363050483351; 'support': 706}; 'accuracy': 0.8030716723549488; 'macro avg': {'precision': 0.7955514479359211; 'recall': 0.6145627407422504; 'f1-score': 0.6315870103046504; 'support': 2930}; 'weighted avg': {'precision': 0.8001545530440194; 'recall': 0.8030716723549488; 'f1-score': 0.7618089797855674; 'support': 2930}}
10,3,CNF,0,26373,2931,1,[26373; 26373],262,1021.876866,0.664620,50,[X0 < 26.000000 OR X1 == 2 OR X2 < 65716.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 5 OR X13 == 9 OR X13 == 15 OR X13 == 22 OR X13 == 30] AND [X1 == 2 OR X2 < 65716.000000 OR X3 == 12 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X6 == 11 OR X7 == 5 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 5 OR X13 == 15 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 36] AND [X2 < 65716.000000 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X7 == 1 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 5 OR X13 == 15 OR X13 == 30 OR X13 == 36],{'0': {'precision': 0.8408978174603174; 'recall': 0.6773210807571293; 'f1-score': 0.7502973638350252; 'support': 20023}; '1': {'precision': 0.3693509028794534; 'recall': 0.5959055118110236; 'f1-score': 0.4560409761976499; 'support': 6350}; 'accuracy': 0.6577181208053692; 'macro avg': {'precision': 0.6051243601698855; 'recall': 0.6366132962840765; 'f1-score': 0.6031691700163375; 'support': 26373}; 'weighted avg': {'precision': 0.7273603773667184; 'recall': 0.6577181208053692; 'f1-score': 0.6794473254815071; 'support': 26373}},{'0': {'precision': 0.8461538461538461; 'recall': 0.682247191011236; 'f1-score': 0.7554117939786016; 'support': 2225}; '1': {'precision': 0.3781882145998241; 'recall': 0.6090651558073654; 'f1-score': 0.4666304937601736; 'support': 706}; 'accuracy': 0.6646195837598089; 'macro avg': {'precision': 0.6121710303768351; 'recall': 0.6456561734093007; 'f1-score': 0.6110211438693876; 'support': 2931}; 'weighted avg': {'precision': 0.7334333630841977; 'recall': 0.6646195837598089; 'f1-score': 0.6858520539737534; 'support': 2931}}
10,3,CNF,1,26373,2931,1,[26373; 26373],262,1022.368742,0.748891,44,[X1 == 6 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 10 OR X13 == 12 OR X13 == 13 OR X13 == 15 OR X13 == 18] AND [X1 == 6 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 13 OR X13 == 15 OR X13 == 18] AND [X1 == 5 OR X2 < 65716.000000 OR X3 == 9 OR X3 == 10 OR X6 == 2 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 0 OR X13 == 9 OR X13 == 10 OR X13 == 13 OR X13 == 15 OR X13 == 22 OR X13 == 36],{'0': {'precision': 0.7917950944215324; 'recall': 0.9109024621685062; 'f1-score': 0.8471828696177248; 'support': 20023}; '1': {'precision': 0.46554823247453564; 'recall': 0.2447244094488189; 'f1-score': 0.32080924855491333; 'support': 6350}; 'accuracy': 0.7505024077655178; 'macro avg': {'precision': 0.628671663448034; 'recall': 0.5778134358086626; 'f1-score': 0.5839960590863191; 'support': 26373}; 'weighted avg': {'precision': 0.7132424999740509; 'recall': 0.7505024077655178; 'f1-score': 0.7204444441921436; 'support': 26373}},{'0': {'precision': 0.7904799063597346; 'recall': 0.910561797752809; 'f1-score': 0.8462823725981621; 'support': 2225}; '1': {'precision': 0.4592391304347826; 'recall': 0.23937677053824363; 'f1-score': 0.3147113594040969; 'support': 706}; 'accuracy': 0.748891163425452; 'macro avg': {'precision': 0.6248595183972586; 'recall': 0.5749692841455263; 'f1-score': 0.5804968660011295; 'support': 2931}; 'weighted avg': {'precision': 0.7106928071434208; 'recall': 0.748891163425452; 'f1-score': 0.7182410435926997; 'support': 2931}}
10,3,CNF,2,26373,2931,1,[26373; 26373],262,1022.337089,0.771409,58,[X1 == 6 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 2 OR X13 == 10 OR X13 == 12 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 36 OR X13 == 41] AND [X3 == 14 OR X6 == 10 OR X7 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 10 OR X13 == 15 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 36 OR X13 == 41] AND [X0 >= 58.000000 OR X1 == 1 OR X1 == 7 OR X3 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 2 OR X13 == 5 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 18 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 34 OR X13 == 35 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8189353884756698; 'recall': 0.9128002796783699; 'f1-score': 0.8633239649512292; 'support': 20023}; '1': {'precision': 0.5694204685573366; 'recall': 0.36362204724409447; 'f1-score': 0.4438250840941855; 'support': 6350}; 'accuracy': 0.7805710385621658; 'macro avg': {'precision': 0.6941779285165033; 'recall': 0.6382111634612322; 'f1-score': 0.6535745245227074; 'support': 26373}; 'weighted avg': {'precision': 0.7588580464409594; 'recall': 0.7805710385621658; 'f1-score': 0.7623184709443954; 'support': 26373}},{'0': {'precision': 0.8154158215010142; 'recall': 0.903370786516854; 'f1-score': 0.8571428571428572; 'support': 2225}; '1': {'precision': 0.5386266094420601; 'recall': 0.3555240793201133; 'f1-score': 0.4283276450511946; 'support': 706}; 'accuracy': 0.7714090754008871; 'macro avg': {'precision': 0.6770212154715372; 'recall': 0.6294474329184836; 'f1-score': 0.6427352510970259; 'support': 2931}; 'weighted avg': {'precision': 0.748744656808547; 'recall': 0.7714090754008871; 'f1-score': 0.7538526695834189; 'support': 2931}}
10,3,CNF,3,26373,2931,1,[26373; 26373],262,1021.919005,0.715455,63,[X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 9 OR X13 == 11 OR X13 == 15 OR X13 == 20 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 36] AND [X1 == 2 OR X3 == 0 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 5 OR X6 == 3 OR X6 == 12 OR X7 == 5 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 15 OR X13 == 18 OR X13 == 20 OR X13 == 23 OR X13 == 30 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X1 == 2 OR X1 == 6 OR X2 >= 219632.000000 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X5 == 0 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 5 OR X13 == 11 OR X13 == 15 OR X13 == 16 OR X13 == 19 OR X13 == 20 OR X13 == 24],{'0': {'precision': 0.8035679469682199; 'recall': 0.8233531438845327; 'f1-score': 0.8133402402624632; 'support': 20023}; '1': {'precision': 0.396107222127369; 'recall': 0.3653543307086614; 'f1-score': 0.38010977308101906; 'support': 6350}; 'accuracy': 0.7130777689303455; 'macro avg': {'precision': 0.5998375845477945; 'recall': 0.594353737296597; 'f1-score': 0.5967250066717411; 'support': 26373}; 'weighted avg': {'precision': 0.7054609586567119; 'recall': 0.7130777689303455; 'f1-score': 0.7090285022500198; 'support': 26373}},{'0': {'precision': 0.8033144352376799; 'recall': 0.8278651685393258; 'f1-score': 0.8154050464807436; 'support': 2225}; '1': {'precision': 0.3996865203761755; 'recall': 0.3611898016997167; 'f1-score': 0.37946428571428564; 'support': 706}; 'accuracy': 0.7154554759467758; 'macro avg': {'precision': 0.6015004778069277; 'recall': 0.5945274851195212; 'f1-score': 0.5974346660975146; 'support': 2931}; 'weighted avg': {'precision': 0.7060911981540149; 'recall': 0.7154554759467758; 'f1-score': 0.710398503628093; 'support': 2931}}
10,3,CNF,4,26374,2930,1,[26374; 26374],262,1022.475073,0.696587,67,[X0 >= 41.000000 OR X1 == 6 OR X2 < 106648.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 4 OR X6 == 10 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 15 OR X13 == 20 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X6 == 13 OR X7 == 0 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 17 OR X13 == 30] AND [X1 == 0 OR X1 == 7 OR X3 == 7 OR X3 == 9 OR X3 == 14 OR X5 == 1 OR X5 == 5 OR X6 == 2 OR X6 == 3 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X7 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 8 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 29 OR X13 == 33 OR X13 == 34 OR X13 == 35 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8252952755905512; 'recall': 0.753783149378215; 'f1-score': 0.7879199185612488; 'support': 20023}; '1': {'precision': 0.39030422953252536; 'recall': 0.4969296173830893; 'f1-score': 0.43720994666481955; 'support': 6351}; 'accuracy': 0.6919314476378251; 'macro avg': {'precision': 0.6077997525615383; 'recall': 0.6253563833806521; 'f1-score': 0.6125649326130341; 'support': 26374}; 'weighted avg': {'precision': 0.720547109460479; 'recall': 0.6919314476378251; 'f1-score': 0.7034670850314761; 'support': 26374}},{'0': {'precision': 0.8280943025540275; 'recall': 0.7577528089887641; 'f1-score': 0.7913635296878666; 'support': 2225}; '1': {'precision': 0.3970917225950783; 'recall': 0.5035460992907801; 'f1-score': 0.4440275171982489; 'support': 705}; 'accuracy': 0.6965870307167236; 'macro avg': {'precision': 0.6125930125745529; 'recall': 0.630649454139772; 'f1-score': 0.6176955234430578; 'support': 2930}; 'weighted avg': {'precision': 0.7243889036219254; 'recall': 0.6965870307167236; 'f1-score': 0.7077895062048699; 'support': 2930}}
10,3,CNF,5,26374,2930,1,[26374; 26374],262,1021.748370,0.759044,61,[X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 3 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 4 OR X6 == 12 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 14 OR X13 == 15 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 25 OR X13 == 31 OR X13 == 40 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X2 >= 329054.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 7 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 5 OR X13 == 7 OR X13 == 15 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 35] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 7 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 5 OR X13 == 15 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 31],{'0': {'precision': 0.8224616858237548; 'recall': 0.8576636867602258; 'f1-score': 0.8396939099821529; 'support': 20023}; '1': {'precision': 0.48125227520931924; 'recall': 0.4163123917493308; 'f1-score': 0.44643309413254534; 'support': 6351}; 'accuracy': 0.7513839387275347; 'macro avg': {'precision': 0.6518569805165371; 'recall': 0.6369880392547783; 'f1-score': 0.6430635020573491; 'support': 26374}; 'weighted avg': {'precision': 0.7402966381702976; 'recall': 0.7513839387275347; 'f1-score': 0.7449946060669008; 'support': 26374}},{'0': {'precision': 0.8249893025246042; 'recall': 0.8665168539325843; 'f1-score': 0.8452433143358177; 'support': 2225}; '1': {'precision': 0.4991568296795953; 'recall': 0.4198581560283688; 'f1-score': 0.45608628659476114; 'support': 705}; 'accuracy': 0.7590443686006826; 'macro avg': {'precision': 0.6620730661020997; 'recall': 0.6431875049804765; 'f1-score': 0.6506648004652894; 'support': 2930}; 'weighted avg': {'precision': 0.7465893389219656; 'recall': 0.7590443686006826; 'f1-score': 0.7516065551011949; 'support': 2930}}
10,3,CNF,6,26374,2930,1,[26374; 26374],262,1022.108104,0.702730,65,[X1 == 5 OR X1 == 6 OR X3 == 1 OR X3 == 7 OR X3 == 12 OR X6 == 4 OR X6 == 10 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X12 < 35.000000 OR X13 == 2 OR X13 == 9 OR X13 == 11 OR X13 == 15 OR X13 == 25 OR X13 == 30 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 19 OR X13 == 24 OR X13 == 25 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 0 OR X6 == 4 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 11 OR X13 == 15 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 34 OR X13 == 35 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8232602177686602; 'recall': 0.7816511012335814; 'f1-score': 0.8019162781165139; 'support': 20023}; '1': {'precision': 0.40622029064240117; 'recall': 0.47094945677846006; 'f1-score': 0.43619658742890477; 'support': 6351}; 'accuracy': 0.706832486539774; 'macro avg': {'precision': 0.6147402542055307; 'recall': 0.6263002790060207; 'f1-score': 0.6190564327727093; 'support': 26374}; 'weighted avg': {'precision': 0.7228347769110403; 'recall': 0.706832486539774; 'f1-score': 0.7138490241710751; 'support': 26374}},{'0': {'precision': 0.8205492424242424; 'recall': 0.778876404494382; 'f1-score': 0.7991699331335023; 'support': 2225}; '1': {'precision': 0.39853300733496333; 'recall': 0.4624113475177305; 'f1-score': 0.42810242941562704; 'support': 705}; 'accuracy': 0.7027303754266212; 'macro avg': {'precision': 0.6095411248796029; 'recall': 0.6206438760060562; 'f1-score': 0.6136361812745647; 'support': 2930}; 'weighted avg': {'precision': 0.7190060868822827; 'recall': 0.7027303754266212; 'f1-score': 0.7098857726826142; 'support': 2930}}
