l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1012.710797,0.781644,6,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 10 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7940127705448213; 'recall': 0.9564001398391849; 'f1-score': 0.8676740445390907; 'support': 20023}; '1': {'precision': 0.613031914893617; 'recall': 0.21776098252243742; 'f1-score': 0.32136632973161383; 'support': 6351}; 'accuracy': 0.7785318874649276; 'macro avg': {'precision': 0.7035223427192192; 'recall': 0.5870805611808112; 'f1-score': 0.5945201871353523; 'support': 26374}; 'weighted avg': {'precision': 0.7504316143212375; 'recall': 0.7785318874649276; 'f1-score': 0.7361202302999807; 'support': 26374}},{'0': {'precision': 0.7931927487976322; 'recall': 0.9635955056179776; 'f1-score': 0.8701298701298702; 'support': 2225}; '1': {'precision': 0.6447368421052632; 'recall': 0.20821529745042494; 'f1-score': 0.3147751605995718; 'support': 706}; 'accuracy': 0.7816444899351757; 'macro avg': {'precision': 0.7189647954514478; 'recall': 0.5859054015342012; 'f1-score': 0.592452515364721; 'support': 2931}; 'weighted avg': {'precision': 0.7574336665305519; 'recall': 0.7816444899351757; 'f1-score': 0.7363596807991329; 'support': 2931}}
l: 10,2,CNF,1,26374,2931,1,[26374; 26374],262,1016.680576,0.591948,40,[X1 == 1 OR X1 == 5 OR X2 < 158662.000000 OR X3 == 2 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 11 OR X13 == 19 OR X13 == 20 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 1 OR X2 < 65716.000000 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X4 < 9.000000 OR X6 == 4 OR X7 == 1 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 5 OR X13 == 8 OR X13 == 10 OR X13 == 11 OR X13 == 21 OR X13 == 32 OR X13 == 34 OR X13 == 35 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.7807925522141238; 'recall': 0.6366678319932078; 'f1-score': 0.7014030261348005; 'support': 20023}; '1': {'precision': 0.2759032547028964; 'recall': 0.43646669815777045; 'f1-score': 0.3380900109769484; 'support': 6351}; 'accuracy': 0.5884583301736559; 'macro avg': {'precision': 0.5283479034585101; 'recall': 0.5365672650754891; 'f1-score': 0.5197465185558745; 'support': 26374}; 'weighted avg': {'precision': 0.6592125139759422; 'recall': 0.5884583301736558; 'f1-score': 0.6139153125051835; 'support': 26374}},{'0': {'precision': 0.780993992353905; 'recall': 0.6426966292134831; 'f1-score': 0.7051282051282051; 'support': 2225}; '1': {'precision': 0.2772727272727273; 'recall': 0.43201133144475923; 'f1-score': 0.33776301218161686; 'support': 706}; 'accuracy': 0.5919481405663596; 'macro avg': {'precision': 0.5291333598133161; 'recall': 0.5373539803291212; 'f1-score': 0.521445608654911; 'support': 2931}; 'weighted avg': {'precision': 0.6596609274793531; 'recall': 0.5919481405663596; 'f1-score': 0.6166396939646802; 'support': 2931}}
l: 10,2,CNF,2,26374,2931,1,[26374; 26374],262,1017.775942,0.640737,38,[X1 == 1 OR X1 == 6 OR X1 == 7 OR X2 < 130856.000000 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 18 OR X13 == 20 OR X13 == 29 OR X13 == 31] AND [X0 >= 33.000000 OR X1 == 1 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 17 OR X13 == 21 OR X13 == 31 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.86102181793311; 'recall': 0.6287269639914099; 'f1-score': 0.726763653157834; 'support': 20023}; '1': {'precision': 0.36748064324002383; 'recall': 0.6800503857660211; 'f1-score': 0.4771321254971277; 'support': 6351}; 'accuracy': 0.6410859179494958; 'macro avg': {'precision': 0.6142512305865668; 'recall': 0.6543886748787155; 'f1-score': 0.6019478893274808; 'support': 26374}; 'weighted avg': {'precision': 0.7421744682525234; 'recall': 0.6410859179494958; 'f1-score': 0.6666510486164999; 'support': 26374}},{'0': {'precision': 0.8581907090464548; 'recall': 0.6310112359550561; 'f1-score': 0.7272727272727274; 'support': 2225}; '1': {'precision': 0.36602316602316604; 'recall': 0.6713881019830028; 'f1-score': 0.4737631184407796; 'support': 706}; 'accuracy': 0.6407369498464688; 'macro avg': {'precision': 0.6121069375348104; 'recall': 0.6511996689690295; 'f1-score': 0.6005179228567535; 'support': 2931}; 'weighted avg': {'precision': 0.7396406287412887; 'recall': 0.6407369498464688; 'f1-score': 0.6662090002732887; 'support': 2931}}
l: 10,2,CNF,3,26374,2931,1,[26374; 26374],262,1016.933010,0.626749,45,[X1 == 6 OR X3 == 1 OR X3 == 6 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 3 OR X5 == 6 OR X6 == 3 OR X6 == 4 OR X6 == 5 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 5 OR X13 == 10 OR X13 == 13 OR X13 == 21 OR X13 == 22 OR X13 == 41] AND [X1 == 1 OR X1 == 6 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 4 OR X6 == 5 OR X6 == 7 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 11 OR X13 == 18 OR X13 == 21 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 36 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.7816085847853803; 'recall': 0.7348049742795785; 'f1-score': 0.757484490436842; 'support': 20023}; '1': {'precision': 0.29668874172185433; 'recall': 0.3527003621476933; 'f1-score': 0.32227897273577444; 'support': 6351}; 'accuracy': 0.6427921437779631; 'macro avg': {'precision': 0.5391486632536173; 'recall': 0.5437526682136359; 'f1-score': 0.5398817315863083; 'support': 26374}; 'weighted avg': {'precision': 0.6648372977869557; 'recall': 0.6427921437779631; 'f1-score': 0.6526846783901491; 'support': 26374}},{'0': {'precision': 0.772267693789119; 'recall': 0.7208988764044943; 'f1-score': 0.7456996745699676; 'support': 2225}; '1': {'precision': 0.2728337236533958; 'recall': 0.330028328611898; 'f1-score': 0.2987179487179487; 'support': 706}; 'accuracy': 0.6267485499829409; 'macro avg': {'precision': 0.5225507087212574; 'recall': 0.5254636025081962; 'f1-score': 0.5222088116439582; 'support': 2931}; 'weighted avg': {'precision': 0.6519673243193747; 'recall': 0.6267485499829409; 'f1-score': 0.6380336566745307; 'support': 2931}}
l: 10,2,CNF,4,26374,2931,1,[26374; 26374],262,1017.251118,0.734562,30,[X1 == 2 OR X1 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X7 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 2 OR X13 == 17 OR X13 == 18 OR X13 == 24 OR X13 == 34 OR X13 == 37] AND [X1 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X6 == 11 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 18 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 34 OR X13 == 37],{'0': {'precision': 0.7913270729978739; 'recall': 0.8922239424661639; 'f1-score': 0.838752083382239; 'support': 20023}; '1': {'precision': 0.4318062137967351; 'recall': 0.2582270508581326; 'f1-score': 0.3231845502019904; 'support': 6351}; 'accuracy': 0.7395541063168272; 'macro avg': {'precision': 0.6115666433973045; 'recall': 0.5752254966621482; 'f1-score': 0.5809683167921147; 'support': 26374}; 'weighted avg': {'precision': 0.7047525307674032; 'recall': 0.7395541063168272; 'f1-score': 0.7146006689882237; 'support': 26374}},{'0': {'precision': 0.7881322182397451; 'recall': 0.8894382022471911; 'f1-score': 0.8357263513513514; 'support': 2225}; '1': {'precision': 0.4142857142857143; 'recall': 0.24645892351274787; 'f1-score': 0.30905861456483125; 'support': 706}; 'accuracy': 0.734561583077448; 'macro avg': {'precision': 0.6012089662627297; 'recall': 0.5679485628799694; 'f1-score': 0.5723924829580913; 'support': 2931}; 'weighted avg': {'precision': 0.6980825315145504; 'recall': 0.734561583077448; 'f1-score': 0.7088660913133837; 'support': 2931}}
l: 10,2,CNF,5,26375,2930,1,[26375; 26375],262,1017.008019,0.701024,37,[X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 6 OR X6 == 4 OR X6 == 10 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 3 OR X13 == 10 OR X13 == 18 OR X13 == 20 OR X13 == 24 OR X13 == 27 OR X13 == 38] AND [X1 == 0 OR X2 >= 259873.000000 OR X3 == 7 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 10 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 11 OR X13 == 12 OR X13 == 18 OR X13 == 20 OR X13 == 35 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8446300581296913; 'recall': 0.7474404434899865; 'f1-score': 0.793068729797043; 'support': 20023}; '1': {'precision': 0.41578096118299446; 'recall': 0.5665931989924433; 'f1-score': 0.4796108742004264; 'support': 6352}; 'accuracy': 0.7038862559241706; 'macro avg': {'precision': 0.6302055096563428; 'recall': 0.6570168212412149; 'f1-score': 0.6363398019987347; 'support': 26375}; 'weighted avg': {'precision': 0.7413485618716658; 'recall': 0.7038862559241706; 'f1-score': 0.7175773819771488; 'support': 26375}},{'0': {'precision': 0.8446601941747572; 'recall': 0.7429213483146068; 'f1-score': 0.7905308464849354; 'support': 2225}; '1': {'precision': 0.41212744090441933; 'recall': 0.5687943262411348; 'f1-score': 0.47794994040524436; 'support': 705}; 'accuracy': 0.701023890784983; 'macro avg': {'precision': 0.6283938175395882; 'recall': 0.6558578372778707; 'f1-score': 0.6342403934450899; 'support': 2930}; 'weighted avg': {'precision': 0.74058661360971; 'recall': 0.701023890784983; 'f1-score': 0.7153193998002317; 'support': 2930}}
l: 10,2,CNF,6,26375,2930,1,[26375; 26375],262,1016.663380,0.735154,31,[X1 == 5 OR X1 == 6 OR X3 == 9 OR X3 == 14 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 34 OR X13 == 37 OR X13 == 41] AND [X1 == 5 OR X1 == 6 OR X3 == 1 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X6 == 10 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 11 OR X13 == 15 OR X13 == 20 OR X13 == 41],{'0': {'precision': 0.8040683712388755; 'recall': 0.8528192578534685; 'f1-score': 0.8277266117304894; 'support': 20023}; '1': {'precision': 0.4264305177111717; 'recall': 0.3449307304785894; 'f1-score': 0.3813751087902524; 'support': 6352}; 'accuracy': 0.7305023696682464; 'macro avg': {'precision': 0.6152494444750236; 'recall': 0.598874994166029; 'f1-score': 0.6045508602603709; 'support': 26375}; 'weighted avg': {'precision': 0.7131202898888102; 'recall': 0.7305023696682464; 'f1-score': 0.7202299388707213; 'support': 26375}},{'0': {'precision': 0.8066017774016081; 'recall': 0.856629213483146; 'f1-score': 0.8308631211857017; 'support': 2225}; '1': {'precision': 0.43738977072310403; 'recall': 0.3517730496453901; 'f1-score': 0.38993710691823896; 'support': 705}; 'accuracy': 0.7351535836177474; 'macro avg': {'precision': 0.6219957740623561; 'recall': 0.604201131564268; 'f1-score': 0.6104001140519704; 'support': 2930}; 'weighted avg': {'precision': 0.7177640761359613; 'recall': 0.7351535836177474; 'f1-score': 0.72477000171179; 'support': 2930}}
l: 10,2,CNF,7,26375,2930,1,[26375; 26375],262,1017.265411,0.737543,32,[X0 >= 41.000000 OR X1 == 5 OR X3 == 9 OR X3 == 12 OR X5 == 1 OR X7 == 2 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 3 OR X13 == 10 OR X13 == 20 OR X13 == 36 OR X13 == 37] AND [X1 == 5 OR X2 < 65716.000000 OR X3 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 10 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.8387501306301599; 'recall': 0.8016780702192479; 'f1-score': 0.8197952044125533; 'support': 20023}; '1': {'precision': 0.45129197181152414; 'recall': 0.514168765743073; 'f1-score': 0.48068290529104424; 'support': 6352}; 'accuracy': 0.732436018957346; 'macro avg': {'precision': 0.6450210512208421; 'recall': 0.6579234179811604; 'f1-score': 0.6502390548517988; 'support': 26375}; 'weighted avg': {'precision': 0.7454369846655732; 'recall': 0.732436018957346; 'f1-score': 0.7381253911795741; 'support': 26375}},{'0': {'precision': 0.8386046511627907; 'recall': 0.8103370786516854; 'f1-score': 0.8242285714285713; 'support': 2225}; '1': {'precision': 0.45897435897435895; 'recall': 0.5078014184397163; 'f1-score': 0.4821548821548821; 'support': 705}; 'accuracy': 0.7375426621160409; 'macro avg': {'precision': 0.6487895050685748; 'recall': 0.6590692485457008; 'f1-score': 0.6531917267917267; 'support': 2930}; 'weighted avg': {'precision': 0.7472601610628438; 'recall': 0.7375426621160409; 'f1-score': 0.7419207383439463; 'support': 2930}}
l: 10,2,CNF,8,26375,2930,1,[26375; 26375],262,1017.024602,0.570990,43,[X1 == 2 OR X1 == 6 OR X2 < 65716.000000 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 13 OR X7 == 1 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 22] AND [X1 == 5 OR X1 == 6 OR X3 == 11 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 5 OR X13 == 9 OR X13 == 12 OR X13 == 17 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 31],{'0': {'precision': 0.7648583178412484; 'recall': 0.6780363563723532; 'f1-score': 0.7188352084712112; 'support': 20024}; '1': {'precision': 0.25243506493506496; 'recall': 0.3427806644622894; 'f1-score': 0.2907512520868114; 'support': 6351}; 'accuracy': 0.5973080568720379; 'macro avg': {'precision': 0.5086466913881567; 'recall': 0.5104085104173213; 'f1-score': 0.5047932302790112; 'support': 26375}; 'weighted avg': {'precision': 0.6414687413784173; 'recall': 0.5973080568720379; 'f1-score': 0.6157542148409809; 'support': 26375}},{'0': {'precision': 0.753273965426925; 'recall': 0.6465827338129496; 'f1-score': 0.6958625695620614; 'support': 2224}; '1': {'precision': 0.23016650342801176; 'recall': 0.3328611898016997; 'f1-score': 0.2721482339316734; 'support': 706}; 'accuracy': 0.5709897610921502; 'macro avg': {'precision': 0.4917202344274684; 'recall': 0.48972196180732463; 'f1-score': 0.4840054017468674; 'support': 2930}; 'weighted avg': {'precision': 0.6272282766312824; 'recall': 0.5709897610921502; 'f1-score': 0.593766214287299; 'support': 2930}}
l: 10,2,CNF,9,26375,2930,1,[26375; 26375],262,1017.352300,0.695222,28,[X1 == 6 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 34 OR X13 == 41] AND [X3 == 14 OR X6 == 3 OR X6 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 34 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.7673773696413148; 'recall': 0.842988413903316; 'f1-score': 0.803407819899574; 'support': 20024}; '1': {'precision': 0.28186386477843767; 'recall': 0.19430011021886318; 'f1-score': 0.23003075775934387; 'support': 6351}; 'accuracy': 0.6867867298578199; 'macro avg': {'precision': 0.5246206172098762; 'recall': 0.5186442620610896; 'f1-score': 0.516719288829459; 'support': 26375}; 'weighted avg': {'precision': 0.6504675584798311; 'recall': 0.6867867298578199; 'f1-score': 0.6653407972776744; 'support': 26375}},{'0': {'precision': 0.7717435688035933; 'recall': 0.8498201438848921; 'f1-score': 0.8089022041515087; 'support': 2224}; '1': {'precision': 0.30561330561330563; 'recall': 0.20821529745042494; 'f1-score': 0.24768323504633533; 'support': 706}; 'accuracy': 0.6952218430034129; 'macro avg': {'precision': 0.5386784372084494; 'recall': 0.5290177206676585; 'f1-score': 0.528292719598922; 'support': 2930}; 'weighted avg': {'precision': 0.6594268569222475; 'recall': 0.6952218430034129; 'f1-score': 0.6736733330974977; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.675245 (+- 0.059393), (mean training time) 1017.274081 (+- 0.593331)
l: 10,2,DNF,0,26374,2931,1,[26374; 26374],262,1011.605311,0.797680,55,[X0 >= 37.000000 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 12 AND X7 != 2 AND X8 == 4 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 5] OR [X0 >= 30.000000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 20 AND X13 != 41],{'0': {'precision': 0.7998054001459499; 'recall': 0.9852669430155322; 'f1-score': 0.8829018326657567; 'support': 20023}; '1': {'precision': 0.8272833723653396; 'recall': 0.22248464808691545; 'f1-score': 0.3506638540761881; 'support': 6351}; 'accuracy': 0.8015848942139986; 'macro avg': {'precision': 0.8135443862556447; 'recall': 0.6038757955512238; 'f1-score': 0.6167828433709724; 'support': 26374}; 'weighted avg': {'precision': 0.8064222425500351; 'recall': 0.8015848942139986; 'f1-score': 0.7547360860204868; 'support': 26374}},{'0': {'precision': 0.7991202346041055; 'recall': 0.9797752808988764; 'f1-score': 0.8802745810619826; 'support': 2225}; '1': {'precision': 0.7783251231527094; 'recall': 0.2237960339943343; 'f1-score': 0.34763476347634764; 'support': 706}; 'accuracy': 0.7976799727055612; 'macro avg': {'precision': 0.7887226788784074; 'recall': 0.6017856574466054; 'f1-score': 0.6139546722691651; 'support': 2931}; 'weighted avg': {'precision': 0.7941112449470992; 'recall': 0.7976799727055612; 'f1-score': 0.7519758054852314; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,1,[26374; 26374],262,1012.508012,0.796656,63,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 3 AND X8 == 4 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 7 AND X13 != 9 AND X13 != 19 AND X13 != 23] OR [X0 >= 37.000000 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 14 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 11 AND X13 != 19],{'0': {'precision': 0.7985596957559574; 'recall': 0.9857663686760225; 'f1-score': 0.8823424228877962; 'support': 20023}; '1': {'precision': 0.828002414001207; 'recall': 0.21602897181546213; 'f1-score': 0.34265734265734266; 'support': 6351}; 'accuracy': 0.8004094941988322; 'macro avg': {'precision': 0.8132810548785823; 'recall': 0.6008976702457424; 'f1-score': 0.6124998827725694; 'support': 26374}; 'weighted avg': {'precision': 0.8056496594920453; 'recall': 0.8004094941988322; 'f1-score': 0.752383374410371; 'support': 26374}},{'0': {'precision': 0.7965052784856207; 'recall': 0.983370786516854; 'f1-score': 0.8801287208366855; 'support': 2225}; '1': {'precision': 0.7989130434782609; 'recall': 0.20821529745042494; 'f1-score': 0.33033707865168543; 'support': 706}; 'accuracy': 0.7966564312521324; 'macro avg': {'precision': 0.7977091609819408; 'recall': 0.5957930419836395; 'f1-score': 0.6052328997441855; 'support': 2931}; 'weighted avg': {'precision': 0.7970852450788667; 'recall': 0.7966564312521324; 'f1-score': 0.7476985265744507; 'support': 2931}}
l: 10,2,DNF,2,26374,2931,1,[26374; 26374],262,1011.692748,0.802115,48,[X0 >= 33.000000 AND X2 >= 158662.000000 AND X3 != 7 AND X3 != 8 AND X4 >= 11.000000 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 == 39] OR [X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 2 AND X1 != 5 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 == 4 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 10 AND X13 != 11],{'0': {'precision': 0.7996026114107295; 'recall': 0.9848174599210907; 'f1-score': 0.8825977978694833; 'support': 20023}; '1': {'precision': 0.822533566841798; 'recall': 0.2218548260116517; 'f1-score': 0.3494543650793651; 'support': 6351}; 'accuracy': 0.8010919845302191; 'macro avg': {'precision': 0.8110680891262638; 'recall': 0.6033361429663712; 'f1-score': 0.6160260814744243; 'support': 26374}; 'weighted avg': {'precision': 0.805124507897524; 'recall': 0.8010919845302191; 'f1-score': 0.7542140130188714; 'support': 26374}},{'0': {'precision': 0.7994175464142701; 'recall': 0.9869662921348314; 'f1-score': 0.8833467417538214; 'support': 2225}; '1': {'precision': 0.842391304347826; 'recall': 0.21954674220963172; 'f1-score': 0.34831460674157305; 'support': 706}; 'accuracy': 0.802115319003753; 'macro avg': {'precision': 0.820904425381048; 'recall': 0.6032565171722316; 'f1-score': 0.6158306742476972; 'support': 2931}; 'weighted avg': {'precision': 0.8097687825456555; 'recall': 0.802115319003753; 'f1-score': 0.7544717204919151; 'support': 2931}}
l: 10,2,DNF,3,26374,2931,1,[26374; 26374],262,1011.724450,0.795292,41,[X0 >= 37.000000 AND X2 >= 106648.000000 AND X3 != 7 AND X3 != 8 AND X4 >= 10.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 == 0 AND X8 != 1 AND X8 != 2 AND X12 >= 40.000000 AND X13 == 39] OR [X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 0 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 9 AND X4 >= 11.000000 AND X5 != 3 AND X6 != 1 AND X6 != 4 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X9 AND X13 != 19 AND X13 != 31],{'0': {'precision': 0.7935698803885366; 'recall': 0.987414473355641; 'f1-score': 0.8799430313550082; 'support': 20023}; '1': {'precision': 0.8273972602739726; 'recall': 0.19020626672964888; 'f1-score': 0.3093073870183075; 'support': 6351}; 'accuracy': 0.7954424812315158; 'macro avg': {'precision': 0.8104835703312546; 'recall': 0.5888103700426449; 'f1-score': 0.5946252091866578; 'support': 26374}; 'weighted avg': {'precision': 0.8017156940554967; 'recall': 0.7954424812315158; 'f1-score': 0.7425309218083945; 'support': 26374}},{'0': {'precision': 0.7940644227289179; 'recall': 0.9860674157303371; 'f1-score': 0.8797113071371292; 'support': 2225}; '1': {'precision': 0.8154761904761905; 'recall': 0.19405099150141644; 'f1-score': 0.31350114416475977; 'support': 706}; 'accuracy': 0.7952917093142272; 'macro avg': {'precision': 0.8047703066025542; 'recall': 0.5900592036158767; 'f1-score': 0.5966062256509445; 'support': 2931}; 'weighted avg': {'precision': 0.7992219484981347; 'recall': 0.7952917093142272; 'f1-score': 0.7433263275880017; 'support': 2931}}
