l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1016.185905,0.780280,4,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1],{'0': {'precision': 0.7937888198757764; 'recall': 0.9573989911601658; 'f1-score': 0.8679510107984516; 'support': 20023}; '1': {'precision': 0.6164568345323741; 'recall': 0.2158715162966462; 'f1-score': 0.3197667638483965; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.7051228272040753; 'recall': 0.586635253728406; 'f1-score': 0.5938588873234241; 'support': 26374}; 'weighted avg': {'precision': 0.7510863311021377; 'recall': 0.7788352165010995; 'f1-score': 0.735945317601371; 'support': 26374}},{'0': {'precision': 0.7935388043074638; 'recall': 0.9604494382022472; 'f1-score': 0.8690524603497356; 'support': 2225}; '1': {'precision': 0.6302521008403361; 'recall': 0.21246458923512748; 'f1-score': 0.3177966101694915; 'support': 706}; 'accuracy': 0.7802797679972705; 'macro avg': {'precision': 0.7118954525739; 'recall': 0.5864570137186873; 'f1-score': 0.5934245352596136; 'support': 2931}; 'weighted avg': {'precision': 0.7542073772696637; 'recall': 0.7802797679972705; 'f1-score': 0.7362695772971076; 'support': 2931}}
l: 10,1,DNF,9,26375,2930,1,[26375; 26375],262,1008.933907,0.782935,40,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 9 AND X13 != 11 AND X13 != 22 AND X13 != 33],{'0': {'precision': 0.7790866043126051; 'recall': 0.9942069516580104; 'f1-score': 0.8735985255721088; 'support': 20024}; '1': {'precision': 0.8588807785888077; 'recall': 0.11116359628404976; 'f1-score': 0.19684929597100234; 'support': 6351}; 'accuracy': 0.7815734597156399; 'macro avg': {'precision': 0.8189836914507065; 'recall': 0.5526852739710301; 'f1-score': 0.5352239107715556; 'support': 26375}; 'weighted avg': {'precision': 0.7983007389411612; 'recall': 0.7815734597156399; 'f1-score': 0.7106398769580188; 'support': 26375}},{'0': {'precision': 0.7791842475386779; 'recall': 0.9964028776978417; 'f1-score': 0.8745067087608525; 'support': 2224}; '1': {'precision': 0.9069767441860465; 'recall': 0.11048158640226628; 'f1-score': 0.19696969696969696; 'support': 706}; 'accuracy': 0.7829351535836178; 'macro avg': {'precision': 0.8430804958623621; 'recall': 0.553442232050054; 'f1-score': 0.5357382028652747; 'support': 2930}; 'weighted avg': {'precision': 0.8099765692564396; 'recall': 0.7829351535836178; 'f1-score': 0.7112503502883079; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.780311 (+- 0.009111), (mean training time) 1008.822477 (+- 0.219448)
l: 10,2,CNF,0,26374,2931,1,[26374; 26374],262,1018.468540,0.655067,45,[X1 == 5 OR X2 < 65716.000000 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 5 OR X6 == 6 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 9 OR X13 == 11 OR X13 == 17 OR X13 == 21 OR X13 == 22 OR X13 == 30 OR X13 == 32 OR X13 == 34 OR X13 == 41] AND [X1 == 5 OR X3 == 7 OR X3 == 12 OR X5 == 1 OR X5 == 6 OR X6 == 6 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 2 OR X13 == 9 OR X13 == 11 OR X13 == 17 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 25 OR X13 == 30 OR X13 == 32 OR X13 == 41],{'0': {'precision': 0.7965652496554648; 'recall': 0.7505368825850273; 'f1-score': 0.7728663632389622; 'support': 20023}; '1': {'precision': 0.33470964304741607; 'recall': 0.3956857187844434; 'f1-score': 0.36265242802511005; 'support': 6351}; 'accuracy': 0.6650868279366042; 'macro avg': {'precision': 0.5656374463514404; 'recall': 0.5731113006847354; 'f1-score': 0.5677593956320361; 'support': 26374}; 'weighted avg': {'precision': 0.6853479539260451; 'recall': 0.6650868279366042; 'f1-score': 0.6740846576750289; 'support': 26374}},{'0': {'precision': 0.7860508953817154; 'recall': 0.7496629213483146; 'f1-score': 0.7674258109040717; 'support': 2225}; '1': {'precision': 0.311495673671199; 'recall': 0.35694050991501414; 'f1-score': 0.33267326732673264; 'support': 706}; 'accuracy': 0.6550665301944729; 'macro avg': {'precision': 0.5487732845264572; 'recall': 0.5533017156316644; 'f1-score': 0.5500495391154021; 'support': 2931}; 'weighted avg': {'precision': 0.6717431551812293; 'recall': 0.6550665301944729; 'f1-score': 0.6627054779918911; 'support': 2931}}
l: 10,2,CNF,1,26374,2931,1,[26374; 26374],262,1017.461179,0.707950,31,[X1 == 6 OR X2 < 65716.000000 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 18 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 35 OR X13 == 41] AND [X1 == 6 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8182945736434108; 'recall': 0.7907905908205564; 'f1-score': 0.8043075203819877; 'support': 20023}; '1': {'precision': 0.40361617312072895; 'recall': 0.4463863958431743; 'f1-score': 0.4239252336448598; 'support': 6351}; 'accuracy': 0.7078562220368545; 'macro avg': {'precision': 0.6109553733820698; 'recall': 0.6185884933318653; 'f1-score': 0.6141163770134237; 'support': 26374}; 'weighted avg': {'precision': 0.718437800999157; 'recall': 0.7078562220368545; 'f1-score': 0.7127094350302208; 'support': 26374}},{'0': {'precision': 0.8206088992974239; 'recall': 0.7874157303370787; 'f1-score': 0.8036697247706422; 'support': 2225}; '1': {'precision': 0.4057788944723618; 'recall': 0.45750708215297453; 'f1-score': 0.43009320905459386; 'support': 706}; 'accuracy': 0.7079495052882975; 'macro avg': {'precision': 0.6131938968848929; 'recall': 0.6224614062450267; 'f1-score': 0.616881466912618; 'support': 2931}; 'weighted avg': {'precision': 0.7206873764702338; 'recall': 0.7079495052882975; 'f1-score': 0.713685071036241; 'support': 2931}}
l: 10,2,CNF,2,26374,2931,1,[26374; 26374],262,1018.524235,0.704879,40,[X1 == 5 OR X1 == 7 OR X2 >= 259873.000000 OR X3 == 6 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 11 OR X13 == 20 OR X13 == 21 OR X13 == 23 OR X13 == 34 OR X13 == 38 OR X13 == 41] AND [X1 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 9 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 23 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8290274367460233; 'recall': 0.7756579933076961; 'f1-score': 0.8014552209923369; 'support': 20023}; '1': {'precision': 0.4120418848167539; 'recall': 0.4956699732325618; 'f1-score': 0.45000357372596667; 'support': 6351}; 'accuracy': 0.7082353833320695; 'macro avg': {'precision': 0.6205346607813886; 'recall': 0.635663983270129; 'f1-score': 0.6257293973591518; 'support': 26374}; 'weighted avg': {'precision': 0.7286150897261253; 'recall': 0.7082353833320695; 'f1-score': 0.716823788073981; 'support': 26374}},{'0': {'precision': 0.8192488262910798; 'recall': 0.7842696629213484; 'f1-score': 0.801377726750861; 'support': 2225}; '1': {'precision': 0.40074906367041196; 'recall': 0.4546742209631728; 'f1-score': 0.4260119442601194; 'support': 706}; 'accuracy': 0.7048788809280109; 'macro avg': {'precision': 0.6099989449807459; 'recall': 0.6194719419422605; 'f1-score': 0.6136948355054902; 'support': 2931}; 'weighted avg': {'precision': 0.7184433563456034; 'recall': 0.7048788809280109; 'f1-score': 0.7109620862054965; 'support': 2931}}
l: 10,2,CNF,3,26374,2931,1,[26374; 26374],262,1017.851201,0.701126,44,[X1 == 6 OR X1 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 5 OR X6 == 11 OR X6 == 12 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 11 OR X13 == 15 OR X13 == 22 OR X13 == 24 OR X13 == 25 OR X13 == 31 OR X13 == 34 OR X13 == 40] AND [X3 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 0 OR X6 == 2 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 0 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 15 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 31 OR X13 == 36],{'0': {'precision': 0.8187936971720755; 'recall': 0.7837486890076412; 'f1-score': 0.8008880042869172; 'support': 20023}; '1': {'precision': 0.3992785793562708; 'recall': 0.4531569831522595; 'f1-score': 0.42451508223320306; 'support': 6351}; 'accuracy': 0.7041404413437476; 'macro avg': {'precision': 0.6090361382641731; 'recall': 0.6184528360799504; 'f1-score': 0.6127015432600601; 'support': 26374}; 'weighted avg': {'precision': 0.717772217182382; 'recall': 0.7041404413437476; 'f1-score': 0.7102553953552746; 'support': 26374}},{'0': {'precision': 0.8222646918299092; 'recall': 0.7734831460674157; 'f1-score': 0.7971283001389532; 'support': 2225}; '1': {'precision': 0.39856801909307876; 'recall': 0.4730878186968839; 'f1-score': 0.43264248704663216; 'support': 706}; 'accuracy': 0.7011258955987717; 'macro avg': {'precision': 0.610416355461494; 'recall': 0.6232854823821499; 'f1-score': 0.6148853935927927; 'support': 2931}; 'weighted avg': {'precision': 0.720207424360717; 'recall': 0.7011258955987717; 'f1-score': 0.7093333550542794; 'support': 2931}}
l: 10,2,CNF,4,26374,2931,1,[26374; 26374],262,1017.392808,0.707950,41,[X1 == 1 OR X1 == 6 OR X2 < 65716.000000 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 34 OR X13 == 41] AND [X0 >= 58.000000 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 7 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 32 OR X13 == 33 OR X13 == 41],{'0': {'precision': 0.8159387125659139; 'recall': 0.8191579683364131; 'f1-score': 0.8175451713395638; 'support': 20023}; '1': {'precision': 0.422672193877551; 'recall': 0.41741458038104234; 'f1-score': 0.4200269349599936; 'support': 6351}; 'accuracy': 0.7224160157731099; 'macro avg': {'precision': 0.6193054532217325; 'recall': 0.6182862743587277; 'f1-score': 0.6187860531497787; 'support': 26374}; 'weighted avg': {'precision': 0.7212380353766444; 'recall': 0.7224160157731099; 'f1-score': 0.7218206578320696; 'support': 26374}},{'0': {'precision': 0.8090293453724605; 'recall': 0.8053932584269663; 'f1-score': 0.8072072072072073; 'support': 2225}; '1': {'precision': 0.3952513966480447; 'recall': 0.40084985835694054; 'f1-score': 0.39803094233473985; 'support': 706}; 'accuracy': 0.7079495052882975; 'macro avg': {'precision': 0.6021403710102526; 'recall': 0.6031215583919534; 'f1-score': 0.6026190747709735; 'support': 2931}; 'weighted avg': {'precision': 0.7093612348984115; 'recall': 0.7079495052882975; 'f1-score': 0.7086475200697245; 'support': 2931}}
l: 10,2,CNF,5,26375,2930,1,[26375; 26375],262,1017.564689,0.662116,26,[X0 >= 50.000000 OR X1 == 1 OR X2 >= 329054.000000 OR X3 == 10 OR X3 == 14 OR X5 == 3 OR X6 == 3 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 9 OR X13 == 19 OR X13 == 31 OR X13 == 41] AND [X0 >= 37.000000 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 14 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 41],{'0': {'precision': 0.8310185185185185; 'recall': 0.6813164860410528; 'f1-score': 0.7487581986333325; 'support': 20023}; '1': {'precision': 0.35927301937945577; 'recall': 0.5632871536523929; 'f1-score': 0.438722334620808; 'support': 6352}; 'accuracy': 0.6528909952606635; 'macro avg': {'precision': 0.5951457689489872; 'recall': 0.6223018198467228; 'f1-score': 0.5937402666270702; 'support': 26375}; 'weighted avg': {'precision': 0.7174061048490843; 'recall': 0.6528909952606635; 'f1-score': 0.6740909831562687; 'support': 26375}},{'0': {'precision': 0.8336034575904916; 'recall': 0.6934831460674157; 'f1-score': 0.75711481844946; 'support': 2225}; '1': {'precision': 0.36793327154772937; 'recall': 0.5631205673758866; 'f1-score': 0.44506726457399104; 'support': 705}; 'accuracy': 0.6621160409556314; 'macro avg': {'precision': 0.6007683645691104; 'recall': 0.6283018567216512; 'f1-score': 0.6010910415117255; 'support': 2930}; 'weighted avg': {'precision': 0.7215565356928303; 'recall': 0.6621160409556314; 'f1-score': 0.6820317039504138; 'support': 2930}}
l: 10,2,CNF,6,26375,2930,1,[26375; 26375],262,1016.985943,0.712628,31,[X1 == 6 OR X2 < 65716.000000 OR X3 == 9 OR X3 == 10 OR X5 == 1 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 1 OR X13 == 7 OR X13 == 17 OR X13 == 37] AND [X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 5 OR X6 == 12 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 7 OR X13 == 12 OR X13 == 17 OR X13 == 30 OR X13 == 33 OR X13 == 36],{'0': {'precision': 0.7972972972972973; 'recall': 0.8279978025270939; 'f1-score': 0.8123575960996644; 'support': 20023}; '1': {'precision': 0.3829062891954847; 'recall': 0.3364294710327456; 'f1-score': 0.3581664292298668; 'support': 6352}; 'accuracy': 0.7096113744075829; 'macro avg': {'precision': 0.590101793246391; 'recall': 0.5822136367799198; 'f1-score': 0.5852620126647656; 'support': 26375}; 'weighted avg': {'precision': 0.6974978021897061; 'recall': 0.7096113744075829; 'f1-score': 0.7029728646510596; 'support': 26375}},{'0': {'precision': 0.7928843710292249; 'recall': 0.8413483146067415; 'f1-score': 0.8163977322285215; 'support': 2225}; '1': {'precision': 0.37961335676625657; 'recall': 0.30638297872340425; 'f1-score': 0.3390894819466248; 'support': 705}; 'accuracy': 0.7126279863481229; 'macro avg': {'precision': 0.5862488638977408; 'recall': 0.5738656466650729; 'f1-score': 0.5777436070875732; 'support': 2930}; 'weighted avg': {'precision': 0.6934454409761899; 'recall': 0.7126279863481229; 'f1-score': 0.7015505252494303; 'support': 2930}}
l: 10,2,CNF,7,26375,2930,1,[26375; 26375],262,1017.656492,0.726962,33,[X1 == 2 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X6 == 11 OR X6 == 12 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 7 OR X13 == 12 OR X13 == 14 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 31] AND [X0 >= 50.000000 OR X3 == 4 OR X3 == 7 OR X4 >= 13.000000 OR X5 == 1 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 7 OR X13 == 20 OR X13 == 24 OR X13 == 27 OR X13 == 41],{'0': {'precision': 0.8275065455105498; 'recall': 0.8050242221445338; 'f1-score': 0.8161105766796618; 'support': 20023}; '1': {'precision': 0.43387470997679817; 'recall': 0.47103274559193953; 'f1-score': 0.4516908212560386; 'support': 6352}; 'accuracy': 0.7245876777251185; 'macro avg': {'precision': 0.630690627743674; 'recall': 0.6380284838682366; 'f1-score': 0.6339006989678502; 'support': 26375}; 'weighted avg': {'precision': 0.7327065675272174; 'recall': 0.7245876777251185; 'f1-score': 0.728345864397165; 'support': 26375}},{'0': {'precision': 0.8340365682137834; 'recall': 0.7995505617977529; 'f1-score': 0.8164295548416706; 'support': 2225}; '1': {'precision': 0.44040150564617314; 'recall': 0.4978723404255319; 'f1-score': 0.46737683089214377; 'support': 705}; 'accuracy': 0.726962457337884; 'macro avg': {'precision': 0.6372190369299783; 'recall': 0.6487114511116424; 'f1-score': 0.6419031928669072; 'support': 2930}; 'weighted avg': {'precision': 0.7393223296096314; 'recall': 0.726962457337884; 'f1-score': 0.732442465973269; 'support': 2930}}
l: 10,2,CNF,8,26375,2930,1,[26375; 26375],262,1017.627422,0.712969,36,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X2 >= 219632.000000 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 1 OR X6 == 10 OR X6 == 11 OR X6 == 14 OR X8 == 2 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 8 OR X13 == 20 OR X13 == 21 OR X13 == 23 OR X13 == 24 OR X13 == 32 OR X13 == 41] AND [X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 10 OR X13 == 11 OR X13 == 32 OR X13 == 36],{'0': {'precision': 0.8656716417910447; 'recall': 0.7501997602876548; 'f1-score': 0.8038098295743371; 'support': 20024}; '1': {'precision': 0.4455774772777655; 'recall': 0.6329711856400567; 'f1-score': 0.5229948611201457; 'support': 6351}; 'accuracy': 0.7219715639810427; 'macro avg': {'precision': 0.6556245595344051; 'recall': 0.6915854729638558; 'f1-score': 0.6634023453472414; 'support': 26375}; 'weighted avg': {'precision': 0.7645145597503306; 'recall': 0.7219715639810427; 'f1-score': 0.73619064987187; 'support': 26375}},{'0': {'precision': 0.8607198748043818; 'recall': 0.7419064748201439; 'f1-score': 0.7969089591886018; 'support': 2224}; '1': {'precision': 0.43336623889437315; 'recall': 0.6218130311614731; 'f1-score': 0.5107620709714952; 'support': 706}; 'accuracy': 0.7129692832764505; 'macro avg': {'precision': 0.6470430568493775; 'recall': 0.6818597529908086; 'f1-score': 0.6538355150800486; 'support': 2930}; 'weighted avg': {'precision': 0.7577466096328916; 'recall': 0.7129692832764505; 'f1-score': 0.7279602550652989; 'support': 2930}}
l: 10,2,CNF,9,26375,2930,1,[26375; 26375],262,1016.774937,0.672355,43,[X1 == 1 OR X1 == 5 OR X1 == 7 OR X2 >= 329054.000000 OR X3 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 6 OR X13 == 9 OR X13 == 11 OR X13 == 25 OR X13 == 31 OR X13 == 36 OR X13 == 37 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X2 >= 329054.000000 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 10 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 9 OR X13 == 10 OR X13 == 18 OR X13 == 20 OR X13 == 25 OR X13 == 30 OR X13 == 31 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8374261027739882; 'recall': 0.7357171394326808; 'f1-score': 0.7832837090599746; 'support': 20024}; '1': {'precision': 0.39747238984401684; 'recall': 0.5496772161864273; 'f1-score': 0.4613453151843531; 'support': 6351}; 'accuracy': 0.6909194312796209; 'macro avg': {'precision': 0.6174492463090026; 'recall': 0.642697177809554; 'f1-score': 0.6223145121221638; 'support': 26375}; 'weighted avg': {'precision': 0.7314869167714007; 'recall': 0.6909194312796209; 'f1-score': 0.7057621644342278; 'support': 26375}},{'0': {'precision': 0.8264462809917356; 'recall': 0.7194244604316546; 'f1-score': 0.7692307692307693; 'support': 2224}; '1': {'precision': 0.3722334004024145; 'recall': 0.5240793201133145; 'f1-score': 0.43529411764705883; 'support': 706}; 'accuracy': 0.6723549488054608; 'macro avg': {'precision': 0.599339840697075; 'recall': 0.6217518902724846; 'f1-score': 0.6022624434389141; 'support': 2930}; 'weighted avg': {'precision': 0.7170011295596329; 'recall': 0.6723549488054608; 'f1-score': 0.6887668525010424; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.696400 (+- 0.023011), (mean training time) 1017.630745 (+- 0.527959)
l: 10,2,DNF,0,26374,2931,1,[26374; 26374],262,1011.739424,0.798021,62,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X2 < 219632.000000 AND X2 >= 106648.000000 AND X3 != 7 AND X3 != 11 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X8 == 4 AND X9 AND X12 >= 40.000000 AND X13 != 24] OR [X0 >= 37.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 9 AND X13 != 22 AND X13 != 41],{'0': {'precision': 0.7973578960126045; 'recall': 0.9857164261099736; 'f1-score': 0.8815883509022692; 'support': 20023}; '1': {'precision': 0.8235657001850709; 'recall': 0.21020311761927254; 'f1-score': 0.33492222779729053; 'support': 6351}; 'accuracy': 0.7989686812770153; 'macro avg': {'precision': 0.8104617980988378; 'recall': 0.597959771864623; 'f1-score': 0.6082552893497799; 'support': 26374}; 'weighted avg': {'precision': 0.8036688751700829; 'recall': 0.7989686812770153; 'f1-score': 0.7499482300317255; 'support': 26374}},{'0': {'precision': 0.7957261861644331; 'recall': 0.9874157303370786; 'f1-score': 0.8812675491375853; 'support': 2225}; '1': {'precision': 0.8352941176470589; 'recall': 0.20113314447592068; 'f1-score': 0.3242009132420091; 'support': 706}; 'accuracy': 0.7980211531900375; 'macro avg': {'precision': 0.8155101519057459; 'recall': 0.5942744374064997; 'f1-score': 0.6027342311897972; 'support': 2931}; 'weighted avg': {'precision': 0.8052570492237077; 'recall': 0.7980211531900375; 'f1-score': 0.7470850022449628; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,1,[26374; 26374],262,1012.353920,0.800409,68,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 0 AND X1 != 5 AND X1 != 7 AND X2 >= 65716.000000 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 0 AND X8 != 2 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 11 AND X13 != 24 AND X13 != 30 AND X13 != 33 AND X13 != 35 AND X13 != 41] OR [X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X9 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.8053908135302057; 'recall': 0.9834190680717175; 'f1-score': 0.8855459615038677; 'support': 20023}; '1': {'precision': 0.8275324675324676; 'recall': 0.25082664147378364; 'f1-score': 0.3849685838569357; 'support': 6351}; 'accuracy': 0.8070069007355729; 'macro avg': {'precision': 0.8164616405313366; 'recall': 0.6171228547727505; 'f1-score': 0.6352572726804017; 'support': 26374}; 'weighted avg': {'precision': 0.8107226420191859; 'recall': 0.8070069007355729; 'f1-score': 0.765004256588585; 'support': 26374}},{'0': {'precision': 0.8014705882352942; 'recall': 0.9797752808988764; 'f1-score': 0.8816986855409504; 'support': 2225}; '1': {'precision': 0.7867298578199052; 'recall': 0.23512747875354106; 'f1-score': 0.36205016357688113; 'support': 706}; 'accuracy': 0.8004094165813715; 'macro avg': {'precision': 0.7941002230275997; 'recall': 0.6074513798262088; 'f1-score': 0.6218744245589158; 'support': 2931}; 'weighted avg': {'precision': 0.7979199380567665; 'recall': 0.8004094165813715; 'f1-score': 0.7565291677973022; 'support': 2931}}
