lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,57,[8; 9],540,2.701249,0.769231,1,[X0 >= 13.370000],{'0.0': {'precision': 0.9393939393939394; 'recall': 0.7508650519031141; 'f1-score': 0.8346153846153845; 'support': 289}; '1.0': {'precision': 0.6855895196506551; 'recall': 0.9181286549707602; 'f1-score': 0.785; 'support': 171}; 'accuracy': 0.8130434782608695; 'macro avg': {'precision': 0.8124917295222973; 'recall': 0.8344968534369372; 'f1-score': 0.8098076923076922; 'support': 460}; 'weighted avg': {'precision': 0.8450449050980663; 'recall': 0.8130434782608695; 'f1-score': 0.8161714046822742; 'support': 460}},{'0.0': {'precision': 0.8846153846153846; 'recall': 0.71875; 'f1-score': 0.7931034482758621; 'support': 32}; '1.0': {'precision': 0.6538461538461539; 'recall': 0.85; 'f1-score': 0.7391304347826088; 'support': 20}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7692307692307692; 'recall': 0.784375; 'f1-score': 0.7661169415292355; 'support': 52}; 'weighted avg': {'precision': 0.7958579881656805; 'recall': 0.7692307692307693; 'f1-score': 0.7723445969323031; 'support': 52}}
5,1,DNF,3,461,51,28,[16; 17],540,1.580446,0.803922,3,[X0 >= 14.058000 AND X6 >= 0.061540 AND X16 >= 0.007726],{'0.0': {'precision': 0.9075907590759076; 'recall': 0.9515570934256056; 'f1-score': 0.9290540540540542; 'support': 289}; '1.0': {'precision': 0.9113924050632911; 'recall': 0.8372093023255814; 'f1-score': 0.8727272727272727; 'support': 172}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.9094915820695993; 'recall': 0.8943831978755935; 'f1-score': 0.9008906633906635; 'support': 461}; 'weighted avg': {'precision': 0.9090091606156688; 'recall': 0.9088937093275488; 'f1-score': 0.9080384219755154; 'support': 461}},{'0.0': {'precision': 0.8055555555555556; 'recall': 0.90625; 'f1-score': 0.8529411764705882; 'support': 32}; '1.0': {'precision': 0.8; 'recall': 0.631578947368421; 'f1-score': 0.7058823529411765; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8027777777777778; 'recall': 0.7689144736842105; 'f1-score': 0.7794117647058824; 'support': 51}; 'weighted avg': {'precision': 0.8034858387799565; 'recall': 0.803921568627451; 'f1-score': 0.798154555940023; 'support': 51}}
5,1,DNF,4,461,51,28,[16; 17],540,1.561888,0.901961,1,[X23 >= 781.180000],{'0.0': {'precision': 0.9357142857142857; 'recall': 0.9065743944636678; 'f1-score': 0.92091388400703; 'support': 289}; '1.0': {'precision': 0.850828729281768; 'recall': 0.8953488372093024; 'f1-score': 0.8725212464589236; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.8932715074980269; 'recall': 0.900961615836485; 'f1-score': 0.8967175652329769; 'support': 461}; 'weighted avg': {'precision': 0.9040433188891381; 'recall': 0.9023861171366594; 'f1-score': 0.9028584964619665; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
5,1,DNF,5,461,51,28,[16; 17],540,1.516343,0.843137,2,[X0 >= 15.056000 AND X26 >= 0.226700],{'0.0': {'precision': 0.8562874251497006; 'recall': 0.9896193771626297; 'f1-score': 0.9181380417335474; 'support': 289}; '1.0': {'precision': 0.9763779527559056; 'recall': 0.7209302325581395; 'f1-score': 0.8294314381270902; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.9163326889528031; 'recall': 0.8552748048603847; 'f1-score': 0.8737847399303188; 'support': 461}; 'weighted avg': {'precision': 0.9010934354496296; 'recall': 0.8893709327548807; 'f1-score': 0.885041434748058; 'support': 461}},{'0.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.5789473684210527; 'f1-score': 0.7333333333333334; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.9; 'recall': 0.7894736842105263; 'f1-score': 0.8111111111111111; 'support': 51}; 'weighted avg': {'precision': 0.8745098039215686; 'recall': 0.8431372549019608; 'f1-score': 0.8309368191721134; 'support': 51}}
5,1,DNF,6,461,51,28,[16; 17],540,1.484194,0.862745,2,[X0 >= 13.370000 AND X10 >= 0.280200],{'0.0': {'precision': 0.8989547038327527; 'recall': 0.8927335640138409; 'f1-score': 0.8958333333333333; 'support': 289}; '1.0': {'precision': 0.8218390804597702; 'recall': 0.8313953488372093; 'f1-score': 0.8265895953757225; 'support': 172}; 'accuracy': 0.8698481561822126; 'macro avg': {'precision': 0.8603968921462615; 'recall': 0.8620644564255251; 'f1-score': 0.8612114643545279; 'support': 461}; 'weighted avg': {'precision': 0.8701827142011844; 'recall': 0.8698481561822126; 'f1-score': 0.8699983595183461; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8560606060606061; 'recall': 0.8478618421052632; 'f1-score': 0.8515592515592516; 'support': 51}; 'weighted avg': {'precision': 0.8618538324420677; 'recall': 0.8627450980392157; 'f1-score': 0.8619461090049324; 'support': 51}}
5,1,DNF,7,461,51,28,[16; 17],540,1.611942,0.843137,2,[X0 >= 12.012000 AND X7 >= 0.048318],{'0.0': {'precision': 0.9444444444444444; 'recall': 0.9411764705882353; 'f1-score': 0.9428076256499133; 'support': 289}; '1.0': {'precision': 0.9017341040462428; 'recall': 0.9069767441860465; 'f1-score': 0.9043478260869565; 'support': 172}; 'accuracy': 0.928416485900217; 'macro avg': {'precision': 0.9230892742453436; 'recall': 0.9240766073871409; 'f1-score': 0.9235777258684349; 'support': 461}; 'weighted avg': {'precision': 0.9285091330594322; 'recall': 0.928416485900217; 'f1-score': 0.9284581993487666; 'support': 461}},{'0.0': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8322368421052632; 'recall': 0.8322368421052632; 'f1-score': 0.8322368421052632; 'support': 51}; 'weighted avg': {'precision': 0.8431372549019608; 'recall': 0.8431372549019608; 'f1-score': 0.8431372549019608; 'support': 51}}
5,1,DNF,8,461,51,28,[16; 17],540,1.495806,0.901961,4,[X1 >= 16.840000 AND X4 >= 0.079654 AND X6 >= 0.061540 AND X22 >= 91.304000],{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9515570934256056; 'f1-score': 0.933786078098472; 'support': 289}; '1.0': {'precision': 0.9130434782608695; 'recall': 0.8546511627906976; 'f1-score': 0.8828828828828829; 'support': 172}; 'accuracy': 0.9154013015184381; 'macro avg': {'precision': 0.9148550724637681; 'recall': 0.9031041281081515; 'f1-score': 0.9083344804906774; 'support': 461}; 'weighted avg': {'precision': 0.9153148479989939; 'recall': 0.9154013015184381; 'f1-score': 0.9147939965863651; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
5,1,DNF,9,461,51,28,[16; 17],540,1.664717,0.921569,2,[X0 >= 13.370000 AND X6 >= 0.086212],{'0.0': {'precision': 0.8945686900958466; 'recall': 0.9688581314878892; 'f1-score': 0.930232558139535; 'support': 289}; '1.0': {'precision': 0.9391891891891891; 'recall': 0.8081395348837209; 'f1-score': 0.8687499999999999; 'support': 172}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.9168789396425179; 'recall': 0.888498833185805; 'f1-score': 0.8994912790697674; 'support': 461}; 'weighted avg': {'precision': 0.9112166854191761; 'recall': 0.9088937093275488; 'f1-score': 0.9072932956666498; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,1,DNF,0,460,52,14,[32; 33],540,1.149526,0.942308,3,[X1 >= 16.840000 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.931740614334471; 'recall': 0.9446366782006921; 'f1-score': 0.9381443298969072; 'support': 289}; '1.0': {'precision': 0.9041916167664671; 'recall': 0.8830409356725146; 'f1-score': 0.8934911242603552; 'support': 171}; 'accuracy': 0.9217391304347826; 'macro avg': {'precision': 0.917966115550469; 'recall': 0.9138388069366034; 'f1-score': 0.9158177270786312; 'support': 460}; 'weighted avg': {'precision': 0.9214995739341912; 'recall': 0.9217391304347826; 'f1-score': 0.9215449860624497; 'support': 460}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.85; 'f1-score': 0.9189189189189189; 'support': 20}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.925; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9472527472527472; 'recall': 0.9423076923076923; 'f1-score': 0.9412604337977473; 'support': 52}}
5,1,DNF,1,460,52,14,[32; 33],540,1.123991,0.884615,3,[X1 >= 14.078000 AND X11 >= 0.780600 AND X22 >= 97.660000],{'0.0': {'precision': 0.8833922261484098; 'recall': 0.8680555555555556; 'f1-score': 0.8756567425569177; 'support': 288}; '1.0': {'precision': 0.7853107344632768; 'recall': 0.8081395348837209; 'f1-score': 0.7965616045845272; 'support': 172}; 'accuracy': 0.8456521739130435; 'macro avg': {'precision': 0.8343514803058434; 'recall': 0.8380975452196382; 'f1-score': 0.8361091735707225; 'support': 460}; 'weighted avg': {'precision': 0.846718277083534; 'recall': 0.8456521739130435; 'f1-score': 0.8460820387933282; 'support': 460}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 33}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8755980861244019; 'recall': 0.8755980861244019; 'f1-score': 0.8755980861244019; 'support': 52}; 'weighted avg': {'precision': 0.8846153846153846; 'recall': 0.8846153846153846; 'f1-score': 0.8846153846153846; 'support': 52}}
5,1,DNF,2,461,51,14,[32; 33],540,1.247284,0.960784,3,[X0 >= 10.260000 AND X4 >= 0.079654 AND X7 >= 0.048318],{'0.0': {'precision': 0.9432624113475178; 'recall': 0.9204152249134948; 'f1-score': 0.9316987740805605; 'support': 289}; '1.0': {'precision': 0.8715083798882681; 'recall': 0.9069767441860465; 'f1-score': 0.8888888888888888; 'support': 172}; 'accuracy': 0.9154013015184381; 'macro avg': {'precision': 0.907385395617893; 'recall': 0.9136959845497706; 'f1-score': 0.9102938314847246; 'support': 461}; 'weighted avg': {'precision': 0.9164908421262793; 'recall': 0.9154013015184381; 'f1-score': 0.9157263223387654; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
5,1,DNF,3,461,51,14,[32; 33],540,1.103240,0.784314,4,[X0 >= 13.370000 AND X7 >= 0.048318 AND X10 >= 0.183080 AND X21 >= 20.176000],{'0.0': {'precision': 0.9137380191693291; 'recall': 0.9896193771626297; 'f1-score': 0.9501661129568106; 'support': 289}; '1.0': {'precision': 0.9797297297297297; 'recall': 0.8430232558139535; 'f1-score': 0.90625; 'support': 172}; 'accuracy': 0.9349240780911063; 'macro avg': {'precision': 0.9467338744495294; 'recall': 0.9163213164882916; 'f1-score': 0.9282080564784053; 'support': 461}; 'weighted avg': {'precision': 0.9383596552135567; 'recall': 0.9349240780911063; 'f1-score': 0.9337809254761784; 'support': 461}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9375; 'f1-score': 0.8450704225352113; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.5263157894736842; 'f1-score': 0.6451612903225806; 'support': 19}; 'accuracy': 0.7843137254901961; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.731907894736842; 'f1-score': 0.745115856428896; 'support': 51}; 'weighted avg': {'precision': 0.7931121166415284; 'recall': 0.7843137254901961; 'f1-score': 0.770594471318741; 'support': 51}}
5,1,DNF,4,461,51,14,[32; 33],540,0.994239,0.882353,4,[X1 >= 15.656000 AND X7 >= 0.064496 AND X12 >= 1.516600 AND X26 >= 0.177180],{'0.0': {'precision': 0.8516320474777448; 'recall': 0.9930795847750865; 'f1-score': 0.916932907348243; 'support': 289}; '1.0': {'precision': 0.9838709677419355; 'recall': 0.7093023255813954; 'f1-score': 0.8243243243243245; 'support': 172}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.9177515076098401; 'recall': 0.851190955178241; 'f1-score': 0.8706286158362837; 'support': 461}; 'weighted avg': {'precision': 0.9009706467954038; 'recall': 0.8872017353579176; 'f1-score': 0.8823804642243515; 'support': 461}},{'0.0': {'precision': 0.8421052631578947; 'recall': 1.0; 'f1-score': 0.9142857142857143; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.6842105263157895; 'f1-score': 0.8125000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.9210526315789473; 'recall': 0.8421052631578947; 'f1-score': 0.8633928571428572; 'support': 51}; 'weighted avg': {'precision': 0.9009287925696594; 'recall': 0.8823529411764706; 'f1-score': 0.8763655462184875; 'support': 51}}
5,1,DNF,5,461,51,14,[32; 33],540,1.255279,0.941176,2,[X7 >= 0.048318 AND X23 >= 686.500000],{'0.0': {'precision': 0.9427609427609428; 'recall': 0.9688581314878892; 'f1-score': 0.9556313993174063; 'support': 289}; '1.0': {'precision': 0.9451219512195121; 'recall': 0.9011627906976745; 'f1-score': 0.9226190476190477; 'support': 172}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9439414469902274; 'recall': 0.9350104610927819; 'f1-score': 0.939125223468227; 'support': 461}; 'weighted avg': {'precision': 0.9436418396261791; 'recall': 0.9436008676789588; 'f1-score': 0.943314426449472; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,1,DNF,6,461,51,14,[32; 33],540,1.040669,0.862745,2,[X13 >= 24.530000 AND X22 >= 91.304000],{'0.0': {'precision': 0.9291044776119403; 'recall': 0.8615916955017301; 'f1-score': 0.8940754039497306; 'support': 289}; '1.0': {'precision': 0.7927461139896373; 'recall': 0.8895348837209303; 'f1-score': 0.8383561643835618; 'support': 172}; 'accuracy': 0.8720173535791758; 'macro avg': {'precision': 0.8609252958007888; 'recall': 0.8755632896113301; 'f1-score': 0.8662157841666462; 'support': 461}; 'weighted avg': {'precision': 0.8782289059350724; 'recall': 0.8720173535791758; 'f1-score': 0.8732864468881666; 'support': 461}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8518808777429467; 'recall': 0.8692434210526316; 'f1-score': 0.8572570971611356; 'support': 51}; 'weighted avg': {'precision': 0.8720572868645892; 'recall': 0.8627450980392157; 'f1-score': 0.8643914983026398; 'support': 51}}
5,1,DNF,7,461,51,14,[32; 33],540,1.083206,0.823529,3,[X1 >= 15.656000 AND X7 >= 0.027982 AND X21 >= 21.988000],{'0.0': {'precision': 0.9395161290322581; 'recall': 0.8062283737024222; 'f1-score': 0.8677839851024209; 'support': 289}; '1.0': {'precision': 0.7370892018779343; 'recall': 0.9127906976744186; 'f1-score': 0.8155844155844155; 'support': 172}; 'accuracy': 0.8459869848156182; 'macro avg': {'precision': 0.8383026654550962; 'recall': 0.8595095356884204; 'f1-score': 0.8416842003434182; 'support': 461}; 'weighted avg': {'precision': 0.8639902473174128; 'recall': 0.8459869848156182; 'f1-score': 0.8483082238072; 'support': 461}},{'0.0': {'precision': 0.896551724137931; 'recall': 0.8125; 'f1-score': 0.8524590163934426; 'support': 32}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8421052631578947; 'f1-score': 0.7804878048780488; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8119122257053292; 'recall': 0.8273026315789473; 'f1-score': 0.8164734106357456; 'support': 51}; 'weighted avg': {'precision': 0.8334869998156003; 'recall': 0.8235294117647058; 'f1-score': 0.825646212103394; 'support': 51}}
5,1,DNF,8,461,51,14,[32; 33],540,1.108106,0.862745,3,[X1 >= 15.656000 AND X4 >= 0.087914 AND X23 >= 686.500000],{'0.0': {'precision': 0.8966666666666666; 'recall': 0.9307958477508651; 'f1-score': 0.9134125636672324; 'support': 289}; '1.0': {'precision': 0.8757763975155279; 'recall': 0.8197674418604651; 'f1-score': 0.8468468468468469; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.8862215320910973; 'recall': 0.8752816448056651; 'f1-score': 0.8801297052570396; 'support': 461}; 'weighted avg': {'precision': 0.8888724664627712; 'recall': 0.8893709327548807; 'f1-score': 0.8885767647667848; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8560606060606061; 'recall': 0.8478618421052632; 'f1-score': 0.8515592515592516; 'support': 51}; 'weighted avg': {'precision': 0.8618538324420677; 'recall': 0.8627450980392157; 'f1-score': 0.8619461090049324; 'support': 51}}
5,1,DNF,9,461,51,14,[32; 33],540,0.990153,0.921569,3,[X0 >= 10.260000 AND X8 >= 0.149580 AND X22 >= 105.740000],{'0.0': {'precision': 0.9249146757679181; 'recall': 0.9377162629757786; 'f1-score': 0.9312714776632302; 'support': 289}; '1.0': {'precision': 0.8928571428571429; 'recall': 0.872093023255814; 'f1-score': 0.8823529411764706; 'support': 172}; 'accuracy': 0.913232104121475; 'macro avg': {'precision': 0.9088859093125305; 'recall': 0.9049046431157963; 'f1-score': 0.9068122094198503; 'support': 461}; 'weighted avg': {'precision': 0.9129539476537025; 'recall': 0.913232104121475; 'f1-score': 0.9130198761974543; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.875; 'f1-score': 0.9333333333333333; 'support': 32}; '1.0': {'precision': 0.8260869565217391; 'recall': 1.0; 'f1-score': 0.9047619047619047; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9130434782608696; 'recall': 0.9375; 'f1-score': 0.919047619047619; 'support': 51}; 'weighted avg': {'precision': 0.9352088661551577; 'recall': 0.9215686274509803; 'f1-score': 0.922689075630252; 'support': 51}}
5,1,DNF,0,460,52,7,[65; 66],540,0.763394,0.923077,7,[X1 >= 15.656000 AND X2 >= 65.830000 AND X6 >= 0.045070 AND X7 >= 0.048318 AND X22 >= 91.304000 AND X23 >= 686.500000 AND X24 >= 0.102960],{'0.0': {'precision': 0.9193548387096774; 'recall': 0.986159169550173; 'f1-score': 0.9515859766277129; 'support': 289}; '1.0': {'precision': 0.9733333333333334; 'recall': 0.8538011695906432; 'f1-score': 0.9096573208722741; 'support': 171}; 'accuracy': 0.9369565217391305; 'macro avg': {'precision': 0.9463440860215053; 'recall': 0.9199801695704082; 'f1-score': 0.9306216487499935; 'support': 460}; 'weighted avg': {'precision': 0.9394207573632538; 'recall': 0.9369565217391305; 'f1-score': 0.9359994545968868; 'support': 460}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.9; 'f1-score': 0.9150326797385622; 'support': 52}; 'weighted avg': {'precision': 0.9316239316239316; 'recall': 0.9230769230769231; 'f1-score': 0.9210658622423329; 'support': 52}}
5,1,DNF,1,460,52,7,[65; 66],540,0.725814,0.903846,4,[X10 >= 0.183080 AND X13 >= 29.322000 AND X26 >= 0.177180 AND X27 >= 0.121800],{'0.0': {'precision': 0.8738461538461538; 'recall': 0.9861111111111112; 'f1-score': 0.9265905383360521; 'support': 288}; '1.0': {'precision': 0.9703703703703703; 'recall': 0.7616279069767442; 'f1-score': 0.8534201954397395; 'support': 172}; 'accuracy': 0.9021739130434783; 'macro avg': {'precision': 0.9221082621082621; 'recall': 0.8738695090439277; 'f1-score': 0.8900053668878958; 'support': 460}; 'weighted avg': {'precision': 0.9099378174160783; 'recall': 0.9021739130434783; 'f1-score': 0.8992311927313438; 'support': 460}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.9696969696969697; 'f1-score': 0.927536231884058; 'support': 33}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9131944444444444; 'recall': 0.879585326953748; 'f1-score': 0.8923395445134576; 'support': 52}; 'weighted avg': {'precision': 0.906650641025641; 'recall': 0.9038461538461539; 'f1-score': 0.9018155757286193; 'support': 52}}
5,1,DNF,2,461,51,7,[65; 66],540,0.869245,0.901961,2,[X2 >= 73.292000 AND X22 >= 115.900000],{'0.0': {'precision': 0.8909657320872274; 'recall': 0.9896193771626297; 'f1-score': 0.9377049180327869; 'support': 289}; '1.0': {'precision': 0.9785714285714285; 'recall': 0.7965116279069767; 'f1-score': 0.8782051282051282; 'support': 172}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.934768580329328; 'recall': 0.8930655025348032; 'f1-score': 0.9079550231189575; 'support': 461}; 'weighted avg': {'precision': 0.9236515884761267; 'recall': 0.9175704989154013; 'f1-score': 0.9155054302879772; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
5,1,DNF,3,461,51,7,[65; 66],540,0.837272,0.803922,6,[X2 >= 81.938000 AND X4 >= 0.079654 AND X7 >= 0.033500 AND X10 >= 0.246040 AND X22 >= 105.740000 AND X27 >= 0.099930],{'0.0': {'precision': 0.9337748344370861; 'recall': 0.9757785467128027; 'f1-score': 0.9543147208121827; 'support': 289}; '1.0': {'precision': 0.9559748427672956; 'recall': 0.8837209302325582; 'f1-score': 0.9184290030211482; 'support': 172}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.9448748386021908; 'recall': 0.9297497384726805; 'f1-score': 0.9363718619166654; 'support': 461}; 'weighted avg': {'precision': 0.9420577008856675; 'recall': 0.9414316702819957; 'f1-score': 0.9409256894454627; 'support': 461}},{'0.0': {'precision': 0.7894736842105263; 'recall': 0.9375; 'f1-score': 0.8571428571428572; 'support': 32}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.5789473684210527; 'f1-score': 0.6875; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8178137651821862; 'recall': 0.7582236842105263; 'f1-score': 0.7723214285714286; 'support': 51}; 'weighted avg': {'precision': 0.8105898229737238; 'recall': 0.803921568627451; 'f1-score': 0.7939425770308124; 'support': 51}}
5,1,DNF,4,461,51,7,[65; 66],540,0.824758,0.941176,4,[X0 >= 11.366000 AND X7 >= 0.048318 AND X12 >= 1.516600 AND X23 >= 475.980000],{'0.0': {'precision': 0.9413793103448276; 'recall': 0.9446366782006921; 'f1-score': 0.9430051813471503; 'support': 289}; '1.0': {'precision': 0.9064327485380117; 'recall': 0.9011627906976745; 'f1-score': 0.9037900874635568; 'support': 172}; 'accuracy': 0.928416485900217; 'macro avg': {'precision': 0.9239060294414196; 'recall': 0.9228997344491833; 'f1-score': 0.9233976344053536; 'support': 461}; 'weighted avg': {'precision': 0.9283406799093128; 'recall': 0.928416485900217; 'f1-score': 0.9283739532604299; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
