l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],222,1.096734,0.781250,3,[X2 >= 0.190280 OR X3 >= 0.007075 OR X33 >= 0.005400],{'0.0': {'precision': 1.0; 'recall': 0.28431372549019607; 'f1-score': 0.44274809160305345; 'support': 102}; '1.0': {'precision': 0.7137254901960784; 'recall': 1.0; 'f1-score': 0.8329519450800915; 'support': 182}; 'accuracy': 0.7429577464788732; 'macro avg': {'precision': 0.8568627450980393; 'recall': 0.642156862745098; 'f1-score': 0.6378500183415725; 'support': 284}; 'weighted avg': {'precision': 0.8165423916045291; 'recall': 0.7429577464788732; 'f1-score': 0.6928083075636905; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
l: 5,2,CNF,5,284,32,8,[35; 36],222,0.392278,0.750000,4,[X2 >= 0.190280] AND [X12 < -0.076515 OR X26 < 0.999945 OR X33 < -0.000030],{'0.0': {'precision': 0.9452054794520548; 'recall': 0.6831683168316832; 'f1-score': 0.7931034482758621; 'support': 101}; '1.0': {'precision': 0.8483412322274881; 'recall': 0.9781420765027322; 'f1-score': 0.9086294416243654; 'support': 183}; 'accuracy': 0.8732394366197183; 'macro avg': {'precision': 0.8967733558397715; 'recall': 0.8306551966672078; 'f1-score': 0.8508664449501138; 'support': 284}; 'weighted avg': {'precision': 0.8827894328249574; 'recall': 0.8732394366197183; 'f1-score': 0.8675444932856371; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
l: 5,2,CNF,6,285,31,8,[35; 36],222,0.300476,0.677419,4,[X32 < 0.994855] AND [X25 >= 0.802450 OR X33 >= 0.005400 OR X33 < -0.000030],{'0.0': {'precision': 0.7763157894736842; 'recall': 0.5784313725490197; 'f1-score': 0.6629213483146068; 'support': 102}; '1.0': {'precision': 0.7942583732057417; 'recall': 0.907103825136612; 'f1-score': 0.846938775510204; 'support': 183}; 'accuracy': 0.7894736842105263; 'macro avg': {'precision': 0.7852870813397129; 'recall': 0.7427675988428158; 'f1-score': 0.7549300619124054; 'support': 285}; 'weighted avg': {'precision': 0.7878368169226895; 'recall': 0.7894736842105263; 'f1-score': 0.7810799068296745; 'support': 285}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.36363636363636365; 'f1-score': 0.4444444444444444; 'support': 11}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.85; 'f1-score': 0.7727272727272727; 'support': 20}; 'accuracy': 0.6774193548387096; 'macro avg': {'precision': 0.6398809523809523; 'recall': 0.6068181818181818; 'f1-score': 0.6085858585858586; 'support': 31}; 'weighted avg': {'precision': 0.6597542242703534; 'recall': 0.6774193548387096; 'f1-score': 0.65623981753014; 'support': 31}}
l: 5,2,CNF,7,285,31,8,[35; 36],222,0.315165,0.838710,4,[X3 >= 0.007075 OR X22 >= 0.186570] AND [X16 < -0.054150 OR X26 < 0.999945],{'0.0': {'precision': 0.8791208791208791; 'recall': 0.7843137254901961; 'f1-score': 0.8290155440414508; 'support': 102}; '1.0': {'precision': 0.8865979381443299; 'recall': 0.9398907103825137; 'f1-score': 0.9124668435013262; 'support': 183}; 'accuracy': 0.8842105263157894; 'macro avg': {'precision': 0.8828594086326045; 'recall': 0.8621022179363549; 'f1-score': 0.8707411937713885; 'support': 285}; 'weighted avg': {'precision': 0.8839219380727791; 'recall': 0.8842105263157894; 'f1-score': 0.8826000626420024; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.8136363636363637; 'f1-score': 0.8199767711962833; 'support': 31}; 'weighted avg': {'precision': 0.8368663594470046; 'recall': 0.8387096774193549; 'f1-score': 0.8368363867970477; 'support': 31}}
l: 5,2,CNF,8,285,31,8,[35; 36],222,0.287564,0.903226,3,[X13 >= -0.554585] AND [X4 >= 0.418075 OR X16 < -0.054150],{'0.0': {'precision': 0.918918918918919; 'recall': 0.6666666666666666; 'f1-score': 0.7727272727272727; 'support': 102}; '1.0': {'precision': 0.8388625592417062; 'recall': 0.9672131147540983; 'f1-score': 0.8984771573604061; 'support': 183}; 'accuracy': 0.8596491228070176; 'macro avg': {'precision': 0.8788907390803126; 'recall': 0.8169398907103824; 'f1-score': 0.8356022150438394; 'support': 285}; 'weighted avg': {'precision': 0.8675143090209192; 'recall': 0.8596491228070176; 'f1-score': 0.8534719354917057; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
l: 5,2,CNF,9,285,31,8,[35; 36],222,0.288018,0.838710,4,[X12 >= 0.354740 OR X12 < -0.076515 OR X30 < -0.167100] AND [X20 < 0.998880],{'0.0': {'precision': 0.7142857142857143; 'recall': 0.6372549019607843; 'f1-score': 0.6735751295336787; 'support': 102}; '1.0': {'precision': 0.8092783505154639; 'recall': 0.8579234972677595; 'f1-score': 0.8328912466843501; 'support': 183}; 'accuracy': 0.7789473684210526; 'macro avg': {'precision': 0.7617820324005891; 'recall': 0.7475891996142718; 'f1-score': 0.7532331881090144; 'support': 285}; 'weighted avg': {'precision': 0.7752809859700799; 'recall': 0.7789473684210526; 'f1-score': 0.7758728468620044; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8223684210526316; 'recall': 0.8340909090909091; 'f1-score': 0.8272017837235228; 'support': 31}; 'weighted avg': {'precision': 0.8433786078098472; 'recall': 0.8387096774193549; 'f1-score': 0.840148164131334; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [35, 36], 'n_partitions': 8}, (mean val acc cv) 0.803931 (+- 0.071786), (mean training time) 0.306863 (+- 0.030685)
l: 5,2,CNF,0,284,32,4,[71; 71],222,1.123166,0.781250,5,[X4 >= 0.041440 OR X22 >= 0.186570] AND [X3 >= 0.007075 OR X16 < -0.054150 OR X26 < 0.999945],{'0.0': {'precision': 0.9733333333333334; 'recall': 0.7156862745098039; 'f1-score': 0.824858757062147; 'support': 102}; '1.0': {'precision': 0.861244019138756; 'recall': 0.989010989010989; 'f1-score': 0.9207161125319694; 'support': 182}; 'accuracy': 0.8908450704225352; 'macro avg': {'precision': 0.9172886762360447; 'recall': 0.8523486317603965; 'f1-score': 0.8727874347970581; 'support': 284}; 'weighted avg': {'precision': 0.9015014488846957; 'recall': 0.8908450704225352; 'f1-score': 0.8862884707787233; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.9523809523809523; 'f1-score': 0.8510638297872339; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.7034632034632035; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.7912660256410257; 'recall': 0.78125; 'f1-score': 0.7607165206508135; 'support': 32}}
l: 5,2,CNF,1,284,32,4,[71; 71],222,0.713055,0.593750,4,[X18 < -0.043910 OR X22 >= 0.186570] AND [X16 < -0.054150 OR X20 >= 0.072060],{'0.0': {'precision': 0.9186046511627907; 'recall': 0.7745098039215687; 'f1-score': 0.8404255319148937; 'support': 102}; '1.0': {'precision': 0.8838383838383839; 'recall': 0.9615384615384616; 'f1-score': 0.9210526315789475; 'support': 182}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.9012215175005873; 'recall': 0.8680241327300151; 'f1-score': 0.8807390817469205; 'support': 284}; 'weighted avg': {'precision': 0.8963248601309525; 'recall': 0.8943661971830986; 'f1-score': 0.892095011277069; 'support': 284}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.18181818181818182; 'f1-score': 0.23529411764705885; 'support': 11}; '1.0': {'precision': 0.6538461538461539; 'recall': 0.8095238095238095; 'f1-score': 0.7234042553191489; 'support': 21}; 'accuracy': 0.59375; 'macro avg': {'precision': 0.4935897435897436; 'recall': 0.4956709956709957; 'f1-score': 0.4793491864831039; 'support': 32}; 'weighted avg': {'precision': 0.5436698717948718; 'recall': 0.59375; 'f1-score': 0.5556163954943679; 'support': 32}}
l: 5,2,CNF,2,284,32,4,[71; 71],222,0.985571,0.718750,5,[X4 >= 0.418075 OR X12 < -0.076515] AND [X4 < 0.995175 OR X18 >= 0.998845 OR X26 < 0.999945],{'0.0': {'precision': 0.9166666666666666; 'recall': 0.6470588235294118; 'f1-score': 0.7586206896551724; 'support': 102}; '1.0': {'precision': 0.8301886792452831; 'recall': 0.967032967032967; 'f1-score': 0.8934010152284264; 'support': 182}; 'accuracy': 0.852112676056338; 'macro avg': {'precision': 0.8734276729559749; 'recall': 0.8070458952811894; 'f1-score': 0.8260108524417994; 'support': 284}; 'weighted avg': {'precision': 0.861247674727611; 'recall': 0.852112676056338; 'f1-score': 0.8449939968887367; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.36363636363636365; 'f1-score': 0.4705882352941177; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.9047619047619048; 'f1-score': 0.8085106382978723; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.6987179487179487; 'recall': 0.6341991341991342; 'f1-score': 0.639549436795995; 'support': 32}; 'weighted avg': {'precision': 0.7087339743589743; 'recall': 0.71875; 'f1-score': 0.6923498122653317; 'support': 32}}
l: 5,2,CNF,3,284,32,4,[71; 71],222,2.587761,0.875000,5,[X7 >= 0.000985 OR X26 < 0.999945] AND [X11 >= 0.001845 OR X20 >= 0.072060 OR X33 < -0.000030],{'0.0': {'precision': 0.927536231884058; 'recall': 0.6336633663366337; 'f1-score': 0.7529411764705882; 'support': 101}; '1.0': {'precision': 0.827906976744186; 'recall': 0.9726775956284153; 'f1-score': 0.8944723618090451; 'support': 183}; 'accuracy': 0.852112676056338; 'macro avg': {'precision': 0.877721604314122; 'recall': 0.8031704809825244; 'f1-score': 0.8237067691398167; 'support': 284}; 'weighted avg': {'precision': 0.8633385076213941; 'recall': 0.852112676056338; 'f1-score': 0.844139088149946; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6666666666666666; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8333333333333333; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.8958333333333334; 'recall': 0.875; 'f1-score': 0.8681818181818182; 'support': 32}}
l: 5,2,CNF,4,284,32,4,[71; 71],222,0.789083,0.875000,3,[X4 >= 0.418075 OR X10 < -0.010580] AND [X26 < 0.999945],{'0.0': {'precision': 0.8415841584158416; 'recall': 0.8415841584158416; 'f1-score': 0.8415841584158416; 'support': 101}; '1.0': {'precision': 0.912568306010929; 'recall': 0.912568306010929; 'f1-score': 0.912568306010929; 'support': 183}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.8770762322133853; 'recall': 0.8770762322133853; 'f1-score': 0.8770762322133853; 'support': 284}; 'weighted avg': {'precision': 0.8873239436619719; 'recall': 0.8873239436619719; 'f1-score': 0.8873239436619719; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8333333333333334; 'f1-score': 0.8333333333333334; 'support': 12}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.8666666666666667; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
l: 5,2,CNF,5,284,32,4,[71; 71],222,0.558619,0.843750,5,[X12 >= 0.354740 OR X13 >= 0.652535 OR X16 < -0.572730 OR X22 >= 0.186570] AND [X26 < 0.999945],{'0.0': {'precision': 0.8425925925925926; 'recall': 0.900990099009901; 'f1-score': 0.8708133971291866; 'support': 101}; '1.0': {'precision': 0.9431818181818182; 'recall': 0.907103825136612; 'f1-score': 0.924791086350975; 'support': 183}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.8928872053872055; 'recall': 0.9040469620732565; 'f1-score': 0.8978022417400808; 'support': 284}; 'weighted avg': {'precision': 0.9074088893631148; 'recall': 0.9049295774647887; 'f1-score': 0.9055947954657615; 'support': 284}},{'0.0': {'precision': 0.7333333333333333; 'recall': 0.9166666666666666; 'f1-score': 0.8148148148148148; 'support': 12}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8; 'f1-score': 0.8648648648648648; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8372549019607842; 'recall': 0.8583333333333334; 'f1-score': 0.8398398398398398; 'support': 32}; 'weighted avg': {'precision': 0.8632352941176471; 'recall': 0.84375; 'f1-score': 0.8460960960960959; 'support': 32}}
l: 5,2,CNF,6,285,31,4,[71; 72],222,0.970710,0.774194,4,[X23 >= -0.987455 OR X26 < 0.999945] AND [X4 >= 0.041440 OR X12 >= 0.354740],{'0.0': {'precision': 1.0; 'recall': 0.6470588235294118; 'f1-score': 0.7857142857142858; 'support': 102}; '1.0': {'precision': 0.8356164383561644; 'recall': 1.0; 'f1-score': 0.9104477611940298; 'support': 183}; 'accuracy': 0.8736842105263158; 'macro avg': {'precision': 0.9178082191780822; 'recall': 0.8235294117647058; 'f1-score': 0.8480810234541578; 'support': 285}; 'weighted avg': {'precision': 0.8944484498918529; 'recall': 0.8736842105263158; 'f1-score': 0.8658063068118056; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
l: 5,2,CNF,7,285,31,4,[71; 72],222,0.601937,0.838710,4,[X2 >= 0.739470 OR X22 >= 0.186570] AND [X18 < -0.989535 OR X26 < 0.999945],{'0.0': {'precision': 0.8316831683168316; 'recall': 0.8235294117647058; 'f1-score': 0.8275862068965516; 'support': 102}; '1.0': {'precision': 0.9021739130434783; 'recall': 0.907103825136612; 'f1-score': 0.904632152588556; 'support': 183}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.866928540680155; 'recall': 0.8653166184506589; 'f1-score': 0.8661091797425537; 'support': 285}; 'weighted avg': {'precision': 0.8769456465097311; 'recall': 0.8771929824561403; 'f1-score': 0.877057814130365; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.8136363636363637; 'f1-score': 0.8199767711962833; 'support': 31}; 'weighted avg': {'precision': 0.8368663594470046; 'recall': 0.8387096774193549; 'f1-score': 0.8368363867970477; 'support': 31}}
l: 5,2,CNF,8,285,31,4,[71; 72],222,0.943915,0.774194,4,[X13 >= 0.652535 OR X22 >= 0.186570] AND [X13 < 0.975650 OR X16 < -0.961770],{'0.0': {'precision': 0.8181818181818182; 'recall': 0.7058823529411765; 'f1-score': 0.7578947368421053; 'support': 102}; '1.0': {'precision': 0.8477157360406091; 'recall': 0.912568306010929; 'f1-score': 0.8789473684210526; 'support': 183}; 'accuracy': 0.8385964912280702; 'macro avg': {'precision': 0.8329487771112136; 'recall': 0.8092253294760527; 'f1-score': 0.8184210526315789; 'support': 285}; 'weighted avg': {'precision': 0.8371457022806208; 'recall': 0.8385964912280702; 'f1-score': 0.8356232686980609; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.7272727272727273; 'f1-score': 0.6956521739130435; 'support': 11}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7543859649122806; 'recall': 0.7636363636363637; 'f1-score': 0.758082497212932; 'support': 31}; 'weighted avg': {'precision': 0.7798528579513299; 'recall': 0.7741935483870968; 'f1-score': 0.7762074297838673; 'support': 31}}
l: 5,2,CNF,9,285,31,4,[71; 72],222,1.524617,0.806452,3,[X4 >= 0.041440] AND [X15 < -0.001970 OR X20 < 0.998880],{'0.0': {'precision': 0.9178082191780822; 'recall': 0.6568627450980392; 'f1-score': 0.7657142857142857; 'support': 102}; '1.0': {'precision': 0.8349056603773585; 'recall': 0.9672131147540983; 'f1-score': 0.8962025316455695; 'support': 183}; 'accuracy': 0.856140350877193; 'macro avg': {'precision': 0.8763569397777203; 'recall': 0.8120379299260687; 'f1-score': 0.8309584086799275; 'support': 285}; 'weighted avg': {'precision': 0.8645760498428805; 'recall': 0.856140350877193; 'f1-score': 0.8495014752070048; 'support': 285}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.797979797979798; 'recall': 0.7681818181818182; 'f1-score': 0.7785714285714287; 'support': 31}; 'weighted avg': {'precision': 0.8038449006190941; 'recall': 0.8064516129032258; 'f1-score': 0.8013824884792629; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [71, 72], 'n_partitions': 4}, (mean val acc cv) 0.788105 (+- 0.080071), (mean training time) 1.079843 (+- 0.568501)
l: 5,2,CNF,0,284,32,2,[142; 142],222,11.090037,0.875000,2,[X26 < 0.999945] AND [X4 >= 0.041440],{'0.0': {'precision': 0.8910891089108911; 'recall': 0.8823529411764706; 'f1-score': 0.8866995073891626; 'support': 102}; '1.0': {'precision': 0.9344262295081968; 'recall': 0.9395604395604396; 'f1-score': 0.9369863013698629; 'support': 182}; 'accuracy': 0.9190140845070423; 'macro avg': {'precision': 0.9127576692095439; 'recall': 0.9109566903684551; 'f1-score': 0.9118429043795128; 'support': 284}; 'weighted avg': {'precision': 0.9188614890119814; 'recall': 0.9190140845070423; 'f1-score': 0.9189255514190481; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.9523809523809523; 'f1-score': 0.909090909090909; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8792270531400965; 'recall': 0.8398268398268398; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.876207729468599; 'recall': 0.875; 'f1-score': 0.8715909090909089; 'support': 32}}
l: 5,2,CNF,1,284,32,2,[142; 142],222,7.116252,0.937500,4,[X4 < 0.995175 OR X21 < -0.001400 OR X26 < 0.999945] AND [X4 >= 0.041440],{'0.0': {'precision': 0.9642857142857143; 'recall': 0.7941176470588235; 'f1-score': 0.8709677419354839; 'support': 102}; '1.0': {'precision': 0.895; 'recall': 0.9835164835164835; 'f1-score': 0.9371727748691099; 'support': 182}; 'accuracy': 0.9154929577464789; 'macro avg': {'precision': 0.9296428571428572; 'recall': 0.8888170652876535; 'f1-score': 0.9040702584022968; 'support': 284}; 'weighted avg': {'precision': 0.9198843058350101; 'recall': 0.9154929577464789; 'f1-score': 0.9133949109281596; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
l: 5,2,CNF,2,284,32,2,[142; 142],222,6.689012,0.937500,3,[X4 >= 0.041440] AND [X4 < 0.995175 OR X26 < 0.999945],{'0.0': {'precision': 0.9052631578947369; 'recall': 0.8431372549019608; 'f1-score': 0.8730964467005077; 'support': 102}; '1.0': {'precision': 0.9153439153439153; 'recall': 0.9505494505494505; 'f1-score': 0.9326145552560646; 'support': 182}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.9103035366193262; 'recall': 0.8968433527257056; 'f1-score': 0.9028555009782862; 'support': 284}; 'weighted avg': {'precision': 0.9117233616121682; 'recall': 0.9119718309859155; 'f1-score': 0.9112383331692097; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.9523809523809523; 'f1-score': 0.9523809523809523; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9307359307359306; 'recall': 0.9307359307359306; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
l: 5,2,CNF,3,284,32,2,[142; 142],222,5.892784,0.937500,4,[X9 >= 0.591395 OR X22 >= 0.186570 OR X30 < -0.167100] AND [X26 < 0.999945],{'0.0': {'precision': 0.8380952380952381; 'recall': 0.8712871287128713; 'f1-score': 0.854368932038835; 'support': 101}; '1.0': {'precision': 0.9273743016759777; 'recall': 0.907103825136612; 'f1-score': 0.9171270718232045; 'support': 183}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.8827347698856078; 'recall': 0.8891954769247417; 'f1-score': 0.8857480019310198; 'support': 284}; 'weighted avg': {'precision': 0.8956236487828272; 'recall': 0.8943661971830986; 'f1-score': 0.8948081559139746; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8333333333333334; 'f1-score': 0.9090909090909091; 'support': 12}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9166666666666667; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9431818181818181; 'recall': 0.9375; 'f1-score': 0.9361471861471862; 'support': 32}}
l: 5,2,CNF,4,284,32,2,[142; 142],222,22.121177,0.843750,5,[X3 >= 0.007075 OR X14 < 0.999140 OR X26 < 0.999945] AND [X14 >= 0.239955 OR X16 < -0.054150],{'0.0': {'precision': 0.9367088607594937; 'recall': 0.7326732673267327; 'f1-score': 0.8222222222222223; 'support': 101}; '1.0': {'precision': 0.8682926829268293; 'recall': 0.9726775956284153; 'f1-score': 0.9175257731958762; 'support': 183}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.9025007718431615; 'recall': 0.852675431477574; 'f1-score': 0.8698739977090493; 'support': 284}; 'weighted avg': {'precision': 0.8926237884236572; 'recall': 0.8873239436619719; 'f1-score': 0.8836326089411612; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
l: 5,2,CNF,5,284,32,2,[142; 142],222,5.439431,0.812500,4,[X9 >= 0.591395 OR X22 >= 0.186570] AND [X21 < -0.001400 OR X26 < 0.999945],{'0.0': {'precision': 0.8645833333333334; 'recall': 0.8217821782178217; 'f1-score': 0.8426395939086294; 'support': 101}; '1.0': {'precision': 0.9042553191489362; 'recall': 0.9289617486338798; 'f1-score': 0.9164420485175202; 'support': 183}; 'accuracy': 0.8908450704225352; 'macro avg': {'precision': 0.8844193262411348; 'recall': 0.8753719634258508; 'f1-score': 0.8795408212130749; 'support': 284}; 'weighted avg': {'precision': 0.8901466199680352; 'recall': 0.8908450704225352; 'f1-score': 0.8901954009277385; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.8333333333333334; 'f1-score': 0.7692307692307692; 'support': 12}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8; 'f1-score': 0.8421052631578948; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8015873015873016; 'recall': 0.8166666666666667; 'f1-score': 0.8056680161943319; 'support': 32}; 'weighted avg': {'precision': 0.8234126984126984; 'recall': 0.8125; 'f1-score': 0.8147773279352227; 'support': 32}}
