l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],222,0.805985,0.718750,1,[X11 < 0.981525],{'0.0': {'precision': 0.84; 'recall': 0.20388349514563106; 'f1-score': 0.328125; 'support': 103}; '1.0': {'precision': 0.6833976833976834; 'recall': 0.9779005524861878; 'f1-score': 0.8045454545454546; 'support': 181}; 'accuracy': 0.6971830985915493; 'macro avg': {'precision': 0.7616988416988417; 'recall': 0.5908920238159094; 'f1-score': 0.5663352272727273; 'support': 284}; 'weighted avg': {'precision': 0.7401935939964108; 'recall': 0.6971830985915493; 'f1-score': 0.6317591629321383; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.2727272727272727; 'f1-score': 0.39999999999999997; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9523809523809523; 'f1-score': 0.8163265306122449; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7321428571428572; 'recall': 0.6125541125541125; 'f1-score': 0.6081632653061224; 'support': 32}; 'weighted avg': {'precision': 0.7265625; 'recall': 0.71875; 'f1-score': 0.6732142857142857; 'support': 32}}
l: 5,1,CNF,5,284,32,2,[142; 142],222,0.897824,0.750000,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.5196078431372549; 'f1-score': 0.6838709677419356; 'support': 102}; '1.0': {'precision': 0.7878787878787878; 'recall': 1.0; 'f1-score': 0.8813559322033898; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8939393939393939; 'recall': 0.7598039215686274; 'f1-score': 0.7826134499726627; 'support': 284}; 'weighted avg': {'precision': 0.8640631668800682; 'recall': 0.8274647887323944; 'f1-score': 0.8104282336996281; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
l: 5,1,CNF,6,285,31,2,[142; 143],222,0.873813,0.870968,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.4854368932038835; 'f1-score': 0.6535947712418301; 'support': 103}; '1.0': {'precision': 0.774468085106383; 'recall': 1.0; 'f1-score': 0.8729016786570744; 'support': 182}; 'accuracy': 0.8140350877192982; 'macro avg': {'precision': 0.8872340425531915; 'recall': 0.7427184466019418; 'f1-score': 0.7632482249494522; 'support': 285}; 'weighted avg': {'precision': 0.8559761104889885; 'recall': 0.8140350877192982; 'f1-score': 0.7936433928192843; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
l: 5,1,CNF,7,285,31,2,[142; 143],222,1.193461,0.774194,1,[X26 < 0.999945],{'0.0': {'precision': 0.875; 'recall': 0.6116504854368932; 'f1-score': 0.72; 'support': 103}; '1.0': {'precision': 0.812206572769953; 'recall': 0.9505494505494505; 'f1-score': 0.8759493670886076; 'support': 182}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8436032863849765; 'recall': 0.7810999679931718; 'f1-score': 0.7979746835443038; 'support': 285}; 'weighted avg': {'precision': 0.8349003376987069; 'recall': 0.8280701754385965; 'f1-score': 0.8195887186320231; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
l: 5,1,CNF,8,285,31,2,[142; 143],222,1.001052,0.838710,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5242718446601942; 'f1-score': 0.6878980891719745; 'support': 103}; '1.0': {'precision': 0.7878787878787878; 'recall': 1.0; 'f1-score': 0.8813559322033898; 'support': 182}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8939393939393939; 'recall': 0.7621359223300971; 'f1-score': 0.7846270106876821; 'support': 285}; 'weighted avg': {'precision': 0.8645401382243487; 'recall': 0.8280701754385965; 'f1-score': 0.8114395889323871; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
l: 5,1,CNF,9,285,31,2,[142; 143],222,0.924913,0.774194,1,[X6 >= 0.029375],{'0.0': {'precision': 0.9333333333333333; 'recall': 0.5436893203883495; 'f1-score': 0.6871165644171778; 'support': 103}; '1.0': {'precision': 0.7911111111111111; 'recall': 0.978021978021978; 'f1-score': 0.8746928746928748; 'support': 182}; 'accuracy': 0.8210526315789474; 'macro avg': {'precision': 0.8622222222222222; 'recall': 0.7608556492051637; 'f1-score': 0.7809047195550263; 'support': 285}; 'weighted avg': {'precision': 0.8425107212475633; 'recall': 0.8210526315789474; 'f1-score': 0.8069021379967457; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.6818181818181819; 'f1-score': 0.6921985815602837; 'support': 31}; 'weighted avg': {'precision': 0.8327359617682197; 'recall': 0.7741935483870968; 'f1-score': 0.738320750400366; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [142, 143], 'n_partitions': 2}, (mean val acc cv) 0.803931 (+- 0.041289), (mean training time) 1.012369 (+- 0.293645)
l: 5,1,DNF,0,284,32,35,[8; 9],222,1.759983,0.937500,6,[X0 AND X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X15 < 0.968410],{'0.0': {'precision': 0.9787234042553191; 'recall': 0.8932038834951457; 'f1-score': 0.934010152284264; 'support': 103}; '1.0': {'precision': 0.9421052631578948; 'recall': 0.988950276243094; 'f1-score': 0.9649595687331537; 'support': 181}; 'accuracy': 0.954225352112676; 'macro avg': {'precision': 0.9604143337066069; 'recall': 0.9410770798691198; 'f1-score': 0.9494848605087088; 'support': 284}; 'weighted avg': {'precision': 0.9553857861615381; 'recall': 0.954225352112676; 'f1-score': 0.9537349564295071; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
l: 5,1,DNF,1,284,32,35,[8; 9],222,1.760673,0.968750,6,[X0 AND X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9891304347826086; 'recall': 0.883495145631068; 'f1-score': 0.9333333333333333; 'support': 103}; '1.0': {'precision': 0.9375; 'recall': 0.994475138121547; 'f1-score': 0.9651474530831098; 'support': 181}; 'accuracy': 0.954225352112676; 'macro avg': {'precision': 0.9633152173913043; 'recall': 0.9389851418763075; 'f1-score': 0.9492403932082216; 'support': 284}; 'weighted avg': {'precision': 0.9562251224739743; 'recall': 0.954225352112676; 'f1-score': 0.9536092335963952; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9545454545454546; 'recall': 1.0; 'f1-score': 0.9767441860465117; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9772727272727273; 'recall': 0.9545454545454546; 'f1-score': 0.9645625692137321; 'support': 32}; 'weighted avg': {'precision': 0.9701704545454546; 'recall': 0.96875; 'f1-score': 0.9683693244739757; 'support': 32}}
l: 5,1,DNF,2,284,32,35,[8; 9],222,1.508706,0.968750,6,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9891304347826086; 'recall': 0.8921568627450981; 'f1-score': 0.9381443298969072; 'support': 102}; '1.0': {'precision': 0.9427083333333334; 'recall': 0.9945054945054945; 'f1-score': 0.9679144385026738; 'support': 182}; 'accuracy': 0.9577464788732394; 'macro avg': {'precision': 0.965919384057971; 'recall': 0.9433311786252963; 'f1-score': 0.9530293841997906; 'support': 284}; 'weighted avg': {'precision': 0.9593810599101857; 'recall': 0.9577464788732394; 'f1-score': 0.9572223572428561; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
l: 5,1,DNF,3,284,32,35,[8; 9],222,1.393790,0.968750,6,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575],{'0.0': {'precision': 0.9690721649484536; 'recall': 0.9215686274509803; 'f1-score': 0.9447236180904522; 'support': 102}; '1.0': {'precision': 0.9572192513368984; 'recall': 0.9835164835164835; 'f1-score': 0.970189701897019; 'support': 182}; 'accuracy': 0.9612676056338029; 'macro avg': {'precision': 0.963145708142676; 'recall': 0.9525425554837319; 'f1-score': 0.9574566599937356; 'support': 284}; 'weighted avg': {'precision': 0.9614762836903442; 'recall': 0.9612676056338029; 'f1-score': 0.9610434323608575; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
l: 5,1,DNF,4,284,32,35,[8; 9],222,1.409064,0.843750,8,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X7 < 0.994515 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9306930693069307; 'recall': 0.9215686274509803; 'f1-score': 0.9261083743842364; 'support': 102}; '1.0': {'precision': 0.9562841530054644; 'recall': 0.9615384615384616; 'f1-score': 0.958904109589041; 'support': 182}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.9434886111561975; 'recall': 0.941553544494721; 'f1-score': 0.9425062419866388; 'support': 284}; 'weighted avg': {'precision': 0.9470929891419065; 'recall': 0.9471830985915493; 'f1-score': 0.9471253596211181; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.75; 'f1-score': 0.7826086956521738; 'support': 12}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8376623376623377; 'recall': 0.825; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8425324675324675; 'recall': 0.84375; 'f1-score': 0.8422587486744432; 'support': 32}}
l: 5,1,DNF,5,284,32,35,[8; 9],222,1.327428,0.812500,6,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X13 >= -0.554585 AND X15 < 0.968410],{'0.0': {'precision': 0.9578947368421052; 'recall': 0.8921568627450981; 'f1-score': 0.9238578680203046; 'support': 102}; '1.0': {'precision': 0.9417989417989417; 'recall': 0.978021978021978; 'f1-score': 0.9595687331536388; 'support': 182}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.9498468393205235; 'recall': 0.935089420383538; 'f1-score': 0.9417133005869717; 'support': 284}; 'weighted avg': {'precision': 0.9475798259341623; 'recall': 0.9471830985915493; 'f1-score': 0.9467429999015259; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.5833333333333334; 'f1-score': 0.7000000000000001; 'support': 12}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.7666666666666666; 'f1-score': 0.7818181818181817; 'support': 32}; 'weighted avg': {'precision': 0.8229166666666666; 'recall': 0.8125; 'f1-score': 0.8022727272727272; 'support': 32}}
l: 5,1,DNF,6,285,31,35,[8; 9],222,1.515587,0.967742,4,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X9 >= -0.572990],{'0.0': {'precision': 1.0; 'recall': 0.7378640776699029; 'f1-score': 0.8491620111731844; 'support': 103}; '1.0': {'precision': 0.8708133971291866; 'recall': 1.0; 'f1-score': 0.9309462915601023; 'support': 182}; 'accuracy': 0.9052631578947369; 'macro avg': {'precision': 0.9354066985645932; 'recall': 0.8689320388349515; 'f1-score': 0.8900541513666433; 'support': 285}; 'weighted avg': {'precision': 0.9175018886930243; 'recall': 0.9052631578947369; 'f1-score': 0.9013891656658829; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
l: 5,1,DNF,7,285,31,35,[8; 9],222,1.394494,0.935484,6,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990],{'0.0': {'precision': 1.0; 'recall': 0.883495145631068; 'f1-score': 0.9381443298969072; 'support': 103}; '1.0': {'precision': 0.9381443298969072; 'recall': 1.0; 'f1-score': 0.9680851063829787; 'support': 182}; 'accuracy': 0.9578947368421052; 'macro avg': {'precision': 0.9690721649484536; 'recall': 0.941747572815534; 'f1-score': 0.953114718139943; 'support': 285}; 'weighted avg': {'precision': 0.9604991861096039; 'recall': 0.9578947368421052; 'f1-score': 0.9572644047055565; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
l: 5,1,DNF,8,285,31,35,[8; 9],222,1.505320,1.000000,6,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X5 >= -0.795310 AND X7 >= -0.983575],{'0.0': {'precision': 0.967032967032967; 'recall': 0.8543689320388349; 'f1-score': 0.9072164948453608; 'support': 103}; '1.0': {'precision': 0.9226804123711341; 'recall': 0.9835164835164835; 'f1-score': 0.9521276595744681; 'support': 182}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9448566897020505; 'recall': 0.9189427077776592; 'f1-score': 0.9296720772099145; 'support': 285}; 'weighted avg': {'precision': 0.9387095812489192; 'recall': 0.9368421052631579; 'f1-score': 0.9358966070583347; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}}
l: 5,1,DNF,9,285,31,35,[8; 9],222,1.482303,0.903226,7,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.8990825688073395; 'recall': 0.9514563106796117; 'f1-score': 0.9245283018867926; 'support': 103}; '1.0': {'precision': 0.9715909090909091; 'recall': 0.9395604395604396; 'f1-score': 0.9553072625698324; 'support': 182}; 'accuracy': 0.9438596491228071; 'macro avg': {'precision': 0.9353367389491243; 'recall': 0.9455083751200256; 'f1-score': 0.9399177822283125; 'support': 285}; 'weighted avg': {'precision': 0.9453861404971979; 'recall': 0.9438596491228071; 'f1-score': 0.9441836381826286; 'support': 285}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 35}, (mean val acc cv) 0.930645 (+- 0.057335), (mean training time) 1.505735 (+- 0.140120)
l: 5,1,DNF,0,284,32,17,[16; 17],222,0.803086,0.812500,6,[X2 >= 0.190280 AND X3 < 0.746850 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X6 < 0.999995 AND X28 >= -0.911830],{'0.0': {'precision': 0.75; 'recall': 0.9029126213592233; 'f1-score': 0.8193832599118943; 'support': 103}; '1.0': {'precision': 0.9375; 'recall': 0.8287292817679558; 'f1-score': 0.8797653958944283; 'support': 181}; 'accuracy': 0.8556338028169014; 'macro avg': {'precision': 0.84375; 'recall': 0.8658209515635895; 'f1-score': 0.8495743279031613; 'support': 284}; 'weighted avg': {'precision': 0.8694982394366197; 'recall': 0.8556338028169014; 'f1-score': 0.8578662409430163; 'support': 284}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.8181818181818182; 'f1-score': 0.7500000000000001; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8095238095238095; 'f1-score': 0.8500000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.7935222672064777; 'recall': 0.8138528138528138; 'f1-score': 0.8; 'support': 32}; 'weighted avg': {'precision': 0.8251518218623481; 'recall': 0.8125; 'f1-score': 0.815625; 'support': 32}}
l: 5,1,DNF,1,284,32,17,[16; 17],222,0.862229,0.937500,9,[X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 < 0.825090 AND X9 >= -0.572990 AND X15 < 0.968410 AND X28 >= -0.911830 AND X33 >= -0.974115],{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9320388349514563; 'f1-score': 0.9365853658536586; 'support': 103}; '1.0': {'precision': 0.9615384615384616; 'recall': 0.9668508287292817; 'f1-score': 0.9641873278236914; 'support': 181}; 'accuracy': 0.954225352112676; 'macro avg': {'precision': 0.9513574660633484; 'recall': 0.949444831840369; 'f1-score': 0.9503863468386751; 'support': 284}; 'weighted avg': {'precision': 0.9541536549614429; 'recall': 0.954225352112676; 'f1-score': 0.9541767571092077; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.9523809523809523; 'f1-score': 0.9523809523809523; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9307359307359306; 'recall': 0.9307359307359306; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
l: 5,1,DNF,2,284,32,17,[16; 17],222,0.744935,0.968750,7,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990],{'0.0': {'precision': 1.0; 'recall': 0.9019607843137255; 'f1-score': 0.9484536082474228; 'support': 102}; '1.0': {'precision': 0.9479166666666666; 'recall': 1.0; 'f1-score': 0.9732620320855615; 'support': 182}; 'accuracy': 0.9647887323943662; 'macro avg': {'precision': 0.9739583333333333; 'recall': 0.9509803921568627; 'f1-score': 0.9608578201664921; 'support': 284}; 'weighted avg': {'precision': 0.9666226525821595; 'recall': 0.9647887323943662; 'f1-score': 0.9643519643690469; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
l: 5,1,DNF,3,284,32,17,[16; 17],222,0.883093,0.968750,4,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X28 >= -0.911830],{'0.0': {'precision': 0.9878048780487805; 'recall': 0.7941176470588235; 'f1-score': 0.8804347826086957; 'support': 102}; '1.0': {'precision': 0.8960396039603961; 'recall': 0.9945054945054945; 'f1-score': 0.9427083333333334; 'support': 182}; 'accuracy': 0.9225352112676056; 'macro avg': {'precision': 0.9419222410045882; 'recall': 0.894311570782159; 'f1-score': 0.9115715579710145; 'support': 284}; 'weighted avg': {'precision': 0.9289975545132666; 'recall': 0.9225352112676056; 'f1-score': 0.9203424806082874; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
l: 5,1,DNF,4,284,32,17,[16; 17],222,0.790574,0.875000,6,[X0 AND X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X15 < 0.968410],{'0.0': {'precision': 0.9893617021276596; 'recall': 0.9117647058823529; 'f1-score': 0.9489795918367346; 'support': 102}; '1.0': {'precision': 0.9526315789473684; 'recall': 0.9945054945054945; 'f1-score': 0.9731182795698924; 'support': 182}; 'accuracy': 0.9647887323943662; 'macro avg': {'precision': 0.970996640537514; 'recall': 0.9531351001939237; 'f1-score': 0.9610489357033135; 'support': 284}; 'weighted avg': {'precision': 0.9658233837515575; 'recall': 0.9647887323943662; 'f1-score': 0.9644487508769976; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
l: 5,1,DNF,5,284,32,17,[16; 17],222,0.840616,0.937500,7,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410],{'0.0': {'precision': 0.9595959595959596; 'recall': 0.9313725490196079; 'f1-score': 0.945273631840796; 'support': 102}; '1.0': {'precision': 0.9621621621621622; 'recall': 0.978021978021978; 'f1-score': 0.9700272479564033; 'support': 182}; 'accuracy': 0.9612676056338029; 'macro avg': {'precision': 0.9608790608790609; 'recall': 0.9546972635207929; 'f1-score': 0.9576504398985997; 'support': 284}; 'weighted avg': {'precision': 0.9612404978602161; 'recall': 0.9612676056338029; 'f1-score': 0.9611368647036147; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
