l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,605,68,75,[8; 9],6,1.303949,0.764706,0,[],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [67, 68], 'n_partitions': 9}, (mean val acc cv) 0.763740 (+- 0.024468), (mean training time) 0.172383 (+- 0.003726)
l: 5,2,CNF,0,605,68,4,[151; 152],6,0.086673,0.764706,1,[X0 < 6.500000] AND [],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
l: 5,2,CNF,1,605,68,4,[151; 152],6,0.082772,0.691176,2,[X0 < 6.500000] AND [X1 >= 4.500000],{'0': {'precision': 0.8481561822125814; 'recall': 0.8481561822125814; 'f1-score': 0.8481561822125814; 'support': 461}; '1': {'precision': 0.5138888888888888; 'recall': 0.5138888888888888; 'f1-score': 0.5138888888888888; 'support': 144}; 'accuracy': 0.768595041322314; 'macro avg': {'precision': 0.6810225355507351; 'recall': 0.6810225355507351; 'f1-score': 0.6810225355507351; 'support': 605}; 'weighted avg': {'precision': 0.768595041322314; 'recall': 0.768595041322314; 'f1-score': 0.768595041322314; 'support': 605}},{'0': {'precision': 0.8604651162790697; 'recall': 0.7115384615384616; 'f1-score': 0.7789473684210527; 'support': 52}; '1': {'precision': 0.4; 'recall': 0.625; 'f1-score': 0.48780487804878053; 'support': 16}; 'accuracy': 0.6911764705882353; 'macro avg': {'precision': 0.6302325581395349; 'recall': 0.6682692307692308; 'f1-score': 0.6333761232349167; 'support': 68}; 'weighted avg': {'precision': 0.7521203830369357; 'recall': 0.6911764705882353; 'f1-score': 0.7104432530393415; 'support': 68}}
l: 5,2,CNF,2,605,68,4,[151; 152],6,0.094057,0.764706,1,[X0 < 6.500000] AND [],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
l: 5,2,CNF,3,606,67,4,[151; 152],6,0.093340,0.746269,2,[X2 >= 1125.000000] AND [X0 < 6.500000],{'0': {'precision': 0.8486842105263158; 'recall': 0.8376623376623377; 'f1-score': 0.8431372549019608; 'support': 462}; '1': {'precision': 0.5; 'recall': 0.5208333333333334; 'f1-score': 0.5102040816326531; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.674342105263158; 'recall': 0.6792478354978355; 'f1-score': 0.6766706682673069; 'support': 606}; 'weighted avg': {'precision': 0.7658285565398646; 'recall': 0.7623762376237624; 'f1-score': 0.7640244216498481; 'support': 606}},{'0': {'precision': 0.8541666666666666; 'recall': 0.803921568627451; 'f1-score': 0.8282828282828283; 'support': 51}; '1': {'precision': 0.47368421052631576; 'recall': 0.5625; 'f1-score': 0.5142857142857142; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6639254385964912; 'recall': 0.6832107843137255; 'f1-score': 0.6712842712842713; 'support': 67}; 'weighted avg': {'precision': 0.7633051846032993; 'recall': 0.746268656716418; 'f1-score': 0.7532984428506816; 'support': 67}}
l: 5,2,CNF,4,606,67,4,[151; 152],6,0.108547,0.761194,1,[] AND [X0 < 6.500000],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
l: 5,2,CNF,5,606,67,4,[151; 152],6,0.092507,0.791045,2,[X2 >= 1125.000000] AND [X0 < 6.500000],{'0': {'precision': 0.8446389496717724; 'recall': 0.8354978354978355; 'f1-score': 0.840043525571273; 'support': 462}; '1': {'precision': 0.4899328859060403; 'recall': 0.5069444444444444; 'f1-score': 0.49829351535836175; 'support': 144}; 'accuracy': 0.7574257425742574; 'macro avg': {'precision': 0.6672859177889063; 'recall': 0.67122113997114; 'f1-score': 0.6691685204648175; 'support': 606}; 'weighted avg': {'precision': 0.7603523602620935; 'recall': 0.7574257425742574; 'f1-score': 0.7588356023523635; 'support': 606}},{'0': {'precision': 0.8936170212765957; 'recall': 0.8235294117647058; 'f1-score': 0.8571428571428571; 'support': 51}; '1': {'precision': 0.55; 'recall': 0.6875; 'f1-score': 0.6111111111111112; 'support': 16}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.7218085106382979; 'recall': 0.7555147058823529; 'f1-score': 0.7341269841269842; 'support': 67}; 'weighted avg': {'precision': 0.8115592251508416; 'recall': 0.7910447761194029; 'f1-score': 0.7983890073442312; 'support': 67}}
l: 5,2,CNF,6,606,67,4,[151; 152],6,0.088212,0.776119,2,[X1 >= 4.500000] AND [X0 < 6.500000],{'0': {'precision': 0.8480176211453745; 'recall': 0.8333333333333334; 'f1-score': 0.8406113537117905; 'support': 462}; '1': {'precision': 0.4934210526315789; 'recall': 0.5208333333333334; 'f1-score': 0.5067567567567568; 'support': 144}; 'accuracy': 0.759075907590759; 'macro avg': {'precision': 0.6707193368884767; 'recall': 0.6770833333333334; 'f1-score': 0.6736840552342737; 'support': 606}; 'weighted avg': {'precision': 0.7637570504094231; 'recall': 0.759075907590759; 'f1-score': 0.761279568296733; 'support': 606}},{'0': {'precision': 0.86; 'recall': 0.8431372549019608; 'f1-score': 0.8514851485148515; 'support': 51}; '1': {'precision': 0.5294117647058824; 'recall': 0.5625; 'f1-score': 0.5454545454545455; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6947058823529412; 'recall': 0.7028186274509804; 'f1-score': 0.6984698469846985; 'support': 67}; 'weighted avg': {'precision': 0.7810535557506585; 'recall': 0.7761194029850746; 'f1-score': 0.778403213455674; 'support': 67}}
l: 5,2,CNF,7,606,67,4,[151; 152],6,0.092088,0.746269,2,[X1 >= 4.500000] AND [X0 < 6.500000],{'0': {'precision': 0.8549107142857143; 'recall': 0.829004329004329; 'f1-score': 0.8417582417582418; 'support': 462}; '1': {'precision': 0.5; 'recall': 0.5486111111111112; 'f1-score': 0.5231788079470199; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.6774553571428572; 'recall': 0.6888077200577201; 'f1-score': 0.6824685248526308; 'support': 606}; 'weighted avg': {'precision': 0.770575495049505; 'recall': 0.7623762376237624; 'f1-score': 0.7660561980803277; 'support': 606}},{'0': {'precision': 0.8035714285714286; 'recall': 0.8823529411764706; 'f1-score': 0.8411214953271029; 'support': 51}; '1': {'precision': 0.45454545454545453; 'recall': 0.3125; 'f1-score': 0.3703703703703703; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6290584415584416; 'recall': 0.5974264705882353; 'f1-score': 0.6057459328487366; 'support': 67}; 'weighted avg': {'precision': 0.7202219422368676; 'recall': 0.746268656716418; 'f1-score': 0.7287033162329578; 'support': 67}}
l: 5,2,CNF,8,606,67,4,[151; 152],6,0.089388,0.761194,1,[] AND [X0 < 6.500000],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
l: 5,2,CNF,9,606,67,4,[151; 152],6,0.094645,0.761194,1,[X0 < 6.500000] AND [],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [151, 152], 'n_partitions': 4}, (mean val acc cv) 0.756387 (+- 0.025011), (mean training time) 0.092223 (+- 0.006491)
l: 5,2,DNF,0,605,68,75,[8; 9],6,1.252650,0.764706,5,[X0 < 6.500000 AND X2 >= 1125.000000] OR [X0 < 6.500000 AND X1 < 4.500000 AND X2 >= 1125.000000],{'0': {'precision': 0.8480176211453745; 'recall': 0.8351409978308026; 'f1-score': 0.8415300546448089; 'support': 461}; '1': {'precision': 0.4966887417218543; 'recall': 0.5208333333333334; 'f1-score': 0.5084745762711865; 'support': 144}; 'accuracy': 0.7603305785123967; 'macro avg': {'precision': 0.6723531814336143; 'recall': 0.677987165582068; 'f1-score': 0.6750023154579977; 'support': 605}; 'weighted avg': {'precision': 0.7643955407536607; 'recall': 0.7603305785123967; 'f1-score': 0.7622573457426575; 'support': 605}},{'0': {'precision': 0.86; 'recall': 0.8269230769230769; 'f1-score': 0.8431372549019608; 'support': 52}; '1': {'precision': 0.5; 'recall': 0.5625; 'f1-score': 0.5294117647058824; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.6799999999999999; 'recall': 0.6947115384615384; 'f1-score': 0.6862745098039216; 'support': 68}; 'weighted avg': {'precision': 0.7752941176470588; 'recall': 0.7647058823529411; 'f1-score': 0.7693194925028835; 'support': 68}}
l: 5,2,DNF,1,605,68,75,[8; 9],6,1.271329,0.764706,6,[X0 < 6.500000 AND X1 < 4.500000 AND X1 >= 4.500000] OR [X0 < 6.500000 AND X0 >= 6.500000 AND X2 < 1125.000000],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
l: 5,2,DNF,2,605,68,75,[8; 9],6,1.262061,0.764706,6,[X0 < 6.500000 AND X0 >= 6.500000 AND X2 >= 1125.000000] OR [X0 < 6.500000 AND X0 >= 6.500000 AND X1 < 4.500000],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
l: 5,2,DNF,3,606,67,75,[8; 9],6,1.275764,0.761194,6,[X0 < 6.500000 AND X0 >= 6.500000 AND X2 >= 1125.000000] OR [X0 < 6.500000 AND X2 < 1125.000000 AND X2 >= 1125.000000],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
l: 5,2,DNF,4,606,67,75,[8; 9],6,1.294937,0.761194,6,[X0 < 6.500000 AND X1 < 4.500000 AND X2 >= 1125.000000] OR [X0 >= 6.500000 AND X1 < 4.500000 AND X1 >= 4.500000],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
l: 5,2,DNF,5,606,67,75,[8; 9],6,1.257050,0.582090,5,[X0 < 6.500000 AND X0 >= 6.500000 AND X2 >= 1125.000000] OR [X0 < 6.500000 AND X2 < 1125.000000],{'0': {'precision': 0.7667386609071274; 'recall': 0.7683982683982684; 'f1-score': 0.7675675675675676; 'support': 462}; '1': {'precision': 0.2517482517482518; 'recall': 0.25; 'f1-score': 0.2508710801393728; 'support': 144}; 'accuracy': 0.6452145214521452; 'macro avg': {'precision': 0.5092434563276895; 'recall': 0.5091991341991342; 'f1-score': 0.5092193238534702; 'support': 606}; 'weighted avg': {'precision': 0.6443647022951173; 'recall': 0.6452145214521452; 'f1-score': 0.6447882042182936; 'support': 606}},{'0': {'precision': 0.7446808510638298; 'recall': 0.6862745098039216; 'f1-score': 0.7142857142857144; 'support': 51}; '1': {'precision': 0.2; 'recall': 0.25; 'f1-score': 0.22222222222222224; 'support': 16}; 'accuracy': 0.582089552238806; 'macro avg': {'precision': 0.4723404255319149; 'recall': 0.4681372549019608; 'f1-score': 0.4682539682539683; 'support': 67}; 'weighted avg': {'precision': 0.6146078120038108; 'recall': 0.582089552238806; 'f1-score': 0.5967780146884626; 'support': 67}}
l: 5,2,DNF,6,606,67,75,[8; 9],6,1.294324,0.611940,5,[X0 < 6.500000 AND X0 >= 6.500000 AND X2 < 1125.000000] OR [X0 < 6.500000 AND X1 < 4.500000],{'0': {'precision': 0.7657266811279827; 'recall': 0.7640692640692641; 'f1-score': 0.7648970747562298; 'support': 462}; '1': {'precision': 0.2482758620689655; 'recall': 0.25; 'f1-score': 0.2491349480968858; 'support': 144}; 'accuracy': 0.641914191419142; 'macro avg': {'precision': 0.5070012715984741; 'recall': 0.5070346320346321; 'f1-score': 0.5070160114265578; 'support': 606}; 'weighted avg': {'precision': 0.6427680706585133; 'recall': 0.641914191419142; 'f1-score': 0.6423397377282669; 'support': 606}},{'0': {'precision': 0.7551020408163265; 'recall': 0.7254901960784313; 'f1-score': 0.74; 'support': 51}; '1': {'precision': 0.2222222222222222; 'recall': 0.25; 'f1-score': 0.23529411764705882; 'support': 16}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.48866213151927435; 'recall': 0.4877450980392157; 'f1-score': 0.48764705882352943; 'support': 67}; 'weighted avg': {'precision': 0.6278471587640031; 'recall': 0.6119402985074627; 'f1-score': 0.6194732221246708; 'support': 67}}
l: 5,2,DNF,7,606,67,75,[8; 9],6,1.301713,0.746269,5,[X0 < 6.500000 AND X1 >= 4.500000 AND X2 < 1125.000000] OR [X0 < 6.500000 AND X1 >= 4.500000],{'0': {'precision': 0.8549107142857143; 'recall': 0.829004329004329; 'f1-score': 0.8417582417582418; 'support': 462}; '1': {'precision': 0.5; 'recall': 0.5486111111111112; 'f1-score': 0.5231788079470199; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.6774553571428572; 'recall': 0.6888077200577201; 'f1-score': 0.6824685248526308; 'support': 606}; 'weighted avg': {'precision': 0.770575495049505; 'recall': 0.7623762376237624; 'f1-score': 0.7660561980803277; 'support': 606}},{'0': {'precision': 0.8035714285714286; 'recall': 0.8823529411764706; 'f1-score': 0.8411214953271029; 'support': 51}; '1': {'precision': 0.45454545454545453; 'recall': 0.3125; 'f1-score': 0.3703703703703703; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6290584415584416; 'recall': 0.5974264705882353; 'f1-score': 0.6057459328487366; 'support': 67}; 'weighted avg': {'precision': 0.7202219422368676; 'recall': 0.746268656716418; 'f1-score': 0.7287033162329578; 'support': 67}}
l: 5,2,DNF,8,606,67,75,[8; 9],6,1.278112,0.761194,6,[X0 < 6.500000 AND X0 >= 6.500000 AND X1 < 4.500000] OR [X0 < 6.500000 AND X1 < 4.500000 AND X1 >= 4.500000],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
l: 5,2,DNF,9,606,67,75,[8; 9],6,1.263279,0.761194,6,[X0 < 6.500000 AND X0 >= 6.500000 AND X2 < 1125.000000] OR [X0 < 6.500000 AND X0 >= 6.500000 AND X1 < 4.500000],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 75}, (mean val acc cv) 0.727919 (+- 0.065987), (mean training time) 1.275122 (+- 0.016231)
l: 5,2,DNF,0,605,68,37,[16; 17],6,0.654606,0.764706,5,[X0 < 6.500000 AND X1 >= 4.500000] OR [X0 < 6.500000 AND X0 >= 6.500000 AND X1 < 4.500000],{'0': {'precision': 0.8480176211453745; 'recall': 0.8351409978308026; 'f1-score': 0.8415300546448089; 'support': 461}; '1': {'precision': 0.4966887417218543; 'recall': 0.5208333333333334; 'f1-score': 0.5084745762711865; 'support': 144}; 'accuracy': 0.7603305785123967; 'macro avg': {'precision': 0.6723531814336143; 'recall': 0.677987165582068; 'f1-score': 0.6750023154579977; 'support': 605}; 'weighted avg': {'precision': 0.7643955407536607; 'recall': 0.7603305785123967; 'f1-score': 0.7622573457426575; 'support': 605}},{'0': {'precision': 0.86; 'recall': 0.8269230769230769; 'f1-score': 0.8431372549019608; 'support': 52}; '1': {'precision': 0.5; 'recall': 0.5625; 'f1-score': 0.5294117647058824; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.6799999999999999; 'recall': 0.6947115384615384; 'f1-score': 0.6862745098039216; 'support': 68}; 'weighted avg': {'precision': 0.7752941176470588; 'recall': 0.7647058823529411; 'f1-score': 0.7693194925028835; 'support': 68}}
l: 5,2,DNF,1,605,68,37,[16; 17],6,0.641251,0.691176,5,[X0 < 6.500000 AND X1 < 4.500000 AND X2 >= 1125.000000] OR [X0 < 6.500000 AND X1 >= 4.500000],{'0': {'precision': 0.8481561822125814; 'recall': 0.8481561822125814; 'f1-score': 0.8481561822125814; 'support': 461}; '1': {'precision': 0.5138888888888888; 'recall': 0.5138888888888888; 'f1-score': 0.5138888888888888; 'support': 144}; 'accuracy': 0.768595041322314; 'macro avg': {'precision': 0.6810225355507351; 'recall': 0.6810225355507351; 'f1-score': 0.6810225355507351; 'support': 605}; 'weighted avg': {'precision': 0.768595041322314; 'recall': 0.768595041322314; 'f1-score': 0.768595041322314; 'support': 605}},{'0': {'precision': 0.8604651162790697; 'recall': 0.7115384615384616; 'f1-score': 0.7789473684210527; 'support': 52}; '1': {'precision': 0.4; 'recall': 0.625; 'f1-score': 0.48780487804878053; 'support': 16}; 'accuracy': 0.6911764705882353; 'macro avg': {'precision': 0.6302325581395349; 'recall': 0.6682692307692308; 'f1-score': 0.6333761232349167; 'support': 68}; 'weighted avg': {'precision': 0.7521203830369357; 'recall': 0.6911764705882353; 'f1-score': 0.7104432530393415; 'support': 68}}
