l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,461,52,57,[8; 9],540,2.879919,0.788462,1,[X1 >= 21.272000],{'0.0': {'precision': 0.7476340694006309; 'recall': 0.8172413793103448; 'f1-score': 0.7808896210873147; 'support': 290}; '1.0': {'precision': 0.6319444444444444; 'recall': 0.5321637426900585; 'f1-score': 0.5777777777777777; 'support': 171}; 'accuracy': 0.7114967462039046; 'macro avg': {'precision': 0.6897892569225377; 'recall': 0.6747025610002017; 'f1-score': 0.6793336994325463; 'support': 461}; 'weighted avg': {'precision': 0.7047209981045184; 'recall': 0.7114967462039046; 'f1-score': 0.7055487854996123; 'support': 461}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9375; 'f1-score': 0.8450704225352113; 'support': 32}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.55; 'f1-score': 0.6666666666666667; 'support': 20}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.8076923076923077; 'recall': 0.74375; 'f1-score': 0.755868544600939; 'support': 52}; 'weighted avg': {'precision': 0.7988165680473374; 'recall': 0.7884615384615384; 'f1-score': 0.7764535933550019; 'support': 52}}
l: 5,2,DNF,5,462,51,3,[154; 154],540,10.240140,0.862745,13,[X0 >= 13.370000 AND X4 < 0.095870 AND X5 >= 0.049700 AND X8 >= 0.149580 AND X12 >= 1.516600 AND X16 < 0.030544 AND X21 >= 20.176000] OR [X7 >= 0.048318 AND X13 >= 16.640000 AND X15 >= 0.014240 AND X20 >= 14.970000 AND X22 >= 86.328000 AND X27 >= 0.121800],{'0.0': {'precision': 0.9515570934256056; 'recall': 0.9482758620689655; 'f1-score': 0.9499136442141625; 'support': 290}; '1.0': {'precision': 0.9132947976878613; 'recall': 0.9186046511627907; 'f1-score': 0.9159420289855073; 'support': 172}; 'accuracy': 0.9372294372294372; 'macro avg': {'precision': 0.9324259455567334; 'recall': 0.9334402566158782; 'f1-score': 0.9329278365998348; 'support': 462}; 'weighted avg': {'precision': 0.9373122560513805; 'recall': 0.9372294372294372; 'f1-score': 0.9372662030467843; 'support': 462}},{'0.0': {'precision': 0.9032258064516129; 'recall': 0.875; 'f1-score': 0.8888888888888888; 'support': 32}; '1.0': {'precision': 0.8; 'recall': 0.8421052631578947; 'f1-score': 0.8205128205128205; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8516129032258064; 'recall': 0.8585526315789473; 'f1-score': 0.8547008547008547; 'support': 51}; 'weighted avg': {'precision': 0.8647691334598355; 'recall': 0.8627450980392157; 'f1-score': 0.8634154516507457; 'support': 51}}
l: 5,2,DNF,6,462,51,3,[154; 154],540,1.394491,0.901961,9,[X20 >= 17.386000 AND X23 >= 781.180000 AND X24 >= 0.102960] OR [X4 >= 0.087914 AND X5 >= 0.122420 AND X16 >= 0.016980 AND X21 >= 23.584000 AND X26 >= 0.286600 AND X27 >= 0.121800],{'0.0': {'precision': 0.944078947368421; 'recall': 0.9896551724137931; 'f1-score': 0.9663299663299662; 'support': 290}; '1.0': {'precision': 0.9810126582278481; 'recall': 0.9011627906976745; 'f1-score': 0.9393939393939393; 'support': 172}; 'accuracy': 0.9567099567099567; 'macro avg': {'precision': 0.9625458027981346; 'recall': 0.9454089815557338; 'f1-score': 0.9528619528619527; 'support': 462}; 'weighted avg': {'precision': 0.9578291600693333; 'recall': 0.9567099567099567; 'f1-score': 0.9563018350897138; 'support': 462}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
l: 5,2,DNF,7,462,51,3,[154; 154],540,10.156941,0.901961,8,[X7 >= 0.048318 AND X21 >= 25.410000 AND X26 >= 0.177180 AND X27 >= 0.083914] OR [X8 >= 0.158760 AND X10 >= 0.246040 AND X13 >= 21.078000 AND X23 >= 926.960000],{'0.0': {'precision': 0.9473684210526315; 'recall': 0.993103448275862; 'f1-score': 0.9696969696969696; 'support': 290}; '1.0': {'precision': 0.9873417721518988; 'recall': 0.9069767441860465; 'f1-score': 0.9454545454545454; 'support': 172}; 'accuracy': 0.961038961038961; 'macro avg': {'precision': 0.9673550966022652; 'recall': 0.9500400962309543; 'f1-score': 0.9575757575757575; 'support': 462}; 'weighted avg': {'precision': 0.9622502747086357; 'recall': 0.961038961038961; 'f1-score': 0.9606716515807424; 'support': 462}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
l: 5,2,DNF,8,462,51,3,[154; 154],540,5.540487,0.941176,8,[X7 >= 0.048318 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X29 >= 0.065792] OR [X13 >= 13.160000 AND X16 < 0.058520 AND X22 >= 86.328000 AND X23 >= 926.960000],{'0.0': {'precision': 0.958904109589041; 'recall': 0.9655172413793104; 'f1-score': 0.9621993127147767; 'support': 290}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.9302325581395349; 'f1-score': 0.935672514619883; 'support': 172}; 'accuracy': 0.9523809523809523; 'macro avg': {'precision': 0.9500402900886382; 'recall': 0.9478748997594226; 'f1-score': 0.9489359136673299; 'support': 462}; 'weighted avg': {'precision': 0.9523042093549748; 'recall': 0.9523809523809523; 'f1-score': 0.9523235350690586; 'support': 462}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
l: 5,2,DNF,9,462,51,3,[154; 154],540,3.514135,0.882353,10,[X1 >= 18.840000 AND X20 >= 14.008000 AND X21 >= 21.988000 AND X22 >= 86.328000 AND X26 >= 0.136880] OR [X1 >= 14.078000 AND X7 >= 0.048318 AND X10 >= 0.183080 AND X19 < 0.004830 AND X27 >= 0.099930],{'0.0': {'precision': 0.96; 'recall': 0.9103448275862069; 'f1-score': 0.9345132743362832; 'support': 290}; '1.0': {'precision': 0.8609625668449198; 'recall': 0.936046511627907; 'f1-score': 0.8969359331476323; 'support': 172}; 'accuracy': 0.9199134199134199; 'macro avg': {'precision': 0.9104812834224598; 'recall': 0.9231956696070569; 'f1-score': 0.9157246037419577; 'support': 462}; 'weighted avg': {'precision': 0.9231289209898836; 'recall': 0.9199134199134199; 'f1-score': 0.920523441685963; 'support': 462}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [154, 154], 'n_partitions': 3}, (mean val acc cv) 0.914253 (+- 0.032911), (mean training time) 5.826562 (+- 3.238703)
l: 5,3,CNF,0,461,52,57,[8; 9],540,2.572610,0.903846,6,[X20 >= 17.386000] AND [X0 >= 10.260000 OR X1 >= 21.272000] AND [X0 >= 12.726000 OR X7 >= 0.048318 OR X27 >= 0.177540],{'0.0': {'precision': 0.8850931677018633; 'recall': 0.9827586206896551; 'f1-score': 0.9313725490196079; 'support': 290}; '1.0': {'precision': 0.9640287769784173; 'recall': 0.783625730994152; 'f1-score': 0.8645161290322582; 'support': 171}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.9245609723401402; 'recall': 0.8831921758419036; 'f1-score': 0.897944339025933; 'support': 461}; 'weighted avg': {'precision': 0.9143729707090015; 'recall': 0.9088937093275488; 'f1-score': 0.9065733129722396; 'support': 461}},{'0.0': {'precision': 0.8648648648648649; 'recall': 1.0; 'f1-score': 0.927536231884058; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9324324324324325; 'recall': 0.875; 'f1-score': 0.8923395445134575; 'support': 52}; 'weighted avg': {'precision': 0.9168399168399168; 'recall': 0.9038461538461539; 'f1-score': 0.9004618569835962; 'support': 52}}
l: 5,3,CNF,1,461,52,57,[8; 9],540,2.508811,0.846154,5,[X0 >= 14.058000] AND [X0 >= 10.260000 OR X0 < 13.370000] AND [X0 >= 10.260000 OR X4 >= 0.103260],{'0.0': {'precision': 0.8992805755395683; 'recall': 0.8650519031141869; 'f1-score': 0.8818342151675485; 'support': 289}; '1.0': {'precision': 0.7868852459016393; 'recall': 0.8372093023255814; 'f1-score': 0.8112676056338027; 'support': 172}; 'accuracy': 0.8546637744034707; 'macro avg': {'precision': 0.8430829107206038; 'recall': 0.8511306027198842; 'f1-score': 0.8465509104006756; 'support': 461}; 'weighted avg': {'precision': 0.8573456586247661; 'recall': 0.8546637744034707; 'f1-score': 0.8555056753848926; 'support': 461}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.8181818181818182; 'f1-score': 0.8709677419354839; 'support': 33}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8947368421052632; 'f1-score': 0.8095238095238095; 'support': 19}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8350824587706147; 'recall': 0.8564593301435407; 'f1-score': 0.8402457757296466; 'support': 52}; 'weighted avg': {'precision': 0.8609156959981548; 'recall': 0.8461538461538461; 'f1-score': 0.848517074323526; 'support': 52}}
l: 5,3,CNF,2,461,52,57,[8; 9],540,2.968507,0.961538,9,[X0 >= 11.366000 OR X0 < 12.012000 OR X3 < 396.560000 OR X11 < 1.388200] AND [X0 >= 17.068000 OR X2 >= 98.200000 OR X5 >= 0.122420 OR X27 >= 0.177540] AND [X0 >= 12.726000],{'0.0': {'precision': 0.9149659863945578; 'recall': 0.9307958477508651; 'f1-score': 0.9228130360205833; 'support': 289}; '1.0': {'precision': 0.8802395209580839; 'recall': 0.8546511627906976; 'f1-score': 0.8672566371681416; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.8976027536763209; 'recall': 0.8927235052707814; 'f1-score': 0.8950348365943624; 'support': 461}; 'weighted avg': {'precision': 0.902009474344507; 'recall': 0.9023861171366594; 'f1-score': 0.9020848351472212; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9393939393939394; 'f1-score': 0.96875; 'support': 33}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.9696969696969697; 'f1-score': 0.9593750000000001; 'support': 52}; 'weighted avg': {'precision': 0.9652014652014652; 'recall': 0.9615384615384616; 'f1-score': 0.9618990384615385; 'support': 52}}
l: 5,3,CNF,3,462,51,57,[8; 9],540,2.589330,0.980392,5,[X0 >= 15.056000 OR X24 >= 0.137680] AND [X27 >= 0.083914] AND [X0 >= 10.260000 OR X26 >= 0.226700],{'0.0': {'precision': 0.9573643410852714; 'recall': 0.8517241379310345; 'f1-score': 0.9014598540145987; 'support': 290}; '1.0': {'precision': 0.7892156862745098; 'recall': 0.936046511627907; 'f1-score': 0.8563829787234042; 'support': 172}; 'accuracy': 0.8831168831168831; 'macro avg': {'precision': 0.8732900136798906; 'recall': 0.8938853247794707; 'f1-score': 0.8789214163690015; 'support': 462}; 'weighted avg': {'precision': 0.8947635431903559; 'recall': 0.8831168831168831; 'f1-score': 0.8846779870230717; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
l: 5,3,CNF,4,462,51,57,[8; 9],540,2.618914,0.686275,7,[X0 >= 15.056000 OR X1 >= 17.912000] AND [X0 >= 10.260000 OR X21 >= 28.460000] AND [X0 >= 11.366000 OR X0 < 11.366000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9585798816568047; 'recall': 0.5586206896551724; 'f1-score': 0.7058823529411765; 'support': 290}; '1.0': {'precision': 0.5631399317406144; 'recall': 0.9593023255813954; 'f1-score': 0.7096774193548389; 'support': 172}; 'accuracy': 0.7077922077922078; 'macro avg': {'precision': 0.7608599066987096; 'recall': 0.7589615076182838; 'f1-score': 0.7077798861480077; 'support': 462}; 'weighted avg': {'precision': 0.8113598137226388; 'recall': 0.7077922077922078; 'f1-score': 0.7072952348094664; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 32}; '1.0': {'precision': 0.5428571428571428; 'recall': 1.0; 'f1-score': 0.7037037037037037; 'support': 19}; 'accuracy': 0.6862745098039216; 'macro avg': {'precision': 0.7714285714285714; 'recall': 0.75; 'f1-score': 0.6851851851851851; 'support': 51}; 'weighted avg': {'precision': 0.8296918767507003; 'recall': 0.6862745098039216; 'f1-score': 0.6804647785039941; 'support': 51}}
l: 5,3,CNF,5,462,51,57,[8; 9],540,2.699084,0.882353,9,[X0 >= 12.012000 OR X2 >= 98.200000 OR X24 >= 0.137680] AND [X1 >= 22.440000 OR X6 >= 0.111920 OR X7 >= 0.064496 OR X23 >= 1673.000000] AND [X0 >= 11.366000 OR X26 >= 0.349920],{'0.0': {'precision': 0.9181494661921709; 'recall': 0.8896551724137931; 'f1-score': 0.9036777583187391; 'support': 290}; '1.0': {'precision': 0.8232044198895028; 'recall': 0.8662790697674418; 'f1-score': 0.8441926345609064; 'support': 172}; 'accuracy': 0.8809523809523809; 'macro avg': {'precision': 0.8706769430408368; 'recall': 0.8779671210906175; 'f1-score': 0.8739351964398228; 'support': 462}; 'weighted avg': {'precision': 0.8828019597764589; 'recall': 0.8809523809523809; 'f1-score': 0.8815317815084636; 'support': 462}},{'0.0': {'precision': 0.9333333333333333; 'recall': 0.875; 'f1-score': 0.9032258064516129; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8714285714285714; 'recall': 0.8848684210526316; 'f1-score': 0.8766129032258065; 'support': 51}; 'weighted avg': {'precision': 0.8872082166199813; 'recall': 0.8823529411764706; 'f1-score': 0.8833965844402277; 'support': 51}}
l: 5,3,CNF,6,462,51,57,[8; 9],540,2.991313,0.901961,5,[X0 >= 15.056000 OR X27 >= 0.150800] AND [X0 >= 10.260000 OR X5 >= 0.092630] AND [X0 >= 10.260000],{'0.0': {'precision': 0.9518900343642611; 'recall': 0.9551724137931035; 'f1-score': 0.9535283993115319; 'support': 290}; '1.0': {'precision': 0.9239766081871345; 'recall': 0.9186046511627907; 'f1-score': 0.9212827988338192; 'support': 172}; 'accuracy': 0.9415584415584416; 'macro avg': {'precision': 0.9379333212756977; 'recall': 0.936888532477947; 'f1-score': 0.9374055990726755; 'support': 462}; 'weighted avg': {'precision': 0.9414980228870624; 'recall': 0.9415584415584416; 'f1-score': 0.9415235437224269; 'support': 462}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
l: 5,3,CNF,7,462,51,57,[8; 9],540,2.746317,0.843137,4,[X0 >= 15.056000] AND [X0 >= 11.366000 OR X2 >= 91.420000] AND [X6 >= 0.086212],{'0.0': {'precision': 0.8470588235294118; 'recall': 0.993103448275862; 'f1-score': 0.9142857142857144; 'support': 290}; '1.0': {'precision': 0.9836065573770492; 'recall': 0.6976744186046512; 'f1-score': 0.8163265306122448; 'support': 172}; 'accuracy': 0.8831168831168831; 'macro avg': {'precision': 0.9153326904532304; 'recall': 0.8453889334402567; 'f1-score': 0.8653061224489795; 'support': 462}; 'weighted avg': {'precision': 0.897894776390437; 'recall': 0.8831168831168831; 'f1-score': 0.8778160614895308; 'support': 462}},{'0.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.5789473684210527; 'f1-score': 0.7333333333333334; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.9; 'recall': 0.7894736842105263; 'f1-score': 0.8111111111111111; 'support': 51}; 'weighted avg': {'precision': 0.8745098039215686; 'recall': 0.8431372549019608; 'f1-score': 0.8309368191721134; 'support': 51}}
l: 5,3,CNF,8,462,51,57,[8; 9],540,2.969649,0.921569,6,[X7 >= 0.064496] AND [X0 >= 13.370000 OR X6 >= 0.061540 OR X28 < 0.269400] AND [X0 >= 10.260000 OR X25 >= 0.303960],{'0.0': {'precision': 0.8668730650154799; 'recall': 0.9655172413793104; 'f1-score': 0.9135399673735727; 'support': 290}; '1.0': {'precision': 0.9280575539568345; 'recall': 0.75; 'f1-score': 0.8295819935691319; 'support': 172}; 'accuracy': 0.8852813852813853; 'macro avg': {'precision': 0.8974653094861572; 'recall': 0.8577586206896552; 'f1-score': 0.8715609804713522; 'support': 462}; 'weighted avg': {'precision': 0.8896517059200536; 'recall': 0.8852813852813853; 'f1-score': 0.8822828862169411; 'support': 462}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
l: 5,3,CNF,9,462,51,57,[8; 9],540,2.793197,0.862745,3,[X4 >= 0.095870] AND [X0 >= 11.366000] AND [X0 >= 10.260000],{'0.0': {'precision': 0.7935943060498221; 'recall': 0.7689655172413793; 'f1-score': 0.7810858143607706; 'support': 290}; '1.0': {'precision': 0.6298342541436464; 'recall': 0.6627906976744186; 'f1-score': 0.6458923512747875; 'support': 172}; 'accuracy': 0.7294372294372294; 'macro avg': {'precision': 0.7117142800967342; 'recall': 0.7158781074578989; 'f1-score': 0.7134890828177791; 'support': 462}; 'weighted avg': {'precision': 0.7326273603185186; 'recall': 0.7294372294372294; 'f1-score': 0.7307540488828722; 'support': 462}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8518808777429467; 'recall': 0.8692434210526316; 'f1-score': 0.8572570971611356; 'support': 51}; 'weighted avg': {'precision': 0.8720572868645892; 'recall': 0.8627450980392157; 'f1-score': 0.8643914983026398; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 57}, (mean val acc cv) 0.878997 (+- 0.077352), (mean training time) 2.745773 (+- 0.170632)
l: 5,3,CNF,0,461,52,28,[16; 17],540,1.684827,0.846154,9,[X0 >= 15.056000 OR X5 < 0.059638 OR X24 >= 0.126320] AND [X27 >= 0.150800] AND [X0 >= 15.056000 OR X5 >= 0.122420 OR X6 >= 0.111920 OR X10 >= 0.546140 OR X13 >= 38.430000],{'0.0': {'precision': 0.8834355828220859; 'recall': 0.993103448275862; 'f1-score': 0.935064935064935; 'support': 290}; '1.0': {'precision': 0.9851851851851852; 'recall': 0.7777777777777778; 'f1-score': 0.869281045751634; 'support': 171}; 'accuracy': 0.913232104121475; 'macro avg': {'precision': 0.9343103840036355; 'recall': 0.88544061302682; 'f1-score': 0.9021729904082845; 'support': 461}; 'weighted avg': {'precision': 0.9211778431346456; 'recall': 0.913232104121475; 'f1-score': 0.9106635357751856; 'support': 461}},{'0.0': {'precision': 0.8157894736842105; 'recall': 0.96875; 'f1-score': 0.8857142857142857; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.65; 'f1-score': 0.7647058823529412; 'support': 20}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8721804511278195; 'recall': 0.809375; 'f1-score': 0.8252100840336134; 'support': 52}; 'weighted avg': {'precision': 0.8591671486408329; 'recall': 0.8461538461538461; 'f1-score': 0.8391725921137686; 'support': 52}}
l: 5,3,CNF,1,461,52,28,[16; 17],540,2.111571,0.865385,6,[X0 >= 14.058000 OR X22 >= 105.740000] AND [X23 >= 544.140000 OR X28 >= 0.269400] AND [X0 >= 11.366000 OR X4 >= 0.091828],{'0.0': {'precision': 0.9576923076923077; 'recall': 0.8615916955017301; 'f1-score': 0.907103825136612; 'support': 289}; '1.0': {'precision': 0.8009950248756219; 'recall': 0.936046511627907; 'f1-score': 0.8632707774798928; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.8793436662839649; 'recall': 0.8988191035648185; 'f1-score': 0.8851873013082524; 'support': 461}; 'weighted avg': {'precision': 0.899228245556798; 'recall': 0.8893709327548807; 'f1-score': 0.8907496294816105; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.8181818181818182; 'f1-score': 0.8852459016393442; 'support': 33}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.8827751196172249; 'f1-score': 0.8612276019824628; 'support': 52}; 'weighted avg': {'precision': 0.885989010989011; 'recall': 0.8653846153846154; 'f1-score': 0.8676940672747002; 'support': 52}}
l: 5,3,CNF,2,461,52,28,[16; 17],540,1.827999,0.923077,8,[X0 >= 11.366000 OR X5 >= 0.175460 OR X14 < 0.004224 OR X21 >= 21.988000] AND [X1 >= 16.840000 OR X5 >= 0.122420 OR X28 >= 0.360080] AND [X27 >= 0.150800],{'0.0': {'precision': 0.8742331288343558; 'recall': 0.986159169550173; 'f1-score': 0.926829268292683; 'support': 289}; '1.0': {'precision': 0.9703703703703703; 'recall': 0.7616279069767442; 'f1-score': 0.8534201954397395; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.9223017496023631; 'recall': 0.8738935382634586; 'f1-score': 0.8901247318662112; 'support': 461}; 'weighted avg': {'precision': 0.9101021213380315; 'recall': 0.9023861171366594; 'f1-score': 0.8994401998963569; 'support': 461}},{'0.0': {'precision': 0.8918918918918919; 'recall': 1.0; 'f1-score': 0.9428571428571428; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9459459459459459; 'recall': 0.8947368421052632; 'f1-score': 0.9126050420168067; 'support': 52}; 'weighted avg': {'precision': 0.9313929313929314; 'recall': 0.9230769230769231; 'f1-score': 0.9207498383968973; 'support': 52}}
l: 5,3,CNF,3,462,51,28,[16; 17],540,2.065912,0.705882,10,[X0 >= 12.726000 OR X3 >= 700.660000 OR X21 >= 33.646000] AND [X7 >= 0.022788 OR X8 < 0.158760 OR X27 >= 0.177540] AND [X0 >= 10.260000 OR X1 >= 21.272000 OR X13 >= 38.430000 OR X18 < 0.014540],{'0.0': {'precision': 0.975; 'recall': 0.6724137931034483; 'f1-score': 0.7959183673469388; 'support': 290}; '1.0': {'precision': 0.6374045801526718; 'recall': 0.9709302325581395; 'f1-score': 0.7695852534562212; 'support': 172}; 'accuracy': 0.7835497835497836; 'macro avg': {'precision': 0.8062022900763359; 'recall': 0.8216720128307939; 'f1-score': 0.78275181040158; 'support': 462}; 'weighted avg': {'precision': 0.849315125078484; 'recall': 0.7835497835497836; 'f1-score': 0.7861146972404378; 'support': 462}},{'0.0': {'precision': 0.9047619047619048; 'recall': 0.59375; 'f1-score': 0.7169811320754718; 'support': 32}; '1.0': {'precision': 0.5666666666666667; 'recall': 0.8947368421052632; 'f1-score': 0.6938775510204083; 'support': 19}; 'accuracy': 0.7058823529411765; 'macro avg': {'precision': 0.7357142857142858; 'recall': 0.7442434210526316; 'f1-score': 0.70542934154794; 'support': 51}; 'weighted avg': {'precision': 0.7788048552754434; 'recall': 0.7058823529411765; 'f1-score': 0.7083739156039774; 'support': 51}}
l: 5,3,CNF,4,462,51,28,[16; 17],540,1.938039,0.941176,6,[X0 >= 11.366000] AND [X5 >= 0.122420 OR X12 >= 3.767800 OR X27 >= 0.150800] AND [X0 >= 10.260000 OR X3 >= 496.440000],{'0.0': {'precision': 0.9044368600682594; 'recall': 0.9137931034482759; 'f1-score': 0.9090909090909092; 'support': 290}; '1.0': {'precision': 0.8520710059171598; 'recall': 0.8372093023255814; 'f1-score': 0.844574780058651; 'support': 172}; 'accuracy': 0.8852813852813853; 'macro avg': {'precision': 0.8782539329927096; 'recall': 0.8755012028869287; 'f1-score': 0.8768328445747802; 'support': 462}; 'weighted avg': {'precision': 0.884941347267417; 'recall': 0.8852813852813853; 'f1-score': 0.885071917329982; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
