l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,57,[8; 9],540,1.751496,0.826923,2,[X0 >= 15.056000 OR X5 >= 0.108740],{'0.0': {'precision': 0.974025974025974; 'recall': 0.7785467128027682; 'f1-score': 0.8653846153846155; 'support': 289}; '1.0': {'precision': 0.7205240174672489; 'recall': 0.9649122807017544; 'f1-score': 0.825; 'support': 171}; 'accuracy': 0.8478260869565217; 'macro avg': {'precision': 0.8472749957466115; 'recall': 0.8717294967522613; 'f1-score': 0.8451923076923078; 'support': 460}; 'weighted avg': {'precision': 0.8797893771313177; 'recall': 0.8478260869565217; 'f1-score': 0.8503720735785953; 'support': 460}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.78125; 'f1-score': 0.847457627118644; 'support': 32}; '1.0': {'precision': 0.72; 'recall': 0.9; 'f1-score': 0.7999999999999999; 'support': 20}; 'accuracy': 0.8269230769230769; 'macro avg': {'precision': 0.8229629629629629; 'recall': 0.840625; 'f1-score': 0.8237288135593219; 'support': 52}; 'weighted avg': {'precision': 0.8467236467236466; 'recall': 0.8269230769230769; 'f1-score': 0.8292046936114732; 'support': 52}}
l: 5,2,DNF,7,461,51,57,[8; 9],540,2.327525,0.823529,2,[X1 >= 24.992000] OR [X0 >= 15.056000],{'0.0': {'precision': 0.8783783783783784; 'recall': 0.8996539792387543; 'f1-score': 0.8888888888888888; 'support': 289}; '1.0': {'precision': 0.8242424242424242; 'recall': 0.7906976744186046; 'f1-score': 0.8071216617210683; 'support': 172}; 'accuracy': 0.8590021691973969; 'macro avg': {'precision': 0.8513104013104014; 'recall': 0.8451758268286795; 'f1-score': 0.8480052753049785; 'support': 461}; 'weighted avg': {'precision': 0.8581801482018402; 'recall': 0.8590021691973969; 'f1-score': 0.8583813768002442; 'support': 461}},{'0.0': {'precision': 0.8484848484848485; 'recall': 0.875; 'f1-score': 0.8615384615384615; 'support': 32}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7368421052631579; 'f1-score': 0.7567567567567567; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8131313131313131; 'recall': 0.805921052631579; 'f1-score': 0.8091476091476091; 'support': 51}; 'weighted avg': {'precision': 0.8221429986135869; 'recall': 0.8235294117647058; 'f1-score': 0.8225021401491989; 'support': 51}}
l: 5,2,DNF,8,461,51,57,[8; 9],540,2.375897,0.803922,3,[X22 >= 97.660000] OR [X0 >= 17.068000 AND X1 >= 14.078000],{'0.0': {'precision': 0.986784140969163; 'recall': 0.7750865051903114; 'f1-score': 0.8682170542635659; 'support': 289}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.9825581395348837; 'f1-score': 0.8325123152709358; 'support': 172}; 'accuracy': 0.8524945770065075; 'macro avg': {'precision': 0.8545031815956926; 'recall': 0.8788223223625975; 'f1-score': 0.8503646847672508; 'support': 461}; 'weighted avg': {'precision': 0.8880755725863565; 'recall': 0.8524945770065075; 'f1-score': 0.8548955464398514; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.6875; 'f1-score': 0.8148148148148148; 'support': 32}; '1.0': {'precision': 0.6551724137931034; 'recall': 1.0; 'f1-score': 0.7916666666666666; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8275862068965517; 'recall': 0.84375; 'f1-score': 0.8032407407407407; 'support': 51}; 'weighted avg': {'precision': 0.8715348208248818; 'recall': 0.803921568627451; 'f1-score': 0.8061909949164852; 'support': 51}}
l: 5,2,DNF,9,461,51,57,[8; 9],540,2.151566,0.725490,3,[X10 >= 0.324200] OR [X0 < 12.726000 AND X23 >= 686.500000],{'0.0': {'precision': 0.8733624454148472; 'recall': 0.6920415224913494; 'f1-score': 0.7722007722007722; 'support': 289}; '1.0': {'precision': 0.6163793103448276; 'recall': 0.8313953488372093; 'f1-score': 0.707920792079208; 'support': 172}; 'accuracy': 0.7440347071583514; 'macro avg': {'precision': 0.7448708778798374; 'recall': 0.7617184356642794; 'f1-score': 0.74006078213999; 'support': 461}; 'weighted avg': {'precision': 0.7774815360177899; 'recall': 0.7440347071583514; 'f1-score': 0.7482177861250476; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.625; 'f1-score': 0.7407407407407406; 'support': 32}; '1.0': {'precision': 0.5862068965517241; 'recall': 0.8947368421052632; 'f1-score': 0.7083333333333333; 'support': 19}; 'accuracy': 0.7254901960784313; 'macro avg': {'precision': 0.7476489028213166; 'recall': 0.7598684210526316; 'f1-score': 0.724537037037037; 'support': 51}; 'weighted avg': {'precision': 0.7888007867723892; 'recall': 0.7254901960784313; 'f1-score': 0.728667392883079; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 57}, (mean val acc cv) 0.833786 (+- 0.060553), (mean training time) 2.408657 (+- 0.123811)
l: 5,2,DNF,0,460,52,28,[16; 17],540,1.486596,0.865385,4,[X0 >= 11.366000 AND X7 >= 0.048318] OR [X1 >= 14.078000 AND X23 >= 781.180000],{'0.0': {'precision': 0.9959677419354839; 'recall': 0.8546712802768166; 'f1-score': 0.9199255121042831; 'support': 289}; '1.0': {'precision': 0.8018867924528302; 'recall': 0.9941520467836257; 'f1-score': 0.8877284595300261; 'support': 171}; 'accuracy': 0.9065217391304348; 'macro avg': {'precision': 0.898927267194157; 'recall': 0.9244116635302211; 'f1-score': 0.9038269858171546; 'support': 460}; 'weighted avg': {'precision': 0.9238202585408453; 'recall': 0.9065217391304348; 'f1-score': 0.9079566077777659; 'support': 460}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8568215892053973; 'recall': 0.871875; 'f1-score': 0.861227601982463; 'support': 52}; 'weighted avg': {'precision': 0.8739476415638335; 'recall': 0.8653846153846154; 'f1-score': 0.8667702865186663; 'support': 52}}
l: 5,2,DNF,1,460,52,28,[16; 17],540,1.527665,0.865385,4,[X0 >= 12.012000 AND X1 >= 22.440000] OR [X0 >= 12.726000 AND X12 >= 3.050200],{'0.0': {'precision': 0.8741496598639455; 'recall': 0.8923611111111112; 'f1-score': 0.8831615120274914; 'support': 288}; '1.0': {'precision': 0.8132530120481928; 'recall': 0.7848837209302325; 'f1-score': 0.7988165680473372; 'support': 172}; 'accuracy': 0.8521739130434782; 'macro avg': {'precision': 0.8437013359560692; 'recall': 0.8386224160206719; 'f1-score': 0.8409890400374143; 'support': 460}; 'weighted avg': {'precision': 0.8513796089415336; 'recall': 0.8521739130434782; 'f1-score': 0.8516238373218685; 'support': 460}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.9393939393939394; 'f1-score': 0.8985507246376813; 'support': 33}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8680555555555556; 'recall': 0.8381180223285487; 'f1-score': 0.8492753623188406; 'support': 52}; 'weighted avg': {'precision': 0.8661858974358976; 'recall': 0.8653846153846154; 'f1-score': 0.8625418060200669; 'support': 52}}
l: 5,2,DNF,2,461,51,28,[16; 17],540,1.556415,0.960784,6,[X0 >= 15.056000 AND X1 < 24.992000 AND X1 >= 19.968000 AND X21 >= 20.176000] OR [X7 >= 0.048318 AND X12 >= 1.740800],{'0.0': {'precision': 0.9602888086642599; 'recall': 0.9204152249134948; 'f1-score': 0.939929328621908; 'support': 289}; '1.0': {'precision': 0.875; 'recall': 0.936046511627907; 'f1-score': 0.9044943820224719; 'support': 172}; 'accuracy': 0.9262472885032538; 'macro avg': {'precision': 0.9176444043321299; 'recall': 0.9282308682707009; 'f1-score': 0.92221185532219; 'support': 461}; 'weighted avg': {'precision': 0.928467387644189; 'recall': 0.9262472885032538; 'f1-score': 0.9267084808668038; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
l: 5,2,DNF,3,461,51,28,[16; 17],540,1.548506,0.901961,4,[X1 >= 14.078000 AND X7 >= 0.048318] OR [X1 >= 14.078000 AND X23 >= 926.960000],{'0.0': {'precision': 0.9817518248175182; 'recall': 0.9307958477508651; 'f1-score': 0.955595026642984; 'support': 289}; '1.0': {'precision': 0.893048128342246; 'recall': 0.9709302325581395; 'f1-score': 0.9303621169916434; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9373999765798822; 'recall': 0.9508630401545023; 'f1-score': 0.9429785718173137; 'support': 461}; 'weighted avg': {'precision': 0.9486563024883494; 'recall': 0.9457700650759219; 'f1-score': 0.946180578790423; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
l: 5,2,DNF,4,461,51,28,[16; 17],540,1.549503,0.745098,5,[X6 >= 0.045070 AND X8 < 0.200540] OR [X0 >= 12.726000 AND X1 >= 19.968000 AND X7 >= 0.064496],{'0.0': {'precision': 0.8849557522123894; 'recall': 0.6920415224913494; 'f1-score': 0.7766990291262135; 'support': 289}; '1.0': {'precision': 0.6212765957446809; 'recall': 0.8488372093023255; 'f1-score': 0.7174447174447175; 'support': 172}; 'accuracy': 0.7505422993492408; 'macro avg': {'precision': 0.7531161739785351; 'recall': 0.7704393658968375; 'f1-score': 0.7470718732854655; 'support': 461}; 'weighted avg': {'precision': 0.7865765441593614; 'recall': 0.7505422993492408; 'f1-score': 0.7545911297569785; 'support': 461}},{'0.0': {'precision': 0.9523809523809523; 'recall': 0.625; 'f1-score': 0.7547169811320755; 'support': 32}; '1.0': {'precision': 0.6; 'recall': 0.9473684210526315; 'f1-score': 0.7346938775510204; 'support': 19}; 'accuracy': 0.7450980392156863; 'macro avg': {'precision': 0.7761904761904761; 'recall': 0.7861842105263157; 'f1-score': 0.744705429341548; 'support': 51}; 'weighted avg': {'precision': 0.8211017740429505; 'recall': 0.7450980392156863; 'f1-score': 0.7472573935234472; 'support': 51}}
l: 5,2,DNF,5,461,51,28,[16; 17],540,1.674046,0.823529,4,[X10 >= 0.546140] OR [X0 >= 12.726000 AND X1 >= 18.840000 AND X2 >= 73.292000],{'0.0': {'precision': 0.9185185185185185; 'recall': 0.8581314878892734; 'f1-score': 0.8872987477638641; 'support': 289}; '1.0': {'precision': 0.7853403141361257; 'recall': 0.872093023255814; 'f1-score': 0.8264462809917354; 'support': 172}; 'accuracy': 0.8633405639913232; 'macro avg': {'precision': 0.8519294163273221; 'recall': 0.8651122555725437; 'f1-score': 0.8568725143777998; 'support': 461}; 'weighted avg': {'precision': 0.8688294704626149; 'recall': 0.8633405639913232; 'f1-score': 0.8645945736102717; 'support': 461}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.78125; 'f1-score': 0.847457627118644; 'support': 32}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8171296296296297; 'recall': 0.8379934210526316; 'f1-score': 0.8190776507686244; 'support': 51}; 'weighted avg': {'precision': 0.8448620188816267; 'recall': 0.8235294117647058; 'f1-score': 0.8263117623872569; 'support': 51}}
l: 5,2,DNF,6,461,51,28,[16; 17],540,1.499558,0.764706,4,[X2 >= 86.240000 AND X4 >= 0.079654] OR [X0 >= 10.260000 AND X4 >= 0.103260],{'0.0': {'precision': 0.9747474747474747; 'recall': 0.6678200692041523; 'f1-score': 0.7926078028747433; 'support': 289}; '1.0': {'precision': 0.6349809885931559; 'recall': 0.9709302325581395; 'f1-score': 0.7678160919540229; 'support': 172}; 'accuracy': 0.7809110629067245; 'macro avg': {'precision': 0.8048642316703153; 'recall': 0.8193751508811459; 'f1-score': 0.7802119474143832; 'support': 461}; 'weighted avg': {'precision': 0.8479799354447788; 'recall': 0.7809110629067245; 'f1-score': 0.7833579671299192; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.625; 'f1-score': 0.7692307692307693; 'support': 32}; '1.0': {'precision': 0.6129032258064516; 'recall': 1.0; 'f1-score': 0.76; 'support': 19}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.8064516129032258; 'recall': 0.8125; 'f1-score': 0.7646153846153847; 'support': 51}; 'weighted avg': {'precision': 0.8557874762808348; 'recall': 0.7647058823529411; 'f1-score': 0.7657918552036199; 'support': 51}}
l: 5,2,DNF,7,461,51,28,[16; 17],540,1.629491,0.921569,7,[X0 < 10.260000 AND X0 >= 13.370000 AND X1 >= 18.840000 AND X7 >= 0.027982 AND X21 >= 20.176000] OR [X1 >= 18.840000 AND X7 >= 0.048318],{'0.0': {'precision': 0.8536585365853658; 'recall': 0.9688581314878892; 'f1-score': 0.9076175040518638; 'support': 289}; '1.0': {'precision': 0.9323308270676691; 'recall': 0.7209302325581395; 'f1-score': 0.8131147540983605; 'support': 172}; 'accuracy': 0.8763557483731019; 'macro avg': {'precision': 0.8929946818265175; 'recall': 0.8448941820230144; 'f1-score': 0.8603661290751121; 'support': 461}; 'weighted avg': {'precision': 0.8830113217544681; 'recall': 0.8763557483731019; 'f1-score': 0.8723583435486045; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
l: 5,2,DNF,8,461,51,28,[16; 17],540,1.559265,0.862745,4,[X23 >= 781.180000] OR [X0 < 10.260000 AND X9 >= 0.058840 AND X22 >= 97.660000],{'0.0': {'precision': 0.9523809523809523; 'recall': 0.8996539792387543; 'f1-score': 0.9252669039145907; 'support': 289}; '1.0': {'precision': 0.8457446808510638; 'recall': 0.9244186046511628; 'f1-score': 0.8833333333333334; 'support': 172}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.8990628166160081; 'recall': 0.9120362919449585; 'f1-score': 0.9043001186239621; 'support': 461}; 'weighted avg': {'precision': 0.9125947512895405; 'recall': 0.9088937093275488; 'f1-score': 0.9096214068647507; 'support': 461}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8518808777429467; 'recall': 0.8692434210526316; 'f1-score': 0.8572570971611356; 'support': 51}; 'weighted avg': {'precision': 0.8720572868645892; 'recall': 0.8627450980392157; 'f1-score': 0.8643914983026398; 'support': 51}}
l: 5,2,DNF,9,461,51,28,[16; 17],540,1.541764,0.862745,5,[X5 >= 0.059638 AND X11 < 0.902100 AND X22 >= 97.660000] OR [X3 >= 700.660000 AND X26 >= 0.045652],{'0.0': {'precision': 0.8907849829351536; 'recall': 0.903114186851211; 'f1-score': 0.8969072164948453; 'support': 289}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.813953488372093; 'f1-score': 0.8235294117647058; 'support': 172}; 'accuracy': 0.8698481561822126; 'macro avg': {'precision': 0.8620591581342435; 'recall': 0.858533837611652; 'f1-score': 0.8602183141297756; 'support': 461}; 'weighted avg': {'precision': 0.8693496603071427; 'recall': 0.8698481561822126; 'f1-score': 0.8695298142961815; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.78125; 'f1-score': 0.8771929824561403; 'support': 32}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8653846153846154; 'recall': 0.890625; 'f1-score': 0.8608187134502923; 'support': 51}; 'weighted avg': {'precision': 0.8996983408748115; 'recall': 0.8627450980392157; 'f1-score': 0.8649925467262928; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 28}, (mean val acc cv) 0.857391 (+- 0.062712), (mean training time) 1.557281 (+- 0.053326)
l: 5,2,DNF,0,460,52,14,[32; 33],540,1.057809,0.884615,6,[X22 >= 105.740000 AND X23 >= 544.140000] OR [X0 < 10.260000 AND X4 >= 0.091828 AND X23 >= 686.500000 AND X26 >= 0.226700],{'0.0': {'precision': 0.966789667896679; 'recall': 0.9065743944636678; 'f1-score': 0.9357142857142858; 'support': 289}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 171}; 'accuracy': 0.9217391304347826; 'macro avg': {'precision': 0.911966262519768; 'recall': 0.9269714077581497; 'f1-score': 0.9178571428571429; 'support': 460}; 'weighted avg': {'precision': 0.9260296578121061; 'recall': 0.9217391304347826; 'f1-score': 0.9224378881987577; 'support': 460}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.878125; 'recall': 0.878125; 'f1-score': 0.878125; 'support': 52}; 'weighted avg': {'precision': 0.8846153846153846; 'recall': 0.8846153846153846; 'f1-score': 0.8846153846153846; 'support': 52}}
l: 5,2,DNF,1,460,52,14,[32; 33],540,1.172236,0.942308,8,[X1 >= 14.078000 AND X4 >= 0.087914 AND X6 >= 0.034400 AND X20 >= 14.970000] OR [X0 >= 14.058000 AND X1 >= 18.840000 AND X21 >= 33.646000 AND X26 < 0.226700],{'0.0': {'precision': 0.926829268292683; 'recall': 0.9236111111111112; 'f1-score': 0.925217391304348; 'support': 288}; '1.0': {'precision': 0.8728323699421965; 'recall': 0.877906976744186; 'f1-score': 0.8753623188405797; 'support': 172}; 'accuracy': 0.9065217391304348; 'macro avg': {'precision': 0.8998308191174398; 'recall': 0.9007590439276486; 'f1-score': 0.9002898550724638; 'support': 460}; 'weighted avg': {'precision': 0.9066391236920662; 'recall': 0.9065217391304348; 'f1-score': 0.906575929426591; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.9393939393939394; 'f1-score': 0.9538461538461539; 'support': 33}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.934375; 'recall': 0.9433811802232854; 'f1-score': 0.9384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.9436298076923078; 'recall': 0.9423076923076923; 'f1-score': 0.9426035502958581; 'support': 52}}
l: 5,2,DNF,2,461,51,14,[32; 33],540,1.042475,0.941176,7,[X0 >= 13.370000 AND X1 >= 16.840000 AND X3 >= 700.660000 AND X23 >= 686.500000] OR [X0 >= 15.056000 AND X10 >= 0.219280 AND X23 >= 781.180000],{'0.0': {'precision': 0.8796296296296297; 'recall': 0.986159169550173; 'f1-score': 0.9298531810766723; 'support': 289}; '1.0': {'precision': 0.9708029197080292; 'recall': 0.7732558139534884; 'f1-score': 0.8608414239482202; 'support': 172}; 'accuracy': 0.9067245119305857; 'macro avg': {'precision': 0.9252162746688295; 'recall': 0.8797074917518307; 'f1-score': 0.8953473025124462; 'support': 461}; 'weighted avg': {'precision': 0.9136465621534576; 'recall': 0.9067245119305857; 'f1-score': 0.9041047597619353; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
l: 5,2,DNF,3,461,51,14,[32; 33],540,1.011485,0.862745,7,[X4 >= 0.079654 AND X11 >= 0.902100 AND X22 >= 105.740000 AND X23 >= 544.140000] OR [X0 >= 10.260000 AND X1 >= 19.968000 AND X7 >= 0.048318],{'0.0': {'precision': 0.9046052631578947; 'recall': 0.9515570934256056; 'f1-score': 0.9274873524451939; 'support': 289}; '1.0': {'precision': 0.910828025477707; 'recall': 0.8313953488372093; 'f1-score': 0.8693009118541033; 'support': 172}; 'accuracy': 0.9067245119305857; 'macro avg': {'precision': 0.9077166443178009; 'recall': 0.8914762211314075; 'f1-score': 0.8983941321496486; 'support': 461}; 'weighted avg': {'precision': 0.9069269879279764; 'recall': 0.9067245119305857; 'f1-score': 0.9057778778645701; 'support': 461}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.9375; 'f1-score': 0.8955223880597014; 'support': 32}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8660714285714286; 'recall': 0.837171052631579; 'f1-score': 0.8477611940298506; 'support': 51}; 'weighted avg': {'precision': 0.863795518207283; 'recall': 0.8627450980392157; 'f1-score': 0.8599356160374597; 'support': 51}}
l: 5,2,DNF,4,461,51,14,[32; 33],540,0.906623,0.921569,5,[X0 >= 12.726000 AND X7 >= 0.048318 AND X21 >= 25.410000] OR [X6 >= 0.061540 AND X23 >= 926.960000],{'0.0': {'precision': 0.946843853820598; 'recall': 0.986159169550173; 'f1-score': 0.9661016949152543; 'support': 289}; '1.0': {'precision': 0.975; 'recall': 0.9069767441860465; 'f1-score': 0.9397590361445783; 'support': 172}; 'accuracy': 0.9566160520607375; 'macro avg': {'precision': 0.960921926910299; 'recall': 0.9465679568681098; 'f1-score': 0.9529303655299164; 'support': 461}; 'weighted avg': {'precision': 0.9573489669287479; 'recall': 0.9566160520607375; 'f1-score': 0.9562731974997309; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
l: 5,2,DNF,5,461,51,14,[32; 33],540,1.055528,0.921569,6,[X17 >= 0.008465 AND X22 >= 97.660000 AND X24 >= 0.126320 AND X27 >= 0.121800] OR [X1 >= 19.968000 AND X28 >= 0.310220],{'0.0': {'precision': 0.8986928104575164; 'recall': 0.9515570934256056; 'f1-score': 0.9243697478991597; 'support': 289}; '1.0': {'precision': 0.9096774193548387; 'recall': 0.8197674418604651; 'f1-score': 0.8623853211009174; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.9041851149061775; 'recall': 0.8856622676430354; 'f1-score': 0.8933775345000385; 'support': 461}; 'weighted avg': {'precision': 0.9027911894821138; 'recall': 0.9023861171366594; 'f1-score': 0.9012432372499241; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
l: 5,2,DNF,6,461,51,14,[32; 33],540,1.116245,0.901961,7,[X7 >= 0.064496 AND X12 >= 1.740800] OR [X0 < 14.058000 AND X7 >= 0.048318 AND X19 < 0.004830 AND X26 >= 0.226700 AND X27 >= 0.099930],{'0.0': {'precision': 0.8964401294498382; 'recall': 0.9584775086505191; 'f1-score': 0.9264214046822742; 'support': 289}; '1.0': {'precision': 0.9210526315789473; 'recall': 0.813953488372093; 'f1-score': 0.8641975308641974; 'support': 172}; 'accuracy': 0.9045553145336226; 'macro avg': {'precision': 0.9087463805143927; 'recall': 0.886215498511306; 'f1-score': 0.8953094677732358; 'support': 461}; 'weighted avg': {'precision': 0.9056231020446469; 'recall': 0.9045553145336226; 'f1-score': 0.9032055558824711; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
l: 5,2,DNF,7,461,51,14,[32; 33],540,1.142226,0.921569,6,[X1 >= 16.840000 AND X23 >= 781.180000] OR [X0 < 14.058000 AND X0 >= 10.260000 AND X2 >= 91.420000 AND X17 >= 0.010930],{'0.0': {'precision': 0.9133333333333333; 'recall': 0.9480968858131488; 'f1-score': 0.930390492359932; 'support': 289}; '1.0': {'precision': 0.906832298136646; 'recall': 0.8488372093023255; 'f1-score': 0.8768768768768769; 'support': 172}; 'accuracy': 0.911062906724512; 'macro avg': {'precision': 0.9100828157349896; 'recall': 0.8984670475577372; 'f1-score': 0.9036336846184044; 'support': 461}; 'weighted avg': {'precision': 0.9109077844096235; 'recall': 0.911062906724512; 'f1-score': 0.9104244579497683; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
