lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],222,0.788631,0.718750,1,[X3 >= -0.609635],{'0.0': {'precision': 0.9583333333333334; 'recall': 0.22330097087378642; 'f1-score': 0.36220472440944884; 'support': 103}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.994475138121547; 'f1-score': 0.8163265306122449; 'support': 181}; 'accuracy': 0.7147887323943662; 'macro avg': {'precision': 0.8253205128205128; 'recall': 0.6088880544976667; 'f1-score': 0.5892656275108469; 'support': 284}; 'weighted avg': {'precision': 0.7887888226796678; 'recall': 0.7147887323943662; 'f1-score': 0.6516274248415125; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
5,2,CNF,5,284,32,2,[142; 142],222,10.654225,0.843750,5,[X8 >= 0.011975 OR X33 >= 0.005400] AND [X4 >= 0.418075 OR X18 < -0.043910 OR X22 >= 0.186570],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.6274509803921569; 'f1-score': 0.761904761904762; 'support': 102}; '1.0': {'precision': 0.8256880733944955; 'recall': 0.989010989010989; 'f1-score': 0.9000000000000001; 'support': 182}; 'accuracy': 0.8591549295774648; 'macro avg': {'precision': 0.8976925215457325; 'recall': 0.808230984701573; 'f1-score': 0.8309523809523811; 'support': 284}; 'weighted avg': {'precision': 0.877409578404539; 'recall': 0.8591549295774648; 'f1-score': 0.8504024144869216; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
5,2,CNF,6,285,31,2,[142; 143],222,9.717416,0.870968,2,[X4 >= 0.041440] AND [X26 < 0.999945],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.8543689320388349; 'f1-score': 0.8712871287128712; 'support': 103}; '1.0': {'precision': 0.9193548387096774; 'recall': 0.9395604395604396; 'f1-score': 0.9293478260869567; 'support': 182}; 'accuracy': 0.9087719298245615; 'macro avg': {'precision': 0.9041218637992832; 'recall': 0.8969646857996372; 'f1-score': 0.9003174773999139; 'support': 285}; 'weighted avg': {'precision': 0.9083443375463748; 'recall': 0.9087719298245615; 'f1-score': 0.9083644863342171; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
5,2,CNF,7,285,31,2,[142; 143],222,7.473190,0.838710,3,[X4 >= 0.041440] AND [X7 >= 0.000985 OR X16 >= 0.292070],{'0.0': {'precision': 0.9857142857142858; 'recall': 0.6699029126213593; 'f1-score': 0.7976878612716762; 'support': 103}; '1.0': {'precision': 0.8418604651162791; 'recall': 0.9945054945054945; 'f1-score': 0.9118387909319899; 'support': 182}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.9137873754152824; 'recall': 0.832204203563427; 'f1-score': 0.854763326101833; 'support': 285}; 'weighted avg': {'precision': 0.8938497406306464; 'recall': 0.8771929824561403; 'f1-score': 0.8705842444231748; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
5,2,CNF,8,285,31,2,[142; 143],222,17.496580,0.838710,4,[X10 < -0.010580 OR X26 < 0.999945] AND [X4 >= 0.041440 OR X22 >= 0.186570],{'0.0': {'precision': 0.9130434782608695; 'recall': 0.8155339805825242; 'f1-score': 0.8615384615384616; 'support': 103}; '1.0': {'precision': 0.9015544041450777; 'recall': 0.9560439560439561; 'f1-score': 0.928; 'support': 182}; 'accuracy': 0.9052631578947369; 'macro avg': {'precision': 0.9072989412029736; 'recall': 0.8857889683132402; 'f1-score': 0.8947692307692308; 'support': 285}; 'weighted avg': {'precision': 0.9057065958430657; 'recall': 0.9052631578947369; 'f1-score': 0.9039805668016194; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8223684210526316; 'recall': 0.8340909090909091; 'f1-score': 0.8272017837235228; 'support': 31}; 'weighted avg': {'precision': 0.8433786078098472; 'recall': 0.8387096774193549; 'f1-score': 0.840148164131334; 'support': 31}}
5,2,CNF,9,285,31,2,[142; 143],222,12.652397,0.806452,4,[X11 >= 0.001845 OR X12 >= 0.354740] AND [X10 < -0.010580 OR X26 < 0.999945],{'0.0': {'precision': 0.8842105263157894; 'recall': 0.8155339805825242; 'f1-score': 0.8484848484848484; 'support': 103}; '1.0': {'precision': 0.9; 'recall': 0.9395604395604396; 'f1-score': 0.9193548387096774; 'support': 182}; 'accuracy': 0.8947368421052632; 'macro avg': {'precision': 0.8921052631578947; 'recall': 0.8775472100714818; 'f1-score': 0.8839198435972628; 'support': 285}; 'weighted avg': {'precision': 0.8942936288088643; 'recall': 0.8947368421052632; 'f1-score': 0.8937421755757918; 'support': 285}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.797979797979798; 'recall': 0.7681818181818182; 'f1-score': 0.7785714285714287; 'support': 31}; 'weighted avg': {'precision': 0.8038449006190941; 'recall': 0.8064516129032258; 'f1-score': 0.8013824884792629; 'support': 31}}
5,2,DNF,0,284,32,35,[8; 9],222,0.768670,0.937500,9,[X0 AND X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.983575] OR [(NOT X0) AND X0 AND X2 >= 0.190280 AND X4 >= 0.418075 AND X33 < 0.005400],{'0.0': {'precision': 1.0; 'recall': 0.8252427184466019; 'f1-score': 0.9042553191489361; 'support': 103}; '1.0': {'precision': 0.9095477386934674; 'recall': 1.0; 'f1-score': 0.9526315789473685; 'support': 181}; 'accuracy': 0.9366197183098591; 'macro avg': {'precision': 0.9547738693467337; 'recall': 0.912621359223301; 'f1-score': 0.9284434490481523; 'support': 284}; 'weighted avg': {'precision': 0.9423526081109774; 'recall': 0.9366197183098591; 'f1-score': 0.9350866678232892; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
5,2,DNF,1,284,32,35,[8; 9],222,0.765296,0.968750,10,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585] OR [(NOT X0) AND X0 AND X33 < 0.005400],{'0.0': {'precision': 0.968421052631579; 'recall': 0.8932038834951457; 'f1-score': 0.9292929292929294; 'support': 103}; '1.0': {'precision': 0.9417989417989417; 'recall': 0.9834254143646409; 'f1-score': 0.9621621621621621; 'support': 181}; 'accuracy': 0.9507042253521126; 'macro avg': {'precision': 0.9551099972152604; 'recall': 0.9383146489298932; 'f1-score': 0.9457275457275458; 'support': 284}; 'weighted avg': {'precision': 0.9514541439671165; 'recall': 0.9507042253521126; 'f1-score': 0.9502412784102925; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9523809523809523; 'f1-score': 0.975609756097561; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.9761904761904762; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9713541666666666; 'recall': 0.96875; 'f1-score': 0.9690482502651114; 'support': 32}}
5,2,DNF,2,284,32,35,[8; 9],222,0.756891,0.906250,12,[X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 < 0.994515 AND X7 >= -0.983575 AND X9 >= -0.572990] OR [(NOT X0) AND X0 AND X2 < 0.739470 AND X2 >= 0.190280 AND X11 >= 0.001845],{'0.0': {'precision': 0.925531914893617; 'recall': 0.8529411764705882; 'f1-score': 0.8877551020408163; 'support': 102}; '1.0': {'precision': 0.9210526315789473; 'recall': 0.9615384615384616; 'f1-score': 0.9408602150537634; 'support': 182}; 'accuracy': 0.9225352112676056; 'macro avg': {'precision': 0.9232922732362822; 'recall': 0.9072398190045249; 'f1-score': 0.9143076585472898; 'support': 284}; 'weighted avg': {'precision': 0.922661388262385; 'recall': 0.9225352112676056; 'f1-score': 0.9217872519293951; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
5,2,DNF,3,284,32,35,[8; 9],222,0.787019,0.937500,8,[X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X13 >= -0.554585] OR [(NOT X0) AND X0 AND X2 >= 0.739470],{'0.0': {'precision': 0.967391304347826; 'recall': 0.8725490196078431; 'f1-score': 0.9175257731958762; 'support': 102}; '1.0': {'precision': 0.9322916666666666; 'recall': 0.9835164835164835; 'f1-score': 0.9572192513368983; 'support': 182}; 'accuracy': 0.9436619718309859; 'macro avg': {'precision': 0.9498414855072463; 'recall': 0.9280327515621634; 'f1-score': 0.9373725122663873; 'support': 284}; 'weighted avg': {'precision': 0.9448978745662379; 'recall': 0.9436619718309859; 'f1-score': 0.942963142990475; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 1.0; 'f1-score': 0.923076923076923; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.9; 'f1-score': 0.9473684210526316; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9285714285714286; 'recall': 0.95; 'f1-score': 0.9352226720647774; 'support': 32}; 'weighted avg': {'precision': 0.9464285714285714; 'recall': 0.9375; 'f1-score': 0.938259109311741; 'support': 32}}
5,2,DNF,4,284,32,35,[8; 9],222,0.769538,0.906250,9,[X0 AND X2 >= 0.190280 AND X4 >= 0.041440 AND X9 >= -0.572990 AND X13 >= -0.554585] OR [(NOT X0) AND X0 AND X4 >= 0.418075 AND X11 >= -0.000270],{'0.0': {'precision': 0.9887640449438202; 'recall': 0.8627450980392157; 'f1-score': 0.9214659685863874; 'support': 102}; '1.0': {'precision': 0.9282051282051282; 'recall': 0.9945054945054945; 'f1-score': 0.960212201591512; 'support': 182}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.9584845865744742; 'recall': 0.9286252962723551; 'f1-score': 0.9408390850889496; 'support': 284}; 'weighted avg': {'precision': 0.9499551616817007; 'recall': 0.9471830985915493; 'f1-score': 0.9462963010051644; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 12}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.875; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9184782608695652; 'recall': 0.90625; 'f1-score': 0.9028239202657807; 'support': 32}}
5,2,DNF,5,284,32,35,[8; 9],222,0.774668,0.656250,10,[X0 AND X2 >= 0.739470 AND X3 >= -0.609635 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X11 >= 0.001845 AND X13 >= -0.554585] OR [X0 AND X7 < -0.000375],{'0.0': {'precision': 0.5752212389380531; 'recall': 0.6372549019607843; 'f1-score': 0.6046511627906976; 'support': 102}; '1.0': {'precision': 0.783625730994152; 'recall': 0.7362637362637363; 'f1-score': 0.7592067988668555; 'support': 182}; 'accuracy': 0.7007042253521126; 'macro avg': {'precision': 0.6794234849661025; 'recall': 0.6867593191122603; 'f1-score': 0.6819289808287765; 'support': 284}; 'weighted avg': {'precision': 0.7087762303261165; 'recall': 0.7007042253521126; 'f1-score': 0.7036973802761227; 'support': 284}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.5833333333333334; 'f1-score': 0.5599999999999999; 'support': 12}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7; 'f1-score': 0.717948717948718; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6376518218623481; 'recall': 0.6416666666666666; 'f1-score': 0.638974358974359; 'support': 32}; 'weighted avg': {'precision': 0.6624493927125505; 'recall': 0.65625; 'f1-score': 0.6587179487179486; 'support': 32}}
5,2,DNF,6,285,31,35,[8; 9],222,0.772640,0.838710,10,[X0 AND X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 < 0.994515 AND X7 >= -0.983575 AND X9 >= -0.572990] OR [(NOT X0) AND X0 AND X9 >= 0.591395],{'0.0': {'precision': 0.9320388349514563; 'recall': 0.9320388349514563; 'f1-score': 0.9320388349514563; 'support': 103}; '1.0': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 182}; 'accuracy': 0.9508771929824561; 'macro avg': {'precision': 0.946788648244959; 'recall': 0.946788648244959; 'f1-score': 0.946788648244959; 'support': 285}; 'weighted avg': {'precision': 0.9508771929824561; 'recall': 0.9508771929824561; 'f1-score': 0.9508771929824561; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8223684210526316; 'recall': 0.8340909090909091; 'f1-score': 0.8272017837235228; 'support': 31}; 'weighted avg': {'precision': 0.8433786078098472; 'recall': 0.8387096774193549; 'f1-score': 0.840148164131334; 'support': 31}}
5,2,DNF,7,285,31,35,[8; 9],222,0.761526,0.870968,8,[X0 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X7 >= -0.983575 AND X9 >= -0.572990] OR [(NOT X0) AND X0 AND X26 >= 0.528120],{'0.0': {'precision': 0.8846153846153846; 'recall': 0.8932038834951457; 'f1-score': 0.8888888888888888; 'support': 103}; '1.0': {'precision': 0.9392265193370166; 'recall': 0.9340659340659341; 'f1-score': 0.9366391184573004; 'support': 182}; 'accuracy': 0.9192982456140351; 'macro avg': {'precision': 0.9119209519762006; 'recall': 0.9136349087805399; 'f1-score': 0.9127640036730946; 'support': 285}; 'weighted avg': {'precision': 0.9194898636306023; 'recall': 0.9192982456140351; 'f1-score': 0.9193820179466113; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
5,2,DNF,8,285,31,35,[8; 9],222,0.758708,0.967742,10,[X0 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X7 < 0.994515 AND X7 >= -0.983575] OR [(NOT X0) AND X0 AND X3 >= 0.007075 AND X5 >= 0.001010],{'0.0': {'precision': 0.8378378378378378; 'recall': 0.9029126213592233; 'f1-score': 0.869158878504673; 'support': 103}; '1.0': {'precision': 0.9425287356321839; 'recall': 0.9010989010989011; 'f1-score': 0.9213483146067416; 'support': 182}; 'accuracy': 0.9017543859649123; 'macro avg': {'precision': 0.8901832867350108; 'recall': 0.9020057612290622; 'f1-score': 0.8952535965557074; 'support': 285}; 'weighted avg': {'precision': 0.9046930778328236; 'recall': 0.9017543859649123; 'f1-score': 0.9024868692786258; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,2,DNF,9,285,31,35,[8; 9],222,0.801756,0.903226,9,[X3 < 0.746850 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 < 0.994515 AND X7 >= -0.983575] OR [(NOT X0) AND X0 AND X4 >= 0.418075 AND X7 < -0.000375],{'0.0': {'precision': 0.88; 'recall': 0.8543689320388349; 'f1-score': 0.8669950738916256; 'support': 103}; '1.0': {'precision': 0.918918918918919; 'recall': 0.9340659340659341; 'f1-score': 0.9264305177111717; 'support': 182}; 'accuracy': 0.9052631578947369; 'macro avg': {'precision': 0.8994594594594595; 'recall': 0.8942174330523844; 'f1-score': 0.8967127958013986; 'support': 285}; 'weighted avg': {'precision': 0.9048534850640115; 'recall': 0.9052631578947369; 'f1-score': 0.9049503397693708; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
5,2,DNF,0,284,32,17,[16; 17],222,0.464077,0.968750,12,[X0 AND X2 >= 0.190280 AND X4 >= 0.041440 AND X9 >= -0.572990 AND X11 >= -0.562930 AND X16 < -0.054150] OR [X7 >= -0.983575 AND X12 >= 0.015670 AND X15 < 0.968410 AND X16 >= 0.292070 AND X22 >= -0.009200 AND X27 >= -0.936175],{'0.0': {'precision': 0.9117647058823529; 'recall': 0.9029126213592233; 'f1-score': 0.9073170731707318; 'support': 103}; '1.0': {'precision': 0.945054945054945; 'recall': 0.9502762430939227; 'f1-score': 0.9476584022038568; 'support': 181}; 'accuracy': 0.9330985915492958; 'macro avg': {'precision': 0.928409825468649; 'recall': 0.926594432226573; 'f1-score': 0.9274877376872943; 'support': 284}; 'weighted avg': {'precision': 0.9329813723972795; 'recall': 0.9330985915492958; 'f1-score': 0.9330275680826884; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9545454545454546; 'recall': 1.0; 'f1-score': 0.9767441860465117; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9772727272727273; 'recall': 0.9545454545454546; 'f1-score': 0.9645625692137321; 'support': 32}; 'weighted avg': {'precision': 0.9701704545454546; 'recall': 0.96875; 'f1-score': 0.9683693244739757; 'support': 32}}
5,2,DNF,1,284,32,17,[16; 17],222,0.454788,0.843750,12,[X0 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 < 0.825090 AND X9 >= -0.572990 AND X15 < 0.968410 AND X16 >= 0.292070] OR [X0 AND X3 < 0.746850 AND X7 >= 0.000985 AND X10 < -0.010580 AND X11 >= 0.001845],{'0.0': {'precision': 0.8198198198198198; 'recall': 0.883495145631068; 'f1-score': 0.850467289719626; 'support': 103}; '1.0': {'precision': 0.930635838150289; 'recall': 0.8895027624309392; 'f1-score': 0.9096045197740112; 'support': 181}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.8752278289850544; 'recall': 0.8864989540310035; 'f1-score': 0.8800359047468187; 'support': 284}; 'weighted avg': {'precision': 0.8904455216431119; 'recall': 0.8873239436619719; 'f1-score': 0.888156862395132; 'support': 284}},{'0.0': {'precision': 0.6875; 'recall': 1.0; 'f1-score': 0.8148148148148148; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.7619047619047619; 'f1-score': 0.8648648648648648; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.84375; 'recall': 0.8809523809523809; 'f1-score': 0.8398398398398398; 'support': 32}; 'weighted avg': {'precision': 0.892578125; 'recall': 0.84375; 'f1-score': 0.8476601601601601; 'support': 32}}
5,2,DNF,2,284,32,17,[16; 17],222,0.479489,0.875000,11,[X0 AND X2 >= 0.190280 AND X3 < -0.000170 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X13 >= -0.554585 AND X33 < 0.950980] OR [X3 < 0.746850 AND X4 >= 0.418075 AND X6 >= 0.029375 AND X22 < 0.999665],{'0.0': {'precision': 0.782608695652174; 'recall': 0.8823529411764706; 'f1-score': 0.8294930875576038; 'support': 102}; '1.0': {'precision': 0.9289940828402367; 'recall': 0.8626373626373627; 'f1-score': 0.8945868945868946; 'support': 182}; 'accuracy': 0.8697183098591549; 'macro avg': {'precision': 0.8558013892462053; 'recall': 0.8724951519069166; 'f1-score': 0.8620399910722492; 'support': 284}; 'weighted avg': {'precision': 0.8764190494135381; 'recall': 0.8697183098591549; 'f1-score': 0.8712081329073605; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
5,2,DNF,3,284,32,17,[16; 17],222,0.459877,0.750000,14,[X0 AND X2 >= 0.739470 AND X3 < 0.746850 AND X4 >= 0.041440 AND X6 >= 0.029375 AND X23 >= -0.987455] OR [(NOT X0) AND X0 AND X2 >= 0.190280 AND X7 < 0.994515 AND X12 >= 0.015670 AND X22 < 0.999665 AND X26 < 0.999945 AND X33 < 0.950980],{'0.0': {'precision': 0.6985294117647058; 'recall': 0.9313725490196079; 'f1-score': 0.7983193277310925; 'support': 102}; '1.0': {'precision': 0.9527027027027027; 'recall': 0.7747252747252747; 'f1-score': 0.8545454545454545; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8256160572337043; 'recall': 0.8530489118724414; 'f1-score': 0.8264323911382735; 'support': 284}; 'weighted avg': {'precision': 0.861415112295394; 'recall': 0.8309859154929577; 'f1-score': 0.8343515639290287; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 1.0; 'f1-score': 0.7499999999999999; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.6; 'f1-score': 0.7499999999999999; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8; 'recall': 0.8; 'f1-score': 0.7499999999999999; 'support': 32}; 'weighted avg': {'precision': 0.85; 'recall': 0.75; 'f1-score': 0.7499999999999999; 'support': 32}}
5,2,DNF,4,284,32,17,[16; 17],222,0.491552,0.812500,7,[X2 >= 0.190280 AND X7 >= 0.000985 AND X9 >= -0.572990] OR [X0 AND X2 >= 0.739470 AND X5 >= -0.795310 AND X12 >= 0.354740],{'0.0': {'precision': 0.8829787234042553; 'recall': 0.8137254901960784; 'f1-score': 0.846938775510204; 'support': 102}; '1.0': {'precision': 0.9; 'recall': 0.9395604395604396; 'f1-score': 0.9193548387096774; 'support': 182}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.8914893617021277; 'recall': 0.876642964878259; 'f1-score': 0.8831468071099406; 'support': 284}; 'weighted avg': {'precision': 0.8938867246029368; 'recall': 0.8943661971830986; 'f1-score': 0.8933462526309933; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.6666666666666666; 'f1-score': 0.7272727272727272; 'support': 12}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8090909090909091; 'recall': 0.7833333333333333; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8113636363636364; 'recall': 0.8125; 'f1-score': 0.8084415584415585; 'support': 32}}
