lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,1,[460; 460],122,1.582953,0.903846,3,[X7 >= 0.079005 OR X22 >= 117.450000 OR X27 >= 0.175750],{'0.0': {'precision': 0.944078947368421; 'recall': 0.9930795847750865; 'f1-score': 0.9679595278246205; 'support': 289}; '1.0': {'precision': 0.9871794871794872; 'recall': 0.9005847953216374; 'f1-score': 0.9418960244648319; 'support': 171}; 'accuracy': 0.9586956521739131; 'macro avg': {'precision': 0.9656292172739541; 'recall': 0.9468321900483619; 'f1-score': 0.9549277761447261; 'support': 460}; 'weighted avg': {'precision': 0.9601011045590566; 'recall': 0.9586956521739131; 'f1-score': 0.9582707037495687; 'support': 460}},{'0.0': {'precision': 0.8648648648648649; 'recall': 1.0; 'f1-score': 0.927536231884058; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9324324324324325; 'recall': 0.875; 'f1-score': 0.8923395445134575; 'support': 52}; 'weighted avg': {'precision': 0.9168399168399168; 'recall': 0.9038461538461539; 'f1-score': 0.9004618569835962; 'support': 52}}
5,2,CNF,2,461,51,1,[461; 461],122,66.285706,1.000000,6,[X21 >= 29.295000 OR X22 >= 117.450000 OR X27 >= 0.175750 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X20 >= 16.795000],{'0.0': {'precision': 0.9664429530201343; 'recall': 0.9965397923875432; 'f1-score': 0.9812606473594547; 'support': 289}; '1.0': {'precision': 0.9938650306748467; 'recall': 0.9418604651162791; 'f1-score': 0.9671641791044777; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9801539918474904; 'recall': 0.9692001287519112; 'f1-score': 0.9742124132319663; 'support': 461}; 'weighted avg': {'precision': 0.9766741837286169; 'recall': 0.9761388286334056; 'f1-score': 0.9760012275333028; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
5,2,CNF,3,461,51,1,[461; 461],122,38.849752,0.901961,5,[X7 >= 0.079005 OR X22 >= 101.650000] AND [X7 >= 0.079005 OR X20 >= 18.225000 OR X24 >= 0.136150],{'0.0': {'precision': 0.976271186440678; 'recall': 0.9965397923875432; 'f1-score': 0.9863013698630138; 'support': 289}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9593023255813954; 'f1-score': 0.9763313609467456; 'support': 172}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9851235450275679; 'recall': 0.9779210589844693; 'f1-score': 0.9813163654048797; 'support': 461}; 'weighted avg': {'precision': 0.982876850982739; 'recall': 0.982646420824295; 'f1-score': 0.9825815400721285; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
5,2,CNF,4,461,51,1,[461; 461],122,14.461706,0.921569,6,[X0 >= 15.045000 OR X7 >= 0.051420] AND [X21 >= 29.295000 OR X22 >= 117.450000 OR X27 >= 0.175750 OR X28 >= 0.357100],{'0.0': {'precision': 0.976271186440678; 'recall': 0.9965397923875432; 'f1-score': 0.9863013698630138; 'support': 289}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9593023255813954; 'f1-score': 0.9763313609467456; 'support': 172}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9851235450275679; 'recall': 0.9779210589844693; 'f1-score': 0.9813163654048797; 'support': 461}; 'weighted avg': {'precision': 0.982876850982739; 'recall': 0.982646420824295; 'f1-score': 0.9825815400721285; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
5,2,CNF,5,461,51,1,[461; 461],122,12.548518,0.941176,5,[X7 >= 0.051420 OR X20 >= 16.795000] AND [X21 >= 29.295000 OR X22 >= 117.450000 OR X25 >= 0.367250],{'0.0': {'precision': 0.972972972972973; 'recall': 0.9965397923875432; 'f1-score': 0.9846153846153847; 'support': 289}; '1.0': {'precision': 0.9939393939393939; 'recall': 0.9534883720930233; 'f1-score': 0.973293768545994; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9834561834561835; 'recall': 0.9750140822402833; 'f1-score': 0.9789545765806893; 'support': 461}; 'weighted avg': {'precision': 0.9807955855678199; 'recall': 0.9804772234273319; 'f1-score': 0.9803912675569569; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,2,CNF,6,461,51,1,[461; 461],122,137.160826,0.941176,6,[X3 >= 883.250000 OR X7 >= 0.079005 OR X20 >= 18.225000 OR X21 >= 29.295000 OR X24 >= 0.136150] AND [X22 >= 101.650000],{'0.0': {'precision': 0.9793103448275862; 'recall': 0.9826989619377162; 'f1-score': 0.9810017271157168; 'support': 289}; '1.0': {'precision': 0.9707602339181286; 'recall': 0.9651162790697675; 'f1-score': 0.967930029154519; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9750352893728573; 'recall': 0.9739076205037418; 'f1-score': 0.9744658781351179; 'support': 461}; 'weighted avg': {'precision': 0.976120281755077; 'recall': 0.9761388286334056; 'f1-score': 0.9761246510868098; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,2,CNF,7,461,51,1,[461; 461],122,27.661631,0.980392,6,[X21 >= 29.295000 OR X22 >= 117.450000 OR X27 >= 0.175750 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X20 >= 16.795000],{'0.0': {'precision': 0.9665551839464883; 'recall': 1.0; 'f1-score': 0.9829931972789115; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9418604651162791; 'f1-score': 0.970059880239521; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9832775919732442; 'recall': 0.9709302325581395; 'f1-score': 0.9765265387592164; 'support': 461}; 'weighted avg': {'precision': 0.9790335101096207; 'recall': 0.9783080260303688; 'f1-score': 0.978167751442089; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
5,2,CNF,8,461,51,1,[461; 461],122,45.359453,0.941176,7,[X3 >= 883.250000 OR X7 >= 0.079005 OR X20 >= 18.225000 OR X21 >= 29.295000 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X20 >= 16.795000],{'0.0': {'precision': 0.9665551839464883; 'recall': 1.0; 'f1-score': 0.9829931972789115; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9418604651162791; 'f1-score': 0.970059880239521; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9832775919732442; 'recall': 0.9709302325581395; 'f1-score': 0.9765265387592164; 'support': 461}; 'weighted avg': {'precision': 0.9790335101096207; 'recall': 0.9783080260303688; 'f1-score': 0.978167751442089; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,2,CNF,9,461,51,1,[461; 461],122,84.736483,1.000000,6,[X21 >= 29.295000 OR X22 >= 117.450000 OR X27 >= 0.175750 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X20 >= 16.795000],{'0.0': {'precision': 0.9664429530201343; 'recall': 0.9965397923875432; 'f1-score': 0.9812606473594547; 'support': 289}; '1.0': {'precision': 0.9938650306748467; 'recall': 0.9418604651162791; 'f1-score': 0.9671641791044777; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9801539918474904; 'recall': 0.9692001287519112; 'f1-score': 0.9742124132319663; 'support': 461}; 'weighted avg': {'precision': 0.9766741837286169; 'recall': 0.9761388286334056; 'f1-score': 0.9760012275333028; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
5,2,DNF,0,460,52,1,[460; 460],122,10.509641,0.884615,7,[X22 >= 117.450000] OR [X4 >= 0.089465 AND X13 >= 18.515000 AND X20 >= 14.905000 AND X25 >= 0.179250 AND X26 >= 0.216400 AND X27 >= 0.109550],{'0.0': {'precision': 0.9896551724137931; 'recall': 0.9930795847750865; 'f1-score': 0.9913644214162349; 'support': 289}; '1.0': {'precision': 0.9882352941176471; 'recall': 0.9824561403508771; 'f1-score': 0.9853372434017595; 'support': 171}; 'accuracy': 0.9891304347826086; 'macro avg': {'precision': 0.98894523326572; 'recall': 0.9877678625629818; 'f1-score': 0.9883508324089972; 'support': 460}; 'weighted avg': {'precision': 0.9891273480906606; 'recall': 0.9891304347826086; 'f1-score': 0.9891238835021583; 'support': 460}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.878125; 'recall': 0.878125; 'f1-score': 0.878125; 'support': 52}; 'weighted avg': {'precision': 0.8846153846153846; 'recall': 0.8846153846153846; 'f1-score': 0.8846153846153846; 'support': 52}}
5,2,DNF,1,460,52,1,[460; 460],122,31.026223,0.942308,6,[X1 >= 18.635000 AND X20 >= 16.795000] OR [X6 >= 0.069225 AND X10 >= 0.193650 AND X23 >= 696.050000 AND X27 >= 0.142350],{'0.0': {'precision': 0.9761092150170648; 'recall': 0.9930555555555556; 'f1-score': 0.9845094664371772; 'support': 288}; '1.0': {'precision': 0.9880239520958084; 'recall': 0.9593023255813954; 'f1-score': 0.9734513274336284; 'support': 172}; 'accuracy': 0.9804347826086957; 'macro avg': {'precision': 0.9820665835564366; 'recall': 0.9761789405684755; 'f1-score': 0.9789803969354027; 'support': 460}; 'weighted avg': {'precision': 0.9805642906204212; 'recall': 0.9804347826086957; 'f1-score': 0.9803746840271547; 'support': 460}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.9210526315789473; 'f1-score': 0.9354037267080746; 'support': 52}; 'weighted avg': {'precision': 0.9471153846153846; 'recall': 0.9423076923076923; 'f1-score': 0.9410893454371715; 'support': 52}}
5,2,DNF,2,461,51,1,[461; 461],122,84.440102,1.000000,5,[X22 >= 117.450000] OR [X4 >= 0.089465 AND X21 >= 23.350000 AND X22 >= 101.650000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9695945945945946; 'recall': 0.9930795847750865; 'f1-score': 0.9811965811965813; 'support': 289}; '1.0': {'precision': 0.9878787878787879; 'recall': 0.9476744186046512; 'f1-score': 0.9673590504451038; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9787366912366913; 'recall': 0.9703770016898688; 'f1-score': 0.9742778158208425; 'support': 461}; 'weighted avg': {'precision': 0.9764164628047493; 'recall': 0.9761388286334056; 'f1-score': 0.9760337714585028; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
5,2,DNF,3,461,51,1,[461; 461],122,22.352758,0.941176,5,[X22 >= 117.450000] OR [X4 >= 0.089465 AND X21 >= 23.350000 AND X23 >= 696.050000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9795221843003413; 'recall': 0.9930795847750865; 'f1-score': 0.9862542955326461; 'support': 289}; '1.0': {'precision': 0.9880952380952381; 'recall': 0.9651162790697675; 'f1-score': 0.9764705882352942; 'support': 172}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9838087111977898; 'recall': 0.979097931922427; 'f1-score': 0.9813624418839701; 'support': 461}; 'weighted avg': {'precision': 0.9827208074081988; 'recall': 0.982646420824295; 'f1-score': 0.982603975239491; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,2,DNF,4,461,51,1,[461; 461],122,32.225141,0.960784,5,[X0 < 15.045000 AND X6 >= 0.069225 AND X23 >= 696.050000 AND X24 >= 0.136150] OR [X22 >= 117.450000],{'0.0': {'precision': 0.972972972972973; 'recall': 0.9965397923875432; 'f1-score': 0.9846153846153847; 'support': 289}; '1.0': {'precision': 0.9939393939393939; 'recall': 0.9534883720930233; 'f1-score': 0.973293768545994; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9834561834561835; 'recall': 0.9750140822402833; 'f1-score': 0.9789545765806893; 'support': 461}; 'weighted avg': {'precision': 0.9807955855678199; 'recall': 0.9804772234273319; 'f1-score': 0.9803912675569569; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
5,2,DNF,5,461,51,1,[461; 461],122,30.923003,0.960784,4,[X2 < 98.755000 AND X23 >= 696.050000 AND X24 >= 0.136150] OR [X22 >= 117.450000],{'0.0': {'precision': 0.9728813559322034; 'recall': 0.9930795847750865; 'f1-score': 0.9828767123287672; 'support': 289}; '1.0': {'precision': 0.9879518072289156; 'recall': 0.9534883720930233; 'f1-score': 0.9704142011834319; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9804165815805594; 'recall': 0.9732839784340549; 'f1-score': 0.9766454567560996; 'support': 461}; 'weighted avg': {'precision': 0.978504170732712; 'recall': 0.9783080260303688; 'f1-score': 0.9782269250901605; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
5,2,DNF,6,461,51,1,[461; 461],122,25.918337,0.960784,5,[X4 >= 0.089465 AND X21 >= 23.350000 AND X22 >= 101.650000 AND X26 >= 0.216400] OR [X22 >= 117.450000],{'0.0': {'precision': 0.9761904761904762; 'recall': 0.9930795847750865; 'f1-score': 0.9845626072041166; 'support': 289}; '1.0': {'precision': 0.9880239520958084; 'recall': 0.9593023255813954; 'f1-score': 0.9734513274336284; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9821072141431423; 'recall': 0.976190955178241; 'f1-score': 0.9790069673188725; 'support': 461}; 'weighted avg': {'precision': 0.9806055691529861; 'recall': 0.9804772234273319; 'f1-score': 0.9804169670294444; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
5,2,DNF,7,461,51,1,[461; 461],122,58.343793,0.960784,6,[X0 < 15.045000 AND X6 >= 0.069225 AND X23 >= 696.050000 AND X24 >= 0.136150] OR [X3 >= 696.250000 AND X12 >= 1.751000],{'0.0': {'precision': 0.9761904761904762; 'recall': 0.9930795847750865; 'f1-score': 0.9845626072041166; 'support': 289}; '1.0': {'precision': 0.9880239520958084; 'recall': 0.9593023255813954; 'f1-score': 0.9734513274336284; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9821072141431423; 'recall': 0.976190955178241; 'f1-score': 0.9790069673188725; 'support': 461}; 'weighted avg': {'precision': 0.9806055691529861; 'recall': 0.9804772234273319; 'f1-score': 0.9804169670294444; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
5,2,DNF,8,461,51,1,[461; 461],122,36.619089,0.960784,7,[X20 >= 18.225000] OR [X4 >= 0.089465 AND X13 >= 18.515000 AND X22 >= 101.650000 AND X25 >= 0.179250 AND X26 >= 0.216400 AND X27 >= 0.109550],{'0.0': {'precision': 0.9794520547945206; 'recall': 0.9896193771626297; 'f1-score': 0.9845094664371773; 'support': 289}; '1.0': {'precision': 0.9822485207100592; 'recall': 0.9651162790697675; 'f1-score': 0.9736070381231672; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9808502877522899; 'recall': 0.9773678281161986; 'f1-score': 0.9790582522801723; 'support': 461}; 'weighted avg': {'precision': 0.980495421687086; 'recall': 0.9804772234273319; 'f1-score': 0.9804417491486529; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
5,2,DNF,9,461,51,1,[461; 461],122,101.226968,0.960784,7,[X7 >= 0.051420 AND X10 >= 0.193650 AND X23 >= 696.050000 AND X26 >= 0.216400] OR [X1 >= 18.635000 AND X15 < 0.018380 AND X20 >= 16.795000],{'0.0': {'precision': 0.9761092150170648; 'recall': 0.9896193771626297; 'f1-score': 0.9828178694158075; 'support': 289}; '1.0': {'precision': 0.9821428571428571; 'recall': 0.9593023255813954; 'f1-score': 0.9705882352941176; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.979126036079961; 'recall': 0.9744608513720125; 'f1-score': 0.9767030523549626; 'support': 461}; 'weighted avg': {'precision': 0.9783603786735428; 'recall': 0.9783080260303688; 'f1-score': 0.9782549690493636; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
5,3,CNF,0,460,52,1,[460; 460],122,254.875972,0.923077,8,[X7 >= 0.079005 OR X22 >= 101.650000] AND [X4 >= 0.089465 OR X17 < 0.009203 OR X20 >= 18.225000] AND [X21 >= 29.295000 OR X22 >= 117.450000 OR X29 >= 0.092790],{'0.0': {'precision': 0.9897260273972602; 'recall': 1.0; 'f1-score': 0.9948364888123925; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9824561403508771; 'f1-score': 0.9911504424778761; 'support': 171}; 'accuracy': 0.9934782608695653; 'macro avg': {'precision': 0.9948630136986301; 'recall': 0.9912280701754386; 'f1-score': 0.9929934656451342; 'support': 460}; 'weighted avg': {'precision': 0.9935452650387135; 'recall': 0.9934782608695653; 'f1-score': 0.9934662411532571; 'support': 460}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.9; 'f1-score': 0.9150326797385622; 'support': 52}; 'weighted avg': {'precision': 0.9316239316239316; 'recall': 0.9230769230769231; 'f1-score': 0.9210658622423329; 'support': 52}}
5,3,CNF,1,460,52,1,[460; 460],122,1000.189073,0.961538,10,[X7 >= 0.051420 OR X20 >= 16.795000] AND [X1 >= 18.635000 OR X22 >= 117.450000 OR X29 >= 0.092790] AND [X2 >= 98.755000 OR X20 >= 16.795000 OR X21 >= 29.295000 OR X27 >= 0.175750 OR X28 >= 0.357100],{'0.0': {'precision': 0.9862542955326461; 'recall': 0.9965277777777778; 'f1-score': 0.991364421416235; 'support': 288}; '1.0': {'precision': 0.9940828402366864; 'recall': 0.9767441860465116; 'f1-score': 0.9853372434017595; 'support': 172}; 'accuracy': 0.9891304347826086; 'macro avg': {'precision': 0.9901685678846662; 'recall': 0.9866359819121446; 'f1-score': 0.9883508324089973; 'support': 460}; 'weighted avg': {'precision': 0.9891814905089394; 'recall': 0.9891304347826086; 'f1-score': 0.9891107809412572; 'support': 460}},{'0.0': {'precision': 0.9428571428571428; 'recall': 1.0; 'f1-score': 0.9705882352941176; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9714285714285714; 'recall': 0.9473684210526316; 'f1-score': 0.957516339869281; 'support': 52}; 'weighted avg': {'precision': 0.9637362637362638; 'recall': 0.9615384615384616; 'f1-score': 0.961035696329814; 'support': 52}}
5,3,CNF,2,461,51,1,[461; 461],122,1000.188549,1.000000,9,[X7 >= 0.079005 OR X22 >= 101.650000] AND [X2 >= 98.755000 OR X5 < 0.102150 OR X24 >= 0.136150] AND [X6 >= 0.119200 OR X20 >= 18.225000 OR X21 >= 29.295000 OR X29 >= 0.092790],{'0.0': {'precision': 0.9829351535836177; 'recall': 0.9965397923875432; 'f1-score': 0.9896907216494845; 'support': 289}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9709302325581395; 'f1-score': 0.9823529411764705; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9884913863156184; 'recall': 0.9837350124728413; 'f1-score': 0.9860218314129775; 'support': 461}; 'weighted avg': {'precision': 0.9870812361428546; 'recall': 0.9869848156182213; 'f1-score': 0.986952981429618; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
