lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,57,[8; 9],122,1.179993,0.923077,2,[X13 >= 31.285000 OR X22 >= 117.450000],{'0.0': {'precision': 0.9187279151943463; 'recall': 0.8996539792387543; 'f1-score': 0.9090909090909092; 'support': 289}; '1.0': {'precision': 0.8361581920903954; 'recall': 0.8654970760233918; 'f1-score': 0.8505747126436781; 'support': 171}; 'accuracy': 0.8869565217391304; 'macro avg': {'precision': 0.8774430536423709; 'recall': 0.882575527631073; 'f1-score': 0.8798328108672937; 'support': 460}; 'weighted avg': {'precision': 0.8880335181274429; 'recall': 0.8869565217391304; 'f1-score': 0.8873381491072646; 'support': 460}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.91875; 'recall': 0.91875; 'f1-score': 0.91875; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
5,2,CNF,5,461,51,3,[153; 154],122,0.621413,0.921569,6,[X10 >= 0.547850 OR X21 >= 29.295000 OR X25 >= 0.367250 OR X27 >= 0.175750] AND [X13 >= 53.780000 OR X22 >= 101.650000],{'0.0': {'precision': 0.9370860927152318; 'recall': 0.9792387543252595; 'f1-score': 0.9576988155668358; 'support': 289}; '1.0': {'precision': 0.9622641509433962; 'recall': 0.8895348837209303; 'f1-score': 0.9244712990936556; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.949675121829314; 'recall': 0.9343868190230948; 'f1-score': 0.9410850573302456; 'support': 461}; 'weighted avg': {'precision': 0.9464800753947205; 'recall': 0.9457700650759219; 'f1-score': 0.9453015643013543; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,2,CNF,6,461,51,3,[153; 154],122,0.411168,0.941176,7,[X6 >= 0.089420 OR X22 >= 117.450000 OR X27 >= 0.175750] AND [X3 >= 696.250000 OR X20 >= 16.795000 OR X22 >= 105.950000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9437086092715232; 'recall': 0.986159169550173; 'f1-score': 0.9644670050761421; 'support': 289}; '1.0': {'precision': 0.9748427672955975; 'recall': 0.9011627906976745; 'f1-score': 0.9365558912386707; 'support': 172}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.9592756882835604; 'recall': 0.9436609801239237; 'f1-score': 0.9505114481574064; 'support': 461}; 'weighted avg': {'precision': 0.9553248244128265; 'recall': 0.9544468546637744; 'f1-score': 0.9540533140131375; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,2,CNF,7,461,51,3,[153; 154],122,0.447160,0.941176,7,[X10 >= 0.547850 OR X20 >= 16.795000 OR X22 >= 101.650000 OR X27 >= 0.142350] AND [X22 >= 117.450000 OR X23 >= 1214.000000 OR X24 >= 0.136150],{'0.0': {'precision': 0.9625850340136054; 'recall': 0.9792387543252595; 'f1-score': 0.9708404802744426; 'support': 289}; '1.0': {'precision': 0.9640718562874252; 'recall': 0.936046511627907; 'f1-score': 0.9498525073746313; 'support': 172}; 'accuracy': 0.9631236442516269; 'macro avg': {'precision': 0.9633284451505153; 'recall': 0.9576426329765833; 'f1-score': 0.960346493824537; 'support': 461}; 'weighted avg': {'precision': 0.9631397703066574; 'recall': 0.9631236442516269; 'f1-score': 0.9630098266111725; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,2,CNF,8,461,51,3,[153; 154],122,0.422581,0.941176,8,[X3 >= 696.250000 OR X7 >= 0.051420 OR X20 >= 16.795000 OR X27 >= 0.175750] AND [X1 >= 18.635000 OR X6 >= 0.119200 OR X13 >= 53.780000 OR X26 >= 0.366300],{'0.0': {'precision': 0.9758620689655172; 'recall': 0.9792387543252595; 'f1-score': 0.9775474956822108; 'support': 289}; '1.0': {'precision': 0.9649122807017544; 'recall': 0.9593023255813954; 'f1-score': 0.9620991253644315; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9703871748336358; 'recall': 0.9692705399533275; 'f1-score': 0.9698233105233212; 'support': 461}; 'weighted avg': {'precision': 0.9717766815872804; 'recall': 0.9718004338394793; 'f1-score': 0.9717836785571392; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,2,CNF,9,461,51,3,[153; 154],122,0.553806,0.980392,9,[X2 >= 98.755000 OR X20 >= 16.795000 OR X22 >= 101.650000 OR X27 >= 0.175750] AND [X2 >= 114.800000 OR X20 >= 18.225000 OR X21 >= 29.295000 OR X24 >= 0.136150 OR X29 >= 0.092790],{'0.0': {'precision': 0.9656357388316151; 'recall': 0.972318339100346; 'f1-score': 0.9689655172413792; 'support': 289}; '1.0': {'precision': 0.9529411764705882; 'recall': 0.9418604651162791; 'f1-score': 0.9473684210526314; 'support': 172}; 'accuracy': 0.9609544468546638; 'macro avg': {'precision': 0.9592884576511016; 'recall': 0.9570894021083125; 'f1-score': 0.9581669691470054; 'support': 461}; 'weighted avg': {'precision': 0.9608993728314055; 'recall': 0.9609544468546638; 'f1-score': 0.9609075984898291; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
5,2,DNF,0,460,52,57,[8; 9],122,1.987932,0.884615,5,[X0 >= 15.045000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X2 >= 85.250000 AND X8 < 0.171550],{'0.0': {'precision': 0.8593272171253823; 'recall': 0.972318339100346; 'f1-score': 0.9123376623376623; 'support': 289}; '1.0': {'precision': 0.9398496240601504; 'recall': 0.7309941520467836; 'f1-score': 0.8223684210526317; 'support': 171}; 'accuracy': 0.8826086956521739; 'macro avg': {'precision': 0.8995884205927663; 'recall': 0.8516562455735648; 'f1-score': 0.867353041695147; 'support': 460}; 'weighted avg': {'precision': 0.8892605466598288; 'recall': 0.8826086956521739; 'f1-score': 0.878892574816488; 'support': 460}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8; 'f1-score': 0.8421052631578948; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8856209150326797; 'recall': 0.86875; 'f1-score': 0.8755980861244019; 'support': 52}; 'weighted avg': {'precision': 0.8848667672197084; 'recall': 0.8846153846153846; 'f1-score': 0.8833271991166728; 'support': 52}}
5,2,DNF,1,460,52,57,[8; 9],122,1.407011,0.942308,3,[X1 >= 18.635000 AND X6 >= 0.089420] OR [X6 >= 0.069225],{'0.0': {'precision': 0.9442231075697212; 'recall': 0.8229166666666666; 'f1-score': 0.8794063079777367; 'support': 288}; '1.0': {'precision': 0.7559808612440191; 'recall': 0.9186046511627907; 'f1-score': 0.8293963254593175; 'support': 172}; 'accuracy': 0.8586956521739131; 'macro avg': {'precision': 0.8501019844068701; 'recall': 0.8707606589147286; 'f1-score': 0.8544013167185271; 'support': 460}; 'weighted avg': {'precision': 0.8738368763348935; 'recall': 0.8586956521739131; 'f1-score': 0.86070692320998; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 33}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.9545454545454546; 'f1-score': 0.9396051103368176; 'support': 52}; 'weighted avg': {'precision': 0.9501748251748251; 'recall': 0.9423076923076923; 'f1-score': 0.9430447601179309; 'support': 52}}
5,2,DNF,2,461,51,57,[8; 9],122,1.497098,0.803922,4,[X0 >= 13.095000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9447004608294931; 'recall': 0.7093425605536332; 'f1-score': 0.8102766798418972; 'support': 289}; '1.0': {'precision': 0.6557377049180327; 'recall': 0.9302325581395349; 'f1-score': 0.7692307692307692; 'support': 172}; 'accuracy': 0.7917570498915402; 'macro avg': {'precision': 0.800219082873763; 'recall': 0.819787559346584; 'f1-score': 0.7897537245363332; 'support': 461}; 'weighted avg': {'precision': 0.8368878924633951; 'recall': 0.7917570498915402; 'f1-score': 0.7949623704598711; 'support': 461}},{'0.0': {'precision': 0.9583333333333334; 'recall': 0.71875; 'f1-score': 0.8214285714285714; 'support': 32}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.9473684210526315; 'f1-score': 0.782608695652174; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8125; 'recall': 0.8330592105263157; 'f1-score': 0.8020186335403727; 'support': 51}; 'weighted avg': {'precision': 0.8496732026143792; 'recall': 0.803921568627451; 'f1-score': 0.8069662647667762; 'support': 51}}
5,2,DNF,3,461,51,57,[8; 9],122,1.513092,0.627451,5,[X29 < 0.092790 AND X29 >= 0.092790] OR [X0 >= 13.095000 AND X5 < 0.155250 AND X26 >= 0.216400],{'0.0': {'precision': 0.7807017543859649; 'recall': 0.9238754325259516; 'f1-score': 0.8462757527733756; 'support': 289}; '1.0': {'precision': 0.8151260504201681; 'recall': 0.563953488372093; 'f1-score': 0.6666666666666667; 'support': 172}; 'accuracy': 0.789587852494577; 'macro avg': {'precision': 0.7979139024030665; 'recall': 0.7439144604490223; 'f1-score': 0.7564712097200212; 'support': 461}; 'weighted avg': {'precision': 0.7935455264421102; 'recall': 0.789587852494577; 'f1-score': 0.7792632521001567; 'support': 461}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.8125; 'f1-score': 0.7323943661971831; 'support': 32}; '1.0': {'precision': 0.5; 'recall': 0.3157894736842105; 'f1-score': 0.3870967741935484; 'support': 19}; 'accuracy': 0.6274509803921569; 'macro avg': {'precision': 0.5833333333333333; 'recall': 0.5641447368421053; 'f1-score': 0.5597455701953657; 'support': 51}; 'weighted avg': {'precision': 0.6045751633986928; 'recall': 0.6274509803921569; 'f1-score': 0.60375408682328; 'support': 51}}
5,2,DNF,4,461,51,57,[8; 9],122,1.556747,0.901961,5,[X0 >= 13.095000 AND X1 >= 18.635000 AND X27 >= 0.109550] OR [X0 >= 13.095000 AND X10 >= 0.420250],{'0.0': {'precision': 0.9254237288135593; 'recall': 0.9446366782006921; 'f1-score': 0.934931506849315; 'support': 289}; '1.0': {'precision': 0.9036144578313253; 'recall': 0.872093023255814; 'f1-score': 0.8875739644970415; 'support': 172}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.9145190933224423; 'recall': 0.908364850728253; 'f1-score': 0.9112527356731783; 'support': 461}; 'weighted avg': {'precision': 0.9172866472323352; 'recall': 0.9175704989154013; 'f1-score': 0.91726231534261; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
5,2,DNF,5,461,51,57,[8; 9],122,1.733613,0.921569,4,[X0 >= 15.045000] OR [X0 >= 13.095000 AND X4 >= 0.089465 AND X6 >= 0.089420],{'0.0': {'precision': 0.9387755102040817; 'recall': 0.9550173010380623; 'f1-score': 0.9468267581475128; 'support': 289}; '1.0': {'precision': 0.9221556886227545; 'recall': 0.8953488372093024; 'f1-score': 0.9085545722713864; 'support': 172}; 'accuracy': 0.9327548806941431; 'macro avg': {'precision': 0.9304655994134181; 'recall': 0.9251830691236823; 'f1-score': 0.9276906652094496; 'support': 461}; 'weighted avg': {'precision': 0.9325746223255822; 'recall': 0.9327548806941431; 'f1-score': 0.9325473308791967; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,2,DNF,6,461,51,57,[8; 9],122,1.883816,0.745098,3,[X0 >= 15.045000 AND X1 >= 18.635000] OR [X5 >= 0.102150],{'0.0': {'precision': 0.9554655870445344; 'recall': 0.8166089965397924; 'f1-score': 0.8805970149253732; 'support': 289}; '1.0': {'precision': 0.7523364485981309; 'recall': 0.936046511627907; 'f1-score': 0.8341968911917099; 'support': 172}; 'accuracy': 0.8611713665943601; 'macro avg': {'precision': 0.8539010178213327; 'recall': 0.8763277540838497; 'f1-score': 0.8573969530585416; 'support': 461}; 'weighted avg': {'precision': 0.8796777089257026; 'recall': 0.8611713665943601; 'f1-score': 0.8632850381744186; 'support': 461}},{'0.0': {'precision': 0.9130434782608695; 'recall': 0.65625; 'f1-score': 0.7636363636363634; 'support': 32}; '1.0': {'precision': 0.6071428571428571; 'recall': 0.8947368421052632; 'f1-score': 0.7234042553191489; 'support': 19}; 'accuracy': 0.7450980392156863; 'macro avg': {'precision': 0.7600931677018633; 'recall': 0.7754934210526316; 'f1-score': 0.7435203094777562; 'support': 51}; 'weighted avg': {'precision': 0.7990805017659236; 'recall': 0.7450980392156863; 'f1-score': 0.7486479311260286; 'support': 51}}
5,2,DNF,7,461,51,57,[8; 9],122,1.464209,0.921569,5,[X22 >= 101.650000] OR [X0 < 13.095000 AND X4 >= 0.089465 AND X6 >= 0.089420 AND X7 >= 0.051420],{'0.0': {'precision': 0.991869918699187; 'recall': 0.8442906574394463; 'f1-score': 0.9121495327102803; 'support': 289}; '1.0': {'precision': 0.7906976744186046; 'recall': 0.9883720930232558; 'f1-score': 0.8785529715762272; 'support': 172}; 'accuracy': 0.8980477223427332; 'macro avg': {'precision': 0.8912837965588958; 'recall': 0.9163313752313511; 'f1-score': 0.8953512521432538; 'support': 461}; 'weighted avg': {'precision': 0.9168121616140239; 'recall': 0.8980477223427332; 'f1-score': 0.8996145901613495; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
5,2,DNF,8,461,51,57,[8; 9],122,1.236491,0.941176,4,[X0 >= 13.095000 AND X4 >= 0.089465 AND X5 >= 0.102150] OR [X3 >= 696.250000],{'0.0': {'precision': 0.9407665505226481; 'recall': 0.9342560553633218; 'f1-score': 0.9375000000000001; 'support': 289}; '1.0': {'precision': 0.8908045977011494; 'recall': 0.9011627906976745; 'f1-score': 0.8959537572254336; 'support': 172}; 'accuracy': 0.9219088937093276; 'macro avg': {'precision': 0.9157855741118988; 'recall': 0.9177094230304981; 'f1-score': 0.9167268786127168; 'support': 461}; 'weighted avg': {'precision': 0.9221256483853427; 'recall': 0.9219088937093276; 'f1-score': 0.921999015711008; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,2,DNF,9,461,51,57,[8; 9],122,1.266515,0.921569,4,[X0 >= 15.045000] OR [X4 >= 0.089465 AND X5 >= 0.155250 AND X6 >= 0.069225],{'0.0': {'precision': 0.9055374592833876; 'recall': 0.9619377162629758; 'f1-score': 0.9328859060402684; 'support': 289}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.8313953488372093; 'f1-score': 0.8773006134969327; 'support': 172}; 'accuracy': 0.913232104121475; 'macro avg': {'precision': 0.9170544439274081; 'recall': 0.8966665325500925; 'f1-score': 0.9050932597686006; 'support': 461}; 'weighted avg': {'precision': 0.9141314781934592; 'recall': 0.913232104121475; 'f1-score': 0.9121469248744252; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
5,2,DNF,0,460,52,28,[16; 17],122,0.682055,0.903846,5,[X4 >= 0.089465 AND X6 >= 0.089420 AND X26 >= 0.216400] OR [X0 >= 17.880000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9261744966442953; 'recall': 0.9550173010380623; 'f1-score': 0.9403747870528109; 'support': 289}; '1.0': {'precision': 0.9197530864197531; 'recall': 0.8713450292397661; 'f1-score': 0.8948948948948949; 'support': 171}; 'accuracy': 0.9239130434782609; 'macro avg': {'precision': 0.9229637915320241; 'recall': 0.9131811651389141; 'f1-score': 0.9176348409738528; 'support': 460}; 'weighted avg': {'precision': 0.923787407191259; 'recall': 0.9239130434782609; 'f1-score': 0.9234681314897596; 'support': 460}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9019138755980861; 'recall': 0.89375; 'f1-score': 0.8974358974358974; 'support': 52}; 'weighted avg': {'precision': 0.9035701140964298; 'recall': 0.9038461538461539; 'f1-score': 0.9033530571992111; 'support': 52}}
5,2,DNF,1,460,52,28,[16; 17],122,0.653163,0.903846,4,[X0 >= 13.095000 AND X10 >= 0.193650 AND X21 >= 23.350000] OR [X3 >= 883.250000],{'0.0': {'precision': 0.9172661870503597; 'recall': 0.8854166666666666; 'f1-score': 0.901060070671378; 'support': 288}; '1.0': {'precision': 0.8186813186813187; 'recall': 0.8662790697674418; 'f1-score': 0.8418079096045197; 'support': 172}; 'accuracy': 0.8782608695652174; 'macro avg': {'precision': 0.8679737528658391; 'recall': 0.8758478682170543; 'f1-score': 0.8714339901379489; 'support': 460}; 'weighted avg': {'precision': 0.8804040188775878; 'recall': 0.8782608695652174; 'f1-score': 0.8789049147942049; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.8484848484848485; 'f1-score': 0.9180327868852458; 'support': 33}; '1.0': {'precision': 0.7916666666666666; 'recall': 1.0; 'f1-score': 0.8837209302325582; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.8958333333333333; 'recall': 0.9242424242424243; 'f1-score': 0.900876858558902; 'support': 52}; 'weighted avg': {'precision': 0.9238782051282051; 'recall': 0.9038461538461539; 'f1-score': 0.9054957623390715; 'support': 52}}
5,2,DNF,2,461,51,28,[16; 17],122,0.670339,0.941176,5,[X6 >= 0.119200 AND X10 >= 0.193650 AND X27 >= 0.109550] OR [X0 >= 13.095000 AND X20 >= 16.795000],{'0.0': {'precision': 0.9515570934256056; 'recall': 0.9515570934256056; 'f1-score': 0.9515570934256056; 'support': 289}; '1.0': {'precision': 0.9186046511627907; 'recall': 0.9186046511627907; 'f1-score': 0.9186046511627907; 'support': 172}; 'accuracy': 0.9392624728850325; 'macro avg': {'precision': 0.9350808722941981; 'recall': 0.9350808722941981; 'f1-score': 0.9350808722941981; 'support': 461}; 'weighted avg': {'precision': 0.9392624728850325; 'recall': 0.9392624728850325; 'f1-score': 0.9392624728850325; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,2,DNF,3,461,51,28,[16; 17],122,0.690810,0.862745,5,[X0 >= 13.095000 AND X6 >= 0.089420 AND X25 >= 0.179250] OR [X0 >= 15.045000 AND X6 < 0.089420],{'0.0': {'precision': 0.9288135593220339; 'recall': 0.9480968858131488; 'f1-score': 0.9383561643835617; 'support': 289}; '1.0': {'precision': 0.9096385542168675; 'recall': 0.877906976744186; 'f1-score': 0.8934911242603549; 'support': 172}; 'accuracy': 0.9219088937093276; 'macro avg': {'precision': 0.9192260567694507; 'recall': 0.9130019312786675; 'f1-score': 0.9159236443219583; 'support': 461}; 'weighted avg': {'precision': 0.9216593274823623; 'recall': 0.9219088937093276; 'f1-score': 0.9216169303245779; 'support': 461}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8518808777429467; 'recall': 0.8692434210526316; 'f1-score': 0.8572570971611356; 'support': 51}; 'weighted avg': {'precision': 0.8720572868645892; 'recall': 0.8627450980392157; 'f1-score': 0.8643914983026398; 'support': 51}}
5,2,DNF,4,461,51,28,[16; 17],122,0.676427,0.941176,5,[X7 >= 0.051420 AND X10 >= 0.193650] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X10 >= 0.547850],{'0.0': {'precision': 0.9407665505226481; 'recall': 0.9342560553633218; 'f1-score': 0.9375000000000001; 'support': 289}; '1.0': {'precision': 0.8908045977011494; 'recall': 0.9011627906976745; 'f1-score': 0.8959537572254336; 'support': 172}; 'accuracy': 0.9219088937093276; 'macro avg': {'precision': 0.9157855741118988; 'recall': 0.9177094230304981; 'f1-score': 0.9167268786127168; 'support': 461}; 'weighted avg': {'precision': 0.9221256483853427; 'recall': 0.9219088937093276; 'f1-score': 0.921999015711008; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,2,DNF,5,461,51,28,[16; 17],122,0.662740,0.901961,5,[X7 >= 0.051420 AND X21 >= 23.350000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X6 >= 0.089420],{'0.0': {'precision': 0.896551724137931; 'recall': 0.9896193771626297; 'f1-score': 0.9407894736842105; 'support': 289}; '1.0': {'precision': 0.9788732394366197; 'recall': 0.8081395348837209; 'f1-score': 0.8853503184713376; 'support': 172}; 'accuracy': 0.9219088937093276; 'macro avg': {'precision': 0.9377124817872754; 'recall': 0.8988794560231753; 'f1-score': 0.9130698960777741; 'support': 461}; 'weighted avg': {'precision': 0.9272660422103269; 'recall': 0.9219088937093276; 'f1-score': 0.9201050166416636; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
