lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,461,52,57,[8; 9],122,1.291963,0.865385,2,[X0 >= 15.045000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9245901639344263; 'recall': 0.9724137931034482; 'f1-score': 0.9478991596638655; 'support': 290}; '1.0': {'precision': 0.9487179487179487; 'recall': 0.8654970760233918; 'f1-score': 0.9051987767584098; 'support': 171}; 'accuracy': 0.9327548806941431; 'macro avg': {'precision': 0.9366540563261875; 'recall': 0.91895543456342; 'f1-score': 0.9265489682111376; 'support': 461}; 'weighted avg': {'precision': 0.9335399496133469; 'recall': 0.9327548806941431; 'f1-score': 0.9320601889982842; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8604465709728868; 'recall': 0.853125; 'f1-score': 0.8564102564102564; 'support': 52}; 'weighted avg': {'precision': 0.8646791804686541; 'recall': 0.8653846153846154; 'f1-score': 0.8646942800788954; 'support': 52}}
5,1,DNF,1,461,52,28,[16; 17],122,1.082435,0.903846,2,[X0 >= 15.045000 AND X26 >= 0.216400],{'0.0': {'precision': 0.8618618618618619; 'recall': 0.9930795847750865; 'f1-score': 0.9228295819935691; 'support': 289}; '1.0': {'precision': 0.984375; 'recall': 0.7325581395348837; 'f1-score': 0.8400000000000001; 'support': 172}; 'accuracy': 0.89587852494577; 'macro avg': {'precision': 0.9231184309309309; 'recall': 0.862818862154985; 'f1-score': 0.8814147909967847; 'support': 461}; 'weighted avg': {'precision': 0.9075717528808636; 'recall': 0.89587852494577; 'f1-score': 0.8919257032454263; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.9696969696969697; 'f1-score': 0.927536231884058; 'support': 33}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9131944444444444; 'recall': 0.879585326953748; 'f1-score': 0.8923395445134576; 'support': 52}; 'weighted avg': {'precision': 0.906650641025641; 'recall': 0.9038461538461539; 'f1-score': 0.9018155757286193; 'support': 52}}
5,1,DNF,2,461,52,28,[16; 17],122,0.986702,0.923077,4,[X6 >= 0.069225 AND X10 >= 0.193650 AND X15 >= 0.008401 AND X27 >= 0.142350],{'0.0': {'precision': 0.9038461538461539; 'recall': 0.9757785467128027; 'f1-score': 0.9384359400998337; 'support': 289}; '1.0': {'precision': 0.9530201342281879; 'recall': 0.8255813953488372; 'f1-score': 0.8847352024922118; 'support': 172}; 'accuracy': 0.9197396963123644; 'macro avg': {'precision': 0.9284331440371709; 'recall': 0.90067997103082; 'f1-score': 0.9115855712960228; 'support': 461}; 'weighted avg': {'precision': 0.922193061927954; 'recall': 0.9197396963123644; 'f1-score': 0.9184000900596797; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 0.9696969696969697; 'f1-score': 0.9411764705882354; 'support': 33}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9277310924369748; 'recall': 0.9059011164274322; 'f1-score': 0.9150326797385622; 'support': 52}; 'weighted avg': {'precision': 0.9241111829347124; 'recall': 0.9230769230769231; 'f1-score': 0.922071392659628; 'support': 52}}
5,1,DNF,3,462,51,28,[16; 17],122,1.023868,0.882353,3,[X0 >= 13.095000 AND X3 >= 696.250000 AND X7 >= 0.026805],{'0.0': {'precision': 0.8734567901234568; 'recall': 0.9758620689655172; 'f1-score': 0.9218241042345277; 'support': 290}; '1.0': {'precision': 0.9492753623188406; 'recall': 0.7616279069767442; 'f1-score': 0.8451612903225807; 'support': 172}; 'accuracy': 0.8961038961038961; 'macro avg': {'precision': 0.9113660762211486; 'recall': 0.8687449879711306; 'f1-score': 0.8834926972785542; 'support': 462}; 'weighted avg': {'precision': 0.9016836178671928; 'recall': 0.8961038961038961; 'f1-score': 0.8932829700508591; 'support': 462}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
5,1,DNF,4,462,51,28,[16; 17],122,0.940466,0.803922,2,[X7 >= 0.026805 AND X27 >= 0.109550],{'0.0': {'precision': 0.9613899613899614; 'recall': 0.8586206896551725; 'f1-score': 0.9071038251366121; 'support': 290}; '1.0': {'precision': 0.7980295566502463; 'recall': 0.9418604651162791; 'f1-score': 0.864; 'support': 172}; 'accuracy': 0.8896103896103896; 'macro avg': {'precision': 0.8797097590201038; 'recall': 0.9002405773857258; 'f1-score': 0.885551912568306; 'support': 462}; 'weighted avg': {'precision': 0.9005718020496344; 'recall': 0.8896103896103896; 'f1-score': 0.8910565136138907; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.6875; 'f1-score': 0.8148148148148148; 'support': 32}; '1.0': {'precision': 0.6551724137931034; 'recall': 1.0; 'f1-score': 0.7916666666666666; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8275862068965517; 'recall': 0.84375; 'f1-score': 0.8032407407407407; 'support': 51}; 'weighted avg': {'precision': 0.8715348208248818; 'recall': 0.803921568627451; 'f1-score': 0.8061909949164852; 'support': 51}}
5,1,DNF,5,462,51,28,[16; 17],122,0.992637,0.901961,6,[X4 >= 0.089465 AND X6 >= 0.089420 AND X7 >= 0.026805 AND X10 >= 0.193650 AND X13 >= 18.515000 AND X22 >= 101.650000],{'0.0': {'precision': 0.8913043478260869; 'recall': 0.9896551724137931; 'f1-score': 0.9379084967320263; 'support': 290}; '1.0': {'precision': 0.9785714285714285; 'recall': 0.7965116279069767; 'f1-score': 0.8782051282051282; 'support': 172}; 'accuracy': 0.9177489177489178; 'macro avg': {'precision': 0.9349378881987578; 'recall': 0.8930834001603849; 'f1-score': 0.9080568124685773; 'support': 462}; 'weighted avg': {'precision': 0.9237933908741363; 'recall': 0.9177489177489178; 'f1-score': 0.9156812686224451; 'support': 462}},{'0.0': {'precision': 0.8648648648648649; 'recall': 1.0; 'f1-score': 0.927536231884058; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7368421052631579; 'f1-score': 0.8484848484848484; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9324324324324325; 'recall': 0.868421052631579; 'f1-score': 0.8880105401844531; 'support': 51}; 'weighted avg': {'precision': 0.9152093269740329; 'recall': 0.9019607843137255; 'f1-score': 0.8980857165000388; 'support': 51}}
5,1,DNF,6,462,51,28,[16; 17],122,1.139894,0.843137,4,[X6 >= 0.069225 AND X10 >= 0.193650 AND X21 >= 23.350000 AND X22 >= 101.650000],{'0.0': {'precision': 0.890282131661442; 'recall': 0.9793103448275862; 'f1-score': 0.9326765188834154; 'support': 290}; '1.0': {'precision': 0.958041958041958; 'recall': 0.7965116279069767; 'f1-score': 0.8698412698412697; 'support': 172}; 'accuracy': 0.9112554112554112; 'macro avg': {'precision': 0.9241620448517001; 'recall': 0.8879109863672814; 'f1-score': 0.9012588943623425; 'support': 462}; 'weighted avg': {'precision': 0.915508733690552; 'recall': 0.9112554112554112; 'f1-score': 0.9092833092833091; 'support': 462}},{'0.0': {'precision': 0.8157894736842105; 'recall': 0.96875; 'f1-score': 0.8857142857142857; 'support': 32}; '1.0': {'precision': 0.9230769230769231; 'recall': 0.631578947368421; 'f1-score': 0.7499999999999999; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8694331983805668; 'recall': 0.8001644736842105; 'f1-score': 0.8178571428571428; 'support': 51}; 'weighted avg': {'precision': 0.8557593077716916; 'recall': 0.8431372549019608; 'f1-score': 0.8351540616246499; 'support': 51}}
5,1,DNF,7,462,51,28,[16; 17],122,1.185672,0.901961,4,[X7 >= 0.026805 AND X10 >= 0.193650 AND X15 >= 0.008401 AND X20 >= 16.795000],{'0.0': {'precision': 0.9161290322580645; 'recall': 0.9793103448275862; 'f1-score': 0.9466666666666667; 'support': 290}; '1.0': {'precision': 0.9605263157894737; 'recall': 0.8488372093023255; 'f1-score': 0.9012345679012346; 'support': 172}; 'accuracy': 0.9307359307359307; 'macro avg': {'precision': 0.9383276740237692; 'recall': 0.9140737770649559; 'f1-score': 0.9239506172839507; 'support': 462}; 'weighted avg': {'precision': 0.9326578910619658; 'recall': 0.9307359307359307; 'f1-score': 0.9297525519747741; 'support': 462}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
5,1,DNF,8,462,51,28,[16; 17],122,1.118849,0.843137,2,[X13 >= 18.515000 AND X26 >= 0.216400],{'0.0': {'precision': 0.96875; 'recall': 0.8551724137931035; 'f1-score': 0.9084249084249085; 'support': 290}; '1.0': {'precision': 0.7961165048543689; 'recall': 0.9534883720930233; 'f1-score': 0.8677248677248678; 'support': 172}; 'accuracy': 0.8917748917748918; 'macro avg': {'precision': 0.8824332524271845; 'recall': 0.9043303929430634; 'f1-score': 0.8880748880748881; 'support': 462}; 'weighted avg': {'precision': 0.9044795212877736; 'recall': 0.8917748917748918; 'f1-score': 0.8932725123201315; 'support': 462}},{'0.0': {'precision': 0.9285714285714286; 'recall': 0.8125; 'f1-score': 0.8666666666666666; 'support': 32}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8947368421052632; 'f1-score': 0.8095238095238095; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8338509316770186; 'recall': 0.8536184210526316; 'f1-score': 0.838095238095238; 'support': 51}; 'weighted avg': {'precision': 0.8579953720618682; 'recall': 0.8431372549019608; 'f1-score': 0.8453781512605042; 'support': 51}}
5,1,DNF,9,462,51,28,[16; 17],122,1.177412,0.921569,4,[X12 >= 1.751000 AND X13 >= 31.285000 AND X16 >= 0.021110 AND X20 >= 14.905000],{'0.0': {'precision': 0.878125; 'recall': 0.9689655172413794; 'f1-score': 0.9213114754098362; 'support': 290}; '1.0': {'precision': 0.9366197183098591; 'recall': 0.7732558139534884; 'f1-score': 0.8471337579617835; 'support': 172}; 'accuracy': 0.8961038961038961; 'macro avg': {'precision': 0.9073723591549296; 'recall': 0.8711106655974339; 'f1-score': 0.8842226166858098; 'support': 462}; 'weighted avg': {'precision': 0.899902254435705; 'recall': 0.8961038961038961; 'f1-score': 0.893695528654284; 'support': 462}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,1,DNF,0,461,52,14,[32; 33],122,0.743214,0.884615,4,[X12 >= 1.751000 AND X13 >= 18.515000 AND X26 >= 0.216400 AND X27 >= 0.109550],{'0.0': {'precision': 0.9469964664310954; 'recall': 0.9241379310344827; 'f1-score': 0.9354275741710296; 'support': 290}; '1.0': {'precision': 0.8764044943820225; 'recall': 0.9122807017543859; 'f1-score': 0.8939828080229225; 'support': 171}; 'accuracy': 0.9197396963123644; 'macro avg': {'precision': 0.9117004804065589; 'recall': 0.9182093163944343; 'f1-score': 0.9147051910969761; 'support': 461}; 'weighted avg': {'precision': 0.9208115917664718; 'recall': 0.9197396963123644; 'f1-score': 0.920054352888326; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.878125; 'recall': 0.878125; 'f1-score': 0.878125; 'support': 52}; 'weighted avg': {'precision': 0.8846153846153846; 'recall': 0.8846153846153846; 'f1-score': 0.8846153846153846; 'support': 52}}
5,1,DNF,1,461,52,14,[32; 33],122,0.621568,0.865385,3,[X7 >= 0.051420 AND X22 >= 101.650000 AND X25 >= 0.179250],{'0.0': {'precision': 0.9183006535947712; 'recall': 0.972318339100346; 'f1-score': 0.9445378151260505; 'support': 289}; '1.0': {'precision': 0.9483870967741935; 'recall': 0.8546511627906976; 'f1-score': 0.8990825688073394; 'support': 172}; 'accuracy': 0.928416485900217; 'macro avg': {'precision': 0.9333438751844824; 'recall': 0.9134847509455218; 'f1-score': 0.921810191966695; 'support': 461}; 'weighted avg': {'precision': 0.9295259642821044; 'recall': 0.928416485900217; 'f1-score': 0.9275783739832776; 'support': 461}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.9393939393939394; 'f1-score': 0.8985507246376813; 'support': 33}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8680555555555556; 'recall': 0.8381180223285487; 'f1-score': 0.8492753623188406; 'support': 52}; 'weighted avg': {'precision': 0.8661858974358976; 'recall': 0.8653846153846154; 'f1-score': 0.8625418060200669; 'support': 52}}
5,1,DNF,2,461,52,14,[32; 33],122,0.675449,0.865385,3,[X7 >= 0.026805 AND X21 >= 23.350000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9016949152542373; 'recall': 0.9204152249134948; 'f1-score': 0.9109589041095891; 'support': 289}; '1.0': {'precision': 0.8614457831325302; 'recall': 0.8313953488372093; 'f1-score': 0.8461538461538461; 'support': 172}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.8815703491933837; 'recall': 0.8759052868753521; 'f1-score': 0.8785563751317176; 'support': 461}; 'weighted avg': {'precision': 0.886677885482147; 'recall': 0.8872017353579176; 'f1-score': 0.8867800104688347; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9090909090909091; 'f1-score': 0.8955223880597014; 'support': 33}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.857843137254902; 'recall': 0.8492822966507176; 'f1-score': 0.8531665994352562; 'support': 52}; 'weighted avg': {'precision': 0.8644419306184012; 'recall': 0.8653846153846154; 'f1-score': 0.8645700809879914; 'support': 52}}
5,1,DNF,3,462,51,14,[33; 33],122,0.755332,0.862745,5,[X4 >= 0.089465 AND X7 >= 0.026805 AND X20 >= 14.905000 AND X21 >= 23.350000 AND X22 >= 101.650000],{'0.0': {'precision': 0.8666666666666667; 'recall': 0.9862068965517241; 'f1-score': 0.9225806451612903; 'support': 290}; '1.0': {'precision': 0.9696969696969697; 'recall': 0.7441860465116279; 'f1-score': 0.8421052631578948; 'support': 172}; 'accuracy': 0.8961038961038961; 'macro avg': {'precision': 0.9181818181818182; 'recall': 0.865196471531676; 'f1-score': 0.8823429541595926; 'support': 462}; 'weighted avg': {'precision': 0.9050242686606323; 'recall': 0.8961038961038961; 'f1-score': 0.8926201133331865; 'support': 462}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
5,1,DNF,4,462,51,14,[33; 33],122,0.714099,0.960784,4,[X10 >= 0.193650 AND X15 >= 0.008401 AND X26 >= 0.216400 AND X27 >= 0.142350],{'0.0': {'precision': 0.9012738853503185; 'recall': 0.9758620689655172; 'f1-score': 0.9370860927152317; 'support': 290}; '1.0': {'precision': 0.9527027027027027; 'recall': 0.8197674418604651; 'f1-score': 0.8812500000000001; 'support': 172}; 'accuracy': 0.9177489177489178; 'macro avg': {'precision': 0.9269882940265106; 'recall': 0.8978147554129912; 'f1-score': 0.9091680463576159; 'support': 462}; 'weighted avg': {'precision': 0.9204205446243662; 'recall': 0.9177489177489178; 'f1-score': 0.9162986296264441; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
5,1,DNF,5,462,51,14,[33; 33],122,0.642637,0.823529,4,[X1 >= 18.635000 AND X4 >= 0.089465 AND X7 >= 0.026805 AND X12 >= 1.751000],{'0.0': {'precision': 0.8313253012048193; 'recall': 0.9517241379310345; 'f1-score': 0.887459807073955; 'support': 290}; '1.0': {'precision': 0.8923076923076924; 'recall': 0.6744186046511628; 'f1-score': 0.7682119205298013; 'support': 172}; 'accuracy': 0.8484848484848485; 'macro avg': {'precision': 0.8618164967562558; 'recall': 0.8130713712910986; 'f1-score': 0.8278358638018781; 'support': 462}; 'weighted avg': {'precision': 0.8540287022214734; 'recall': 0.8484848484848485; 'f1-score': 0.8430644900055688; 'support': 462}},{'0.0': {'precision': 0.8285714285714286; 'recall': 0.90625; 'f1-score': 0.8656716417910447; 'support': 32}; '1.0': {'precision': 0.8125; 'recall': 0.6842105263157895; 'f1-score': 0.742857142857143; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8205357142857144; 'recall': 0.7952302631578947; 'f1-score': 0.8042643923240939; 'support': 51}; 'weighted avg': {'precision': 0.8225840336134455; 'recall': 0.8235294117647058; 'f1-score': 0.8199172206195912; 'support': 51}}
5,1,DNF,6,462,51,14,[33; 33],122,0.551734,0.843137,4,[X10 >= 0.193650 AND X15 >= 0.008401 AND X20 >= 16.795000 AND X22 >= 101.650000],{'0.0': {'precision': 0.9250814332247557; 'recall': 0.9793103448275862; 'f1-score': 0.9514237855946398; 'support': 290}; '1.0': {'precision': 0.9612903225806452; 'recall': 0.8662790697674418; 'f1-score': 0.9113149847094801; 'support': 172}; 'accuracy': 0.9372294372294372; 'macro avg': {'precision': 0.9431858779027005; 'recall': 0.922794707297514; 'f1-score': 0.9313693851520599; 'support': 462}; 'weighted avg': {'precision': 0.938561798958983; 'recall': 0.9372294372294372; 'f1-score': 0.9364915047456193; 'support': 462}},{'0.0': {'precision': 0.8157894736842105; 'recall': 0.96875; 'f1-score': 0.8857142857142857; 'support': 32}; '1.0': {'precision': 0.9230769230769231; 'recall': 0.631578947368421; 'f1-score': 0.7499999999999999; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8694331983805668; 'recall': 0.8001644736842105; 'f1-score': 0.8178571428571428; 'support': 51}; 'weighted avg': {'precision': 0.8557593077716916; 'recall': 0.8431372549019608; 'f1-score': 0.8351540616246499; 'support': 51}}
5,1,DNF,7,462,51,14,[33; 33],122,0.697501,0.862745,4,[X7 >= 0.051420 AND X8 >= 0.171550 AND X10 >= 0.193650 AND X26 >= 0.216400],{'0.0': {'precision': 0.877742946708464; 'recall': 0.9655172413793104; 'f1-score': 0.9195402298850576; 'support': 290}; '1.0': {'precision': 0.9300699300699301; 'recall': 0.7732558139534884; 'f1-score': 0.8444444444444446; 'support': 172}; 'accuracy': 0.8939393939393939; 'macro avg': {'precision': 0.903906438389197; 'recall': 0.8693865276663995; 'f1-score': 0.8819923371647511; 'support': 462}; 'weighted avg': {'precision': 0.8972239881330791; 'recall': 0.8939393939393939; 'f1-score': 0.8915824915824917; 'support': 462}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.9375; 'f1-score': 0.8955223880597014; 'support': 32}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8660714285714286; 'recall': 0.837171052631579; 'f1-score': 0.8477611940298506; 'support': 51}; 'weighted avg': {'precision': 0.863795518207283; 'recall': 0.8627450980392157; 'f1-score': 0.8599356160374597; 'support': 51}}
5,1,DNF,8,462,51,14,[33; 33],122,0.650083,0.941176,3,[X7 >= 0.051420 AND X26 >= 0.216400 AND X27 >= 0.109550],{'0.0': {'precision': 0.9328859060402684; 'recall': 0.9586206896551724; 'f1-score': 0.9455782312925171; 'support': 290}; '1.0': {'precision': 0.926829268292683; 'recall': 0.8837209302325582; 'f1-score': 0.9047619047619047; 'support': 172}; 'accuracy': 0.9307359307359307; 'macro avg': {'precision': 0.9298575871664757; 'recall': 0.9211708099438654; 'f1-score': 0.9251700680272108; 'support': 462}; 'weighted avg': {'precision': 0.9306310538918168; 'recall': 0.9307359307359307; 'f1-score': 0.9303825426274406; 'support': 462}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,1,DNF,9,462,51,14,[33; 33],122,0.681576,0.921569,3,[X6 >= 0.089420 AND X7 >= 0.026805 AND X10 >= 0.193650],{'0.0': {'precision': 0.9128919860627178; 'recall': 0.903448275862069; 'f1-score': 0.9081455805892548; 'support': 290}; '1.0': {'precision': 0.84; 'recall': 0.8546511627906976; 'f1-score': 0.8472622478386167; 'support': 172}; 'accuracy': 0.8852813852813853; 'macro avg': {'precision': 0.8764459930313588; 'recall': 0.8790497193263833; 'f1-score': 0.8777039142139358; 'support': 462}; 'weighted avg': {'precision': 0.8857547098662083; 'recall': 0.8852813852813853; 'f1-score': 0.8854790584396666; 'support': 462}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
5,1,DNF,0,461,52,7,[65; 66],122,0.659748,0.884615,3,[X7 >= 0.051420 AND X10 >= 0.193650 AND X26 >= 0.216400],{'0.0': {'precision': 0.9457627118644067; 'recall': 0.9620689655172414; 'f1-score': 0.9538461538461539; 'support': 290}; '1.0': {'precision': 0.9337349397590361; 'recall': 0.9064327485380117; 'f1-score': 0.9198813056379821; 'support': 171}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.9397488258117215; 'recall': 0.9342508570276266; 'f1-score': 0.936863729742068; 'support': 461}; 'weighted avg': {'precision': 0.9413012172222844; 'recall': 0.9414316702819957; 'f1-score': 0.9412474791311921; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.878125; 'recall': 0.878125; 'f1-score': 0.878125; 'support': 52}; 'weighted avg': {'precision': 0.8846153846153846; 'recall': 0.8846153846153846; 'f1-score': 0.8846153846153846; 'support': 52}}
5,1,DNF,1,461,52,7,[65; 66],122,0.419023,0.769231,5,[X8 >= 0.171550 AND X20 >= 14.905000 AND X23 >= 696.050000 AND X25 >= 0.179250 AND X26 >= 0.216400],{'0.0': {'precision': 0.878125; 'recall': 0.972318339100346; 'f1-score': 0.922824302134647; 'support': 289}; '1.0': {'precision': 0.9432624113475178; 'recall': 0.7732558139534884; 'f1-score': 0.8498402555910545; 'support': 172}; 'accuracy': 0.8980477223427332; 'macro avg': {'precision': 0.910693705673759; 'recall': 0.8727870765269172; 'f1-score': 0.8863322788628507; 'support': 461}; 'weighted avg': {'precision': 0.9024278953400717; 'recall': 0.8980477223427332; 'f1-score': 0.8955938118841092; 'support': 461}},{'0.0': {'precision': 0.7837837837837838; 'recall': 0.8787878787878788; 'f1-score': 0.8285714285714285; 'support': 33}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.5789473684210527; 'f1-score': 0.6470588235294117; 'support': 19}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7585585585585586; 'recall': 0.7288676236044658; 'f1-score': 0.7378151260504201; 'support': 52}; 'weighted avg': {'precision': 0.7653499653499652; 'recall': 0.7692307692307693; 'f1-score': 0.7622495151906917; 'support': 52}}
5,1,DNF,2,461,52,7,[65; 66],122,0.401659,0.961538,4,[X7 >= 0.051420 AND X13 >= 18.515000 AND X20 >= 14.905000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9281045751633987; 'recall': 0.9826989619377162; 'f1-score': 0.9546218487394957; 'support': 289}; '1.0': {'precision': 0.967741935483871; 'recall': 0.872093023255814; 'f1-score': 0.9174311926605504; 'support': 172}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.9479232553236349; 'recall': 0.9273959925967651; 'f1-score': 0.9360265207000231; 'support': 461}; 'weighted avg': {'precision': 0.9428933516820999; 'recall': 0.9414316702819957; 'f1-score': 0.9407459423499542; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9696969696969697; 'f1-score': 0.9696969696969697; 'support': 33}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9585326953748006; 'recall': 0.9585326953748006; 'f1-score': 0.9585326953748006; 'support': 52}; 'weighted avg': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 52}}
