l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,0.854283,0.377358,2,[X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.6124567474048442; 'recall': 0.5299401197604791; 'f1-score': 0.5682182985553772; 'support': 334}; '1.0': {'precision': 0.12290502793296089; 'recall': 0.16417910447761194; 'f1-score': 0.14057507987220444; 'support': 134}; 'accuracy': 0.4252136752136752; 'macro avg': {'precision': 0.36768088766890256; 'recall': 0.3470596121190455; 'f1-score': 0.3543966892137908; 'support': 468}; 'weighted avg': {'precision': 0.4722859559321255; 'recall': 0.4252136752136752; 'f1-score': 0.4457734453426739; 'support': 468}},{'0.0': {'precision': 0.5757575757575758; 'recall': 0.5; 'f1-score': 0.5352112676056339; 'support': 38}; '1.0': {'precision': 0.05; 'recall': 0.06666666666666667; 'f1-score': 0.05714285714285715; 'support': 15}; 'accuracy': 0.37735849056603776; 'macro avg': {'precision': 0.3128787878787879; 'recall': 0.2833333333333333; 'f1-score': 0.2961770623742455; 'support': 53}; 'weighted avg': {'precision': 0.4269582618639222; 'recall': 0.37735849056603776; 'f1-score': 0.3999088872859801; 'support': 53}}
l: 5,2,CNF,7,469,52,14,[33; 34],14,0.244380,0.750000,2,[X4 < 211.500000] AND [(NOT X1)],{'0.0': {'precision': 0.7455470737913485; 'recall': 0.8746268656716418; 'f1-score': 0.8049450549450549; 'support': 335}; '1.0': {'precision': 0.4473684210526316; 'recall': 0.2537313432835821; 'f1-score': 0.3238095238095238; 'support': 134}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.5964577474219901; 'recall': 0.564179104477612; 'f1-score': 0.5643772893772894; 'support': 469}; 'weighted avg': {'precision': 0.660353173008858; 'recall': 0.697228144989339; 'f1-score': 0.6674777603349031; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.972972972972973; 'f1-score': 0.8470588235294119; 'support': 37}; '1.0': {'precision': 0.75; 'recall': 0.2; 'f1-score': 0.31578947368421056; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.5864864864864865; 'f1-score': 0.5814241486068112; 'support': 52}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.6938080495356037; 'support': 52}}
l: 5,2,CNF,8,469,52,14,[33; 34],14,0.266048,0.500000,2,[X9 >= 0.895000] AND [X4 >= 211.500000],{'0.0': {'precision': 0.6923076923076923; 'recall': 0.7522388059701492; 'f1-score': 0.7210300429184548; 'support': 335}; '1.0': {'precision': 0.20952380952380953; 'recall': 0.16417910447761194; 'f1-score': 0.18410041841004182; 'support': 134}; 'accuracy': 0.5842217484008528; 'macro avg': {'precision': 0.4509157509157509; 'recall': 0.4582089552238806; 'f1-score': 0.45256523066424836; 'support': 469}; 'weighted avg': {'precision': 0.5543694400837258; 'recall': 0.5842217484008528; 'f1-score': 0.567621578773194; 'support': 469}},{'0.0': {'precision': 0.6486486486486487; 'recall': 0.6486486486486487; 'f1-score': 0.6486486486486487; 'support': 37}; '1.0': {'precision': 0.13333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.13333333333333333; 'support': 15}; 'accuracy': 0.5; 'macro avg': {'precision': 0.390990990990991; 'recall': 0.390990990990991; 'f1-score': 0.390990990990991; 'support': 52}; 'weighted avg': {'precision': 0.5; 'recall': 0.5; 'f1-score': 0.5; 'support': 52}}
l: 5,2,CNF,9,469,52,14,[33; 34],14,0.251353,0.615385,3,[X3 >= 1.250000 OR X9 < 0.895000] AND [X4 < 211.500000],{'0.0': {'precision': 0.7153652392947103; 'recall': 0.8477611940298507; 'f1-score': 0.7759562841530053; 'support': 335}; '1.0': {'precision': 0.2916666666666667; 'recall': 0.15671641791044777; 'f1-score': 0.2038834951456311; 'support': 134}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.5035159529806885; 'recall': 0.5022388059701492; 'f1-score': 0.4899198896493182; 'support': 469}; 'weighted avg': {'precision': 0.5943085042581264; 'recall': 0.650319829424307; 'f1-score': 0.6125069158651841; 'support': 469}},{'0.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; '1.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.639006 (+- 0.084664), (mean training time) 0.270741 (+- 0.029508)
l: 5,2,CNF,0,468,53,7,[66; 67],14,0.354982,0.679245,4,[X5 >= 61.500000 OR X6 >= 59.500000] AND [X4 < 211.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.7029702970297029; 'recall': 0.8502994011976048; 'f1-score': 0.7696476964769647; 'support': 334}; '1.0': {'precision': 0.21875; 'recall': 0.1044776119402985; 'f1-score': 0.14141414141414144; 'support': 134}; 'accuracy': 0.6367521367521367; 'macro avg': {'precision': 0.46086014851485146; 'recall': 0.47738850656895165; 'f1-score': 0.4555309189455531; 'support': 468}; 'weighted avg': {'precision': 0.5643260239485487; 'recall': 0.6367521367521367; 'f1-score': 0.589768858061541; 'support': 468}},{'0.0': {'precision': 0.7058823529411765; 'recall': 0.9473684210526315; 'f1-score': 0.8089887640449439; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.47368421052631576; 'f1-score': 0.40449438202247195; 'support': 53}; 'weighted avg': {'precision': 0.5061043285238623; 'recall': 0.6792452830188679; 'f1-score': 0.5800296798812805; 'support': 53}}
l: 5,2,CNF,1,469,52,7,[67; 67],14,0.297332,0.730769,3,[(NOT X1) OR X5 >= 61.500000 OR X9 < 0.895000] AND [],{'0.0': {'precision': 0.7121535181236673; 'recall': 1.0; 'f1-score': 0.8318804483188045; 'support': 334}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 135}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.35607675906183367; 'recall': 0.5; 'f1-score': 0.41594022415940224; 'support': 469}; 'weighted avg': {'precision': 0.5071626333759166; 'recall': 0.7121535181236673; 'f1-score': 0.5924265879285303; 'support': 469}},{'0.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 5,2,CNF,2,469,52,7,[67; 67],14,0.306797,0.634615,2,[X9 >= 0.895000] AND [(NOT X1)],{'0.0': {'precision': 0.7437185929648241; 'recall': 0.8835820895522388; 'f1-score': 0.8076398362892224; 'support': 335}; '1.0': {'precision': 0.4507042253521127; 'recall': 0.23880597014925373; 'f1-score': 0.31219512195121957; 'support': 134}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.5972114091584684; 'recall': 0.5611940298507463; 'f1-score': 0.559917479120221; 'support': 469}; 'weighted avg': {'precision': 0.6600002022183352; 'recall': 0.6993603411513859; 'f1-score': 0.6660842036212216; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; '1.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
l: 5,2,CNF,3,469,52,7,[67; 67],14,0.444641,0.711538,2,[X4 < 211.500000] AND [X2 < 1.650000],{'0.0': {'precision': 0.8409893992932862; 'recall': 0.7104477611940299; 'f1-score': 0.7702265372168284; 'support': 335}; '1.0': {'precision': 0.478494623655914; 'recall': 0.664179104477612; 'f1-score': 0.55625; 'support': 134}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6597420114746001; 'recall': 0.6873134328358209; 'f1-score': 0.6632382686084142; 'support': 469}; 'weighted avg': {'precision': 0.7374194633968941; 'recall': 0.697228144989339; 'f1-score': 0.7090903837263061; 'support': 469}},{'0.0': {'precision': 0.8666666666666667; 'recall': 0.7027027027027027; 'f1-score': 0.7761194029850748; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.7333333333333333; 'f1-score': 0.5945945945945945; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6833333333333333; 'recall': 0.718018018018018; 'f1-score': 0.6853569987898347; 'support': 52}; 'weighted avg': {'precision': 0.760897435897436; 'recall': 0.7115384615384616; 'f1-score': 0.7237564774878209; 'support': 52}}
l: 5,2,CNF,4,469,52,7,[67; 67],14,0.347316,0.711538,2,[] AND [X2 < 1.650000 OR X4 >= 211.500000],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,2,CNF,5,469,52,7,[67; 67],14,0.292635,0.557692,2,[X4 < 211.500000] AND [X6 >= 59.500000],{'0.0': {'precision': 0.7116279069767442; 'recall': 0.9134328358208955; 'f1-score': 0.7999999999999999; 'support': 335}; '1.0': {'precision': 0.2564102564102564; 'recall': 0.07462686567164178; 'f1-score': 0.11560693641618497; 'support': 134}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.4840190816935003; 'recall': 0.49402985074626865; 'f1-score': 0.4578034682080925; 'support': 469}; 'weighted avg': {'precision': 0.5815657211006048; 'recall': 0.673773987206823; 'f1-score': 0.6044591246903386; 'support': 469}},{'0.0': {'precision': 0.6590909090909091; 'recall': 0.7837837837837838; 'f1-score': 0.7160493827160493; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.32954545454545453; 'recall': 0.3918918918918919; 'f1-score': 0.35802469135802467; 'support': 52}; 'weighted avg': {'precision': 0.46896853146853146; 'recall': 0.5576923076923077; 'f1-score': 0.5094966761633428; 'support': 52}}
l: 5,2,CNF,6,469,52,7,[67; 67],14,0.283714,0.673077,2,[X5 >= 61.500000] AND [(NOT X1)],{'0.0': {'precision': 0.70509977827051; 'recall': 0.9492537313432836; 'f1-score': 0.8091603053435115; 'support': 335}; '1.0': {'precision': 0.05555555555555555; 'recall': 0.007462686567164179; 'f1-score': 0.013157894736842106; 'support': 134}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.38032766691303277; 'recall': 0.4783582089552239; 'f1-score': 0.4111591000401768; 'support': 469}; 'weighted avg': {'precision': 0.5195157146376659; 'recall': 0.6801705756929638; 'f1-score': 0.5817310451701773; 'support': 469}},{'0.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
l: 5,2,CNF,7,469,52,7,[67; 67],14,0.392700,0.461538,3,[X9 >= 0.895000] AND [X1 OR X4 >= 211.500000],{'0.0': {'precision': 0.75; 'recall': 0.5462686567164179; 'f1-score': 0.6321243523316062; 'support': 335}; '1.0': {'precision': 0.3244444444444444; 'recall': 0.5447761194029851; 'f1-score': 0.4066852367688022; 'support': 134}; 'accuracy': 0.5458422174840085; 'macro avg': {'precision': 0.5372222222222223; 'recall': 0.5455223880597015; 'f1-score': 0.5194047945502043; 'support': 469}; 'weighted avg': {'precision': 0.6284126984126984; 'recall': 0.5458422174840085; 'f1-score': 0.5677131764565194; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.40540540540540543; 'f1-score': 0.5172413793103449; 'support': 37}; '1.0': {'precision': 0.2903225806451613; 'recall': 0.6; 'f1-score': 0.3913043478260869; 'support': 15}; 'accuracy': 0.46153846153846156; 'macro avg': {'precision': 0.5023041474654378; 'recall': 0.5027027027027027; 'f1-score': 0.4542728635682159; 'support': 52}; 'weighted avg': {'precision': 0.5919886565047856; 'recall': 0.46153846153846156; 'f1-score': 0.48091338945911666; 'support': 52}}
l: 5,2,CNF,8,469,52,7,[67; 67],14,0.432415,0.730769,2,[X2 < 1.650000] AND [X4 < 211.500000],{'0.0': {'precision': 0.8478260869565217; 'recall': 0.6985074626865672; 'f1-score': 0.7659574468085106; 'support': 335}; '1.0': {'precision': 0.47668393782383417; 'recall': 0.6865671641791045; 'f1-score': 0.5626911314984709; 'support': 134}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6622550123901779; 'recall': 0.6925373134328359; 'f1-score': 0.6643242891534908; 'support': 469}; 'weighted avg': {'precision': 0.7417854729186109; 'recall': 0.6950959488272921; 'f1-score': 0.7078813567199279; 'support': 469}},{'0.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; '1.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,2,CNF,9,469,52,7,[67; 67],14,0.303184,0.711538,2,[X1] AND [(NOT X1)],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.660232 (+- 0.083081), (mean training time) 0.345572 (+- 0.056502)
l: 5,2,CNF,0,468,53,3,[156; 156],14,1.998776,0.660377,2,[X2 < 1.650000] AND [(NOT X1)],{'0.0': {'precision': 0.7486486486486487; 'recall': 0.8293413173652695; 'f1-score': 0.7869318181818181; 'support': 334}; '1.0': {'precision': 0.41836734693877553; 'recall': 0.30597014925373134; 'f1-score': 0.353448275862069; 'support': 134}; 'accuracy': 0.6794871794871795; 'macro avg': {'precision': 0.5835079977937121; 'recall': 0.5676557333095005; 'f1-score': 0.5701900470219435; 'support': 468}; 'weighted avg': {'precision': 0.6540809255094969; 'recall': 0.6794871794871795; 'f1-score': 0.6628147355518045; 'support': 468}},{'0.0': {'precision': 0.717391304347826; 'recall': 0.868421052631579; 'f1-score': 0.7857142857142858; 'support': 38}; '1.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5015527950310559; 'recall': 0.5008771929824561; 'f1-score': 0.48376623376623384; 'support': 53}; 'weighted avg': {'precision': 0.5952185632251259; 'recall': 0.660377358490566; 'f1-score': 0.6148002940455771; 'support': 53}}
l: 5,2,CNF,1,469,52,3,[156; 157],14,1.332121,0.615385,2,[X4 < 211.500000] AND [X2 < 1.650000],{'0.0': {'precision': 0.8480565371024735; 'recall': 0.718562874251497; 'f1-score': 0.7779578606158833; 'support': 334}; '1.0': {'precision': 0.4946236559139785; 'recall': 0.6814814814814815; 'f1-score': 0.573208722741433; 'support': 135}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.671340096508226; 'recall': 0.7000221778664892; 'f1-score': 0.6755832916786582; 'support': 469}; 'weighted avg': {'precision': 0.7463221256729494; 'recall': 0.7078891257995735; 'f1-score': 0.7190215416115106; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.631578947368421; 'f1-score': 0.7058823529411765; 'support': 38}; '1.0': {'precision': 0.36363636363636365; 'recall': 0.5714285714285714; 'f1-score': 0.4444444444444444; 'support': 14}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5818181818181818; 'recall': 0.6015037593984962; 'f1-score': 0.5751633986928104; 'support': 52}; 'weighted avg': {'precision': 0.6825174825174826; 'recall': 0.6153846153846154; 'f1-score': 0.6354952237305178; 'support': 52}}
l: 5,2,CNF,2,469,52,3,[156; 157],14,1.099735,0.711538,1,[] AND [X4 < 211.500000],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,2,CNF,3,469,52,3,[156; 157],14,1.549827,0.711538,2,[X2 < 1.650000] AND [X4 < 211.500000],{'0.0': {'precision': 0.8409893992932862; 'recall': 0.7104477611940299; 'f1-score': 0.7702265372168284; 'support': 335}; '1.0': {'precision': 0.478494623655914; 'recall': 0.664179104477612; 'f1-score': 0.55625; 'support': 134}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6597420114746001; 'recall': 0.6873134328358209; 'f1-score': 0.6632382686084142; 'support': 469}; 'weighted avg': {'precision': 0.7374194633968941; 'recall': 0.697228144989339; 'f1-score': 0.7090903837263061; 'support': 469}},{'0.0': {'precision': 0.8666666666666667; 'recall': 0.7027027027027027; 'f1-score': 0.7761194029850748; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.7333333333333333; 'f1-score': 0.5945945945945945; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6833333333333333; 'recall': 0.718018018018018; 'f1-score': 0.6853569987898347; 'support': 52}; 'weighted avg': {'precision': 0.760897435897436; 'recall': 0.7115384615384616; 'f1-score': 0.7237564774878209; 'support': 52}}
l: 5,2,CNF,4,469,52,3,[156; 157],14,1.540220,0.673077,2,[X6 < 59.500000] AND [X4 < 211.500000],{'0.0': {'precision': 0.8357664233576643; 'recall': 0.6835820895522388; 'f1-score': 0.7520525451559935; 'support': 335}; '1.0': {'precision': 0.4564102564102564; 'recall': 0.664179104477612; 'f1-score': 0.541033434650456; 'support': 134}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6460883398839603; 'recall': 0.6738805970149253; 'f1-score': 0.6465429899032247; 'support': 469}; 'weighted avg': {'precision': 0.7273789470869764; 'recall': 0.6780383795309168; 'f1-score': 0.69176137072584; 'support': 469}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.6756756756756757; 'f1-score': 0.746268656716418; 'support': 37}; '1.0': {'precision': 0.45454545454545453; 'recall': 0.6666666666666666; 'f1-score': 0.5405405405405405; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6439393939393939; 'recall': 0.6711711711711712; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7240675990675991; 'recall': 0.6730769230769231; 'f1-score': 0.6869240078195301; 'support': 52}}
l: 5,2,CNF,5,469,52,3,[156; 157],14,1.459295,0.711538,1,[] AND [(NOT X1)],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,2,CNF,6,469,52,3,[156; 157],14,1.103159,0.673077,2,[X2 < 1.650000] AND [X4 < 211.500000],{'0.0': {'precision': 0.8421052631578947; 'recall': 0.7164179104477612; 'f1-score': 0.7741935483870968; 'support': 335}; '1.0': {'precision': 0.483695652173913; 'recall': 0.664179104477612; 'f1-score': 0.559748427672956; 'support': 134}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6629004576659039; 'recall': 0.6902985074626866; 'f1-score': 0.6669709880300263; 'support': 469}; 'weighted avg': {'precision': 0.7397025171624714; 'recall': 0.7014925373134329; 'f1-score': 0.7129235138973422; 'support': 469}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.6486486486486487; 'f1-score': 0.7384615384615384; 'support': 37}; '1.0': {'precision': 0.4583333333333333; 'recall': 0.7333333333333333; 'f1-score': 0.5641025641025641; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6577380952380952; 'recall': 0.690990990990991; 'f1-score': 0.6512820512820512; 'support': 52}; 'weighted avg': {'precision': 0.7421016483516483; 'recall': 0.6730769230769231; 'f1-score': 0.6881656804733728; 'support': 52}}
l: 5,2,CNF,7,469,52,3,[156; 157],14,1.168286,0.653846,2,[X9 >= 0.895000] AND [X2 < 1.650000],{'0.0': {'precision': 0.8372093023255814; 'recall': 0.6447761194029851; 'f1-score': 0.7284991568296796; 'support': 335}; '1.0': {'precision': 0.43601895734597157; 'recall': 0.6865671641791045; 'f1-score': 0.5333333333333333; 'support': 134}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.6366141298357765; 'recall': 0.6656716417910448; 'f1-score': 0.6309162450815065; 'support': 469}; 'weighted avg': {'precision': 0.7225834894742643; 'recall': 0.6567164179104478; 'f1-score': 0.6727374929735807; 'support': 469}},{'0.0': {'precision': 0.8518518518518519; 'recall': 0.6216216216216216; 'f1-score': 0.7187499999999999; 'support': 37}; '1.0': {'precision': 0.44; 'recall': 0.7333333333333333; 'f1-score': 0.5499999999999999; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6459259259259259; 'recall': 0.6774774774774774; 'f1-score': 0.6343749999999999; 'support': 52}; 'weighted avg': {'precision': 0.733048433048433; 'recall': 0.6538461538461539; 'f1-score': 0.6700721153846152; 'support': 52}}
l: 5,2,CNF,8,469,52,3,[156; 157],14,1.331248,0.711538,1,[X9 >= 0.895000] AND [],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,2,CNF,9,469,52,3,[156; 157],14,2.294287,0.711538,1,[X4 < 211.500000] AND [],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
