l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,469,53,58,[8; 9],14,1.139556,0.660377,1,[(NOT X1)],{'0.0': {'precision': 0.7352112676056338; 'recall': 0.7791044776119403; 'f1-score': 0.7565217391304349; 'support': 335}; '1.0': {'precision': 0.3508771929824561; 'recall': 0.29850746268656714; 'f1-score': 0.3225806451612903; 'support': 134}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.543044230294045; 'recall': 0.5388059701492538; 'f1-score': 0.5395511921458626; 'support': 469}; 'weighted avg': {'precision': 0.6254015319990116; 'recall': 0.6417910447761194; 'f1-score': 0.632538569424965; 'support': 469}},{'0.0': {'precision': 0.7380952380952381; 'recall': 0.8157894736842105; 'f1-score': 0.775; 'support': 38}; '1.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.550865800865801; 'recall': 0.5412280701754386; 'f1-score': 0.5413461538461538; 'support': 53}; 'weighted avg': {'precision': 0.6321163113615944; 'recall': 0.660377358490566; 'f1-score': 0.6427431059506531; 'support': 53}}
l: 5,2,DNF,9,470,52,58,[8; 9],14,1.040545,0.692308,8,[(NOT X1) AND X2 < 1.650000 AND X6 >= 59.500000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7721179624664879; 'recall': 0.8571428571428571; 'f1-score': 0.8124118476727785; 'support': 336}; '1.0': {'precision': 0.5051546391752577; 'recall': 0.3656716417910448; 'f1-score': 0.4242424242424242; 'support': 134}; 'accuracy': 0.7170212765957447; 'macro avg': {'precision': 0.6386363008208729; 'recall': 0.6114072494669509; 'f1-score': 0.6183271359576014; 'support': 470}; 'weighted avg': {'precision': 0.6960050149749457; 'recall': 0.7170212765957447; 'f1-score': 0.7017422673756136; 'support': 470}},{'0.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; '1.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.666546 (+- 0.034488), (mean training time) 1.072394 (+- 0.056305)
l: 5,2,DNF,0,469,53,29,[16; 17],14,0.560106,0.698113,7,[(NOT X1) AND X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000] OR [X3 < 1.250000 AND X5 < 61.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.7526881720430108; 'recall': 0.835820895522388; 'f1-score': 0.792079207920792; 'support': 335}; '1.0': {'precision': 0.4329896907216495; 'recall': 0.31343283582089554; 'f1-score': 0.36363636363636365; 'support': 134}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5928389313823301; 'recall': 0.5746268656716418; 'f1-score': 0.5778577857785778; 'support': 469}; 'weighted avg': {'precision': 0.6613457488083361; 'recall': 0.6865671641791045; 'f1-score': 0.6696669666966696; 'support': 469}},{'0.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 38}; '1.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6082251082251082; 'recall': 0.587719298245614; 'f1-score': 0.5923076923076923; 'support': 53}; 'weighted avg': {'precision': 0.6749162786898636; 'recall': 0.6981132075471698; 'f1-score': 0.6824383164005806; 'support': 53}}
l: 5,2,DNF,1,469,53,29,[16; 17],14,0.567047,0.735849,10,[X1 AND X2 < 1.650000 AND X4 >= 211.500000 AND X5 >= 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.7840236686390533; 'recall': 0.7910447761194029; 'f1-score': 0.787518573551263; 'support': 335}; '1.0': {'precision': 0.46564885496183206; 'recall': 0.4552238805970149; 'f1-score': 0.46037735849056605; 'support': 134}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6248362618004426; 'recall': 0.6231343283582089; 'f1-score': 0.6239479660209145; 'support': 469}; 'weighted avg': {'precision': 0.6930594361598472; 'recall': 0.6950959488272921; 'f1-score': 0.6940496549624924; 'support': 469}},{'0.0': {'precision': 0.7857142857142857; 'recall': 0.868421052631579; 'f1-score': 0.825; 'support': 38}; '1.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.6655844155844155; 'recall': 0.6342105263157896; 'f1-score': 0.6432692307692307; 'support': 53}; 'weighted avg': {'precision': 0.7177162460181329; 'recall': 0.7358490566037735; 'f1-score': 0.7221335268505079; 'support': 53}}
l: 5,2,DNF,2,470,52,29,[16; 17],14,0.556716,0.576923,7,[(NOT X1) AND X2 < 1.650000 AND X5 < 61.500000] OR [X1 AND X2 >= 1.650000 AND X3 < 1.250000 AND X6 < 59.500000],{'0.0': {'precision': 0.7444444444444445; 'recall': 0.8; 'f1-score': 0.7712230215827338; 'support': 335}; '1.0': {'precision': 0.39090909090909093; 'recall': 0.31851851851851853; 'f1-score': 0.3510204081632653; 'support': 135}; 'accuracy': 0.6617021276595745; 'macro avg': {'precision': 0.5676767676767677; 'recall': 0.5592592592592593; 'f1-score': 0.5611217148729996; 'support': 470}; 'weighted avg': {'precision': 0.6428970556630131; 'recall': 0.6617021276595745; 'f1-score': 0.6505265262388439; 'support': 470}},{'0.0': {'precision': 0.7; 'recall': 0.7368421052631579; 'f1-score': 0.717948717948718; 'support': 38}; '1.0': {'precision': 0.16666666666666666; 'recall': 0.14285714285714285; 'f1-score': 0.15384615384615383; 'support': 14}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.4333333333333333; 'recall': 0.4398496240601504; 'f1-score': 0.4358974358974359; 'support': 52}; 'weighted avg': {'precision': 0.5564102564102563; 'recall': 0.5769230769230769; 'f1-score': 0.5660749506903353; 'support': 52}}
l: 5,2,DNF,3,470,52,29,[16; 17],14,0.495555,0.711538,8,[X2 < 1.650000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.8401486988847584; 'recall': 0.6726190476190477; 'f1-score': 0.747107438016529; 'support': 336}; '1.0': {'precision': 0.4527363184079602; 'recall': 0.6791044776119403; 'f1-score': 0.5432835820895523; 'support': 134}; 'accuracy': 0.674468085106383; 'macro avg': {'precision': 0.6464425086463593; 'recall': 0.6758617626154939; 'f1-score': 0.6451955100530407; 'support': 470}; 'weighted avg': {'precision': 0.7296949563658416; 'recall': 0.674468085106383; 'f1-score': 0.6889959556884123; 'support': 470}},{'0.0': {'precision': 0.8666666666666667; 'recall': 0.7027027027027027; 'f1-score': 0.7761194029850748; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.7333333333333333; 'f1-score': 0.5945945945945945; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6833333333333333; 'recall': 0.718018018018018; 'f1-score': 0.6853569987898347; 'support': 52}; 'weighted avg': {'precision': 0.760897435897436; 'recall': 0.7115384615384616; 'f1-score': 0.7237564774878209; 'support': 52}}
l: 5,2,DNF,4,470,52,29,[16; 17],14,0.492377,0.557692,9,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.8172757475083057; 'recall': 0.7321428571428571; 'f1-score': 0.7723704866562009; 'support': 336}; '1.0': {'precision': 0.46745562130177515; 'recall': 0.5895522388059702; 'f1-score': 0.5214521452145215; 'support': 134}; 'accuracy': 0.6914893617021277; 'macro avg': {'precision': 0.6423656844050404; 'recall': 0.6608475479744136; 'f1-score': 0.6469113159353612; 'support': 470}; 'weighted avg': {'precision': 0.7175397966324013; 'recall': 0.6914893617021277; 'f1-score': 0.7008320659047435; 'support': 470}},{'0.0': {'precision': 0.71875; 'recall': 0.6216216216216216; 'f1-score': 0.6666666666666667; 'support': 37}; '1.0': {'precision': 0.3; 'recall': 0.4; 'f1-score': 0.34285714285714286; 'support': 15}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.509375; 'recall': 0.5108108108108108; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.5979567307692307; 'recall': 0.5576923076923077; 'f1-score': 0.5732600732600732; 'support': 52}}
l: 5,2,DNF,5,470,52,29,[16; 17],14,0.522120,0.673077,10,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7389033942558747; 'recall': 0.8422619047619048; 'f1-score': 0.7872044506258694; 'support': 336}; '1.0': {'precision': 0.39080459770114945; 'recall': 0.2537313432835821; 'f1-score': 0.3076923076923077; 'support': 134}; 'accuracy': 0.674468085106383; 'macro avg': {'precision': 0.564853995978512; 'recall': 0.5479966240227434; 'f1-score': 0.5474483791590885; 'support': 470}; 'weighted avg': {'precision': 0.6396582054509105; 'recall': 0.674468085106383; 'f1-score': 0.650492477959705; 'support': 470}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; '1.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
l: 5,2,DNF,6,470,52,29,[16; 17],14,0.583560,0.711538,7,[X3 < 1.250000 AND X4 < 211.500000 AND X9 < 0.895000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X4 >= 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.722488038277512; 'recall': 0.8988095238095238; 'f1-score': 0.8010610079575596; 'support': 336}; '1.0': {'precision': 0.34615384615384615; 'recall': 0.13432835820895522; 'f1-score': 0.1935483870967742; 'support': 134}; 'accuracy': 0.6808510638297872; 'macro avg': {'precision': 0.534320942215679; 'recall': 0.5165689410092396; 'f1-score': 0.4973046975271669; 'support': 470}; 'weighted avg': {'precision': 0.6151927579699136; 'recall': 0.6808510638297872; 'f1-score': 0.6278552820100165; 'support': 470}},{'0.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
l: 5,2,DNF,7,470,52,29,[16; 17],14,0.536678,0.634615,9,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.851985559566787; 'recall': 0.7023809523809523; 'f1-score': 0.769983686786297; 'support': 336}; '1.0': {'precision': 0.48186528497409326; 'recall': 0.6940298507462687; 'f1-score': 0.5688073394495412; 'support': 134}; 'accuracy': 0.7; 'macro avg': {'precision': 0.6669254222704402; 'recall': 0.6982054015636106; 'f1-score': 0.6693955131179191; 'support': 470}; 'weighted avg': {'precision': 0.7464619068105721; 'recall': 0.7; 'f1-score': 0.7126270260562432; 'support': 470}},{'0.0': {'precision': 0.8214285714285714; 'recall': 0.6216216216216216; 'f1-score': 0.7076923076923075; 'support': 37}; '1.0': {'precision': 0.4166666666666667; 'recall': 0.6666666666666666; 'f1-score': 0.5128205128205129; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6190476190476191; 'recall': 0.6441441441441441; 'f1-score': 0.6102564102564102; 'support': 52}; 'weighted avg': {'precision': 0.7046703296703296; 'recall': 0.6346153846153846; 'f1-score': 0.6514792899408283; 'support': 52}}
l: 5,2,DNF,8,470,52,29,[16; 17],14,0.517772,0.653846,6,[X3 < 1.250000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X2 >= 1.650000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7142857142857143; 'recall': 0.7589285714285714; 'f1-score': 0.735930735930736; 'support': 336}; '1.0': {'precision': 0.2831858407079646; 'recall': 0.23880597014925373; 'f1-score': 0.2591093117408907; 'support': 134}; 'accuracy': 0.6106382978723405; 'macro avg': {'precision': 0.49873577749683945; 'recall': 0.4988672707889126; 'f1-score': 0.49752002383581334; 'support': 470}; 'weighted avg': {'precision': 0.5913763886273771; 'recall': 0.6106382978723405; 'f1-score': 0.5999859043532056; 'support': 470}},{'0.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; '1.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,2,DNF,9,470,52,29,[16; 17],14,0.523761,0.692308,10,[X1 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7899408284023669; 'recall': 0.7946428571428571; 'f1-score': 0.7922848664688427; 'support': 336}; '1.0': {'precision': 0.4772727272727273; 'recall': 0.4701492537313433; 'f1-score': 0.4736842105263158; 'support': 134}; 'accuracy': 0.7021276595744681; 'macro avg': {'precision': 0.6336067778375472; 'recall': 0.6323960554371002; 'f1-score': 0.6329845384975792; 'support': 470}; 'weighted avg': {'precision': 0.7007971570164696; 'recall': 0.7021276595744681; 'f1-score': 0.70144978583842; 'support': 470}},{'0.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; '1.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.664550 (+- 0.056193), (mean training time) 0.535569 (+- 0.029066)
l: 5,2,DNF,0,469,53,14,[33; 34],14,0.291453,0.660377,7,[X1 AND X4 < 211.500000 AND X5 < 61.500000] OR [(NOT X1) AND X2 < 1.650000 AND X4 >= 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.7934426229508197; 'recall': 0.7223880597014926; 'f1-score': 0.75625; 'support': 335}; '1.0': {'precision': 0.4329268292682927; 'recall': 0.5298507462686567; 'f1-score': 0.47651006711409394; 'support': 134}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.6131847261095562; 'recall': 0.6261194029850746; 'f1-score': 0.616380033557047; 'support': 469}; 'weighted avg': {'precision': 0.6904381104700976; 'recall': 0.6673773987206824; 'f1-score': 0.6763243048897412; 'support': 469}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.6578947368421053; 'f1-score': 0.7352941176470588; 'support': 38}; '1.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.6340579710144928; 'recall': 0.6622807017543859; 'f1-score': 0.6308049535603715; 'support': 53}; 'weighted avg': {'precision': 0.7205359584358765; 'recall': 0.660377358490566; 'f1-score': 0.6761493077866697; 'support': 53}}
l: 5,2,DNF,1,469,53,14,[33; 34],14,0.261181,0.660377,9,[X2 < 1.650000 AND X3 < 1.250000 AND X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.8728813559322034; 'recall': 0.6149253731343284; 'f1-score': 0.7215411558669002; 'support': 335}; '1.0': {'precision': 0.44635193133047213; 'recall': 0.7761194029850746; 'f1-score': 0.5667574931880108; 'support': 134}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.6596166436313378; 'recall': 0.6955223880597015; 'f1-score': 0.6441493245274554; 'support': 469}; 'weighted avg': {'precision': 0.7510158060459945; 'recall': 0.6609808102345416; 'f1-score': 0.6773172522443603; 'support': 469}},{'0.0': {'precision': 0.8846153846153846; 'recall': 0.6052631578947368; 'f1-score': 0.71875; 'support': 38}; '1.0': {'precision': 0.4444444444444444; 'recall': 0.8; 'f1-score': 0.5714285714285714; 'support': 15}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.6645299145299145; 'recall': 0.7026315789473685; 'f1-score': 0.6450892857142857; 'support': 53}; 'weighted avg': {'precision': 0.7600387034349297; 'recall': 0.660377358490566; 'f1-score': 0.67705525606469; 'support': 53}}
l: 5,2,DNF,2,470,52,14,[33; 34],14,0.315866,0.596154,8,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.8653061224489796; 'recall': 0.6328358208955224; 'f1-score': 0.7310344827586206; 'support': 335}; '1.0': {'precision': 0.4533333333333333; 'recall': 0.7555555555555555; 'f1-score': 0.5666666666666667; 'support': 135}; 'accuracy': 0.6680851063829787; 'macro avg': {'precision': 0.6593197278911564; 'recall': 0.6941956882255389; 'f1-score': 0.6488505747126436; 'support': 470}; 'weighted avg': {'precision': 0.7469735128093791; 'recall': 0.6680851063829787; 'f1-score': 0.6838224504768892; 'support': 470}},{'0.0': {'precision': 0.7931034482758621; 'recall': 0.6052631578947368; 'f1-score': 0.6865671641791046; 'support': 38}; '1.0': {'precision': 0.34782608695652173; 'recall': 0.5714285714285714; 'f1-score': 0.4324324324324324; 'support': 14}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5704647676161919; 'recall': 0.5883458646616542; 'f1-score': 0.5594997983057685; 'support': 52}; 'weighted avg': {'precision': 0.673221081766809; 'recall': 0.5961538461538461; 'f1-score': 0.6181462748626928; 'support': 52}}
l: 5,2,DNF,3,470,52,14,[33; 34],14,0.306854,0.653846,7,[X3 >= 1.250000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.7175925925925926; 'recall': 0.9226190476190477; 'f1-score': 0.8072916666666667; 'support': 336}; '1.0': {'precision': 0.3157894736842105; 'recall': 0.08955223880597014; 'f1-score': 0.13953488372093023; 'support': 134}; 'accuracy': 0.6851063829787234; 'macro avg': {'precision': 0.5166910331384016; 'recall': 0.5060856432125089; 'f1-score': 0.4734132751937985; 'support': 470}; 'weighted avg': {'precision': 0.6030359586910539; 'recall': 0.6851063829787234; 'f1-score': 0.6169099455714993; 'support': 470}},{'0.0': {'precision': 0.6938775510204082; 'recall': 0.918918918918919; 'f1-score': 0.7906976744186046; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.3469387755102041; 'recall': 0.4594594594594595; 'f1-score': 0.3953488372093023; 'support': 52}; 'weighted avg': {'precision': 0.4937205651491366; 'recall': 0.6538461538461539; 'f1-score': 0.5626118067978533; 'support': 52}}
l: 5,2,DNF,4,470,52,14,[33; 34],14,0.300158,0.596154,7,[X1 AND X2 < 1.650000 AND X6 < 59.500000] OR [X2 < 1.650000 AND X2 >= 1.650000 AND X3 < 1.250000 AND X9 >= 0.895000],{'0.0': {'precision': 0.797427652733119; 'recall': 0.7380952380952381; 'f1-score': 0.7666151468315302; 'support': 336}; '1.0': {'precision': 0.44654088050314467; 'recall': 0.5298507462686567; 'f1-score': 0.48464163822525597; 'support': 134}; 'accuracy': 0.6787234042553192; 'macro avg': {'precision': 0.6219842666181319; 'recall': 0.6339729921819475; 'f1-score': 0.6256283925283931; 'support': 470}; 'weighted avg': {'precision': 0.6973875942675519; 'recall': 0.6787234042553192; 'f1-score': 0.6862226996969754; 'support': 470}},{'0.0': {'precision': 0.75; 'recall': 0.6486486486486487; 'f1-score': 0.6956521739130435; 'support': 37}; '1.0': {'precision': 0.35; 'recall': 0.4666666666666667; 'f1-score': 0.4; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.55; 'recall': 0.5576576576576577; 'f1-score': 0.5478260869565217; 'support': 52}; 'weighted avg': {'precision': 0.6346153846153846; 'recall': 0.5961538461538461; 'f1-score': 0.6103678929765887; 'support': 52}}
l: 5,2,DNF,5,470,52,14,[33; 34],14,0.269765,0.653846,10,[X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X9 < 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7328042328042328; 'recall': 0.8244047619047619; 'f1-score': 0.7759103641456582; 'support': 336}; '1.0': {'precision': 0.358695652173913; 'recall': 0.2462686567164179; 'f1-score': 0.29203539823008845; 'support': 134}; 'accuracy': 0.6595744680851063; 'macro avg': {'precision': 0.5457499424890729; 'recall': 0.5353367093105899; 'f1-score': 0.5339728811878733; 'support': 470}; 'weighted avg': {'precision': 0.6261434885394181; 'recall': 0.6595744680851063; 'f1-score': 0.637954522799517; 'support': 470}},{'0.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; '1.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
l: 5,2,DNF,6,470,52,14,[33; 34],14,0.294067,0.673077,7,[X1 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 >= 59.500000] OR [(NOT X1) AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.75; 'recall': 0.8482142857142857; 'f1-score': 0.7960893854748604; 'support': 336}; '1.0': {'precision': 0.43333333333333335; 'recall': 0.291044776119403; 'f1-score': 0.34821428571428564; 'support': 134}; 'accuracy': 0.6893617021276596; 'macro avg': {'precision': 0.5916666666666667; 'recall': 0.5696295309168443; 'f1-score': 0.572151835594573; 'support': 470}; 'weighted avg': {'precision': 0.6597163120567375; 'recall': 0.6893617021276596; 'f1-score': 0.668397335755888; 'support': 470}},{'0.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; '1.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 5,2,DNF,7,470,52,14,[33; 34],14,0.276959,0.634615,8,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000],{'0.0': {'precision': 0.7951070336391437; 'recall': 0.7738095238095238; 'f1-score': 0.7843137254901962; 'support': 336}; '1.0': {'precision': 0.46853146853146854; 'recall': 0.5; 'f1-score': 0.48375451263537905; 'support': 134}; 'accuracy': 0.6957446808510638; 'macro avg': {'precision': 0.6318192510853061; 'recall': 0.6369047619047619; 'f1-score': 0.6340341190627876; 'support': 470}; 'weighted avg': {'precision': 0.701998255502062; 'recall': 0.6957446808510638; 'f1-score': 0.698622375442227; 'support': 470}},{'0.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; '1.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
l: 5,2,DNF,8,470,52,14,[33; 34],14,0.245937,0.750000,11,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7780898876404494; 'recall': 0.8244047619047619; 'f1-score': 0.8005780346820809; 'support': 336}; '1.0': {'precision': 0.4824561403508772; 'recall': 0.41044776119402987; 'f1-score': 0.4435483870967742; 'support': 134}; 'accuracy': 0.7063829787234043; 'macro avg': {'precision': 0.6302730139956633; 'recall': 0.6174262615493958; 'f1-score': 0.6220632108894275; 'support': 470}; 'weighted avg': {'precision': 0.6938028192642735; 'recall': 0.7063829787234043; 'f1-score': 0.6987866032428658; 'support': 470}},{'0.0': {'precision': 0.7857142857142857; 'recall': 0.8918918918918919; 'f1-score': 0.8354430379746834; 'support': 37}; '1.0': {'precision': 0.6; 'recall': 0.4; 'f1-score': 0.48; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6928571428571428; 'recall': 0.645945945945946; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7321428571428571; 'recall': 0.75; 'f1-score': 0.7329113924050632; 'support': 52}}
