l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,0.999070,0.641509,1,[(NOT X1)],{'0.0': {'precision': 0.7406340057636888; 'recall': 0.7671641791044777; 'f1-score': 0.7536656891495602; 'support': 335}; '1.0': {'precision': 0.35537190082644626; 'recall': 0.3233082706766917; 'f1-score': 0.3385826771653543; 'support': 133}; 'accuracy': 0.6410256410256411; 'macro avg': {'precision': 0.5480029532950675; 'recall': 0.5452362248905847; 'f1-score': 0.5461241831574573; 'support': 468}; 'weighted avg': {'precision': 0.6311471255144298; 'recall': 0.6410256410256411; 'f1-score': 0.6357040639489204; 'support': 468}},{'0.0': {'precision': 0.7317073170731707; 'recall': 0.7894736842105263; 'f1-score': 0.7594936708860759; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.532520325203252; 'recall': 0.5280701754385965; 'f1-score': 0.5278949835911861; 'support': 53}; 'weighted avg': {'precision': 0.6189599631845375; 'recall': 0.6415094339622641; 'f1-score': 0.6284000743040628; 'support': 53}}
l: 5,1,DNF,4,469,52,14,[33; 34],14,0.289112,0.692308,3,[X1 AND X2 < 1.650000 AND X5 < 61.500000],{'0.0': {'precision': 0.7986348122866894; 'recall': 0.6964285714285714; 'f1-score': 0.7440381558028616; 'support': 336}; '1.0': {'precision': 0.42045454545454547; 'recall': 0.556390977443609; 'f1-score': 0.47896440129449835; 'support': 133}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.6095446788706175; 'recall': 0.6264097744360901; 'f1-score': 0.61150127854868; 'support': 469}; 'weighted avg': {'precision': 0.6913896619910069; 'recall': 0.6567164179104478; 'f1-score': 0.6688679866139228; 'support': 469}},{'0.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; '1.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
l: 5,1,DNF,5,469,52,14,[33; 34],14,0.236357,0.596154,4,[X1 AND X3 < 1.250000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7777777777777778; 'recall': 0.7708333333333334; 'f1-score': 0.7742899850523169; 'support': 336}; '1.0': {'precision': 0.4338235294117647; 'recall': 0.44360902255639095; 'f1-score': 0.43866171003717475; 'support': 133}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6058006535947713; 'recall': 0.6072211779448622; 'f1-score': 0.6064758475447458; 'support': 469}; 'weighted avg': {'precision': 0.680238513315774; 'recall': 0.6780383795309168; 'f1-score': 0.6791118175107095; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.6486486486486487; 'f1-score': 0.6956521739130435; 'support': 37}; '1.0': {'precision': 0.35; 'recall': 0.4666666666666667; 'f1-score': 0.4; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.55; 'recall': 0.5576576576576577; 'f1-score': 0.5478260869565217; 'support': 52}; 'weighted avg': {'precision': 0.6346153846153846; 'recall': 0.5961538461538461; 'f1-score': 0.6103678929765887; 'support': 52}}
l: 5,1,DNF,6,469,52,14,[33; 34],14,0.244146,0.653846,3,[X2 < 1.650000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8148148148148148; 'recall': 0.7202380952380952; 'f1-score': 0.7646129541864138; 'support': 336}; '1.0': {'precision': 0.45348837209302323; 'recall': 0.5864661654135338; 'f1-score': 0.5114754098360655; 'support': 133}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.634151593453919; 'recall': 0.6533521303258145; 'f1-score': 0.6380441820112397; 'support': 469}; 'weighted avg': {'precision': 0.7123491071772918; 'recall': 0.6823027718550106; 'f1-score': 0.6928276804154195; 'support': 469}},{'0.0': {'precision': 0.7878787878787878; 'recall': 0.7027027027027027; 'f1-score': 0.7428571428571429; 'support': 37}; '1.0': {'precision': 0.42105263157894735; 'recall': 0.5333333333333333; 'f1-score': 0.47058823529411764; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6044657097288676; 'recall': 0.618018018018018; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.6820635504846031; 'recall': 0.6538461538461539; 'f1-score': 0.6643180349062702; 'support': 52}}
l: 5,1,DNF,7,469,52,14,[33; 34],14,0.244090,0.596154,5,[X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8143322475570033; 'recall': 0.7440476190476191; 'f1-score': 0.7776049766718507; 'support': 336}; '1.0': {'precision': 0.4691358024691358; 'recall': 0.5714285714285714; 'f1-score': 0.5152542372881356; 'support': 133}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6417340250130695; 'recall': 0.6577380952380952; 'f1-score': 0.6464296069799931; 'support': 469}; 'weighted avg': {'precision': 0.7164407183529812; 'recall': 0.6950959488272921; 'f1-score': 0.7032070058018419; 'support': 469}},{'0.0': {'precision': 0.7857142857142857; 'recall': 0.5945945945945946; 'f1-score': 0.676923076923077; 'support': 37}; '1.0': {'precision': 0.375; 'recall': 0.6; 'f1-score': 0.4615384615384615; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5803571428571428; 'recall': 0.5972972972972973; 'f1-score': 0.5692307692307692; 'support': 52}; 'weighted avg': {'precision': 0.667239010989011; 'recall': 0.5961538461538461; 'f1-score': 0.6147928994082841; 'support': 52}}
l: 5,1,DNF,8,469,52,14,[33; 34],14,0.233246,0.615385,3,[X3 < 1.250000 AND X4 >= 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7135549872122762; 'recall': 0.8303571428571429; 'f1-score': 0.7675378266850069; 'support': 336}; '1.0': {'precision': 0.2692307692307692; 'recall': 0.15789473684210525; 'f1-score': 0.1990521327014218; 'support': 133}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.49139287822152267; 'recall': 0.49412593984962405; 'f1-score': 0.48329497969321433; 'support': 469}; 'weighted avg': {'precision': 0.587552597038416; 'recall': 0.6396588486140725; 'f1-score': 0.6063254657045873; 'support': 469}},{'0.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; '1.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
l: 5,1,DNF,9,469,52,14,[33; 34],14,0.263446,0.750000,4,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.7702702702702703; 'recall': 0.8482142857142857; 'f1-score': 0.8073654390934843; 'support': 336}; '1.0': {'precision': 0.48484848484848486; 'recall': 0.3609022556390977; 'f1-score': 0.41379310344827586; 'support': 133}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6275593775593775; 'recall': 0.6045582706766917; 'f1-score': 0.6105792712708801; 'support': 469}; 'weighted avg': {'precision': 0.6893297639566297; 'recall': 0.7100213219616205; 'f1-score': 0.6957553737612611; 'support': 469}},{'0.0': {'precision': 0.8157894736842105; 'recall': 0.8378378378378378; 'f1-score': 0.8266666666666665; 'support': 37}; '1.0': {'precision': 0.5714285714285714; 'recall': 0.5333333333333333; 'f1-score': 0.5517241379310344; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6936090225563909; 'recall': 0.6855855855855856; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7453007518796991; 'recall': 0.75; 'f1-score': 0.7473563218390804; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.664115 (+- 0.056482), (mean training time) 0.260182 (+- 0.018687)
l: 5,1,DNF,0,468,53,7,[66; 67],14,0.148649,0.698113,5,[X1 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.731651376146789; 'recall': 0.9522388059701492; 'f1-score': 0.8274967574578468; 'support': 335}; '1.0': {'precision': 0.5; 'recall': 0.12030075187969924; 'f1-score': 0.19393939393939394; 'support': 133}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.6158256880733946; 'recall': 0.5362697789249242; 'f1-score': 0.5107180756986204; 'support': 468}; 'weighted avg': {'precision': 0.6658188269426801; 'recall': 0.7158119658119658; 'f1-score': 0.6474473357741839; 'support': 468}},{'0.0': {'precision': 0.72; 'recall': 0.9473684210526315; 'f1-score': 0.8181818181818181; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5266666666666666; 'recall': 0.5070175438596491; 'f1-score': 0.46464646464646464; 'support': 53}; 'weighted avg': {'precision': 0.610566037735849; 'recall': 0.6981132075471698; 'f1-score': 0.6180674671240709; 'support': 53}}
l: 5,1,DNF,1,469,52,7,[67; 67],14,0.167737,0.692308,3,[X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.8355704697986577; 'recall': 0.7432835820895523; 'f1-score': 0.7867298578199051; 'support': 335}; '1.0': {'precision': 0.49707602339181284; 'recall': 0.6343283582089553; 'f1-score': 0.5573770491803279; 'support': 134}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6663232465952352; 'recall': 0.6888059701492537; 'f1-score': 0.6720534535001166; 'support': 469}; 'weighted avg': {'precision': 0.7388577708252735; 'recall': 0.7121535181236673; 'f1-score': 0.721200483922883; 'support': 469}},{'0.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; '1.0': {'precision': 0.42857142857142855; 'recall': 0.42857142857142855; 'f1-score': 0.42857142857142855; 'support': 14}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6090225563909775; 'recall': 0.6090225563909775; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
l: 5,1,DNF,2,469,52,7,[67; 67],14,0.168275,0.673077,3,[X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.8472222222222222; 'recall': 0.7283582089552239; 'f1-score': 0.78330658105939; 'support': 335}; '1.0': {'precision': 0.4972375690607735; 'recall': 0.6716417910447762; 'f1-score': 0.5714285714285715; 'support': 134}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6722298956414978; 'recall': 0.7; 'f1-score': 0.6773675762439808; 'support': 469}; 'weighted avg': {'precision': 0.7472266070332368; 'recall': 0.7121535181236673; 'f1-score': 0.7227700068791563; 'support': 469}},{'0.0': {'precision': 0.7837837837837838; 'recall': 0.7631578947368421; 'f1-score': 0.7733333333333334; 'support': 38}; '1.0': {'precision': 0.4; 'recall': 0.42857142857142855; 'f1-score': 0.4137931034482759; 'support': 14}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5918918918918918; 'recall': 0.5958646616541353; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6804573804573805; 'recall': 0.6730769230769231; 'f1-score': 0.6765340406719719; 'support': 52}}
l: 5,1,DNF,3,469,52,7,[67; 67],14,0.125440,0.653846,4,[X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7327188940092166; 'recall': 0.9464285714285714; 'f1-score': 0.825974025974026; 'support': 336}; '1.0': {'precision': 0.4857142857142857; 'recall': 0.12781954887218044; 'f1-score': 0.20238095238095236; 'support': 133}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6092165898617512; 'recall': 0.537124060150376; 'f1-score': 0.5141774891774892; 'support': 469}; 'weighted avg': {'precision': 0.6626728110599078; 'recall': 0.7142857142857143; 'f1-score': 0.6491341991341992; 'support': 469}},{'0.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; '1.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
l: 5,1,DNF,4,469,52,7,[67; 67],14,0.168969,0.673077,5,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7301587301587301; 'recall': 0.9583333333333334; 'f1-score': 0.8288288288288289; 'support': 336}; '1.0': {'precision': 0.5; 'recall': 0.10526315789473684; 'f1-score': 0.17391304347826086; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6150793650793651; 'recall': 0.5317982456140351; 'f1-score': 0.5013709361535449; 'support': 469}; 'weighted avg': {'precision': 0.6648898365316276; 'recall': 0.7164179104477612; 'f1-score': 0.6431064419383693; 'support': 469}},{'0.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; '1.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
l: 5,1,DNF,5,469,52,7,[67; 67],14,0.135636,0.634615,6,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7587939698492462; 'recall': 0.8988095238095238; 'f1-score': 0.8228882833787465; 'support': 336}; '1.0': {'precision': 0.5211267605633803; 'recall': 0.2781954887218045; 'f1-score': 0.3627450980392156; 'support': 133}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6399603652063133; 'recall': 0.5885025062656641; 'f1-score': 0.5928166907089811; 'support': 469}; 'weighted avg': {'precision': 0.6913958060219111; 'recall': 0.7228144989339019; 'f1-score': 0.6923999173869393; 'support': 469}},{'0.0': {'precision': 0.725; 'recall': 0.7837837837837838; 'f1-score': 0.7532467532467533; 'support': 37}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5291666666666667; 'recall': 0.5252252252252252; 'f1-score': 0.5247715247715248; 'support': 52}; 'weighted avg': {'precision': 0.6120192307692307; 'recall': 0.6346153846153846; 'f1-score': 0.6214341214341215; 'support': 52}}
l: 5,1,DNF,6,469,52,7,[67; 67],14,0.136002,0.711538,5,[X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7970149253731343; 'recall': 0.7946428571428571; 'f1-score': 0.7958271236959762; 'support': 336}; '1.0': {'precision': 0.48507462686567165; 'recall': 0.48872180451127817; 'f1-score': 0.48689138576779023; 'support': 133}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.641044776119403; 'recall': 0.6416823308270676; 'f1-score': 0.6413592547318832; 'support': 469}; 'weighted avg': {'precision': 0.708554243706839; 'recall': 0.7078891257995735; 'f1-score': 0.7082184815969383; 'support': 469}},{'0.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
l: 5,1,DNF,7,469,52,7,[67; 67],14,0.150765,0.692308,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7314814814814815; 'recall': 0.9404761904761905; 'f1-score': 0.8229166666666666; 'support': 336}; '1.0': {'precision': 0.4594594594594595; 'recall': 0.12781954887218044; 'f1-score': 0.19999999999999998; 'support': 133}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.5954704704704705; 'recall': 0.5341478696741855; 'f1-score': 0.5114583333333333; 'support': 469}; 'weighted avg': {'precision': 0.6543409080722514; 'recall': 0.7100213219616205; 'f1-score': 0.646268656716418; 'support': 469}},{'0.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; '1.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,1,DNF,8,469,52,7,[67; 67],14,0.150721,0.750000,5,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7630208333333334; 'recall': 0.8720238095238095; 'f1-score': 0.813888888888889; 'support': 336}; '1.0': {'precision': 0.49411764705882355; 'recall': 0.3157894736842105; 'f1-score': 0.38532110091743116; 'support': 133}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6285692401960785; 'recall': 0.59390664160401; 'f1-score': 0.5996049949031601; 'support': 469}; 'weighted avg': {'precision': 0.686764705882353; 'recall': 0.7142857142857143; 'f1-score': 0.692354740061162; 'support': 469}},{'0.0': {'precision': 0.7727272727272727; 'recall': 0.918918918918919; 'f1-score': 0.8395061728395061; 'support': 37}; '1.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6988636363636364; 'recall': 0.6261261261261262; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7301136363636365; 'recall': 0.75; 'f1-score': 0.7227589908749329; 'support': 52}}
l: 5,1,DNF,9,469,52,7,[67; 67],14,0.179972,0.673077,3,[X3 < 1.250000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8129496402877698; 'recall': 0.6726190476190477; 'f1-score': 0.7361563517915309; 'support': 336}; '1.0': {'precision': 0.42408376963350786; 'recall': 0.6090225563909775; 'f1-score': 0.5; 'support': 133}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.6185167049606388; 'recall': 0.6408208020050126; 'f1-score': 0.6180781758957654; 'support': 469}; 'weighted avg': {'precision': 0.7026742441320836; 'recall': 0.6545842217484008; 'f1-score': 0.669186640089455; 'support': 469}},{'0.0': {'precision': 0.8125; 'recall': 0.7027027027027027; 'f1-score': 0.7536231884057971; 'support': 37}; '1.0': {'precision': 0.45; 'recall': 0.6; 'f1-score': 0.5142857142857143; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.63125; 'recall': 0.6513513513513514; 'f1-score': 0.6339544513457558; 'support': 52}; 'weighted avg': {'precision': 0.7079326923076923; 'recall': 0.6730769230769231; 'f1-score': 0.6845835324096193; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.685196 (+- 0.030238), (mean training time) 0.153217 (+- 0.016768)
l: 5,1,DNF,0,468,53,3,[156; 156],14,0.070838,0.716981,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8145896656534954; 'recall': 0.8; 'f1-score': 0.8072289156626506; 'support': 335}; '1.0': {'precision': 0.5179856115107914; 'recall': 0.5413533834586466; 'f1-score': 0.5294117647058824; 'support': 133}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6662876385821435; 'recall': 0.6706766917293233; 'f1-score': 0.6683203401842666; 'support': 468}; 'weighted avg': {'precision': 0.7302983425744792; 'recall': 0.7264957264957265; 'f1-score': 0.7282766056685264; 'support': 468}},{'0.0': {'precision': 0.7804878048780488; 'recall': 0.8421052631578947; 'f1-score': 0.810126582278481; 'support': 38}; '1.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6402439024390244; 'recall': 0.6210526315789473; 'f1-score': 0.6272855133614628; 'support': 53}; 'weighted avg': {'precision': 0.7011044638748274; 'recall': 0.7169811320754716; 'f1-score': 0.7066316376084706; 'support': 53}}
l: 5,1,DNF,1,469,52,3,[156; 157],14,0.065192,0.692308,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8023598820058997; 'recall': 0.8119402985074626; 'f1-score': 0.8071216617210683; 'support': 335}; '1.0': {'precision': 0.5153846153846153; 'recall': 0.5; 'f1-score': 0.5075757575757576; 'support': 134}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6588722486952575; 'recall': 0.6559701492537313; 'f1-score': 0.657348709648413; 'support': 469}; 'weighted avg': {'precision': 0.7203669486855327; 'recall': 0.7228144989339019; 'f1-score': 0.721537117679551; 'support': 469}},{'0.0': {'precision': 0.775; 'recall': 0.8157894736842105; 'f1-score': 0.7948717948717949; 'support': 38}; '1.0': {'precision': 0.4166666666666667; 'recall': 0.35714285714285715; 'f1-score': 0.3846153846153846; 'support': 14}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5958333333333333; 'recall': 0.5864661654135338; 'f1-score': 0.5897435897435898; 'support': 52}; 'weighted avg': {'precision': 0.678525641025641; 'recall': 0.6923076923076923; 'f1-score': 0.6844181459566075; 'support': 52}}
l: 5,1,DNF,2,469,52,3,[156; 157],14,0.093663,0.673077,4,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000],{'0.0': {'precision': 0.756544502617801; 'recall': 0.8626865671641791; 'f1-score': 0.806136680613668; 'support': 335}; '1.0': {'precision': 0.47126436781609193; 'recall': 0.30597014925373134; 'f1-score': 0.3710407239819004; 'support': 134}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6139044352169465; 'recall': 0.5843283582089552; 'f1-score': 0.5885887022977843; 'support': 469}; 'weighted avg': {'precision': 0.6750358926744556; 'recall': 0.7036247334754797; 'f1-score': 0.6818235501474487; 'support': 469}},{'0.0': {'precision': 0.723404255319149; 'recall': 0.8947368421052632; 'f1-score': 0.8; 'support': 38}; '1.0': {'precision': 0.2; 'recall': 0.07142857142857142; 'f1-score': 0.10526315789473682; 'support': 14}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4617021276595745; 'recall': 0.4830827067669173; 'f1-score': 0.45263157894736844; 'support': 52}; 'weighted avg': {'precision': 0.5824877250409165; 'recall': 0.6730769230769231; 'f1-score': 0.6129554655870446; 'support': 52}}
l: 5,1,DNF,3,469,52,3,[156; 157],14,0.082721,0.692308,5,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7464114832535885; 'recall': 0.9285714285714286; 'f1-score': 0.8275862068965517; 'support': 336}; '1.0': {'precision': 0.5294117647058824; 'recall': 0.20300751879699247; 'f1-score': 0.2934782608695652; 'support': 133}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6379116239797354; 'recall': 0.5657894736842105; 'f1-score': 0.5605322338830585; 'support': 469}; 'weighted avg': {'precision': 0.6848742496355823; 'recall': 0.7228144989339019; 'f1-score': 0.6761227595157646; 'support': 469}},{'0.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; '1.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
l: 5,1,DNF,4,469,52,3,[156; 157],14,0.068096,0.692308,5,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.776566757493188; 'recall': 0.8482142857142857; 'f1-score': 0.810810810810811; 'support': 336}; '1.0': {'precision': 0.5; 'recall': 0.38345864661654133; 'f1-score': 0.4340425531914894; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.638283378746594; 'recall': 0.6158364661654135; 'f1-score': 0.6224266820011501; 'support': 469}; 'weighted avg': {'precision': 0.6981373785025825; 'recall': 0.7164179104477612; 'f1-score': 0.7039660810381676; 'support': 469}},{'0.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; '1.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
