l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,57,[8; 9],122,1.138382,0.903846,3,[X2 >= 98.755000 OR X5 >= 0.155250 OR X6 >= 0.089420],{'0.0': {'precision': 0.97265625; 'recall': 0.8615916955017301; 'f1-score': 0.9137614678899082; 'support': 289}; '1.0': {'precision': 0.803921568627451; 'recall': 0.9590643274853801; 'f1-score': 0.8746666666666666; 'support': 171}; 'accuracy': 0.8978260869565218; 'macro avg': {'precision': 0.8882889093137255; 'recall': 0.910328011493555; 'f1-score': 0.8942140672782874; 'support': 460}; 'weighted avg': {'precision': 0.9099309662723786; 'recall': 0.8978260869565218; 'f1-score': 0.8992284004786596; 'support': 460}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.8963133640552995; 'recall': 0.903125; 'f1-score': 0.8993418505613626; 'support': 52}; 'weighted avg': {'precision': 0.9053527118043246; 'recall': 0.9038461538461539; 'f1-score': 0.904255635962953; 'support': 52}}
l: 5,2,CNF,1,460,52,7,[65; 66],122,0.357263,0.961538,8,[X3 >= 696.250000 OR X7 >= 0.051420 OR X22 >= 105.950000 OR X27 >= 0.142350] AND [X6 >= 0.119200 OR X10 >= 0.547850 OR X21 >= 29.295000 OR X23 >= 1214.000000],{'0.0': {'precision': 0.9620689655172414; 'recall': 0.96875; 'f1-score': 0.9653979238754326; 'support': 288}; '1.0': {'precision': 0.9470588235294117; 'recall': 0.936046511627907; 'f1-score': 0.9415204678362572; 'support': 172}; 'accuracy': 0.9565217391304348; 'macro avg': {'precision': 0.9545638945233266; 'recall': 0.9523982558139534; 'f1-score': 0.9534591958558449; 'support': 460}; 'weighted avg': {'precision': 0.9564564776435311; 'recall': 0.9565217391304348; 'f1-score': 0.9564698316173063; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9393939393939394; 'f1-score': 0.96875; 'support': 33}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.9696969696969697; 'f1-score': 0.9593750000000001; 'support': 52}; 'weighted avg': {'precision': 0.9652014652014652; 'recall': 0.9615384615384616; 'f1-score': 0.9618990384615385; 'support': 52}}
l: 5,2,CNF,2,461,51,7,[65; 66],122,0.354346,0.882353,6,[X2 >= 85.250000 OR X8 < 0.171550 OR X27 >= 0.142350] AND [X21 >= 29.295000 OR X22 >= 117.450000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9711191335740073; 'recall': 0.9307958477508651; 'f1-score': 0.9505300353356891; 'support': 289}; '1.0': {'precision': 0.8913043478260869; 'recall': 0.9534883720930233; 'f1-score': 0.9213483146067417; 'support': 172}; 'accuracy': 0.9392624728850325; 'macro avg': {'precision': 0.9312117407000471; 'recall': 0.9421421099219442; 'f1-score': 0.9359391749712154; 'support': 461}; 'weighted avg': {'precision': 0.9413400811908352; 'recall': 0.9392624728850325; 'f1-score': 0.9396422783608975; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
l: 5,2,CNF,3,461,51,7,[65; 66],122,0.279355,0.960784,7,[X2 >= 98.755000 OR X7 >= 0.079005 OR X22 >= 105.950000] AND [X6 >= 0.119200 OR X10 >= 0.547850 OR X15 < 0.018380 OR X27 >= 0.175750],{'0.0': {'precision': 0.9290540540540541; 'recall': 0.9515570934256056; 'f1-score': 0.9401709401709402; 'support': 289}; '1.0': {'precision': 0.9151515151515152; 'recall': 0.877906976744186; 'f1-score': 0.8961424332344213; 'support': 172}; 'accuracy': 0.9240780911062907; 'macro avg': {'precision': 0.9221027846027846; 'recall': 0.9147320350848958; 'f1-score': 0.9181566867026807; 'support': 461}; 'weighted avg': {'precision': 0.9238669896479007; 'recall': 0.9240780911062907; 'f1-score': 0.9237438182770547; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,2,CNF,4,461,51,7,[65; 66],122,0.331849,0.921569,11,[X0 >= 15.045000 OR X3 >= 883.250000 OR X19 < 0.003116 OR X24 >= 0.136150 OR X28 >= 0.357100] AND [X3 >= 696.250000 OR X7 >= 0.051420 OR X10 >= 0.547850 OR X23 >= 884.550000 OR X26 >= 0.366300 OR X27 >= 0.175750],{'0.0': {'precision': 0.9887218045112782; 'recall': 0.9100346020761245; 'f1-score': 0.9477477477477477; 'support': 289}; '1.0': {'precision': 0.8666666666666667; 'recall': 0.9825581395348837; 'f1-score': 0.9209809264305178; 'support': 172}; 'accuracy': 0.9370932754880694; 'macro avg': {'precision': 0.9276942355889725; 'recall': 0.9462963708055041; 'f1-score': 0.9343643370891328; 'support': 461}; 'weighted avg': {'precision': 0.9431827942959351; 'recall': 0.9370932754880694; 'f1-score': 0.937760994458022; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
l: 5,2,CNF,5,461,51,7,[65; 66],122,0.368494,0.980392,8,[X7 >= 0.051420 OR X23 >= 884.550000 OR X27 >= 0.175750] AND [X2 >= 114.800000 OR X10 >= 0.547850 OR X12 >= 5.131000 OR X21 >= 29.295000 OR X25 >= 0.367250],{'0.0': {'precision': 0.9466666666666667; 'recall': 0.9826989619377162; 'f1-score': 0.964346349745331; 'support': 289}; '1.0': {'precision': 0.968944099378882; 'recall': 0.9069767441860465; 'f1-score': 0.936936936936937; 'support': 172}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.9578053830227744; 'recall': 0.9448378530618813; 'f1-score': 0.950641643341134; 'support': 461}; 'weighted avg': {'precision': 0.9549784203033284; 'recall': 0.9544468546637744; 'f1-score': 0.954119844315735; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
l: 5,2,CNF,6,461,51,7,[65; 66],122,0.264328,0.921569,7,[X6 >= 0.119200 OR X19 < 0.003116 OR X21 >= 29.295000 OR X22 >= 117.450000 OR X23 >= 884.550000] AND [X7 >= 0.051420 OR X22 >= 117.450000],{'0.0': {'precision': 0.9652777777777778; 'recall': 0.9619377162629758; 'f1-score': 0.9636048526863085; 'support': 289}; '1.0': {'precision': 0.9364161849710982; 'recall': 0.9418604651162791; 'f1-score': 0.9391304347826087; 'support': 172}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.950846981374438; 'recall': 0.9518990906896274; 'f1-score': 0.9513676437344586; 'support': 461}; 'weighted avg': {'precision': 0.9545094611557629; 'recall': 0.9544468546637744; 'f1-score': 0.954473399585579; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
l: 5,2,CNF,7,461,51,7,[65; 66],122,0.329455,0.941176,8,[X6 >= 0.119200 OR X10 >= 0.547850 OR X13 >= 31.285000 OR X23 >= 884.550000] AND [X12 >= 5.131000 OR X20 >= 16.795000 OR X21 >= 29.295000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9556313993174061; 'recall': 0.9688581314878892; 'f1-score': 0.9621993127147765; 'support': 289}; '1.0': {'precision': 0.9464285714285714; 'recall': 0.9244186046511628; 'f1-score': 0.9352941176470587; 'support': 172}; 'accuracy': 0.9522776572668112; 'macro avg': {'precision': 0.9510299853729888; 'recall': 0.9466383680695261; 'f1-score': 0.9487467151809177; 'support': 461}; 'weighted avg': {'precision': 0.9521978062656066; 'recall': 0.9522776572668112; 'f1-score': 0.9521609319085999; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
l: 5,2,CNF,8,461,51,7,[65; 66],122,0.351072,0.882353,11,[X4 >= 0.089465 OR X5 < 0.102150 OR X8 < 0.171550 OR X13 >= 53.780000 OR X18 >= 0.043635 OR X27 >= 0.142350] AND [X7 >= 0.079005 OR X10 >= 0.547850 OR X12 >= 5.131000 OR X21 >= 29.295000 OR X22 >= 117.450000],{'0.0': {'precision': 0.9689922480620154; 'recall': 0.8650519031141869; 'f1-score': 0.9140767824497259; 'support': 289}; '1.0': {'precision': 0.8078817733990148; 'recall': 0.9534883720930233; 'f1-score': 0.8746666666666667; 'support': 172}; 'accuracy': 0.8980477223427332; 'macro avg': {'precision': 0.8884370107305151; 'recall': 0.9092701376036051; 'f1-score': 0.8943717245581964; 'support': 461}; 'weighted avg': {'precision': 0.9088816154328699; 'recall': 0.8980477223427332; 'f1-score': 0.899372791311578; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.84375; 'f1-score': 0.8999999999999999; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8734472049689441; 'recall': 0.8955592105263157; 'f1-score': 0.8785714285714286; 'support': 51}; 'weighted avg': {'precision': 0.896602119108513; 'recall': 0.8823529411764706; 'f1-score': 0.8840336134453781; 'support': 51}}
l: 5,2,CNF,9,461,51,7,[65; 66],122,0.381928,0.941176,6,[X13 >= 53.780000 OR X21 >= 29.295000 OR X22 >= 117.450000 OR X27 >= 0.175750] AND [X4 >= 0.089465 OR X22 >= 105.950000],{'0.0': {'precision': 0.9649122807017544; 'recall': 0.9515570934256056; 'f1-score': 0.9581881533101045; 'support': 289}; '1.0': {'precision': 0.9204545454545454; 'recall': 0.9418604651162791; 'f1-score': 0.9310344827586208; 'support': 172}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9426834130781498; 'recall': 0.9467087792709423; 'f1-score': 0.9446113180343627; 'support': 461}; 'weighted avg': {'precision': 0.9483250128871775; 'recall': 0.9479392624728851; 'f1-score': 0.9480570658158417; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [65, 66], 'n_partitions': 7}, (mean val acc cv) 0.931599 (+- 0.030719), (mean training time) 0.331586 (+- 0.037220)
l: 5,2,CNF,0,460,52,3,[153; 154],122,0.423630,0.961538,8,[X0 >= 17.880000 OR X7 >= 0.079005 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X28 >= 0.280650] AND [X6 >= 0.119200 OR X20 >= 16.795000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9788732394366197; 'recall': 0.9619377162629758; 'f1-score': 0.9703315881326353; 'support': 289}; '1.0': {'precision': 0.9375; 'recall': 0.9649122807017544; 'f1-score': 0.9510086455331412; 'support': 171}; 'accuracy': 0.9630434782608696; 'macro avg': {'precision': 0.9581866197183099; 'recall': 0.9634249984823651; 'f1-score': 0.9606701168328883; 'support': 460}; 'weighted avg': {'precision': 0.9634931873851806; 'recall': 0.9630434782608696; 'f1-score': 0.9631484942532582; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.959375; 'recall': 0.959375; 'f1-score': 0.9593750000000001; 'support': 52}; 'weighted avg': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 52}}
l: 5,2,CNF,1,460,52,3,[153; 154],122,0.402328,0.980769,8,[X12 >= 5.131000 OR X21 >= 29.295000 OR X22 >= 117.450000 OR X23 >= 1214.000000 OR X27 >= 0.175750] AND [X3 >= 696.250000 OR X23 >= 884.550000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9533333333333334; 'recall': 0.9930555555555556; 'f1-score': 0.9727891156462586; 'support': 288}; '1.0': {'precision': 0.9875; 'recall': 0.9186046511627907; 'f1-score': 0.9518072289156626; 'support': 172}; 'accuracy': 0.9652173913043478; 'macro avg': {'precision': 0.9704166666666667; 'recall': 0.9558301033591732; 'f1-score': 0.9622981722809606; 'support': 460}; 'weighted avg': {'precision': 0.9661086956521738; 'recall': 0.9652173913043478; 'f1-score': 0.9649437145209053; 'support': 460}},{'0.0': {'precision': 0.9705882352941176; 'recall': 1.0; 'f1-score': 0.9850746268656716; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9852941176470589; 'recall': 0.9736842105263157; 'f1-score': 0.9790237999193223; 'support': 52}; 'weighted avg': {'precision': 0.9813348416289593; 'recall': 0.9807692307692307; 'f1-score': 0.9806528687125702; 'support': 52}}
l: 5,2,CNF,2,461,51,3,[153; 154],122,0.299273,0.882353,9,[X10 >= 0.547850 OR X26 >= 0.216400 OR X27 >= 0.142350] AND [X12 >= 5.131000 OR X21 >= 29.295000 OR X22 >= 117.450000 OR X23 >= 884.550000 OR X27 >= 0.175750 OR X28 >= 0.357100],{'0.0': {'precision': 0.9786476868327402; 'recall': 0.9515570934256056; 'f1-score': 0.9649122807017544; 'support': 289}; '1.0': {'precision': 0.9222222222222223; 'recall': 0.9651162790697675; 'f1-score': 0.9431818181818181; 'support': 172}; 'accuracy': 0.9566160520607375; 'macro avg': {'precision': 0.9504349545274813; 'recall': 0.9583366862476865; 'f1-score': 0.9540470494417863; 'support': 461}; 'weighted avg': {'precision': 0.957595235828382; 'recall': 0.9566160520607375; 'f1-score': 0.9568046027116698; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
l: 5,2,CNF,3,461,51,3,[153; 154],122,0.679972,0.941176,8,[X13 >= 31.285000 OR X22 >= 117.450000 OR X27 >= 0.175750] AND [X6 >= 0.119200 OR X12 >= 5.131000 OR X12 < 2.762000 OR X21 >= 29.295000 OR X27 >= 0.142350],{'0.0': {'precision': 0.952054794520548; 'recall': 0.9619377162629758; 'f1-score': 0.9569707401032702; 'support': 289}; '1.0': {'precision': 0.9349112426035503; 'recall': 0.9186046511627907; 'f1-score': 0.9266862170087976; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9434830185620491; 'recall': 0.9402711837128832; 'f1-score': 0.9418284785560339; 'support': 461}; 'weighted avg': {'precision': 0.9456585018313427; 'recall': 0.9457700650759219; 'f1-score': 0.9456715254129247; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,2,CNF,4,461,51,3,[153; 154],122,0.342569,0.882353,10,[X2 >= 114.800000 OR X7 >= 0.079005 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X27 >= 0.175750 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X12 >= 5.131000 OR X22 >= 117.450000 OR X23 >= 696.050000],{'0.0': {'precision': 0.9758620689655172; 'recall': 0.9792387543252595; 'f1-score': 0.9775474956822108; 'support': 289}; '1.0': {'precision': 0.9649122807017544; 'recall': 0.9593023255813954; 'f1-score': 0.9620991253644315; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9703871748336358; 'recall': 0.9692705399533275; 'f1-score': 0.9698233105233212; 'support': 461}; 'weighted avg': {'precision': 0.9717766815872804; 'recall': 0.9718004338394793; 'f1-score': 0.9717836785571392; 'support': 461}},{'0.0': {'precision': 0.9333333333333333; 'recall': 0.875; 'f1-score': 0.9032258064516129; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8714285714285714; 'recall': 0.8848684210526316; 'f1-score': 0.8766129032258065; 'support': 51}; 'weighted avg': {'precision': 0.8872082166199813; 'recall': 0.8823529411764706; 'f1-score': 0.8833965844402277; 'support': 51}}
l: 5,2,CNF,5,461,51,3,[153; 154],122,0.369104,0.941176,8,[X2 >= 98.755000 OR X6 >= 0.119200 OR X13 >= 53.780000 OR X25 >= 0.179250 OR X27 >= 0.142350] AND [X3 >= 696.250000 OR X21 >= 29.295000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9607142857142857; 'recall': 0.9307958477508651; 'f1-score': 0.9455184534270651; 'support': 289}; '1.0': {'precision': 0.8895027624309392; 'recall': 0.936046511627907; 'f1-score': 0.9121813031161473; 'support': 172}; 'accuracy': 0.9327548806941431; 'macro avg': {'precision': 0.9251085240726125; 'recall': 0.9334211796893861; 'f1-score': 0.9288498782716061; 'support': 461}; 'weighted avg': {'precision': 0.9341451273526032; 'recall': 0.9327548806941431; 'f1-score': 0.933080297562688; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
l: 5,2,CNF,6,461,51,3,[153; 154],122,0.405313,0.960784,9,[X1 >= 18.635000 OR X18 >= 0.043635 OR X21 >= 29.295000 OR X23 >= 1214.000000 OR X27 >= 0.175750] AND [X2 >= 98.755000 OR X7 >= 0.051420 OR X20 >= 16.795000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9725085910652921; 'recall': 0.9792387543252595; 'f1-score': 0.9758620689655173; 'support': 289}; '1.0': {'precision': 0.9647058823529412; 'recall': 0.9534883720930233; 'f1-score': 0.9590643274853802; 'support': 172}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.9686072367091166; 'recall': 0.9663635632091414; 'f1-score': 0.9674631982254487; 'support': 461}; 'weighted avg': {'precision': 0.9695973852116601; 'recall': 0.9696312364425163; 'f1-score': 0.9695947988254228; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,2,CNF,7,461,51,3,[153; 154],122,0.425026,0.921569,8,[X22 >= 105.950000 OR X27 >= 0.175750] AND [X6 >= 0.119200 OR X7 >= 0.051420 OR X10 >= 0.547850 OR X20 >= 18.225000 OR X21 >= 29.295000 OR X29 >= 0.092790],{'0.0': {'precision': 0.9721254355400697; 'recall': 0.9653979238754326; 'f1-score': 0.9687499999999999; 'support': 289}; '1.0': {'precision': 0.9425287356321839; 'recall': 0.9534883720930233; 'f1-score': 0.9479768786127168; 'support': 172}; 'accuracy': 0.9609544468546638; 'macro avg': {'precision': 0.9573270855861268; 'recall': 0.9594431479842279; 'f1-score': 0.9583634393063584; 'support': 461}; 'weighted avg': {'precision': 0.9610828490234616; 'recall': 0.9609544468546638; 'f1-score': 0.9609995078555038; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
l: 5,2,CNF,8,461,51,3,[153; 154],122,0.471698,0.941176,6,[X13 >= 53.780000 OR X20 >= 18.225000 OR X24 >= 0.136150] AND [X22 >= 105.950000 OR X23 >= 884.550000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9536423841059603; 'recall': 0.9965397923875432; 'f1-score': 0.9746192893401014; 'support': 289}; '1.0': {'precision': 0.9937106918238994; 'recall': 0.9186046511627907; 'f1-score': 0.9546827794561933; 'support': 172}; 'accuracy': 0.9674620390455532; 'macro avg': {'precision': 0.9736765379649298; 'recall': 0.957572221775167; 'f1-score': 0.9646510343981474; 'support': 461}; 'weighted avg': {'precision': 0.9685919479399853; 'recall': 0.9674620390455532; 'f1-score': 0.9671809385808124; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,2,CNF,9,461,51,3,[153; 154],122,0.432907,0.882353,7,[X6 >= 0.119200 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X28 >= 0.280650] AND [X2 >= 98.755000 OR X23 >= 696.050000 OR X27 >= 0.175750],{'0.0': {'precision': 0.982078853046595; 'recall': 0.9480968858131488; 'f1-score': 0.9647887323943662; 'support': 289}; '1.0': {'precision': 0.9175824175824175; 'recall': 0.9709302325581395; 'f1-score': 0.943502824858757; 'support': 172}; 'accuracy': 0.9566160520607375; 'macro avg': {'precision': 0.9498306353145063; 'recall': 0.9595135591856441; 'f1-score': 0.9541457786265617; 'support': 461}; 'weighted avg': {'precision': 0.9580151070599605; 'recall': 0.9566160520607375; 'f1-score': 0.9568469187368288; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.8125; 'f1-score': 0.896551724137931; 'support': 32}; '1.0': {'precision': 0.76; 'recall': 1.0; 'f1-score': 0.8636363636363636; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.88; 'recall': 0.90625; 'f1-score': 0.8800940438871474; 'support': 51}; 'weighted avg': {'precision': 0.9105882352941176; 'recall': 0.8823529411764706; 'f1-score': 0.8842891388530333; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [153, 154], 'n_partitions': 3}, (mean val acc cv) 0.929525 (+- 0.034313), (mean training time) 0.425182 (+- 0.096894)
l: 5,2,DNF,0,460,52,57,[8; 9],122,1.641825,0.903846,5,[X22 >= 105.950000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X1 >= 18.635000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9601449275362319; 'recall': 0.916955017301038; 'f1-score': 0.9380530973451326; 'support': 289}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.935672514619883; 'f1-score': 0.9014084507042254; 'support': 171}; 'accuracy': 0.9239130434782609; 'macro avg': {'precision': 0.9148550724637681; 'recall': 0.9263137659604606; 'f1-score': 0.919730774024679; 'support': 460}; 'weighted avg': {'precision': 0.9264729048519218; 'recall': 0.9239130434782609; 'f1-score': 0.9244308482677519; 'support': 460}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9019138755980861; 'recall': 0.89375; 'f1-score': 0.8974358974358974; 'support': 52}; 'weighted avg': {'precision': 0.9035701140964298; 'recall': 0.9038461538461539; 'f1-score': 0.9033530571992111; 'support': 52}}
