lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],158,1000.238348,0.660377,10,[X0 >= 66.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 167.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.92; 'recall': 0.17293233082706766; 'f1-score': 0.2911392405063291; 'support': 133}; '1.0': {'precision': 0.7516930022573364; 'recall': 0.9940298507462687; 'f1-score': 0.8560411311053985; 'support': 335}; 'accuracy': 0.7606837606837606; 'macro avg': {'precision': 0.8358465011286682; 'recall': 0.5834810907866682; 'f1-score': 0.5735901858058639; 'support': 468}; 'weighted avg': {'precision': 0.7995238370859139; 'recall': 0.7606837606837606; 'f1-score': 0.695502773306945; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8421052631578947; 'f1-score': 0.7804878048780488; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5303030303030303; 'recall': 0.5210526315789473; 'f1-score': 0.5152439024390244; 'support': 53}; 'weighted avg': {'precision': 0.6157804459691253; 'recall': 0.660377358490566; 'f1-score': 0.6303497468936953; 'support': 53}}
5,2,CNF,1,469,52,1,[469; 469],158,1000.290648,0.769231,19,[X0 >= 45.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 43.000000 OR X6 >= 42.000000 OR X7 < 5.600000] AND [X0 >= 66.000000 OR X0 < 40.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X8 >= 3.900000 OR X9 < 0.900000],{'0.0': {'precision': 0.7818181818181819; 'recall': 0.3208955223880597; 'f1-score': 0.455026455026455; 'support': 134}; '1.0': {'precision': 0.7801932367149759; 'recall': 0.9641791044776119; 'f1-score': 0.8624833110814419; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7810057092665789; 'recall': 0.6425373134328358; 'f1-score': 0.6587548830539485; 'support': 469}; 'weighted avg': {'precision': 0.7806575067444632; 'recall': 0.7803837953091685; 'f1-score': 0.7460670664943029; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.21428571428571427; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.7708333333333334; 'recall': 0.9736842105263158; 'f1-score': 0.8604651162790697; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7604166666666667; 'recall': 0.5939849624060151; 'f1-score': 0.5968992248062015; 'support': 52}; 'weighted avg': {'precision': 0.765224358974359; 'recall': 0.7692307692307693; 'f1-score': 0.7185450208706021; 'support': 52}}
5,2,CNF,2,469,52,1,[469; 469],158,1000.297190,0.750000,19,[X0 >= 45.000000 OR (NOT X1) OR X2 >= 0.900000 OR X2 < 0.700000 OR X3 < 0.200000 OR X5 < 21.000000 OR X6 >= 54.000000 OR X7 < 5.100000] AND [X0 >= 66.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X8 < 2.500000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.8780487804878049; 'recall': 0.26865671641791045; 'f1-score': 0.4114285714285714; 'support': 134}; '1.0': {'precision': 0.7710280373831776; 'recall': 0.9850746268656716; 'f1-score': 0.8650065530799477; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.8245384089354912; 'recall': 0.6268656716417911; 'f1-score': 0.6382175622542595; 'support': 469}; 'weighted avg': {'precision': 0.8016053925559282; 'recall': 0.7803837953091685; 'f1-score': 0.7354128440366974; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.14285714285714285; 'f1-score': 0.23529411764705882; 'support': 14}; '1.0': {'precision': 0.7551020408163265; 'recall': 0.9736842105263158; 'f1-score': 0.8505747126436782; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7108843537414966; 'recall': 0.5582706766917294; 'f1-score': 0.5429344151453686; 'support': 52}; 'weighted avg': {'precision': 0.7312925170068026; 'recall': 0.75; 'f1-score': 0.6849222447599731; 'support': 52}}
5,2,CNF,3,469,52,1,[469; 469],158,1000.272465,0.730769,13,[X0 < 49.000000 OR X2 >= 0.900000 OR X3 < 0.200000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X7 < 5.600000 OR X9 >= 1.308000] AND [X0 >= 45.000000 OR (NOT X1) OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 42.000000],{'0.0': {'precision': 0.7924528301886793; 'recall': 0.3157894736842105; 'f1-score': 0.4516129032258065; 'support': 133}; '1.0': {'precision': 0.78125; 'recall': 0.9672619047619048; 'f1-score': 0.8643617021276597; 'support': 336}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.7868514150943396; 'recall': 0.6415256892230576; 'f1-score': 0.6579873026767331; 'support': 469}; 'weighted avg': {'precision': 0.7844269219938046; 'recall': 0.7825159914712153; 'f1-score': 0.7473135352748954; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
5,2,CNF,4,469,52,1,[469; 469],158,1000.282282,0.711538,16,[X2 >= 0.900000 OR X3 < 0.200000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X7 >= 7.300000 OR X8 < 3.300000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.7666666666666667; 'recall': 0.3458646616541353; 'f1-score': 0.47668393782383417; 'support': 133}; '1.0': {'precision': 0.7872860635696821; 'recall': 0.9583333333333334; 'f1-score': 0.8644295302013424; 'support': 336}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7769763651181745; 'recall': 0.6520989974937343; 'f1-score': 0.6705567340125883; 'support': 469}; 'weighted avg': {'precision': 0.7814387719106181; 'recall': 0.7846481876332623; 'f1-score': 0.754471824900258; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
5,2,CNF,5,469,52,1,[469; 469],158,1000.183703,0.692308,19,[X0 >= 66.000000 OR X0 < 49.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X4 < 167.600000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X7 >= 7.900000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 0.300000 OR X4 >= 208.000000 OR X6 >= 71.600000 OR X7 >= 7.900000 OR X7 < 5.100000],{'0.0': {'precision': 0.7627118644067796; 'recall': 0.3383458646616541; 'f1-score': 0.46874999999999994; 'support': 133}; '1.0': {'precision': 0.7853658536585366; 'recall': 0.9583333333333334; 'f1-score': 0.8632707774798928; 'support': 336}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.7740388590326581; 'recall': 0.6483395989974937; 'f1-score': 0.6660103887399463; 'support': 469}; 'weighted avg': {'precision': 0.7789415880498294; 'recall': 0.7825159914712153; 'f1-score': 0.7513917510303709; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
5,2,CNF,6,469,52,1,[469; 469],158,1000.176136,0.673077,14,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 1.000000 OR X2 < 0.700000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 < 5.100000] AND [X0 < 23.000000 OR X5 < 25.000000 OR X6 >= 71.600000 OR X8 < 3.100000 OR X9 >= 1.308000 OR X9 < 1.200000],{'0.0': {'precision': 0.8260869565217391; 'recall': 0.2857142857142857; 'f1-score': 0.4245810055865922; 'support': 133}; '1.0': {'precision': 0.7754137115839244; 'recall': 0.9761904761904762; 'f1-score': 0.8642951251646904; 'support': 336}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.8007503340528317; 'recall': 0.6309523809523809; 'f1-score': 0.6444380653756413; 'support': 469}; 'weighted avg': {'precision': 0.7897837362677823; 'recall': 0.7803837953091685; 'f1-score': 0.7396000763291103; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
5,2,CNF,7,469,52,1,[469; 469],158,1000.190689,0.692308,15,[(NOT X1) OR X2 >= 0.900000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X6 >= 71.600000 OR X7 < 5.100000 OR X9 < 1.000000] AND [X0 >= 45.000000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 6.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.8163265306122449; 'recall': 0.3007518796992481; 'f1-score': 0.43956043956043955; 'support': 133}; '1.0': {'precision': 0.7785714285714286; 'recall': 0.9732142857142857; 'f1-score': 0.8650793650793651; 'support': 336}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.7974489795918367; 'recall': 0.6369830827067668; 'f1-score': 0.6523199023199023; 'support': 469}; 'weighted avg': {'precision': 0.7892780992994213; 'recall': 0.7825159914712153; 'f1-score': 0.7444098190366847; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
5,2,CNF,8,469,52,1,[469; 469],158,1000.365942,0.711538,19,[X0 >= 66.000000 OR X0 < 35.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X9 >= 1.308000 OR X9 < 0.800000] AND [X0 >= 45.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.600000],{'0.0': {'precision': 0.7384615384615385; 'recall': 0.3609022556390977; 'f1-score': 0.48484848484848486; 'support': 133}; '1.0': {'precision': 0.7896039603960396; 'recall': 0.9494047619047619; 'f1-score': 0.8621621621621622; 'support': 336}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.7640327494287891; 'recall': 0.6551535087719298; 'f1-score': 0.6735053235053235; 'support': 469}; 'weighted avg': {'precision': 0.7751008855190915; 'recall': 0.7825159914712153; 'f1-score': 0.7551627611329105; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
5,2,CNF,9,469,52,1,[469; 469],158,1000.302753,0.711538,17,[X0 >= 66.000000 OR X0 < 35.000000 OR (NOT X1) OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 < 18.000000 OR X6 >= 34.000000 OR X7 >= 7.100000 OR X7 < 5.100000 OR X8 >= 4.100000] AND [X0 >= 45.000000 OR (NOT X1) OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 42.000000 OR X7 < 6.000000],{'0.0': {'precision': 0.8297872340425532; 'recall': 0.2932330827067669; 'f1-score': 0.43333333333333335; 'support': 133}; '1.0': {'precision': 0.7772511848341233; 'recall': 0.9761904761904762; 'f1-score': 0.8654353562005276; 'support': 336}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.8035192094383382; 'recall': 0.6347117794486216; 'f1-score': 0.6493843447669305; 'support': 469}; 'weighted avg': {'precision': 0.792149467445469; 'recall': 0.7825159914712153; 'f1-score': 0.7428989616560993; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
5,2,DNF,0,468,53,1,[468; 468],158,1000.355084,0.660377,6,[X4 >= 150.000000 AND X5 >= 18.000000 AND X8 < 4.100000] OR [X0 < 55.000000 AND X0 >= 23.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.5362318840579711; 'recall': 0.2781954887218045; 'f1-score': 0.3663366336633664; 'support': 133}; '1.0': {'precision': 0.7593984962406015; 'recall': 0.9044776119402985; 'f1-score': 0.8256130790190737; 'support': 335}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6478151901492863; 'recall': 0.5913365503310515; 'f1-score': 0.59597485634122; 'support': 468}; 'weighted avg': {'precision': 0.6959772154280163; 'recall': 0.7264957264957265; 'f1-score': 0.695092208864567; 'support': 468}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.868421052631579; 'f1-score': 0.7857142857142858; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5015527950310559; 'recall': 0.5008771929824561; 'f1-score': 0.48376623376623384; 'support': 53}; 'weighted avg': {'precision': 0.5952185632251259; 'recall': 0.660377358490566; 'f1-score': 0.6148002940455771; 'support': 53}}
5,2,DNF,1,469,52,1,[469; 469],158,1000.811181,0.576923,9,[X0 >= 23.000000 AND X1 AND X6 >= 19.000000 AND X8 < 4.100000 AND X9 < 1.308000] OR [X2 >= 0.800000 AND X4 >= 150.000000 AND X5 >= 18.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.5294117647058824; 'recall': 0.40298507462686567; 'f1-score': 0.45762711864406785; 'support': 134}; '1.0': {'precision': 0.782016348773842; 'recall': 0.8567164179104477; 'f1-score': 0.8176638176638176; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6557140567398622; 'recall': 0.6298507462686567; 'f1-score': 0.6376454681539427; 'support': 469}; 'weighted avg': {'precision': 0.7098436104687106; 'recall': 0.7270788912579957; 'f1-score': 0.7147961893724605; 'support': 469}},{'0.0': {'precision': 0.2777777777777778; 'recall': 0.35714285714285715; 'f1-score': 0.31250000000000006; 'support': 14}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6578947368421053; 'f1-score': 0.6944444444444445; 'support': 38}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5065359477124183; 'recall': 0.5075187969924813; 'f1-score': 0.5034722222222223; 'support': 52}; 'weighted avg': {'precision': 0.6121166415284063; 'recall': 0.5769230769230769; 'f1-score': 0.591613247863248; 'support': 52}}
5,2,DNF,2,469,52,1,[469; 469],158,1000.342375,0.750000,7,[X0 >= 40.000000 AND X2 >= 0.800000 AND X3 >= 0.200000 AND X6 >= 19.000000] OR [X4 >= 167.600000 AND X5 >= 18.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.5304347826086957; 'recall': 0.4552238805970149; 'f1-score': 0.48995983935742976; 'support': 134}; '1.0': {'precision': 0.7937853107344632; 'recall': 0.8388059701492537; 'f1-score': 0.8156748911465893; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6621100466715795; 'recall': 0.6470149253731343; 'f1-score': 0.6528173652520095; 'support': 469}; 'weighted avg': {'precision': 0.7185423026985296; 'recall': 0.7292110874200426; 'f1-score': 0.722613447778258; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.42857142857142855; 'f1-score': 0.4799999999999999; 'support': 14}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.868421052631579; 'f1-score': 0.8354430379746836; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6751662971175166; 'recall': 0.6484962406015038; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7350332594235033; 'recall': 0.75; 'f1-score': 0.7397468354430379; 'support': 52}}
5,2,DNF,3,469,52,1,[469; 469],158,1000.303848,0.673077,6,[X0 < 60.000000 AND X4 >= 167.600000 AND X8 < 4.100000] OR [X0 >= 40.000000 AND X5 >= 18.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.5454545454545454; 'recall': 0.40601503759398494; 'f1-score': 0.46551724137931033; 'support': 133}; '1.0': {'precision': 0.7864864864864864; 'recall': 0.8660714285714286; 'f1-score': 0.8243626062322946; 'support': 336}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6659705159705159; 'recall': 0.6360432330827068; 'f1-score': 0.6449399238058025; 'support': 469}; 'weighted avg': {'precision': 0.7181341449998166; 'recall': 0.7356076759061834; 'f1-score': 0.7226004878411498; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
5,2,DNF,4,469,52,1,[469; 469],158,1000.230674,0.634615,6,[X5 >= 25.000000 AND X6 >= 19.000000 AND X9 < 1.200000] OR [X1 AND X4 >= 195.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.5205479452054794; 'recall': 0.5714285714285714; 'f1-score': 0.5448028673835125; 'support': 133}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7916666666666666; 'f1-score': 0.8072837632776934; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6720386784850927; 'recall': 0.6815476190476191; 'f1-score': 0.6760433153306029; 'support': 469}; 'weighted avg': {'precision': 0.7376092943822385; 'recall': 0.7292110874200426; 'f1-score': 0.7328488823524779; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
5,2,DNF,5,469,52,1,[469; 469],158,1000.224116,0.615385,7,[X0 < 60.000000 AND X0 >= 31.000000 AND X4 >= 167.600000 AND X9 >= 0.546000] OR [X2 >= 0.800000 AND X4 >= 150.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.5304347826086957; 'recall': 0.45864661654135336; 'f1-score': 0.49193548387096775; 'support': 133}; '1.0': {'precision': 0.7966101694915254; 'recall': 0.8392857142857143; 'f1-score': 0.8173913043478261; 'support': 336}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6635224760501106; 'recall': 0.6489661654135338; 'f1-score': 0.6546633941093969; 'support': 469}; 'weighted avg': {'precision': 0.7211275970919171; 'recall': 0.7313432835820896; 'f1-score': 0.7250978627200604; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
5,2,DNF,6,469,52,1,[469; 469],158,1000.230929,0.730769,6,[X5 >= 21.000000 AND X8 < 4.100000] OR [X0 >= 31.000000 AND X4 >= 167.600000 AND X8 < 3.600000 AND X9 < 1.060000],{'0.0': {'precision': 0.5196078431372549; 'recall': 0.39849624060150374; 'f1-score': 0.4510638297872341; 'support': 133}; '1.0': {'precision': 0.782016348773842; 'recall': 0.8541666666666666; 'f1-score': 0.8165007112375533; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6508120959555485; 'recall': 0.6263314536340852; 'f1-score': 0.6337822705123937; 'support': 469}; 'weighted avg': {'precision': 0.7076019964291382; 'recall': 0.7249466950959488; 'f1-score': 0.7128693567964179; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
5,2,DNF,7,469,52,1,[469; 469],158,1000.367753,0.653846,6,[X3 >= 0.200000 AND X5 >= 21.000000 AND X8 < 4.100000] OR [X0 >= 31.000000 AND X4 >= 167.600000 AND X9 < 1.200000],{'0.0': {'precision': 0.514018691588785; 'recall': 0.41353383458646614; 'f1-score': 0.4583333333333333; 'support': 133}; '1.0': {'precision': 0.7845303867403315; 'recall': 0.8452380952380952; 'f1-score': 0.813753581661891; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6492745391645582; 'recall': 0.6293859649122807; 'f1-score': 0.6360434574976122; 'support': 469}; 'weighted avg': {'precision': 0.7078181149809377; 'recall': 0.7228144989339019; 'f1-score': 0.712962764971703; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
5,2,DNF,8,469,52,1,[469; 469],158,1000.203643,0.596154,9,[X0 >= 31.000000 AND X2 >= 0.800000 AND X4 >= 167.600000 AND X8 < 3.900000 AND X9 < 1.060000] OR [X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.000000 AND X9 >= 0.546000],{'0.0': {'precision': 0.5294117647058824; 'recall': 0.47368421052631576; 'f1-score': 0.5; 'support': 133}; '1.0': {'precision': 0.8; 'recall': 0.8333333333333334; 'f1-score': 0.816326530612245; 'support': 336}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6647058823529413; 'recall': 0.6535087719298246; 'f1-score': 0.6581632653061225; 'support': 469}; 'weighted avg': {'precision': 0.7232660228270413; 'recall': 0.7313432835820896; 'f1-score': 0.7266219920804143; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
5,2,DNF,9,469,52,1,[469; 469],158,1000.352419,0.730769,6,[X0 < 55.000000 AND X3 >= 0.200000 AND X5 >= 25.000000] OR [X0 >= 23.000000 AND X6 >= 19.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.5164835164835165; 'recall': 0.3533834586466165; 'f1-score': 0.4196428571428571; 'support': 133}; '1.0': {'precision': 0.7724867724867724; 'recall': 0.8690476190476191; 'f1-score': 0.8179271708683472; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6444851444851445; 'recall': 0.6112155388471178; 'f1-score': 0.6187850140056022; 'support': 469}; 'weighted avg': {'precision': 0.6998888342171924; 'recall': 0.7228144989339019; 'f1-score': 0.7049808729461933; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.8918918918918919; 'f1-score': 0.825; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.661498708010336; 'recall': 0.6126126126126126; 'f1-score': 0.6208333333333333; 'support': 52}; 'weighted avg': {'precision': 0.7063208109719739; 'recall': 0.7307692307692307; 'f1-score': 0.7072115384615384; 'support': 52}}
