l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],158,1000.115827,0.735849,9,[X0 >= 45.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 6.000000],{'0.0': {'precision': 0.9166666666666666; 'recall': 0.16417910447761194; 'f1-score': 0.2784810126582279; 'support': 134}; '1.0': {'precision': 0.7477477477477478; 'recall': 0.9940119760479041; 'f1-score': 0.8534704370179949; 'support': 334}; 'accuracy': 0.7564102564102564; 'macro avg': {'precision': 0.8322072072072072; 'recall': 0.579095540262758; 'f1-score': 0.5659757248381114; 'support': 468}; 'weighted avg': {'precision': 0.7961134211134211; 'recall': 0.7564102564102564; 'f1-score': 0.6888367129491726; 'support': 468}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.8653846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.48472222222222217; 'support': 53}; 'weighted avg': {'precision': 0.8069666182873729; 'recall': 0.7358490566037735; 'f1-score': 0.6408280922431865; 'support': 53}}
l: 5,2,CNF,1,469,52,1,[469; 469],158,1000.173421,0.750000,18,[X0 >= 66.000000 OR X0 < 23.000000 OR X2 >= 2.000000 OR X2 < 0.800000 OR X5 >= 74.000000 OR X6 < 23.000000 OR X7 >= 7.100000 OR X8 >= 4.100000 OR X8 < 3.000000 OR X9 < 1.060000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 43.000000 OR X6 < 19.000000 OR X7 < 6.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8297872340425532; 'recall': 0.28888888888888886; 'f1-score': 0.4285714285714285; 'support': 135}; '1.0': {'precision': 0.7725118483412322; 'recall': 0.9760479041916168; 'f1-score': 0.8624338624338623; 'support': 334}; 'accuracy': 0.7782515991471215; 'macro avg': {'precision': 0.8011495411918927; 'recall': 0.6324683965402529; 'f1-score': 0.6455026455026454; 'support': 469}; 'weighted avg': {'precision': 0.7889983666134675; 'recall': 0.7782515991471215; 'f1-score': 0.7375480872282577; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.2857142857142857; 'f1-score': 0.38095238095238093; 'support': 14}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9210526315789473; 'f1-score': 0.8433734939759038; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6746031746031746; 'recall': 0.6033834586466165; 'f1-score': 0.6121629374641424; 'support': 52}; 'weighted avg': {'precision': 0.7222222222222222; 'recall': 0.75; 'f1-score': 0.7188755020080323; 'support': 52}}
l: 5,2,CNF,2,469,52,1,[469; 469],158,1000.196551,0.673077,18,[X0 >= 66.000000 OR X0 < 55.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X8 >= 3.900000] AND [X0 >= 45.000000 OR X2 >= 1.000000 OR X2 < 0.700000 OR X5 < 25.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.7833333333333333; 'recall': 0.35074626865671643; 'f1-score': 0.4845360824742269; 'support': 134}; '1.0': {'precision': 0.7872860635696821; 'recall': 0.9611940298507463; 'f1-score': 0.8655913978494623; 'support': 335}; 'accuracy': 0.7867803837953091; 'macro avg': {'precision': 0.7853096984515078; 'recall': 0.6559701492537313; 'f1-score': 0.6750637401618446; 'support': 469}; 'weighted avg': {'precision': 0.7861567120735824; 'recall': 0.7867803837953091; 'f1-score': 0.756718450599395; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
l: 5,2,CNF,3,469,52,1,[469; 469],158,1000.290820,0.750000,13,[X0 >= 45.000000 OR X2 >= 1.400000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X8 < 3.600000] AND [X0 >= 45.000000 OR (NOT X1) OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 >= 34.000000 OR X7 < 6.000000],{'0.0': {'precision': 0.8444444444444444; 'recall': 0.2835820895522388; 'f1-score': 0.4245810055865921; 'support': 134}; '1.0': {'precision': 0.7735849056603774; 'recall': 0.9791044776119403; 'f1-score': 0.8642951251646905; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.809014675052411; 'recall': 0.6313432835820896; 'f1-score': 0.6444380653756413; 'support': 469}; 'weighted avg': {'precision': 0.7938304881701108; 'recall': 0.7803837953091685; 'f1-score': 0.7386625195709481; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.74; 'recall': 1.0; 'f1-score': 0.8505747126436781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.87; 'recall': 0.5666666666666667; 'f1-score': 0.5429344151453684; 'support': 52}; 'weighted avg': {'precision': 0.815; 'recall': 0.75; 'f1-score': 0.6730899256254226; 'support': 52}}
l: 5,2,CNF,4,469,52,1,[469; 469],158,1000.257151,0.673077,14,[X1 OR X4 >= 208.000000 OR X6 >= 54.000000 OR X6 < 23.000000 OR X8 < 2.700000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.75; 'recall': 0.3805970149253731; 'f1-score': 0.5049504950495048; 'support': 134}; '1.0': {'precision': 0.7930174563591023; 'recall': 0.9492537313432836; 'f1-score': 0.8641304347826089; 'support': 335}; 'accuracy': 0.7867803837953091; 'macro avg': {'precision': 0.7715087281795512; 'recall': 0.6649253731343283; 'f1-score': 0.6845404649160569; 'support': 469}; 'weighted avg': {'precision': 0.7807267545422159; 'recall': 0.7867803837953091; 'f1-score': 0.7615075948588649; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 5,2,CNF,5,469,52,1,[469; 469],158,1000.196583,0.692308,12,[X0 >= 45.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 195.000000 OR X7 < 6.000000 OR X9 >= 1.308000] AND [X3 >= 0.600000 OR X5 >= 43.000000 OR X5 < 25.000000 OR X6 < 19.000000 OR X8 < 3.900000],{'0.0': {'precision': 0.8297872340425532; 'recall': 0.291044776119403; 'f1-score': 0.430939226519337; 'support': 134}; '1.0': {'precision': 0.7748815165876777; 'recall': 0.9761194029850746; 'f1-score': 0.8639365918097754; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.8023343753151154; 'recall': 0.6335820895522388; 'f1-score': 0.6474379091645562; 'support': 469}; 'weighted avg': {'precision': 0.7905688644319278; 'recall': 0.7803837953091685; 'f1-score': 0.7402230588696501; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,2,CNF,6,469,52,1,[469; 469],158,1000.194585,0.692308,17,[X0 >= 66.000000 OR X2 >= 1.400000 OR X4 < 167.600000 OR X5 < 25.000000 OR X6 >= 54.000000 OR X9 >= 1.308000 OR X9 < 1.060000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 34.000000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.800000],{'0.0': {'precision': 0.8125; 'recall': 0.291044776119403; 'f1-score': 0.42857142857142855; 'support': 134}; '1.0': {'precision': 0.7743467933491687; 'recall': 0.9731343283582089; 'f1-score': 0.8624338624338623; 'support': 335}; 'accuracy': 0.7782515991471215; 'macro avg': {'precision': 0.7934233966745843; 'recall': 0.6320895522388059; 'f1-score': 0.6455026455026455; 'support': 469}; 'weighted avg': {'precision': 0.7852477095351205; 'recall': 0.7782515991471215; 'f1-score': 0.7384731670445956; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,2,CNF,7,469,52,1,[469; 469],158,1000.207444,0.711538,17,[X0 >= 66.000000 OR X0 < 40.000000 OR X3 >= 1.000000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X6 < 19.000000 OR X8 >= 3.900000 OR X9 < 1.060000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 >= 105.000000 OR X6 < 19.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.9333333333333333; 'recall': 0.31343283582089554; 'f1-score': 0.4692737430167598; 'support': 134}; '1.0': {'precision': 0.7830188679245284; 'recall': 0.991044776119403; 'f1-score': 0.8748353096179183; 'support': 335}; 'accuracy': 0.7974413646055437; 'macro avg': {'precision': 0.8581761006289308; 'recall': 0.6522388059701493; 'f1-score': 0.6720545263173391; 'support': 469}; 'weighted avg': {'precision': 0.8259658580413297; 'recall': 0.7974413646055437; 'f1-score': 0.7589605763033015; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
l: 5,2,CNF,8,469,52,1,[469; 469],158,1000.270566,0.653846,17,[X0 >= 66.000000 OR X0 < 35.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 236.800000 OR X6 >= 34.000000 OR X7 >= 7.900000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.7058823529411765; 'recall': 0.44776119402985076; 'f1-score': 0.5479452054794521; 'support': 134}; '1.0': {'precision': 0.8072916666666666; 'recall': 0.9253731343283582; 'f1-score': 0.8623087621696801; 'support': 335}; 'accuracy': 0.7889125799573561; 'macro avg': {'precision': 0.7565870098039216; 'recall': 0.6865671641791045; 'f1-score': 0.7051269838245662; 'support': 469}; 'weighted avg': {'precision': 0.7783175770308123; 'recall': 0.7889125799573561; 'f1-score': 0.7724906031153292; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
l: 5,2,CNF,9,469,52,1,[469; 469],158,1000.428530,0.750000,14,[X0 >= 45.000000 OR X3 >= 0.300000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.100000 OR X9 >= 1.000000] AND [X0 >= 40.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X8 < 2.500000],{'0.0': {'precision': 0.8780487804878049; 'recall': 0.26865671641791045; 'f1-score': 0.4114285714285714; 'support': 134}; '1.0': {'precision': 0.7710280373831776; 'recall': 0.9850746268656716; 'f1-score': 0.8650065530799477; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.8245384089354912; 'recall': 0.6268656716417911; 'f1-score': 0.6382175622542595; 'support': 469}; 'weighted avg': {'precision': 0.8016053925559282; 'recall': 0.7803837953091685; 'f1-score': 0.7354128440366974; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.2; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.972972972972973; 'f1-score': 0.8470588235294119; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.5864864864864865; 'f1-score': 0.5814241486068112; 'support': 52}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.6938080495356037; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.702540 (+- 0.034202), (mean training time) 1000.248765 (+- 0.071371)
l: 5,2,DNF,0,468,53,1,[468; 468],158,1000.368074,0.660377,8,[X0 < 60.000000 AND X4 >= 167.600000 AND X5 >= 18.000000 AND X8 < 4.100000] OR [X0 >= 45.000000 AND X2 >= 0.800000 AND X6 >= 19.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.5341614906832298; 'recall': 0.6417910447761194; 'f1-score': 0.5830508474576271; 'support': 134}; '1.0': {'precision': 0.8436482084690554; 'recall': 0.7754491017964071; 'f1-score': 0.8081123244929797; 'support': 334}; 'accuracy': 0.7371794871794872; 'macro avg': {'precision': 0.6889048495761426; 'recall': 0.7086200732862633; 'f1-score': 0.6955815859753034; 'support': 468}; 'weighted avg': {'precision': 0.7550344901286694; 'recall': 0.7371794871794872; 'f1-score': 0.7436716451708916; 'support': 468}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7894736842105263; 'f1-score': 0.7692307692307692; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5673076923076923; 'recall': 0.5614035087719298; 'f1-score': 0.5631868131868132; 'support': 53}; 'weighted avg': {'precision': 0.6465892597968069; 'recall': 0.660377358490566; 'f1-score': 0.6526021148662656; 'support': 53}}
l: 5,2,DNF,1,469,52,1,[469; 469],158,1000.250049,0.730769,6,[X4 >= 167.600000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X0 < 66.000000 AND X5 >= 35.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.5486725663716814; 'recall': 0.45925925925925926; 'f1-score': 0.5; 'support': 135}; '1.0': {'precision': 0.7949438202247191; 'recall': 0.8473053892215568; 'f1-score': 0.8202898550724638; 'support': 334}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6718081932982003; 'recall': 0.653282324240408; 'f1-score': 0.6601449275362319; 'support': 469}; 'weighted avg': {'precision': 0.724055506215849; 'recall': 0.7356076759061834; 'f1-score': 0.7280955471091747; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.42857142857142855; 'f1-score': 0.4615384615384615; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.8421052631578947; 'f1-score': 0.8205128205128205; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.65; 'recall': 0.6353383458646616; 'f1-score': 0.641025641025641; 'support': 52}; 'weighted avg': {'precision': 0.7192307692307693; 'recall': 0.7307692307692307; 'f1-score': 0.7238658777120316; 'support': 52}}
l: 5,2,DNF,2,469,52,1,[469; 469],158,1000.238372,0.769231,6,[X2 >= 0.800000 AND X4 >= 150.000000 AND X7 < 7.900000] OR [X5 >= 18.000000 AND X8 < 4.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.5882352941176471; 'recall': 0.29850746268656714; 'f1-score': 0.396039603960396; 'support': 134}; '1.0': {'precision': 0.7655860349127181; 'recall': 0.9164179104477612; 'f1-score': 0.8342391304347826; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6769106645151826; 'recall': 0.6074626865671642; 'f1-score': 0.6151393671975893; 'support': 469}; 'weighted avg': {'precision': 0.714914394685555; 'recall': 0.7398720682302772; 'f1-score': 0.7090392657278151; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.3333333333333333; 'f1-score': 0.4545454545454545; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9459459459459459; 'f1-score': 0.8536585365853658; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.746031746031746; 'recall': 0.6396396396396397; 'f1-score': 0.6541019955654102; 'support': 52}; 'weighted avg': {'precision': 0.7594627594627595; 'recall': 0.7692307692307693; 'f1-score': 0.7385297629200068; 'support': 52}}
l: 5,2,DNF,3,469,52,1,[469; 469],158,1000.373888,0.596154,7,[X1 AND X2 >= 0.800000 AND X3 >= 0.200000 AND X6 >= 28.000000] OR [X4 >= 167.600000 AND X5 >= 18.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.5447154471544715; 'recall': 0.5; 'f1-score': 0.5214007782101168; 'support': 134}; '1.0': {'precision': 0.8063583815028902; 'recall': 0.8328358208955224; 'f1-score': 0.8193832599118943; 'support': 335}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6755369143286809; 'recall': 0.6664179104477612; 'f1-score': 0.6703920190610055; 'support': 469}; 'weighted avg': {'precision': 0.731603257403342; 'recall': 0.7377398720682303; 'f1-score': 0.7342454079971008; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.26666666666666666; 'f1-score': 0.2758620689655172; 'support': 15}; '1.0': {'precision': 0.7105263157894737; 'recall': 0.7297297297297297; 'f1-score': 0.7200000000000001; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4981203007518797; 'recall': 0.4981981981981982; 'f1-score': 0.49793103448275866; 'support': 52}; 'weighted avg': {'precision': 0.5879843840370156; 'recall': 0.5961538461538461; 'f1-score': 0.5918832891246685; 'support': 52}}
l: 5,2,DNF,4,469,52,1,[469; 469],158,1000.215247,0.673077,6,[X0 >= 31.000000 AND X9 < 1.200000] OR [X2 >= 0.700000 AND X4 >= 150.000000 AND X5 >= 18.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.5873015873015873; 'recall': 0.27611940298507465; 'f1-score': 0.3756345177664975; 'support': 134}; '1.0': {'precision': 0.7610837438423645; 'recall': 0.9223880597014925; 'f1-score': 0.8340080971659919; 'support': 335}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6741926655719759; 'recall': 0.5992537313432835; 'f1-score': 0.6048213074662447; 'support': 469}; 'weighted avg': {'precision': 0.7114316991164281; 'recall': 0.7377398720682303; 'f1-score': 0.7030442173375648; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
l: 5,2,DNF,5,469,52,1,[469; 469],158,1000.372947,0.730769,5,[X5 >= 21.000000 AND X8 < 3.900000] OR [X0 >= 23.000000 AND X4 >= 167.600000 AND X7 >= 6.000000],{'0.0': {'precision': 0.5263157894736842; 'recall': 0.29850746268656714; 'f1-score': 0.3809523809523809; 'support': 134}; '1.0': {'precision': 0.7608142493638677; 'recall': 0.8925373134328358; 'f1-score': 0.8214285714285714; 'support': 335}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6435650194187759; 'recall': 0.5955223880597015; 'f1-score': 0.6011904761904762; 'support': 469}; 'weighted avg': {'precision': 0.6938146893952438; 'recall': 0.7228144989339019; 'f1-score': 0.6955782312925171; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.8918918918918919; 'f1-score': 0.825; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.661498708010336; 'recall': 0.6126126126126126; 'f1-score': 0.6208333333333333; 'support': 52}; 'weighted avg': {'precision': 0.7063208109719739; 'recall': 0.7307692307692307; 'f1-score': 0.7072115384615384; 'support': 52}}
l: 5,2,DNF,6,469,52,1,[469; 469],158,1000.378211,0.653846,5,[X2 >= 0.800000 AND X6 >= 23.000000] OR [X0 >= 23.000000 AND X4 >= 167.600000 AND X9 >= 0.546000],{'0.0': {'precision': 0.5833333333333334; 'recall': 0.31343283582089554; 'f1-score': 0.4077669902912622; 'support': 134}; '1.0': {'precision': 0.7682619647355163; 'recall': 0.9104477611940298; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6757976490344249; 'recall': 0.6119402985074627; 'f1-score': 0.6205501618122977; 'support': 469}; 'weighted avg': {'precision': 0.7154252129063212; 'recall': 0.7398720682302772; 'f1-score': 0.7117429496070272; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 5,2,DNF,7,469,52,1,[469; 469],158,1000.184944,0.807692,7,[X0 >= 23.000000 AND X5 >= 18.000000 AND X8 < 4.100000 AND X8 >= 2.000000] OR [X2 >= 0.800000 AND X4 >= 150.000000 AND X7 < 7.900000],{'0.0': {'precision': 0.5641025641025641; 'recall': 0.3283582089552239; 'f1-score': 0.4150943396226415; 'support': 134}; '1.0': {'precision': 0.7698209718670077; 'recall': 0.8985074626865671; 'f1-score': 0.8292011019283747; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6669617679847859; 'recall': 0.6134328358208955; 'f1-score': 0.6221477207755081; 'support': 469}; 'weighted avg': {'precision': 0.7110442839343095; 'recall': 0.7356076759061834; 'f1-score': 0.7108848841267366; 'support': 469}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.5333333333333333; 'f1-score': 0.6153846153846153; 'support': 15}; '1.0': {'precision': 0.8292682926829268; 'recall': 0.918918918918919; 'f1-score': 0.8717948717948718; 'support': 37}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.7782705099778271; 'recall': 0.7261261261261261; 'f1-score': 0.7435897435897436; 'support': 52}; 'weighted avg': {'precision': 0.7998464949684462; 'recall': 0.8076923076923077; 'f1-score': 0.7978303747534518; 'support': 52}}
l: 5,2,DNF,8,469,52,1,[469; 469],158,1000.332843,0.653846,8,[X5 >= 21.000000 AND X8 < 4.100000] OR [X0 >= 31.000000 AND X2 >= 0.700000 AND X4 >= 150.000000 AND X7 < 7.300000 AND X7 >= 5.100000 AND X8 < 4.100000],{'0.0': {'precision': 0.5353535353535354; 'recall': 0.39552238805970147; 'f1-score': 0.4549356223175965; 'support': 134}; '1.0': {'precision': 0.7810810810810811; 'recall': 0.8626865671641791; 'f1-score': 0.8198581560283689; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6582173082173082; 'recall': 0.6291044776119403; 'f1-score': 0.6373968891729827; 'support': 469}; 'weighted avg': {'precision': 0.7108732108732109; 'recall': 0.7292110874200426; 'f1-score': 0.7155945749681483; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 5,2,DNF,9,469,52,1,[469; 469],158,1000.279915,0.615385,8,[X0 >= 23.000000 AND X5 >= 18.000000 AND X8 < 4.100000 AND X8 >= 2.000000] OR [X0 >= 31.000000 AND X2 >= 0.800000 AND X4 >= 150.000000 AND X7 < 7.900000],{'0.0': {'precision': 0.5420560747663551; 'recall': 0.43283582089552236; 'f1-score': 0.4813278008298755; 'support': 134}; '1.0': {'precision': 0.7900552486187845; 'recall': 0.8537313432835821; 'f1-score': 0.8206599713055954; 'support': 335}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6660556616925698; 'recall': 0.6432835820895523; 'f1-score': 0.6509938860677354; 'support': 469}; 'weighted avg': {'precision': 0.7191983418038047; 'recall': 0.7334754797441365; 'f1-score': 0.723707922598247; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
