lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,1,[284; 284],564,191.773295,0.812500,1,[X26 < 1.000000],{'0.0': {'precision': 0.8714285714285714; 'recall': 0.5980392156862745; 'f1-score': 0.7093023255813954; 'support': 102}; '1.0': {'precision': 0.8084112149532711; 'recall': 0.9505494505494505; 'f1-score': 0.8737373737373737; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8399198931909213; 'recall': 0.7742943331178624; 'f1-score': 0.7915198496593845; 'support': 284}; 'weighted avg': {'precision': 0.8310442091803156; 'recall': 0.823943661971831; 'f1-score': 0.8146797155968463; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
5,2,CNF,2,284,32,1,[284; 284],564,1000.503091,0.781250,4,[X6 >= 0.037590 OR X15 < -0.047620] AND [X26 < 1.000000 OR X30 >= 1.000000],{'0.0': {'precision': 1.0; 'recall': 0.6176470588235294; 'f1-score': 0.7636363636363637; 'support': 102}; '1.0': {'precision': 0.8235294117647058; 'recall': 1.0; 'f1-score': 0.9032258064516129; 'support': 182}; 'accuracy': 0.8626760563380281; 'macro avg': {'precision': 0.9117647058823529; 'recall': 0.8088235294117647; 'f1-score': 0.8334310850439883; 'support': 284}; 'weighted avg': {'precision': 0.8869096934548467; 'recall': 0.8626760563380281; 'f1-score': 0.8530915699475444; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
5,2,CNF,3,284,32,1,[284; 284],564,1002.461010,0.781250,6,[X3 >= 0.070880 OR X5 < 0.000000 OR X16 < -0.094830 OR X26 < 1.000000] AND [X5 >= 0.222800 OR X14 >= 0.251920],{'0.0': {'precision': 0.9436619718309859; 'recall': 0.6633663366336634; 'f1-score': 0.7790697674418605; 'support': 101}; '1.0': {'precision': 0.8403755868544601; 'recall': 0.9781420765027322; 'f1-score': 0.9040404040404041; 'support': 183}; 'accuracy': 0.8661971830985915; 'macro avg': {'precision': 0.892018779342723; 'recall': 0.8207542065681979; 'f1-score': 0.8415550857411322; 'support': 284}; 'weighted avg': {'precision': 0.8771077167228725; 'recall': 0.8661971830985915; 'f1-score': 0.859596621306415; 'support': 284}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.5833333333333334; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7801932367149759; 'recall': 0.7416666666666667; 'f1-score': 0.751937984496124; 'support': 32}; 'weighted avg': {'precision': 0.7807971014492754; 'recall': 0.78125; 'f1-score': 0.7732558139534884; 'support': 32}}
5,2,CNF,4,284,32,1,[284; 284],564,1000.545706,0.781250,3,[X18 >= 0.840130 OR X26 < 1.000000] AND [X4 >= 0.067040],{'0.0': {'precision': 0.971830985915493; 'recall': 0.6831683168316832; 'f1-score': 0.8023255813953488; 'support': 101}; '1.0': {'precision': 0.8497652582159625; 'recall': 0.9890710382513661; 'f1-score': 0.9141414141414141; 'support': 183}; 'accuracy': 0.8802816901408451; 'macro avg': {'precision': 0.9107981220657277; 'recall': 0.8361196775415247; 'f1-score': 0.8582334977683814; 'support': 284}; 'weighted avg': {'precision': 0.893175957151359; 'recall': 0.8802816901408451; 'f1-score': 0.8743759243267922; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5; 'f1-score': 0.631578947368421; 'support': 12}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8085714285714285; 'recall': 0.725; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.7964285714285714; 'recall': 0.78125; 'f1-score': 0.7646198830409356; 'support': 32}}
5,2,CNF,5,284,32,1,[284; 284],564,1000.600965,0.812500,5,[X4 >= 0.067040] AND [X21 < -0.145500 OR X22 < 0.000000 OR X24 >= 0.351350 OR X33 >= 0.012270],{'0.0': {'precision': 0.9558823529411765; 'recall': 0.6435643564356436; 'f1-score': 0.7692307692307693; 'support': 101}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9836065573770492; 'f1-score': 0.9022556390977444; 'support': 183}; 'accuracy': 0.8626760563380281; 'macro avg': {'precision': 0.8946078431372549; 'recall': 0.8135854569063463; 'f1-score': 0.8357432041642568; 'support': 284}; 'weighted avg': {'precision': 0.8769159072079536; 'recall': 0.8626760563380281; 'f1-score': 0.8549474987577286; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.5833333333333334; 'f1-score': 0.7000000000000001; 'support': 12}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.7666666666666666; 'f1-score': 0.7818181818181817; 'support': 32}; 'weighted avg': {'precision': 0.8229166666666666; 'recall': 0.8125; 'f1-score': 0.8022727272727272; 'support': 32}}
5,2,CNF,6,285,31,1,[285; 285],564,1000.385352,0.806452,5,[X26 < 1.000000 OR X30 >= 0.597590] AND [X5 >= 0.222800 OR X20 >= 0.162450 OR X21 < -0.765620],{'0.0': {'precision': 0.958904109589041; 'recall': 0.6862745098039216; 'f1-score': 0.7999999999999999; 'support': 102}; '1.0': {'precision': 0.8490566037735849; 'recall': 0.9836065573770492; 'f1-score': 0.9113924050632911; 'support': 183}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.9039803566813129; 'recall': 0.8349405335904854; 'f1-score': 0.8556962025316455; 'support': 285}; 'weighted avg': {'precision': 0.8883704479601693; 'recall': 0.8771929824561403; 'f1-score': 0.8715256495669553; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
5,2,CNF,7,285,31,1,[285; 285],564,1000.412008,0.806452,5,[X11 >= 0.028250 OR X20 >= 0.162450 OR X33 < -0.085710] AND [X26 < 0.410780 OR X30 >= 0.025860],{'0.0': {'precision': 0.984375; 'recall': 0.6176470588235294; 'f1-score': 0.7590361445783133; 'support': 102}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.994535519125683; 'f1-score': 0.900990099009901; 'support': 183}; 'accuracy': 0.8596491228070176; 'macro avg': {'precision': 0.9039522058823529; 'recall': 0.8060912889746062; 'f1-score': 0.8300131217941071; 'support': 285}; 'weighted avg': {'precision': 0.88109520123839; 'recall': 0.8596491228070176; 'f1-score': 0.8501855258449117; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
5,2,CNF,8,285,31,1,[285; 285],564,1000.409191,0.838710,5,[X7 >= 0.279550 OR X14 >= 0.251920 OR X15 >= 0.162280] AND [X8 >= 0.809790 OR X26 < 1.000000],{'0.0': {'precision': 0.9411764705882353; 'recall': 0.6274509803921569; 'f1-score': 0.7529411764705882; 'support': 102}; '1.0': {'precision': 0.8248847926267281; 'recall': 0.9781420765027322; 'f1-score': 0.8949999999999999; 'support': 183}; 'accuracy': 0.8526315789473684; 'macro avg': {'precision': 0.8830306316074816; 'recall': 0.8027965284474445; 'f1-score': 0.8239705882352941; 'support': 285}; 'weighted avg': {'precision': 0.8665049721076886; 'recall': 0.8526315789473684; 'f1-score': 0.844157894736842; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
5,2,CNF,9,285,31,1,[285; 285],564,1000.491310,0.838710,6,[X7 >= 0.014710 OR X19 >= 0.059520 OR X23 < 0.000000 OR X26 < 1.000000] AND [X11 >= 0.028250 OR X14 >= 0.251920],{'0.0': {'precision': 0.9672131147540983; 'recall': 0.5784313725490197; 'f1-score': 0.7239263803680982; 'support': 102}; '1.0': {'precision': 0.8080357142857143; 'recall': 0.9890710382513661; 'f1-score': 0.8894348894348894; 'support': 183}; 'accuracy': 0.8421052631578947; 'macro avg': {'precision': 0.8876244145199064; 'recall': 0.7837512054001929; 'f1-score': 0.8066806349014938; 'support': 285}; 'weighted avg': {'precision': 0.8650044681375569; 'recall': 0.8421052631578947; 'f1-score': 0.8302002651373009; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
5,2,DNF,0,284,32,1,[284; 284],564,1000.442224,1.000000,15,[X2 >= 0.328340 AND X3 < 0.496380 AND X7 < 0.940780 AND X9 < 0.935960 AND X13 < 0.525170 AND X20 >= 0.162450 AND X21 < 0.821620 AND X31 < 0.777020 AND X33 < 0.714440] OR [X2 >= 0.000000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730 AND X9 >= 0.018290 AND X13 >= -0.496390],{'0.0': {'precision': 0.9603960396039604; 'recall': 0.9509803921568627; 'f1-score': 0.9556650246305418; 'support': 102}; '1.0': {'precision': 0.9726775956284153; 'recall': 0.978021978021978; 'f1-score': 0.9753424657534248; 'support': 182}; 'accuracy': 0.9683098591549296; 'macro avg': {'precision': 0.9665368176161878; 'recall': 0.9645011850894203; 'f1-score': 0.9655037451919832; 'support': 284}; 'weighted avg': {'precision': 0.9682666142393503; 'recall': 0.9683098591549296; 'f1-score': 0.968275215772671; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 21}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}}
5,2,DNF,1,284,32,1,[284; 284],564,1000.494010,0.812500,13,[X3 < 0.496380 AND X3 >= -0.500000 AND X5 < 0.222800 AND X7 < 0.940780 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X24 >= 0.035130] OR [X2 >= 0.000000 AND X4 >= 0.000000 AND X5 >= 0.090910 AND X7 >= -0.672730 AND X13 >= -0.496390 AND X17 >= -0.686270],{'0.0': {'precision': 0.9705882352941176; 'recall': 0.9705882352941176; 'f1-score': 0.9705882352941176; 'support': 102}; '1.0': {'precision': 0.9835164835164835; 'recall': 0.9835164835164835; 'f1-score': 0.9835164835164835; 'support': 182}; 'accuracy': 0.9788732394366197; 'macro avg': {'precision': 0.9770523594053006; 'recall': 0.9770523594053006; 'f1-score': 0.9770523594053006; 'support': 284}; 'weighted avg': {'precision': 0.9788732394366197; 'recall': 0.9788732394366197; 'f1-score': 0.9788732394366197; 'support': 284}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.8181818181818182; 'f1-score': 0.7500000000000001; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8095238095238095; 'f1-score': 0.8500000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.7935222672064777; 'recall': 0.8138528138528138; 'f1-score': 0.8; 'support': 32}; 'weighted avg': {'precision': 0.8251518218623481; 'recall': 0.8125; 'f1-score': 0.815625; 'support': 32}}
5,2,DNF,2,284,32,1,[284; 284],564,1000.455082,0.812500,14,[X2 >= 0.000000 AND X3 >= -0.105260 AND X4 >= 0.067040 AND X9 >= -0.234040 AND X20 < 1.000000 AND X22 < 1.000000 AND X24 < 0.953780] OR [X2 >= 0.000000 AND X7 >= -0.672730 AND X11 < 0.627190 AND X15 < 0.771280 AND X18 >= -0.128080 AND X20 >= 0.162450 AND X24 >= 0.035130],{'0.0': {'precision': 0.9791666666666666; 'recall': 0.9215686274509803; 'f1-score': 0.9494949494949494; 'support': 102}; '1.0': {'precision': 0.9574468085106383; 'recall': 0.989010989010989; 'f1-score': 0.972972972972973; 'support': 182}; 'accuracy': 0.9647887323943662; 'macro avg': {'precision': 0.9683067375886525; 'recall': 0.9552898082309846; 'f1-score': 0.9612339612339612; 'support': 284}; 'weighted avg': {'precision': 0.9652476026370992; 'recall': 0.9647887323943662; 'f1-score': 0.9645407251041053; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
5,2,DNF,3,284,32,1,[284; 284],564,1000.415529,0.906250,10,[X2 >= 0.000000 AND X20 >= 0.162450 AND X23 < 0.299610 AND X23 >= -0.913380 AND X24 >= 0.035130] OR [X4 >= 0.067040 AND X11 >= 0.111470 AND X13 >= -0.496390 AND X15 >= -0.418180 AND X17 >= -0.686270],{'0.0': {'precision': 0.9595959595959596; 'recall': 0.9405940594059405; 'f1-score': 0.95; 'support': 101}; '1.0': {'precision': 0.9675675675675676; 'recall': 0.9781420765027322; 'f1-score': 0.9728260869565217; 'support': 183}; 'accuracy': 0.9647887323943662; 'macro avg': {'precision': 0.9635817635817636; 'recall': 0.9593680679543364; 'f1-score': 0.9614130434782608; 'support': 284}; 'weighted avg': {'precision': 0.964732594310059; 'recall': 0.9647887323943662; 'f1-score': 0.9647083588487445; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
5,2,DNF,4,284,32,1,[284; 284],564,1000.463458,0.875000,14,[X2 >= 0.328340 AND X3 < 0.496380 AND X7 < 0.940780 AND X12 >= 0.396990 AND X13 < 0.525170 AND X15 < 0.771280 AND X19 < 0.778530] OR [X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730 AND X13 >= -0.496390 AND X26 < 1.000000 AND X32 < 1.000000],{'0.0': {'precision': 0.979381443298969; 'recall': 0.9405940594059405; 'f1-score': 0.9595959595959594; 'support': 101}; '1.0': {'precision': 0.9679144385026738; 'recall': 0.9890710382513661; 'f1-score': 0.9783783783783784; 'support': 183}; 'accuracy': 0.971830985915493; 'macro avg': {'precision': 0.9736479409008214; 'recall': 0.9648325488286533; 'f1-score': 0.968987168987169; 'support': 284}; 'weighted avg': {'precision': 0.9719924930252998; 'recall': 0.971830985915493; 'f1-score': 0.9716987153606872; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8333333333333334; 'f1-score': 0.8333333333333334; 'support': 12}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.8666666666666667; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
5,2,DNF,5,284,32,1,[284; 284],564,1000.517985,0.812500,14,[X3 >= -0.500000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730 AND X9 >= 0.000000 AND X13 >= -0.496390 AND X16 < 1.000000] OR [X0 AND X3 < 0.496380 AND X5 < 0.761600 AND X7 < 0.940780 AND X20 >= 0.162450 AND X22 >= -0.583150 AND X28 >= 0.078100],{'0.0': {'precision': 0.9789473684210527; 'recall': 0.9207920792079208; 'f1-score': 0.9489795918367347; 'support': 101}; '1.0': {'precision': 0.9576719576719577; 'recall': 0.9890710382513661; 'f1-score': 0.9731182795698925; 'support': 183}; 'accuracy': 0.9647887323943662; 'macro avg': {'precision': 0.9683096630465051; 'recall': 0.9549315587296434; 'f1-score': 0.9610489357033136; 'support': 284}; 'weighted avg': {'precision': 0.9652382129031499; 'recall': 0.9647887323943662; 'f1-score': 0.9645337462563399; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.75; 'support': 12}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8; 'recall': 0.8; 'f1-score': 0.8; 'support': 32}; 'weighted avg': {'precision': 0.8125; 'recall': 0.8125; 'f1-score': 0.8125; 'support': 32}}
5,2,DNF,6,285,31,1,[285; 285],564,1000.461035,0.870968,13,[X0 AND X7 < 0.940780 AND X11 < 0.627190 AND X12 >= 0.396990 AND X13 < 0.525170 AND X23 >= -0.913380 AND X31 < 0.777020] OR [X4 >= 0.067040 AND X5 >= -0.061510 AND X7 >= -0.672730 AND X9 >= 0.018290 AND X11 >= -0.111110 AND X13 >= -0.496390],{'0.0': {'precision': 0.9423076923076923; 'recall': 0.9607843137254902; 'f1-score': 0.9514563106796117; 'support': 102}; '1.0': {'precision': 0.9779005524861878; 'recall': 0.9672131147540983; 'f1-score': 0.9725274725274724; 'support': 183}; 'accuracy': 0.9649122807017544; 'macro avg': {'precision': 0.96010412239694; 'recall': 0.9639987142397943; 'f1-score': 0.961991891603542; 'support': 285}; 'weighted avg': {'precision': 0.9651620551591473; 'recall': 0.9649122807017544; 'f1-score': 0.9649862146029748; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
5,2,DNF,7,285,31,1,[285; 285],564,1000.412085,0.935484,16,[X0 AND X2 >= 0.000000 AND X3 < 0.496380 AND X5 < 0.761600 AND X7 < 0.940780 AND X9 < 0.328990 AND X15 < 0.771280 AND X20 >= 0.162450 AND X24 >= 0.035130 AND X31 < 0.777020] OR [X3 >= 0.016310 AND X4 >= 0.067040 AND X5 >= 0.090910 AND X7 >= -0.672730 AND X9 >= -0.016220 AND X11 >= -0.111110],{'0.0': {'precision': 0.9423076923076923; 'recall': 0.9607843137254902; 'f1-score': 0.9514563106796117; 'support': 102}; '1.0': {'precision': 0.9779005524861878; 'recall': 0.9672131147540983; 'f1-score': 0.9725274725274724; 'support': 183}; 'accuracy': 0.9649122807017544; 'macro avg': {'precision': 0.96010412239694; 'recall': 0.9639987142397943; 'f1-score': 0.961991891603542; 'support': 285}; 'weighted avg': {'precision': 0.9651620551591473; 'recall': 0.9649122807017544; 'f1-score': 0.9649862146029748; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
5,2,DNF,8,285,31,1,[285; 285],564,1000.566975,0.935484,16,[X2 >= 0.000000 AND X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X13 >= -0.496390 AND X26 < 1.000000 AND X32 < 1.000000] OR [X2 >= 0.328340 AND X5 < 0.761600 AND X7 < 0.940780 AND X11 < 0.627190 AND X13 < 0.525170 AND X15 < 0.771280 AND X19 >= -0.855830 AND X20 >= 0.162450 AND X22 >= 0.299080],{'0.0': {'precision': 0.9603960396039604; 'recall': 0.9509803921568627; 'f1-score': 0.9556650246305418; 'support': 102}; '1.0': {'precision': 0.9728260869565217; 'recall': 0.9781420765027322; 'f1-score': 0.9754768392370572; 'support': 183}; 'accuracy': 0.968421052631579; 'macro avg': {'precision': 0.966611063280241; 'recall': 0.9645612343297975; 'f1-score': 0.9655709319337995; 'support': 285}; 'weighted avg': {'precision': 0.9683774384303417; 'recall': 0.968421052631579; 'f1-score': 0.9683862950620937; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
5,2,DNF,9,285,31,1,[285; 285],564,1000.424756,0.967742,13,[X2 >= 0.000000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730 AND X9 >= 0.018290 AND X13 >= -0.496390] OR [X2 >= 0.328340 AND X3 < 0.496380 AND X7 < 0.636360 AND X9 < 0.935960 AND X13 < 0.525170 AND X19 < 0.778530 AND X20 >= 0.162450],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9411764705882353; 'f1-score': 0.955223880597015; 'support': 102}; '1.0': {'precision': 0.967741935483871; 'recall': 0.9836065573770492; 'f1-score': 0.975609756097561; 'support': 183}; 'accuracy': 0.968421052631579; 'macro avg': {'precision': 0.9687194525904204; 'recall': 0.9623915139826422; 'f1-score': 0.965416818347288; 'support': 285}; 'weighted avg': {'precision': 0.9684416319390853; 'recall': 0.968421052631579; 'f1-score': 0.9683137585499971; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
5,3,CNF,0,284,32,1,[284; 284],564,1000.490408,0.843750,11,[X16 < 0.000000 OR X25 >= -0.015050 OR X32 >= 0.168270 OR X33 < -0.085710] AND [X5 < -0.061510 OR X11 >= 0.111470 OR X24 >= 0.351350 OR X33 < -0.272920] AND [X9 < -0.016220 OR X14 < -0.824170 OR X26 < 1.000000],{'0.0': {'precision': 0.9; 'recall': 0.7058823529411765; 'f1-score': 0.7912087912087913; 'support': 102}; '1.0': {'precision': 0.8529411764705882; 'recall': 0.9560439560439561; 'f1-score': 0.9015544041450777; 'support': 182}; 'accuracy': 0.8661971830985915; 'macro avg': {'precision': 0.8764705882352941; 'recall': 0.8309631544925663; 'f1-score': 0.8463815976769344; 'support': 284}; 'weighted avg': {'precision': 0.8698425849212923; 'recall': 0.8661971830985915; 'f1-score': 0.8619232333017636; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9523809523809523; 'f1-score': 0.888888888888889; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8541666666666667; 'recall': 0.7943722943722944; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.84765625; 'recall': 0.84375; 'f1-score': 0.8366228070175439; 'support': 32}}
5,3,CNF,1,284,32,1,[284; 284],564,1000.559558,0.750000,12,[X14 >= 0.251920 OR X16 < -0.094830 OR X19 >= 0.331290] AND [X8 < 0.000000 OR X15 >= 0.402680 OR X27 < 0.091760 OR X33 >= 0.093750] AND [X9 < -0.016220 OR X14 < 0.000000 OR X18 >= 0.712540 OR X25 >= 0.233870 OR X26 < 0.708240],{'0.0': {'precision': 0.9726027397260274; 'recall': 0.696078431372549; 'f1-score': 0.8114285714285714; 'support': 102}; '1.0': {'precision': 0.8530805687203792; 'recall': 0.989010989010989; 'f1-score': 0.9160305343511452; 'support': 182}; 'accuracy': 0.8838028169014085; 'macro avg': {'precision': 0.9128416542232033; 'recall': 0.842544710191769; 'f1-score': 0.8637295528898583; 'support': 284}; 'weighted avg': {'precision': 0.8960075456308584; 'recall': 0.8838028169014085; 'f1-score': 0.8784622237240237; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.45454545454545453; 'f1-score': 0.5555555555555556; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.9047619047619048; 'f1-score': 0.8260869565217391; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7371428571428571; 'recall': 0.6796536796536796; 'f1-score': 0.6908212560386473; 'support': 32}; 'weighted avg': {'precision': 0.7442857142857143; 'recall': 0.75; 'f1-score': 0.7330917874396136; 'support': 32}}
