l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1052.834952,0.814739,4,[X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8229794044560502; 'recall': 0.9758777405983119; 'f1-score': 0.8929305853859159; 'support': 20023}; '1': {'precision': 0.8164196123147093; 'recall': 0.3382144544166273; 'f1-score': 0.4782899131596526; 'support': 6351}; 'accuracy': 0.8223250170622582; 'macro avg': {'precision': 0.8196995083853797; 'recall': 0.6570460975074696; 'f1-score': 0.6856102492727842; 'support': 26374}; 'weighted avg': {'precision': 0.8213997714883678; 'recall': 0.8223250170622582; 'f1-score': 0.7930828979168555; 'support': 26374}},{'0': {'precision': 0.8190440060698028; 'recall': 0.9703370786516854; 'f1-score': 0.8882945895906192; 'support': 2225}; '1': {'precision': 0.7762711864406779; 'recall': 0.3243626062322946; 'f1-score': 0.4575424575424576; 'support': 706}; 'accuracy': 0.8147389969293757; 'macro avg': {'precision': 0.7976575962552404; 'recall': 0.64734984244199; 'f1-score': 0.6729185235665385; 'support': 2931}; 'weighted avg': {'precision': 0.8087411706354247; 'recall': 0.8147389969293757; 'f1-score': 0.784537849493041; 'support': 2931}}
l: 10,1,CNF,9,26375,2930,1,[26375; 26375],296,1083.180943,0.824915,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1881.500000],{'0': {'precision': 0.8209894675003148; 'recall': 0.9770775069916101; 'f1-score': 0.8922585794094174; 'support': 20024}; '1': {'precision': 0.8195754716981132; 'recall': 0.32829475673122344; 'f1-score': 0.46880269814502534; 'support': 6351}; 'accuracy': 0.8208530805687204; 'macro avg': {'precision': 0.8202824695992139; 'recall': 0.6526861318614168; 'f1-score': 0.6805306387772214; 'support': 26375}; 'weighted avg': {'precision': 0.8206489826722662; 'recall': 0.8208530805687204; 'f1-score': 0.7902920087208808; 'support': 26375}},{'0': {'precision': 0.8246679316888046; 'recall': 0.977068345323741; 'f1-score': 0.894422720724429; 'support': 2224}; '1': {'precision': 0.8271186440677966; 'recall': 0.34560906515580736; 'f1-score': 0.4875124875124875; 'support': 706}; 'accuracy': 0.8249146757679181; 'macro avg': {'precision': 0.8258932878783005; 'recall': 0.6613387052397741; 'f1-score': 0.6909676041184583; 'support': 2930}; 'weighted avg': {'precision': 0.8252584446374627; 'recall': 0.8249146757679181; 'f1-score': 0.7963754085580022; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.821089 (+- 0.004278), (mean training time) 1065.412804 (+- 74.459080)
l: 10,1,DNF,0,26374,2931,1,[26374; 26374],296,1046.316670,0.797680,31,[X0 >= 29.500000 AND X1 != 1 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X4 >= 10.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 9 AND X13 != 12 AND X13 != 20 AND X13 != 31],{'0': {'precision': 0.801063700215176; 'recall': 0.9854167707136793; 'f1-score': 0.8837282214359296; 'support': 20023}; '1': {'precision': 0.8324727481353987; 'recall': 0.22846795780192095; 'f1-score': 0.3585371880405238; 'support': 6351}; 'accuracy': 0.80313945552438; 'macro avg': {'precision': 0.8167682241752874; 'recall': 0.6069423642578001; 'f1-score': 0.6211327047382267; 'support': 26374}; 'weighted avg': {'precision': 0.8086271666344274; 'recall': 0.80313945552438; 'f1-score': 0.7572594168141724; 'support': 26374}},{'0': {'precision': 0.7991202346041055; 'recall': 0.9797752808988764; 'f1-score': 0.8802745810619826; 'support': 2225}; '1': {'precision': 0.7783251231527094; 'recall': 0.2237960339943343; 'f1-score': 0.34763476347634764; 'support': 706}; 'accuracy': 0.7976799727055612; 'macro avg': {'precision': 0.7887226788784074; 'recall': 0.6017856574466054; 'f1-score': 0.6139546722691651; 'support': 2931}; 'weighted avg': {'precision': 0.7941112449470992; 'recall': 0.7976799727055612; 'f1-score': 0.7519758054852314; 'support': 2931}}
l: 10,1,DNF,1,26374,2931,1,[26374; 26374],296,1017.084100,0.806551,36,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 == 0 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8011296680076395; 'recall': 0.9846176896568946; 'f1-score': 0.8834468542749596; 'support': 20023}; '1': {'precision': 0.8254957507082153; 'recall': 0.22941269091481656; 'f1-score': 0.3590438639724002; 'support': 6351}; 'accuracy': 0.8027602942291651; 'macro avg': {'precision': 0.8133127093579274; 'recall': 0.6070151902858556; 'f1-score': 0.62124535912368; 'support': 26374}; 'weighted avg': {'precision': 0.8069971508024889; 'recall': 0.8027602942291651; 'f1-score': 0.7571678146369997; 'support': 26374}},{'0': {'precision': 0.8052282768777614; 'recall': 0.9829213483146068; 'f1-score': 0.8852459016393442; 'support': 2225}; '1': {'precision': 0.8232558139534883; 'recall': 0.2507082152974504; 'f1-score': 0.38436482084690554; 'support': 706}; 'accuracy': 0.8065506653019447; 'macro avg': {'precision': 0.814242045415625; 'recall': 0.6168147818060286; 'f1-score': 0.6348053612431249; 'support': 2931}; 'weighted avg': {'precision': 0.8095706314241494; 'recall': 0.8065506653019447; 'f1-score': 0.7645969616736459; 'support': 2931}}
l: 10,1,DNF,2,26374,2931,1,[26374; 26374],296,1013.647453,0.795974,40,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 24 AND X13 != 33 AND X13 != 35],{'0': {'precision': 0.7964968794040669; 'recall': 0.9879138990161315; 'f1-score': 0.8819385616835347; 'support': 20023}; '1': {'precision': 0.8427550357374919; 'recall': 0.20421980790426705; 'f1-score': 0.3287705956907478; 'support': 6351}; 'accuracy': 0.7991961780541442; 'macro avg': {'precision': 0.8196259575707794; 'recall': 0.5960668534601993; 'f1-score': 0.6053545786871413; 'support': 26374}; 'weighted avg': {'precision': 0.8076360904025344; 'recall': 0.7991961780541442; 'f1-score': 0.7487327623349267; 'support': 26374}},{'0': {'precision': 0.7940007228044814; 'recall': 0.9874157303370786; 'f1-score': 0.8802083333333334; 'support': 2225}; '1': {'precision': 0.8292682926829268; 'recall': 0.19263456090651557; 'f1-score': 0.31264367816091954; 'support': 706}; 'accuracy': 0.7959740702831798; 'macro avg': {'precision': 0.8116345077437042; 'recall': 0.5900251456217971; 'f1-score': 0.5964260057471265; 'support': 2931}; 'weighted avg': {'precision': 0.8024957430481465; 'recall': 0.7959740702831798; 'f1-score': 0.7434970926128542; 'support': 2931}}
l: 10,1,DNF,3,26374,2931,1,[26374; 26374],296,1017.748780,0.805186,47,[X0 >= 29.500000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 31],{'0': {'precision': 0.807795201053628; 'recall': 0.9802227438445787; 'f1-score': 0.8856949458483755; 'support': 20023}; '1': {'precision': 0.8093403948001926; 'recall': 0.2646827271295859; 'f1-score': 0.39890840056953014; 'support': 6351}; 'accuracy': 0.8079168878440889; 'macro avg': {'precision': 0.8085677979269104; 'recall': 0.6224527354870824; 'f1-score': 0.6423016732089528; 'support': 26374}; 'weighted avg': {'precision': 0.8081672919569584; 'recall': 0.8079168878440889; 'f1-score': 0.7684741469909422; 'support': 26374}},{'0': {'precision': 0.8047162859248342; 'recall': 0.9815730337078652; 'f1-score': 0.8843895525410002; 'support': 2225}; '1': {'precision': 0.8110599078341014; 'recall': 0.24929178470254956; 'f1-score': 0.38136511375947996; 'support': 706}; 'accuracy': 0.8051859433640396; 'macro avg': {'precision': 0.8078880968794678; 'recall': 0.6154324092052074; 'f1-score': 0.6328773331502401; 'support': 2931}; 'weighted avg': {'precision': 0.806244295842249; 'recall': 0.8051859433640396; 'f1-score': 0.7632243346018144; 'support': 2931}}
l: 10,1,DNF,4,26374,2931,1,[26374; 26374],296,1023.126723,0.804845,33,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X4 >= 10.500000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 19 AND X13 != 20 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8034439139837597; 'recall': 0.9833691255056685; 'f1-score': 0.8843476308106893; 'support': 20023}; '1': {'precision': 0.8216389930369576; 'recall': 0.24153676586364353; 'f1-score': 0.373326843514237; 'support': 6351}; 'accuracy': 0.804731932964283; 'macro avg': {'precision': 0.8125414535103587; 'recall': 0.612452945684656; 'f1-score': 0.6288372371624632; 'support': 26374}; 'weighted avg': {'precision': 0.8078253861558558; 'recall': 0.804731932964283; 'f1-score': 0.7612910970987091; 'support': 26374}},{'0': {'precision': 0.8035255233198678; 'recall': 0.983370786516854; 'f1-score': 0.8843977364591755; 'support': 2225}; '1': {'precision': 0.8221153846153846; 'recall': 0.24220963172804533; 'f1-score': 0.37417943107221; 'support': 706}; 'accuracy': 0.8048447628795633; 'macro avg': {'precision': 0.8128204539676263; 'recall': 0.6127902091224496; 'f1-score': 0.6292885837656927; 'support': 2931}; 'weighted avg': {'precision': 0.8080033268253727; 'recall': 0.8048447628795633; 'f1-score': 0.7614997072530352; 'support': 2931}}
l: 10,1,DNF,5,26375,2930,1,[26375; 26375],296,1045.907330,0.810580,44,[X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.8086848635235732; 'recall': 0.9765769365229986; 'f1-score': 0.8847363301133406; 'support': 20023}; '1': {'precision': 0.7863325740318906; 'recall': 0.2717254408060453; 'f1-score': 0.40388440388440383; 'support': 6352}; 'accuracy': 0.806824644549763; 'macro avg': {'precision': 0.7975087187777319; 'recall': 0.6241511886645219; 'f1-score': 0.6443103669988722; 'support': 26375}; 'weighted avg': {'precision': 0.8033016694818227; 'recall': 0.806824644549763; 'f1-score': 0.7689307780600247; 'support': 26375}},{'0': {'precision': 0.8120328849028401; 'recall': 0.976629213483146; 'f1-score': 0.8867578045296879; 'support': 2225}; '1': {'precision': 0.7952755905511811; 'recall': 0.2865248226950355; 'f1-score': 0.42127215849843586; 'support': 705}; 'accuracy': 0.810580204778157; 'macro avg': {'precision': 0.8036542377270106; 'recall': 0.6315770180890907; 'f1-score': 0.6540149815140619; 'support': 2930}; 'weighted avg': {'precision': 0.8080008396748812; 'recall': 0.810580204778157; 'f1-score': 0.7747552856040795; 'support': 2930}}
l: 10,1,DNF,6,26375,2930,1,[26375; 26375],296,1060.412257,0.814676,37,[X0 >= 27.500000 AND X1 != 0 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.809076295288735; 'recall': 0.9803226289766768; 'f1-score': 0.8865052840755127; 'support': 20023}; '1': {'precision': 0.8136234626300851; 'recall': 0.2707808564231738; 'f1-score': 0.4063312071816679; 'support': 6352}; 'accuracy': 0.8094407582938389; 'macro avg': {'precision': 0.81134987895941; 'recall': 0.6255517426999253; 'f1-score': 0.6464182456285903; 'support': 26375}; 'weighted avg': {'precision': 0.8101714083485363; 'recall': 0.8094407582938389; 'f1-score': 0.7708629812724908; 'support': 26375}},{'0': {'precision': 0.8152173913043478; 'recall': 0.9775280898876404; 'f1-score': 0.8890251379521765; 'support': 2225}; '1': {'precision': 0.8091603053435115; 'recall': 0.300709219858156; 'f1-score': 0.43846949327817997; 'support': 705}; 'accuracy': 0.8146757679180887; 'macro avg': {'precision': 0.8121888483239297; 'recall': 0.6391186548728982; 'f1-score': 0.6637473156151783; 'support': 2930}; 'weighted avg': {'precision': 0.8137599695970474; 'recall': 0.8146757679180887; 'f1-score': 0.7806149913667951; 'support': 2930}}
l: 10,1,DNF,7,26375,2930,1,[26375; 26375],296,1016.503533,0.795904,42,[X0 < 61.500000 AND X0 >= 27.500000 AND X1 != 3 AND X1 != 7 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X11 < 1978.500000 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 11 AND X13 != 13 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8405166491091467; 'recall': 0.9164960295659991; 'f1-score': 0.8768635321100916; 'support': 20023}; '1': {'precision': 0.6318802289740203; 'recall': 0.45182619647355166; 'f1-score': 0.5268955388287131; 'support': 6352}; 'accuracy': 0.8045876777251185; 'macro avg': {'precision': 0.7361984390415834; 'recall': 0.6841611130197753; 'f1-score': 0.7018795354694023; 'support': 26375}; 'weighted avg': {'precision': 0.7902698797935704; 'recall': 0.8045876777251185; 'f1-score': 0.7925792972921459; 'support': 26375}},{'0': {'precision': 0.835740817168799; 'recall': 0.9101123595505618; 'f1-score': 0.871342512908778; 'support': 2225}; '1': {'precision': 0.6055226824457594; 'recall': 0.43546099290780144; 'f1-score': 0.5066006600660066; 'support': 705}; 'accuracy': 0.7959044368600683; 'macro avg': {'precision': 0.7206317498072792; 'recall': 0.6727866762291816; 'f1-score': 0.6889715864873922; 'support': 2930}; 'weighted avg': {'precision': 0.7803470338992622; 'recall': 0.7959044368600683; 'f1-score': 0.7835803947332988; 'support': 2930}}
l: 10,1,DNF,8,26375,2930,1,[26375; 26375],296,1015.193064,0.808532,44,[X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8100367298089225; 'recall': 0.9802237315221733; 'f1-score': 0.8870410123149925; 'support': 20024}; '1': {'precision': 0.8152985074626866; 'recall': 0.2752322468902535; 'f1-score': 0.41153619776339023; 'support': 6351}; 'accuracy': 0.8104644549763034; 'macro avg': {'precision': 0.8126676186358046; 'recall': 0.6277279892062134; 'f1-score': 0.6492886050391914; 'support': 26375}; 'weighted avg': {'precision': 0.811303745918081; 'recall': 0.8104644549763034; 'f1-score': 0.7725412558328228; 'support': 26375}},{'0': {'precision': 0.8071666050978944; 'recall': 0.9824640287769785; 'f1-score': 0.8862299736361794; 'support': 2224}; '1': {'precision': 0.8251121076233184; 'recall': 0.26062322946175637; 'f1-score': 0.3961248654467169; 'support': 706}; 'accuracy': 0.8085324232081911; 'macro avg': {'precision': 0.8161393563606064; 'recall': 0.6215436291193674; 'f1-score': 0.6411774195414481; 'support': 2930}; 'weighted avg': {'precision': 0.811490674989686; 'recall': 0.8085324232081911; 'f1-score': 0.7681363878403565; 'support': 2930}}
l: 10,1,DNF,9,26375,2930,1,[26375; 26375],296,1013.164168,0.803754,34,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X12 >= 39.500000 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8034623217922607; 'recall': 0.9850679184978026; 'f1-score': 0.8850450935522951; 'support': 20024}; '1': {'precision': 0.8361643835616438; 'recall': 0.24027712171311605; 'f1-score': 0.37328767123287676; 'support': 6351}; 'accuracy': 0.8057251184834123; 'macro avg': {'precision': 0.8198133526769522; 'recall': 0.6126725201054594; 'f1-score': 0.6291663823925859; 'support': 26375}; 'weighted avg': {'precision': 0.8113368542774683; 'recall': 0.8057251184834123; 'f1-score': 0.7618158465702808; 'support': 26375}},{'0': {'precision': 0.8039071138960561; 'recall': 0.9806654676258992; 'f1-score': 0.8835325096212275; 'support': 2224}; '1': {'precision': 0.8018433179723502; 'recall': 0.24645892351274787; 'f1-score': 0.37703141928494044; 'support': 706}; 'accuracy': 0.8037542662116041; 'macro avg': {'precision': 0.8028752159342032; 'recall': 0.6135621955693236; 'f1-score': 0.6302819644530839; 'support': 2930}; 'weighted avg': {'precision': 0.8034098306461801; 'recall': 0.8037542662116041; 'f1-score': 0.7614882195948047; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.804368 (+- 0.005959), (mean training time) 1026.910408 (+- 16.325233)
l: 10,2,CNF,0,26374,2931,1,[26374; 26374],296,1026.219024,0.749915,34,[X1 == 0 OR X1 == 5 OR X3 == 10 OR X5 == 1 OR X10 >= 4668.500000 OR X11 >= 2218.500000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 34] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 15 OR X8 != 4 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X13 == 2 OR X13 == 5 OR X13 == 11 OR X13 == 12 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 37],{'0': {'precision': 0.8267689601250977; 'recall': 0.8449782749837687; 'f1-score': 0.835774446118507; 'support': 20023}; '1': {'precision': 0.4747884940778342; 'recall': 0.4418201857975122; 'f1-score': 0.4577114427860697; 'support': 6351}; 'accuracy': 0.7478956548115568; 'macro avg': {'precision': 0.650778727101466; 'recall': 0.6433992303906404; 'f1-score': 0.6467429444522883; 'support': 26374}; 'weighted avg': {'precision': 0.7420101848211555; 'recall': 0.7478956548115568; 'f1-score': 0.7447348565922952; 'support': 26374}},{'0': {'precision': 0.8309671694764863; 'recall': 0.8417977528089887; 'f1-score': 0.836347398972985; 'support': 2225}; '1': {'precision': 0.48005908419497784; 'recall': 0.4603399433427762; 'f1-score': 0.4699927693420101; 'support': 706}; 'accuracy': 0.7499147048788809; 'macro avg': {'precision': 0.655513126835732; 'recall': 0.6510688480758825; 'f1-score': 0.6531700841574976; 'support': 2931}; 'weighted avg': {'precision': 0.7464427381531342; 'recall': 0.7499147048788809; 'f1-score': 0.7481023056534803; 'support': 2931}}
l: 10,2,CNF,1,26374,2931,1,[26374; 26374],296,1023.543467,0.669737,30,[X0 >= 54.500000 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X10 >= 57.000000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 25 OR X13 == 26] AND [X0 >= 54.500000 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X10 >= 3048.000000 OR X11 >= 1551.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 25 OR X13 == 26],{'0': {'precision': 0.8357887381354452; 'recall': 0.7168256505019228; 'f1-score': 0.7717496505000538; 'support': 20023}; '1': {'precision': 0.3837626344962504; 'recall': 0.5559754369390647; 'f1-score': 0.45408950617283944; 'support': 6351}; 'accuracy': 0.6780920603624782; 'macro avg': {'precision': 0.6097756863158478; 'recall': 0.6364005437204938; 'f1-score': 0.6129195783364466; 'support': 26374}; 'weighted avg': {'precision': 0.7269384391966219; 'recall': 0.6780920603624782; 'f1-score': 0.6952553918884614; 'support': 26374}},{'0': {'precision': 0.8348428343100692; 'recall': 0.7042696629213483; 'f1-score': 0.7640175524134568; 'support': 2225}; '1': {'precision': 0.3757115749525617; 'recall': 0.5609065155807366; 'f1-score': 0.45; 'support': 706}; 'accuracy': 0.6697372910269532; 'macro avg': {'precision': 0.6052772046313155; 'recall': 0.6325880892510425; 'f1-score': 0.6070087762067284; 'support': 2931}; 'weighted avg': {'precision': 0.7242503167029725; 'recall': 0.6697372910269532; 'f1-score': 0.688379069982921; 'support': 2931}}
l: 10,2,CNF,2,26374,2931,1,[26374; 26374],296,1025.527851,0.781303,32,[X3 == 10 OR X3 == 14 OR X7 == 5 OR X10 >= 5119.000000 OR X13 == 0 OR X13 == 3 OR X13 == 5 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 33 OR X13 == 34] AND [X3 == 10 OR X3 == 14 OR X7 == 5 OR X8 == 1 OR X10 >= 5119.000000 OR X13 == 5 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 33 OR X13 == 34],{'0': {'precision': 0.8185069091872323; 'recall': 0.9259351745492683; 'f1-score': 0.8689131555513896; 'support': 20023}; '1': {'precision': 0.6016653236637121; 'recall': 0.3527003621476933; 'f1-score': 0.4447091522731785; 'support': 6351}; 'accuracy': 0.7878971714567377; 'macro avg': {'precision': 0.7100861164254721; 'recall': 0.6393177683484808; 'f1-score': 0.6568111539122841; 'support': 26374}; 'weighted avg': {'precision': 0.7662902977646238; 'recall': 0.7878971714567377; 'f1-score': 0.7667625669103068; 'support': 26374}},{'0': {'precision': 0.8165467625899281; 'recall': 0.9182022471910113; 'f1-score': 0.864396022847472; 'support': 2225}; '1': {'precision': 0.5757575757575758; 'recall': 0.34985835694050993; 'f1-score': 0.4352422907488987; 'support': 706}; 'accuracy': 0.7813033094506994; 'macro avg': {'precision': 0.696152169173752; 'recall': 0.6340303020657606; 'f1-score': 0.6498191567981854; 'support': 2931}; 'weighted avg': {'precision': 0.758547047167328; 'recall': 0.7813033094506994; 'f1-score': 0.7610242948155399; 'support': 2931}}
