l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,147.424081,0.675537,4,[X1 == 2 OR X3 == 12 OR X6 == 12 OR X8 == 0],{'0': {'precision': 0.7827547592385219; 'recall': 0.802926634370474; 'f1-score': 0.7927123909077463; 'support': 20023}; '1': {'precision': 0.3237360754070266; 'recall': 0.29743347504330025; 'f1-score': 0.31002790086985066; 'support': 6351}; 'accuracy': 0.6812011829832411; 'macro avg': {'precision': 0.5532454173227742; 'recall': 0.5501800547068871; 'f1-score': 0.5513701458887985; 'support': 26374}; 'weighted avg': {'precision': 0.6722206096588667; 'recall': 0.6812011829832411; 'f1-score': 0.676479388851529; 'support': 26374}},{'0': {'precision': 0.7796312554872695; 'recall': 0.7982022471910112; 'f1-score': 0.7888074616922052; 'support': 2225}; '1': {'precision': 0.3124042879019908; 'recall': 0.28895184135977336; 'f1-score': 0.3002207505518764; 'support': 706}; 'accuracy': 0.6755373592630501; 'macro avg': {'precision': 0.5460177716946302; 'recall': 0.5435770442753922; 'f1-score': 0.5445141061220408; 'support': 2931}; 'weighted avg': {'precision': 0.6670886969355102; 'recall': 0.67553735926305; 'f1-score': 0.6711199086164384; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,3296,[8; 9],262,191.703595,0.529853,22,[X1 == 7 OR X2 >= 178356.000000 OR X3 == 1 OR X13 == 9 OR X13 == 31] AND [X0 >= 22.000000 OR X1 == 2 OR X1 == 5 OR X2 >= 259873.000000 OR X2 < 106648.000000 OR X3 == 7 OR X5 == 1 OR X13 == 19] AND [X0 >= 22.000000 OR X1 == 2 OR X1 == 5 OR X1 != 4 OR X3 == 10 OR X3 == 12 OR X6 == 0 OR X6 == 4 OR X13 == 22],{'0': {'precision': 0.7709368741191306; 'recall': 0.5190530889477102; 'f1-score': 0.6204035339063994; 'support': 20023}; '1': {'precision': 0.25308306833165284; 'recall': 0.5137773578963942; 'f1-score': 0.3391186863437955; 'support': 6351}; 'accuracy': 0.5177826647455828; 'macro avg': {'precision': 0.5120099712253917; 'recall': 0.5164152234220523; 'f1-score': 0.4797611101250974; 'support': 26374}; 'weighted avg': {'precision': 0.64623491307582; 'recall': 0.5177826647455829; 'f1-score': 0.5526686409485585; 'support': 26374}},{'0': {'precision': 0.7758957654723126; 'recall': 0.5352808988764045; 'f1-score': 0.6335106382978725; 'support': 2225}; '1': {'precision': 0.2593123209169054; 'recall': 0.5127478753541076; 'f1-score': 0.3444338725023787; 'support': 706}; 'accuracy': 0.5298532923916752; 'macro avg': {'precision': 0.5176040431946091; 'recall': 0.524014387115256; 'f1-score': 0.48897225540012557; 'support': 2931}; 'weighted avg': {'precision': 0.6514645434129072; 'recall': 0.5298532923916752; 'f1-score': 0.5638797284883813; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,3296,[8; 9],262,214.921840,0.674173,11,[X0 >= 41.000000 OR X3 == 10] AND [X0 >= 26.000000 OR X1 == 0 OR X1 == 5 OR X3 == 12 OR X3 == 15 OR X5 == 1] AND [X0 < 33.000000 OR X1 == 1 OR X1 == 4],{'0': {'precision': 0.7988416589099183; 'recall': 0.7715127603256255; 'f1-score': 0.7849394070272605; 'support': 20023}; '1': {'precision': 0.34977259806708355; 'recall': 0.3874980318060148; 'f1-score': 0.3676701277358631; 'support': 6351}; 'accuracy': 0.6790399636005157; 'macro avg': {'precision': 0.574307128488501; 'recall': 0.5795053960658202; 'f1-score': 0.5763047673815618; 'support': 26374}; 'weighted avg': {'precision': 0.6907034316629007; 'recall': 0.6790399636005157; 'f1-score': 0.6844587369438577; 'support': 26374}},{'0': {'precision': 0.7956238361266295; 'recall': 0.7680898876404494; 'f1-score': 0.7816144523210611; 'support': 2225}; '1': {'precision': 0.34099616858237547; 'recall': 0.3781869688385269; 'f1-score': 0.35862995298858297; 'support': 706}; 'accuracy': 0.674172637325145; 'macro avg': {'precision': 0.5683100023545025; 'recall': 0.5731384282394881; 'f1-score': 0.570122202654822; 'support': 2931}; 'weighted avg': {'precision': 0.6861161140910637; 'recall': 0.6741726373251449; 'f1-score': 0.6797287284968613; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,3296,[8; 9],262,170.271317,0.746162,18,[X3 == 7 OR X3 == 14] AND [X0 >= 22.000000 OR X1 == 7 OR X3 == 6 OR X3 == 12 OR X3 == 14 OR X6 == 0 OR X6 == 3 OR X6 == 7 OR X13 == 1] AND [X0 >= 22.000000 OR X1 == 2 OR X1 == 5 OR X3 == 7 OR X3 == 9 OR X6 == 11 OR X6 == 12],{'0': {'precision': 0.7693597987140062; 'recall': 0.9620935923687759; 'f1-score': 0.8549997780835293; 'support': 20023}; '1': {'precision': 0.4314606741573034; 'recall': 0.09069437883797828; 'f1-score': 0.14988290398126464; 'support': 6351}; 'accuracy': 0.7522560097065292; 'macro avg': {'precision': 0.6004102364356547; 'recall': 0.5263939856033771; 'f1-score': 0.502441341032397; 'support': 26374}; 'weighted avg': {'precision': 0.6879918856155145; 'recall': 0.7522560097065292; 'f1-score': 0.6852038704690802; 'support': 26374}},{'0': {'precision': 0.765317090648513; 'recall': 0.96; 'f1-score': 0.8516746411483254; 'support': 2225}; '1': {'precision': 0.36428571428571427; 'recall': 0.07223796033994334; 'f1-score': 0.12056737588652482; 'support': 706}; 'accuracy': 0.7461617195496417; 'macro avg': {'precision': 0.5648014024671136; 'recall': 0.5161189801699717; 'f1-score': 0.48612100851742507; 'support': 2931}; 'weighted avg': {'precision': 0.6687192906784906; 'recall': 0.7461617195496417; 'f1-score': 0.6755703322862199; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,3296,[8; 9],262,152.859882,0.593515,20,[X0 < 41.000000 OR X1 == 5 OR X3 == 10 OR X5 == 1] AND [X0 >= 33.000000 OR X1 == 5 OR X1 == 7 OR X2 < 130856.000000 OR X3 == 14 OR X5 == 1 OR X6 == 13] AND [X0 >= 22.000000 OR X0 < 33.000000 OR X1 == 2 OR X1 == 5 OR X1 == 6 OR X3 == 0 OR X3 == 15 OR X6 == 7 OR X7 == 5],{'0': {'precision': 0.7722379262645095; 'recall': 0.6412625480697198; 'f1-score': 0.7006821282401092; 'support': 20023}; '1': {'precision': 0.2631308986458761; 'recall': 0.4038098236775819; 'f1-score': 0.3186335403726708; 'support': 6352}; 'accuracy': 0.5840758293838862; 'macro avg': {'precision': 0.5176844124551928; 'recall': 0.5225361858736508; 'f1-score': 0.50965783430639; 'support': 26375}; 'weighted avg': {'precision': 0.6496275816414362; 'recall': 0.5840758293838862; 'f1-score': 0.6086717915525653; 'support': 26375}},{'0': {'precision': 0.7695516162669447; 'recall': 0.6633707865168539; 'f1-score': 0.7125271542360607; 'support': 2225}; '1': {'precision': 0.2598814229249012; 'recall': 0.3730496453900709; 'f1-score': 0.30634828188701224; 'support': 705}; 'accuracy': 0.5935153583617747; 'macro avg': {'precision': 0.5147165195959229; 'recall': 0.5182102159534624; 'f1-score': 0.5094377180615365; 'support': 2930}; 'weighted avg': {'precision': 0.6469176618962482; 'recall': 0.5935153583617747; 'f1-score': 0.6147946951896174; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,3296,[8; 9],262,179.252043,0.728328,13,[X1 == 6 OR X5 == 1 OR X6 == 4] AND [X0 >= 22.000000 OR X1 == 1 OR X1 == 5 OR X1 == 7 OR X3 == 10 OR X6 == 5 OR X6 == 11 OR X13 == 10] AND [X3 == 14 OR X6 != 5],{'0': {'precision': 0.8016468098808592; 'recall': 0.8703490985366829; 'f1-score': 0.8345864661654135; 'support': 20023}; '1': {'precision': 0.4400345125107852; 'recall': 0.3211586901763224; 'f1-score': 0.3713141609028031; 'support': 6352}; 'accuracy': 0.738085308056872; 'macro avg': {'precision': 0.6208406611958222; 'recall': 0.5957538943565026; 'f1-score': 0.6029503135341083; 'support': 26375}; 'weighted avg': {'precision': 0.7145582292971736; 'recall': 0.738085308056872; 'f1-score': 0.7230146867141112; 'support': 26375}},{'0': {'precision': 0.795125980999587; 'recall': 0.8651685393258427; 'f1-score': 0.8286698235040895; 'support': 2225}; '1': {'precision': 0.4106090373280943; 'recall': 0.29645390070921984; 'f1-score': 0.34431630971993404; 'support': 705}; 'accuracy': 0.7283276450511945; 'macro avg': {'precision': 0.6028675091638407; 'recall': 0.5808112200175313; 'f1-score': 0.5864930666120117; 'support': 2930}; 'weighted avg': {'precision': 0.7026056925052517; 'recall': 0.7283276450511945; 'f1-score': 0.7121274251362295; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,3296,[8; 9],262,156.178097,0.744710,21,[X0 >= 30.000000 OR X1 == 6 OR X3 == 9 OR X3 == 14 OR X13 == 0 OR X13 == 21] AND [X1 == 7 OR X3 == 1 OR X3 == 10 OR X5 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 34 OR X13 == 41] AND [X0 >= 22.000000 OR X1 == 0 OR X1 == 2 OR X1 == 6 OR X1 == 7 OR X2 >= 196338.000000 OR X3 == 8],{'0': {'precision': 0.7652226720647773; 'recall': 0.943964440892973; 'f1-score': 0.8452474118462536; 'support': 20023}; '1': {'precision': 0.3301492537313433; 'recall': 0.08705919395465996; 'f1-score': 0.13778497570698892; 'support': 6352}; 'accuracy': 0.7375924170616114; 'macro avg': {'precision': 0.5476859628980604; 'recall': 0.5155118174238165; 'f1-score': 0.49151619377662126; 'support': 26375}; 'weighted avg': {'precision': 0.6604421468229206; 'recall': 0.7375924170616114; 'f1-score': 0.6748663163256239; 'support': 26375}},{'0': {'precision': 0.7698209718670077; 'recall': 0.9469662921348314; 'f1-score': 0.8492543329302701; 'support': 2225}; '1': {'precision': 0.38860103626943004; 'recall': 0.10638297872340426; 'f1-score': 0.16703786191536749; 'support': 705}; 'accuracy': 0.7447098976109215; 'macro avg': {'precision': 0.5792110040682189; 'recall': 0.5266746354291179; 'f1-score': 0.5081460974228188; 'support': 2930}; 'weighted avg': {'precision': 0.678093990776123; 'recall': 0.7447098976109215; 'f1-score': 0.6851032707918719; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,3296,[8; 9],262,196.570115,0.756997,15,[X0 >= 30.000000 OR X1 == 2 OR X3 == 10 OR X5 == 1] AND [X0 >= 22.000000 OR X1 == 6 OR X3 == 8 OR X6 == 5 OR X6 == 14 OR X13 == 20] AND [X1 == 5 OR X3 == 7 OR X3 == 14 OR X6 == 13 OR X8 == 1],{'0': {'precision': 0.7852937439112203; 'recall': 0.9258889332800639; 'f1-score': 0.8498155066119679; 'support': 20024}; '1': {'precision': 0.46348517715112075; 'recall': 0.20185797512202802; 'f1-score': 0.28123286168695844; 'support': 6351}; 'accuracy': 0.7515450236966824; 'macro avg': {'precision': 0.6243894605311705; 'recall': 0.563873454201046; 'f1-score': 0.5655241841494631; 'support': 26375}; 'weighted avg': {'precision': 0.7078034611626557; 'recall': 0.7515450236966824; 'f1-score': 0.7129029614776083; 'support': 26375}},{'0': {'precision': 0.7898773006134969; 'recall': 0.9262589928057554; 'f1-score': 0.8526490066225166; 'support': 2224}; '1': {'precision': 0.4906832298136646; 'recall': 0.2237960339943343; 'f1-score': 0.30739299610894943; 'support': 706}; 'accuracy': 0.7569965870307167; 'macro avg': {'precision': 0.6402802652135807; 'recall': 0.5750275134000449; 'f1-score': 0.580021001365733; 'support': 2930}; 'weighted avg': {'precision': 0.7177848043729913; 'recall': 0.7569965870307167; 'f1-score': 0.7212665003349472; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,3296,[8; 9],262,152.251827,0.737201,18,[X1 == 5 OR X3 == 2 OR X3 == 10 OR X3 == 12 OR X5 == 6] AND [X0 >= 22.000000 OR X7 == 1 OR X7 == 2 OR X13 == 17] AND [X0 >= 22.000000 OR X1 == 2 OR X2 >= 259873.000000 OR X3 == 11 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X13 == 11 OR X13 == 36],{'0': {'precision': 0.7904474478414906; 'recall': 0.9025169796244507; 'f1-score': 0.8427728682351294; 'support': 20024}; '1': {'precision': 0.44419134396355353; 'recall': 0.24563060935285783; 'f1-score': 0.31633377268579543; 'support': 6351}; 'accuracy': 0.7443412322274882; 'macro avg': {'precision': 0.617319395902522; 'recall': 0.5740737944886543; 'f1-score': 0.5795533204604624; 'support': 26375}; 'weighted avg': {'precision': 0.7070702908470345; 'recall': 0.7443412322274882; 'f1-score': 0.7160083300044633; 'support': 26375}},{'0': {'precision': 0.7848746081504702; 'recall': 0.9006294964028777; 'f1-score': 0.8387772194304858; 'support': 2224}; '1': {'precision': 0.41534391534391535; 'recall': 0.22237960339943344; 'f1-score': 0.2896678966789668; 'support': 706}; 'accuracy': 0.7372013651877133; 'macro avg': {'precision': 0.6001092617471928; 'recall': 0.5615045499011556; 'f1-score': 0.5642225580547263; 'support': 2930}; 'weighted avg': {'precision': 0.6958341067438396; 'recall': 0.7372013651877133; 'f1-score': 0.706466235859642; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 3296}, (mean val acc cv) 0.686133 (+- 0.071104), (mean training time) 183.410608 (+- 38.101942)
l: 5,3,CNF,0,26374,2931,1648,[16; 17],262,101.624450,0.703173,28,[X3 == 6 OR X3 == 8 OR X3 == 10 OR X6 == 14 OR X7 == 0 OR X12 >= 55.000000] AND [X1 == 2 OR X1 == 5 OR X2 < 158662.000000 OR X3 == 7 OR X5 == 4 OR X6 == 1 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X8 != 4 OR X13 == 10 OR X13 == 41] AND [X1 == 5 OR X3 == 7 OR X3 == 11 OR X4 >= 11.000000 OR X5 == 1 OR X6 == 12 OR X6 == 13 OR X12 >= 40.000000 OR X13 == 13 OR X13 == 31],{'0': {'precision': 0.8560223113125327; 'recall': 0.7358038256005593; 'f1-score': 0.791373475855401; 'support': 20023}; '1': {'precision': 0.4226781621739605; 'recall': 0.6098252243741143; 'f1-score': 0.4992909630011602; 'support': 6351}; 'accuracy': 0.705467505877; 'macro avg': {'precision': 0.6393502367432466; 'recall': 0.6728145249873368; 'f1-score': 0.6453322194282806; 'support': 26374}; 'weighted avg': {'precision': 0.7516707267527741; 'recall': 0.705467505877; 'f1-score': 0.7210384474510148; 'support': 26374}},{'0': {'precision': 0.856766719325961; 'recall': 0.7312359550561798; 'f1-score': 0.789039767216295; 'support': 2225}; '1': {'precision': 0.42054263565891475; 'recall': 0.6147308781869688; 'f1-score': 0.4994246260069045; 'support': 706}; 'accuracy': 0.7031729785056294; 'macro avg': {'precision': 0.6386546774924379; 'recall': 0.6729834166215742; 'f1-score': 0.6442321966115998; 'support': 2931}; 'weighted avg': {'precision': 0.7516919315167032; 'recall': 0.7031729785056294; 'f1-score': 0.7192791770785162; 'support': 2931}}
l: 5,3,CNF,1,26374,2931,1648,[16; 17],262,89.072256,0.626066,25,[X0 >= 26.000000 OR X0 < 37.000000 OR X1 == 2 OR X2 < 219632.000000 OR X3 == 0 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X6 == 1 OR X13 == 13 OR X13 == 31] AND [X1 == 2 OR X3 == 15 OR X6 == 3 OR X6 == 13 OR X13 == 24] AND [X0 >= 37.000000 OR X1 == 2 OR X2 < 106648.000000 OR X3 == 0 OR X3 == 10 OR X4 >= 13.000000 OR X6 == 0 OR X6 == 12],{'0': {'precision': 0.7669908043547193; 'recall': 0.7248164610697697; 'f1-score': 0.7453074849146231; 'support': 20023}; '1': {'precision': 0.26060118089103596; 'recall': 0.3057786175405448; 'f1-score': 0.2813881040353546; 'support': 6351}; 'accuracy': 0.623909911276257; 'macro avg': {'precision': 0.5137959926228777; 'recall': 0.5152975393051573; 'f1-score': 0.5133477944749888; 'support': 26374}; 'weighted avg': {'precision': 0.6450494796175595; 'recall': 0.623909911276257; 'f1-score': 0.6335932213230467; 'support': 26374}},{'0': {'precision': 0.7681710213776722; 'recall': 0.7267415730337079; 'f1-score': 0.7468822170900693; 'support': 2225}; '1': {'precision': 0.2639225181598063; 'recall': 0.3087818696883853; 'f1-score': 0.2845953002610966; 'support': 706}; 'accuracy': 0.6260661890139884; 'macro avg': {'precision': 0.5160467697687392; 'recall': 0.5177617213610466; 'f1-score': 0.5157387586755829; 'support': 2931}; 'weighted avg': {'precision': 0.6467109588489062; 'recall': 0.6260661890139884; 'f1-score': 0.6355295854690339; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,1648,[16; 17],262,125.554852,0.538042,25,[X1 == 1 OR X1 == 5 OR X1 == 7 OR X2 < 178356.000000 OR X3 == 14 OR X6 == 3 OR X6 == 4] AND [X0 >= 22.000000 OR X1 == 6 OR X1 == 7 OR X2 >= 219632.000000 OR X3 == 7 OR X3 == 12 OR X5 == 5 OR X6 == 10 OR X6 == 11] AND [X1 == 2 OR X1 == 4 OR X3 == 10 OR X3 == 15 OR X5 == 1 OR X5 == 6 OR X6 == 7 OR X6 == 10 OR X13 == 36],{'0': {'precision': 0.8137790970160912; 'recall': 0.5203016530989363; 'f1-score': 0.6347600913937548; 'support': 20023}; '1': {'precision': 0.29229295608605954; 'recall': 0.6246260431428121; 'f1-score': 0.39823319781157457; 'support': 6351}; 'accuracy': 0.5454235231667551; 'macro avg': {'precision': 0.5530360265510754; 'recall': 0.5724638481208741; 'f1-score': 0.5164966446026646; 'support': 26374}; 'weighted avg': {'precision': 0.6882024502789018; 'recall': 0.5454235231667552; 'f1-score': 0.5778031526988118; 'support': 26374}},{'0': {'precision': 0.8099644128113879; 'recall': 0.5114606741573033; 'f1-score': 0.6269972451790633; 'support': 2225}; '1': {'precision': 0.28768020969855834; 'recall': 0.6218130311614731; 'f1-score': 0.39336917562724016; 'support': 706}; 'accuracy': 0.5380416240191062; 'macro avg': {'precision': 0.548822311254973; 'recall': 0.5666368526593882; 'f1-score': 0.5101832104031517; 'support': 2931}; 'weighted avg': {'precision': 0.6841600295300309; 'recall': 0.5380416240191062; 'f1-score': 0.5707224525814559; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,1648,[16; 17],262,96.747008,0.755715,25,[X1 == 1 OR X1 == 2 OR X1 == 7 OR X3 == 9 OR X7 == 5 OR X13 == 7 OR X13 == 10] AND [X0 >= 22.000000 OR X1 == 1 OR X1 == 5 OR X2 < 196338.000000 OR X3 == 9 OR X6 == 4 OR X13 == 2 OR X13 == 32] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 12 OR X5 == 2 OR X5 == 5 OR X6 == 6 OR X6 == 7 OR X13 == 11 OR X13 == 38],{'0': {'precision': 0.8243572007823308; 'recall': 0.8630574838935224; 'f1-score': 0.8432635534084808; 'support': 20023}; '1': {'precision': 0.49325448161153207; 'recall': 0.4202487797197292; 'f1-score': 0.4538343819078388; 'support': 6351}; 'accuracy': 0.756426783953894; 'macro avg': {'precision': 0.6588058411969314; 'recall': 0.6416531318066259; 'f1-score': 0.6485489676581598; 'support': 26374}; 'weighted avg': {'precision': 0.7446258983839936; 'recall': 0.756426783953894; 'f1-score': 0.7494869299080419; 'support': 26374}},{'0': {'precision': 0.8214742224115893; 'recall': 0.8665168539325843; 'f1-score': 0.8433945756780403; 'support': 2225}; '1': {'precision': 0.4914383561643836; 'recall': 0.4065155807365439; 'f1-score': 0.44496124031007755; 'support': 706}; 'accuracy': 0.7557147731149778; 'macro avg': {'precision': 0.6564562892879864; 'recall': 0.6365162173345641; 'f1-score': 0.6441779079940589; 'support': 2931}; 'weighted avg': {'precision': 0.7419773539126036; 'recall': 0.7557147731149778; 'f1-score': 0.7474225747330449; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,1648,[16; 17],262,89.761055,0.612760,32,[X0 < 58.000000 OR X1 == 1 OR X1 == 5 OR X1 == 7 OR X3 == 14 OR X6 == 14 OR X8 == 2 OR X12 < 35.000000 OR X13 == 24 OR X13 == 29] AND [X3 == 0 OR X3 == 8 OR X3 == 15 OR X5 == 2 OR X6 == 1 OR X6 == 11 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 9] AND [X0 < 33.000000 OR X1 == 1 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 3 OR X6 == 4 OR X7 == 5 OR X13 == 0 OR X13 == 2 OR X13 == 22 OR X13 == 41],{'0': {'precision': 0.8201292077524651; 'recall': 0.6023073465514658; 'f1-score': 0.694540428472702; 'support': 20023}; '1': {'precision': 0.3175936241323164; 'recall': 0.5835301527318533; 'f1-score': 0.41132075471698115; 'support': 6351}; 'accuracy': 0.5977856980359445; 'macro avg': {'precision': 0.5688614159423908; 'recall': 0.5929187496416595; 'f1-score': 0.5529305915948416; 'support': 26374}; 'weighted avg': {'precision': 0.699115956384771; 'recall': 0.5977856980359445; 'f1-score': 0.6263396190383128; 'support': 26374}},{'0': {'precision': 0.8347665847665847; 'recall': 0.6107865168539326; 'f1-score': 0.7054243446664937; 'support': 2225}; '1': {'precision': 0.3353798925556408; 'recall': 0.6189801699716714; 'f1-score': 0.43504230960676954; 'support': 706}; 'accuracy': 0.6127601501194132; 'macro avg': {'precision': 0.5850732386611128; 'recall': 0.614883343412802; 'f1-score': 0.5702333271366317; 'support': 2931}; 'weighted avg': {'precision': 0.7144776032923691; 'recall': 0.6127601501194132; 'f1-score': 0.6402964986234486; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,1648,[16; 17],262,95.908444,0.702730,25,[X1 == 5 OR X6 == 10 OR X6 == 12 OR X6 == 13] AND [X1 == 2 OR X2 >= 130856.000000 OR X3 == 12 OR X5 == 1 OR X6 == 1 OR X13 == 17 OR X13 == 21 OR X13 == 34 OR X13 == 40 OR X13 == 41] AND [X0 >= 22.000000 OR X0 < 41.000000 OR X2 >= 329054.000000 OR X3 == 10 OR X5 == 1 OR X6 == 3 OR X6 == 12 OR X6 != 4 OR X7 == 5 OR X12 < 40.000000 OR X13 == 2],{'0': {'precision': 0.7963203775947599; 'recall': 0.8257503870548869; 'f1-score': 0.8107684009218851; 'support': 20023}; '1': {'precision': 0.37829650748396293; 'recall': 0.3342254408060453; 'f1-score': 0.35489802741558; 'support': 6352}; 'accuracy': 0.7073744075829383; 'macro avg': {'precision': 0.5873084425393614; 'recall': 0.5799879139304661; 'f1-score': 0.5828332141687326; 'support': 26375}; 'weighted avg': {'precision': 0.6956459653504459; 'recall': 0.7073744075829383; 'f1-score': 0.700979259215267; 'support': 26375}},{'0': {'precision': 0.797190517998244; 'recall': 0.8161797752808989; 'f1-score': 0.8065733955141017; 'support': 2225}; '1': {'precision': 0.3726993865030675; 'recall': 0.3446808510638298; 'f1-score': 0.35814296241709653; 'support': 705}; 'accuracy': 0.7027303754266212; 'macro avg': {'precision': 0.5849449522506558; 'recall': 0.5804303131723644; 'f1-score': 0.5823581789655992; 'support': 2930}; 'weighted avg': {'precision': 0.6950518669046947; 'recall': 0.7027303754266212; 'f1-score': 0.698674605297928; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,1648,[16; 17],262,110.244097,0.638567,35,[X0 < 33.000000 OR X1 == 7 OR X2 < 178356.000000 OR X3 == 10 OR X3 == 12 OR X6 == 11 OR X7 == 5 OR X13 == 10 OR X13 == 34 OR X13 == 41] AND [X0 >= 37.000000 OR X1 == 1 OR X1 == 6 OR X3 == 1 OR X3 == 8 OR X3 == 10 OR X6 == 8 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X13 == 8 OR X13 == 19] AND [X0 >= 50.000000 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 4 OR X3 == 14 OR X4 >= 11.000000 OR X6 == 14 OR X7 == 1 OR X13 == 2 OR X13 == 14 OR X13 == 25],{'0': {'precision': 0.8154553817847287; 'recall': 0.6640363581880837; 'f1-score': 0.7319973574102622; 'support': 20023}; '1': {'precision': 0.3319761668321748; 'recall': 0.5262909319899244; 'f1-score': 0.4071367677505785; 'support': 6352}; 'accuracy': 0.6308625592417062; 'macro avg': {'precision': 0.5737157743084518; 'recall': 0.5951636450890041; 'f1-score': 0.5695670625804203; 'support': 26375}; 'weighted avg': {'precision': 0.6990170889552074; 'recall': 0.6308625592417062; 'f1-score': 0.6537598421299471; 'support': 26375}},{'0': {'precision': 0.8224557522123894; 'recall': 0.6683146067415731; 'f1-score': 0.7374163153979668; 'support': 2225}; '1': {'precision': 0.3422459893048128; 'recall': 0.5446808510638298; 'f1-score': 0.42036124794745483; 'support': 705}; 'accuracy': 0.6385665529010239; 'macro avg': {'precision': 0.5823508707586011; 'recall': 0.6064977289027014; 'f1-score': 0.5788887816727109; 'support': 2930}; 'weighted avg': {'precision': 0.706910399703911; 'recall': 0.6385665529010239; 'f1-score': 0.661128321352707; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,1648,[16; 17],262,154.627983,0.711945,30,[X1 == 6 OR X3 == 10 OR X5 == 1 OR X6 == 3 OR X12 >= 48.000000 OR X13 == 7 OR X13 == 22] AND [X2 < 106648.000000 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X6 == 1 OR X6 == 6 OR X6 == 11 OR X6 == 12 OR X6 == 14 OR X12 < 40.000000 OR X13 == 3 OR X13 == 8 OR X13 == 31] AND [X0 >= 26.000000 OR X1 == 1 OR X2 < 196338.000000 OR X3 == 9 OR X6 == 4 OR X6 == 13 OR X13 == 9 OR X13 == 10 OR X13 == 29 OR X13 == 34],{'0': {'precision': 0.80221147862716; 'recall': 0.8369874644159216; 'f1-score': 0.8192305812191425; 'support': 20023}; '1': {'precision': 0.4048140043763676; 'recall': 0.3494962216624685; 'f1-score': 0.37512673200405544; 'support': 6352}; 'accuracy': 0.7195829383886256; 'macro avg': {'precision': 0.6035127415017638; 'recall': 0.593241843039195; 'f1-score': 0.597178656611599; 'support': 26375}; 'weighted avg': {'precision': 0.7065046063450356; 'recall': 0.7195829383886256; 'f1-score': 0.7122752200735791; 'support': 26375}},{'0': {'precision': 0.8000869187309865; 'recall': 0.8274157303370786; 'f1-score': 0.8135218736190897; 'support': 2225}; '1': {'precision': 0.38950715421303655; 'recall': 0.3475177304964539; 'f1-score': 0.3673163418290854; 'support': 705}; 'accuracy': 0.7119453924914676; 'macro avg': {'precision': 0.5947970364720115; 'recall': 0.5874667304167662; 'f1-score': 0.5904191077240876; 'support': 2930}; 'weighted avg': {'precision': 0.7012955419442443; 'recall': 0.7119453924914676; 'f1-score': 0.7061584265501637; 'support': 2930}}
