l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,122.534993,0.669396,3,[X3 == 12 OR X6 == 1 OR X6 == 10],{'0': {'precision': 0.7915567282321899; 'recall': 0.7641212605503671; 'f1-score': 0.7775970725757267; 'support': 20023}; '1': {'precision': 0.32959545777146915; 'recall': 0.3656117146905999; 'f1-score': 0.34667064795461333; 'support': 6351}; 'accuracy': 0.6681580344278456; 'macro avg': {'precision': 0.5605760930018295; 'recall': 0.5648664876204835; 'f1-score': 0.56213386026517; 'support': 26374}; 'weighted avg': {'precision': 0.6803139880829506; 'recall': 0.6681580344278456; 'f1-score': 0.6738276889870146; 'support': 26374}},{'0': {'precision': 0.7979127134724858; 'recall': 0.7559550561797753; 'f1-score': 0.7763674128779137; 'support': 2225}; '1': {'precision': 0.3402187120291616; 'recall': 0.39660056657223797; 'f1-score': 0.3662524525833878; 'support': 706}; 'accuracy': 0.6693961105424769; 'macro avg': {'precision': 0.5690657127508237; 'recall': 0.5762778113760066; 'f1-score': 0.5713099327306508; 'support': 2931}; 'weighted avg': {'precision': 0.687666393097533; 'recall': 0.6693961105424769; 'f1-score': 0.6775816189618662; 'support': 2931}}
l: 5,2,CNF,7,26375,2930,206,[128; 129],262,1064.281222,0.700683,25,[X1 == 0 OR X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 0 OR X3 == 1 OR X3 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X6 == 3 OR X6 == 4 OR X6 == 13 OR X8 == 0] AND [X1 == 2 OR X1 == 5 OR X2 >= 329054.000000 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 5 OR X6 == 7 OR X8 == 0 OR X13 == 5 OR X13 == 41],{'0': {'precision': 0.7848490495713754; 'recall': 0.8413324676621885; 'f1-score': 0.8121098175332032; 'support': 20023}; '1': {'precision': 0.35308491142333537; 'recall': 0.2729848866498741; 'f1-score': 0.3079108585634378; 'support': 6352}; 'accuracy': 0.7044549763033175; 'macro avg': {'precision': 0.5689669804973554; 'recall': 0.5571586771560313; 'f1-score': 0.5600103380483206; 'support': 26375}; 'weighted avg': {'precision': 0.6808655119214663; 'recall': 0.7044549763033175; 'f1-score': 0.6906815033198971; 'support': 26375}},{'0': {'precision': 0.7851099830795262; 'recall': 0.8341573033707865; 'f1-score': 0.8088908258879931; 'support': 2225}; '1': {'precision': 0.3480565371024735; 'recall': 0.2794326241134752; 'f1-score': 0.3099921321793863; 'support': 705}; 'accuracy': 0.7006825938566553; 'macro avg': {'precision': 0.5665832600909998; 'recall': 0.5567949637421309; 'f1-score': 0.5594414790336897; 'support': 2930}; 'weighted avg': {'precision': 0.679948659047505; 'recall': 0.7006825938566553; 'f1-score': 0.6888486487328506; 'support': 2930}}
l: 5,2,CNF,8,26375,2930,206,[128; 129],262,1204.958597,0.488055,15,[X2 < 196338.000000 OR X3 == 0 OR X6 == 4 OR X6 == 12] AND [X0 < 37.000000 OR X2 >= 178356.000000 OR X3 == 10 OR X5 == 6 OR X6 == 5 OR X6 == 11 OR X6 == 12 OR X8 == 0 OR X13 == 1 OR X13 == 12 OR X13 == 22],{'0': {'precision': 0.7397735849056604; 'recall': 0.48951258489812227; 'f1-score': 0.5891687203221735; 'support': 20024}; '1': {'precision': 0.2211809523809524; 'recall': 0.45709337112265785; 'f1-score': 0.29811049496816594; 'support': 6351}; 'accuracy': 0.48170616113744075; 'macro avg': {'precision': 0.48047726864330637; 'recall': 0.47330297801039006; 'f1-score': 0.44363960764516974; 'support': 26375}; 'weighted avg': {'precision': 0.6148984452217012; 'recall': 0.48170616113744075; 'f1-score': 0.5190830031952236; 'support': 26375}},{'0': {'precision': 0.7506925207756233; 'recall': 0.48741007194244607; 'f1-score': 0.5910577971646674; 'support': 2224}; '1': {'precision': 0.23283983849259757; 'recall': 0.49008498583569404; 'f1-score': 0.3156934306569343; 'support': 706}; 'accuracy': 0.4880546075085324; 'macro avg': {'precision': 0.49176617963411046; 'recall': 0.48874752888907; 'f1-score': 0.45337561391080083; 'support': 2930}; 'weighted avg': {'precision': 0.6259130007442868; 'recall': 0.4880546075085324; 'f1-score': 0.5247072023679236; 'support': 2930}}
l: 5,2,CNF,9,26375,2930,206,[128; 129],262,1054.161455,0.567918,20,[X0 >= 58.000000 OR X0 < 45.000000 OR X1 == 5 OR X3 == 8 OR X3 == 10 OR X5 == 3 OR X6 == 4 OR X6 == 6 OR X6 == 13] AND [X0 >= 37.000000 OR X6 == 7 OR X6 == 10 OR X6 == 14 OR X13 == 0 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 30 OR X13 == 35],{'0': {'precision': 0.8323981636668367; 'recall': 0.5704654414702357; 'f1-score': 0.6769786944024654; 'support': 20024}; '1': {'precision': 0.32018653177363265; 'recall': 0.6378523067233507; 'f1-score': 0.42635373362100726; 'support': 6351}; 'accuracy': 0.5866919431279621; 'macro avg': {'precision': 0.5762923477202346; 'recall': 0.6041588740967931; 'f1-score': 0.5516662140117363; 'support': 26375}; 'weighted avg': {'precision': 0.7090595447415765; 'recall': 0.5866919431279621; 'f1-score': 0.6166291540831084; 'support': 26375}},{'0': {'precision': 0.8197596795727636; 'recall': 0.552158273381295; 'f1-score': 0.6598602901665771; 'support': 2224}; '1': {'precision': 0.30446927374301674; 'recall': 0.6175637393767706; 'f1-score': 0.40785781103835356; 'support': 706}; 'accuracy': 0.5679180887372014; 'macro avg': {'precision': 0.5621144766578902; 'recall': 0.5848610063790327; 'f1-score': 0.5338590506024653; 'support': 2930}; 'weighted avg': {'precision': 0.6955975544820464; 'recall': 0.5679180887372014; 'f1-score': 0.5991388736940427; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [128, 129], 'n_partitions': 206}, (mean val acc cv) 0.660774 (+- 0.107889), (mean training time) 1091.916582 (+- 43.700000)
l: 5,2,DNF,0,26374,2931,3296,[8; 9],262,121.635847,0.769021,11,[X1 != 0 AND X3 != 2 AND X3 != 6 AND X3 != 13 AND X3 == 12 AND X13 != 26] OR [X0 < 22.000000 AND X0 >= 33.000000 AND X1 != 0 AND X2 < 106648.000000 AND X3 != 4],{'0': {'precision': 0.7760824412845503; 'recall': 0.9703840583329172; 'f1-score': 0.8624248207905192; 'support': 20023}; '1': {'precision': 0.5568011958146487; 'recall': 0.1173043615178712; 'f1-score': 0.19378332683053712; 'support': 6351}; 'accuracy': 0.7649579130962312; 'macro avg': {'precision': 0.6664418185495995; 'recall': 0.5438442099253942; 'f1-score': 0.5281040738105282; 'support': 26374}; 'weighted avg': {'precision': 0.7232783467225063; 'recall': 0.7649579130962312; 'f1-score': 0.7014123794414693; 'support': 26374}},{'0': {'precision': 0.7786177105831533; 'recall': 0.9721348314606741; 'f1-score': 0.8646811912852288; 'support': 2225}; '1': {'precision': 0.5947712418300654; 'recall': 0.12889518413597734; 'f1-score': 0.2118742724097788; 'support': 706}; 'accuracy': 0.7690208120095531; 'macro avg': {'precision': 0.6866944762066094; 'recall': 0.5505150077983257; 'f1-score': 0.5382777318475038; 'support': 2931}; 'weighted avg': {'precision': 0.7343339825245795; 'recall': 0.7690208120095531; 'f1-score': 0.7074373548041412; 'support': 2931}}
l: 5,2,DNF,1,26374,2931,3296,[8; 9],262,114.502072,0.694302,15,[X0 < 45.000000 AND X2 >= 178356.000000 AND X3 != 4 AND X3 != 13 AND X5 != 4 AND X6 != 5] OR [X1 == 1 AND X2 < 329054.000000 AND X3 != 5 AND X3 != 13 AND X6 != 8 AND X13 != 8 AND X13 != 26 AND X13 != 32 AND X13 != 33],{'0': {'precision': 0.7809478219243657; 'recall': 0.8147630225240973; 'f1-score': 0.7974971280522083; 'support': 20023}; '1': {'precision': 0.3236688548504741; 'recall': 0.2794835458982837; 'f1-score': 0.2999577524292353; 'support': 6351}; 'accuracy': 0.6858648669143854; 'macro avg': {'precision': 0.5523083383874199; 'recall': 0.5471232842111905; 'f1-score': 0.5487274402407218; 'support': 26374}; 'weighted avg': {'precision': 0.6708326054275778; 'recall': 0.6858648669143854; 'f1-score': 0.6776869902429452; 'support': 26374}},{'0': {'precision': 0.7872892347600519; 'recall': 0.8184269662921348; 'f1-score': 0.8025561921551345; 'support': 2225}; '1': {'precision': 0.34627831715210355; 'recall': 0.3031161473087819; 'f1-score': 0.3232628398791541; 'support': 706}; 'accuracy': 0.694302285909246; 'macro avg': {'precision': 0.5667837759560777; 'recall': 0.5607715568004583; 'f1-score': 0.5629095160171443; 'support': 2931}; 'weighted avg': {'precision': 0.6810614258787105; 'recall': 0.694302285909246; 'f1-score': 0.6871071622312717; 'support': 2931}}
l: 5,2,DNF,2,26374,2931,3296,[8; 9],262,113.715791,0.720232,14,[X1 == 5 AND X2 >= 158662.000000 AND X7 == 0 AND X13 != 4] OR [X0 >= 26.000000 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X6 != 0 AND X6 == 3 AND X13 != 23 AND X13 != 25 AND X13 != 35],{'0': {'precision': 0.7682812233042884; 'recall': 0.8983169355241473; 'f1-score': 0.8282260849545297; 'support': 20023}; '1': {'precision': 0.312626603646185; 'recall': 0.14580381042355534; 'f1-score': 0.19886180607752604; 'support': 6351}; 'accuracy': 0.7171077576401002; 'macro avg': {'precision': 0.5404539134752366; 'recall': 0.5220603729738513; 'f1-score': 0.5135439455160279; 'support': 26374}; 'weighted avg': {'precision': 0.6585571583369488; 'recall': 0.7171077576401002; 'f1-score': 0.6766718066824491; 'support': 26374}},{'0': {'precision': 0.7702962677953059; 'recall': 0.8997752808988764; 'f1-score': 0.8300165837479271; 'support': 2225}; '1': {'precision': 0.32831325301204817; 'recall': 0.15439093484419264; 'f1-score': 0.21001926782273603; 'support': 706}; 'accuracy': 0.7202320027294439; 'macro avg': {'precision': 0.549304760403677; 'recall': 0.5270831078715346; 'f1-score': 0.5200179257853316; 'support': 2931}; 'weighted avg': {'precision': 0.663834306540792; 'recall': 0.7202320027294439; 'f1-score': 0.6806757086052506; 'support': 2931}}
l: 5,2,DNF,3,26374,2931,3296,[8; 9],262,191.886073,0.667690,8,[X2 < 196338.000000 AND X2 >= 178356.000000 AND X3 != 4] OR [X0 >= 30.000000 AND X1 != 4 AND X1 != 7 AND X3 != 6 AND X6 != 5],{'0': {'precision': 0.7910580133555927; 'recall': 0.7572791290016481; 'f1-score': 0.7738001071674618; 'support': 20023}; '1': {'precision': 0.32556203164029973; 'recall': 0.36939064714218234; 'f1-score': 0.34609426864350523; 'support': 6351}; 'accuracy': 0.6638735117919162; 'macro avg': {'precision': 0.5583100224979463; 'recall': 0.5633348880719152; 'f1-score': 0.5599471879054836; 'support': 26374}; 'weighted avg': {'precision': 0.6789640958658746; 'recall': 0.6638735117919162; 'f1-score': 0.6708062579043372; 'support': 26374}},{'0': {'precision': 0.7949080622347949; 'recall': 0.7577528089887641; 'f1-score': 0.7758858720662679; 'support': 2225}; '1': {'precision': 0.3345679012345679; 'recall': 0.3838526912181303; 'f1-score': 0.3575197889182058; 'support': 706}; 'accuracy': 0.6676902081200955; 'macro avg': {'precision': 0.5647379817346814; 'recall': 0.5708027501034472; 'f1-score': 0.5667028304922368; 'support': 2931}; 'weighted avg': {'precision': 0.6840243523521063; 'recall': 0.6676902081200955; 'f1-score': 0.6751126019528145; 'support': 2931}}
l: 5,2,DNF,4,26374,2931,3296,[8; 9],262,227.123534,0.745821,11,[X0 >= 37.000000 AND X1 != 8 AND X1 == 2 AND X3 != 4] OR [X0 < 22.000000 AND X0 >= 33.000000 AND X1 != 0 AND X3 != 4 AND X3 != 6 AND X3 == 15 AND X13 != 13],{'0': {'precision': 0.7650104747223211; 'recall': 0.9665884233131898; 'f1-score': 0.8540664577909184; 'support': 20023}; '1': {'precision': 0.3776744186046512; 'recall': 0.0639269406392694; 'f1-score': 0.10934554268785349; 'support': 6351}; 'accuracy': 0.7492227193448093; 'macro avg': {'precision': 0.5713424466634861; 'recall': 0.5152576819762296; 'f1-score': 0.4817060002393859; 'support': 26374}; 'weighted avg': {'precision': 0.6717378845803887; 'recall': 0.7492227193448093; 'f1-score': 0.6747336856736982; 'support': 26374}},{'0': {'precision': 0.7633451957295374; 'recall': 0.9640449438202248; 'f1-score': 0.8520357497517379; 'support': 2225}; '1': {'precision': 0.33884297520661155; 'recall': 0.05807365439093484; 'f1-score': 0.09915356711003628; 'support': 706}; 'accuracy': 0.7458205390651654; 'macro avg': {'precision': 0.5510940854680745; 'recall': 0.5110592991055798; 'f1-score': 0.4755946584308871; 'support': 2931}; 'weighted avg': {'precision': 0.6610938932084914; 'recall': 0.7458205390651654; 'f1-score': 0.6706864420256917; 'support': 2931}}
l: 5,2,DNF,5,26375,2930,3296,[8; 9],262,153.526806,0.705119,14,[X0 >= 58.000000 AND X3 != 1 AND X3 != 13 AND X6 != 9] OR [X0 < 41.000000 AND X0 >= 37.000000 AND X1 != 0 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 6 AND X6 == 3 AND X13 != 8 AND X13 != 12],{'0': {'precision': 0.7641606151217428; 'recall': 0.8934225640513409; 'f1-score': 0.8237515253378768; 'support': 20023}; '1': {'precision': 0.2802698145025295; 'recall': 0.1308249370277078; 'f1-score': 0.1783835998712032; 'support': 6352}; 'accuracy': 0.7097630331753555; 'macro avg': {'precision': 0.5222152148121362; 'recall': 0.5121237505395244; 'f1-score': 0.50106756260454; 'support': 26375}; 'weighted avg': {'precision': 0.6476231984190607; 'recall': 0.7097630331753555; 'f1-score': 0.6683249068520261; 'support': 26375}},{'0': {'precision': 0.7628427964465044; 'recall': 0.8876404494382022; 'f1-score': 0.8205234732031573; 'support': 2225}; '1': {'precision': 0.2668621700879765; 'recall': 0.12907801418439716; 'f1-score': 0.1739961759082218; 'support': 705}; 'accuracy': 0.7051194539249147; 'macro avg': {'precision': 0.5148524832672405; 'recall': 0.5083592318112997; 'f1-score': 0.49725982455568957; 'support': 2930}; 'weighted avg': {'precision': 0.6435027481247425; 'recall': 0.7051194539249147; 'f1-score': 0.6649597378472087; 'support': 2930}}
l: 5,2,DNF,6,26375,2930,3296,[8; 9],262,130.387381,0.507167,12,[X3 != 5 AND X9] OR [X0 >= 33.000000 AND X1 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X5 != 5 AND X6 == 7 AND X8 != 3 AND X13 != 11 AND X13 != 23],{'0': {'precision': 0.8895126880754548; 'recall': 0.3956450082405234; 'f1-score': 0.5476857132980747; 'support': 20023}; '1': {'precision': 0.3072871944587555; 'recall': 0.845088161209068; 'f1-score': 0.45069476512321066; 'support': 6352}; 'accuracy': 0.5038862559241706; 'macro avg': {'precision': 0.5983999412671052; 'recall': 0.6203665847247957; 'f1-score': 0.49919023921064265; 'support': 26375}; 'weighted avg': {'precision': 0.7492929218023449; 'recall': 0.5038862559241706; 'f1-score': 0.5243269833338383; 'support': 26375}},{'0': {'precision': 0.9013360739979445; 'recall': 0.3941573033707865; 'f1-score': 0.5484677923702315; 'support': 2225}; '1': {'precision': 0.31119059785385794; 'recall': 0.8638297872340426; 'f1-score': 0.45755071374906076; 'support': 705}; 'accuracy': 0.5071672354948805; 'macro avg': {'precision': 0.6062633359259012; 'recall': 0.6289935453024146; 'f1-score': 0.5030092530596462; 'support': 2930}; 'weighted avg': {'precision': 0.7593386130144697; 'recall': 0.5071672354948805; 'f1-score': 0.5265918400057518; 'support': 2930}}
l: 5,2,DNF,7,26375,2930,3296,[8; 9],262,167.285668,0.742662,14,[X0 < 22.000000 AND X1 != 0 AND X3 != 0 AND X3 != 6 AND X3 == 1 AND X6 != 6 AND X7 != 3 AND X10 < 0.000000] OR [X1 != 2 AND X3 != 1 AND X3 != 4 AND X5 == 2 AND X6 != 8 AND X13 != 40],{'0': {'precision': 0.9065315315315315; 'recall': 0.7236677820506418; 'f1-score': 0.8048435026522621; 'support': 20023}; '1': {'precision': 0.4675199692041189; 'recall': 0.7647984886649875; 'f1-score': 0.5803022158514005; 'support': 6352}; 'accuracy': 0.7335734597156398; 'macro avg': {'precision': 0.6870257503678252; 'recall': 0.7442331353578147; 'f1-score': 0.6925728592518313; 'support': 26375}; 'weighted avg': {'precision': 0.8008025668337599; 'recall': 0.7335734597156398; 'f1-score': 0.7507662987182688; 'support': 26375}},{'0': {'precision': 0.9143661971830986; 'recall': 0.729438202247191; 'f1-score': 0.8115000000000001; 'support': 2225}; '1': {'precision': 0.47878787878787876; 'recall': 0.7843971631205674; 'f1-score': 0.5946236559139785; 'support': 705}; 'accuracy': 0.7426621160409557; 'macro avg': {'precision': 0.6965770379854888; 'recall': 0.7569176826838793; 'f1-score': 0.7030618279569893; 'support': 2930}; 'weighted avg': {'precision': 0.8095598099924399; 'recall': 0.7426621160409557; 'f1-score': 0.7593164428052407; 'support': 2930}}
l: 5,2,DNF,8,26375,2930,3296,[8; 9],262,153.719151,0.744710,13,[X1 != 4 AND X1 == 1 AND X3 != 1 AND X5 != 6] OR [X1 != 0 AND X2 >= 196338.000000 AND X3 != 1 AND X3 != 6 AND X6 != 6 AND X6 == 14 AND X13 != 0 AND X13 != 12 AND X13 != 35],{'0': {'precision': 0.7632907869100163; 'recall': 0.9586496204554534; 'f1-score': 0.8498882075576117; 'support': 20024}; '1': {'precision': 0.32463295269168024; 'recall': 0.06266729648874193; 'f1-score': 0.10505477101755313; 'support': 6351}; 'accuracy': 0.7429004739336493; 'macro avg': {'precision': 0.5439618698008483; 'recall': 0.5106584584720977; 'f1-score': 0.47747148928758243; 'support': 26375}; 'weighted avg': {'precision': 0.6576636435879063; 'recall': 0.7429004739336493; 'f1-score': 0.6705351400517952; 'support': 26375}},{'0': {'precision': 0.7628205128205128; 'recall': 0.9631294964028777; 'f1-score': 0.8513513513513513; 'support': 2224}; '1': {'precision': 0.32786885245901637; 'recall': 0.056657223796033995; 'f1-score': 0.0966183574879227; 'support': 706}; 'accuracy': 0.7447098976109215; 'macro avg': {'precision': 0.5453446826397645; 'recall': 0.5098933600994559; 'f1-score': 0.473984854419637; 'support': 2930}; 'weighted avg': {'precision': 0.6580164608699269; 'recall': 0.7447098976109215; 'f1-score': 0.6694941862770917; 'support': 2930}}
l: 5,2,DNF,9,26375,2930,3296,[8; 9],262,237.997588,0.759044,18,[X0 >= 41.000000 AND X3 != 0 AND X3 != 13 AND X5 == 2] OR [X0 < 22.000000 AND X0 >= 50.000000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X1 != 8 AND X3 != 3 AND X3 != 5 AND X5 != 4 AND X6 != 12 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 27 AND X13 != 32],{'0': {'precision': 0.8468775020016013; 'recall': 0.845185777067519; 'f1-score': 0.8460307938412317; 'support': 20024}; '1': {'precision': 0.5149428884368643; 'recall': 0.5181861124232404; 'f1-score': 0.5165594098257731; 'support': 6351}; 'accuracy': 0.7664454976303318; 'macro avg': {'precision': 0.6809101952192328; 'recall': 0.6816859447453797; 'f1-score': 0.6812951018335024; 'support': 26375}; 'weighted avg': {'precision': 0.7669489055750746; 'recall': 0.7664454976303318; 'f1-score': 0.7666953337509121; 'support': 26375}},{'0': {'precision': 0.8415841584158416; 'recall': 0.8408273381294964; 'f1-score': 0.8412055780476834; 'support': 2224}; '1': {'precision': 0.5; 'recall': 0.5014164305949008; 'f1-score': 0.5007072135785007; 'support': 706}; 'accuracy': 0.7590443686006826; 'macro avg': {'precision': 0.6707920792079207; 'recall': 0.6711218843621987; 'f1-score': 0.670956395813092; 'support': 2930}; 'weighted avg': {'precision': 0.759277531848748; 'recall': 0.7590443686006826; 'f1-score': 0.7591605796465765; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 3296}, (mean val acc cv) 0.705577 (+- 0.072494), (mean training time) 161.177991 (+- 42.763857)
l: 5,2,DNF,0,26374,2931,1648,[16; 17],262,102.570221,0.767315,23,[X1 != 2 AND X3 != 0 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X5 == 2 AND X7 != 3 AND X12 < 55.000000 AND X13 != 27] OR [X0 < 22.000000 AND X1 != 0 AND X1 != 8 AND X6 != 8 AND X7 != 2 AND X7 == 4 AND X9 AND X13 != 8 AND X13 != 9 AND X13 != 22 AND X13 != 23],{'0': {'precision': 0.8338776089734489; 'recall': 0.8799380712180992; 'f1-score': 0.8562888802488335; 'support': 20023}; '1': {'precision': 0.5416587225929457; 'recall': 0.4473311289560699; 'f1-score': 0.48999655053466706; 'support': 6351}; 'accuracy': 0.7757640100098582; 'macro avg': {'precision': 0.6877681657831973; 'recall': 0.6636346000870845; 'f1-score': 0.6731427153917503; 'support': 26374}; 'weighted avg': {'precision': 0.7635097410958961; 'recall': 0.7757640100098582; 'f1-score': 0.768083731768714; 'support': 26374}},{'0': {'precision': 0.8304068522483941; 'recall': 0.8714606741573033; 'f1-score': 0.8504385964912281; 'support': 2225}; '1': {'precision': 0.5201342281879194; 'recall': 0.43909348441926344; 'f1-score': 0.47619047619047616; 'support': 706}; 'accuracy': 0.7673149095871716; 'macro avg': {'precision': 0.6752705402181567; 'recall': 0.6552770792882834; 'f1-score': 0.6633145363408521; 'support': 2931}; 'weighted avg': {'precision': 0.7556704235255366; 'recall': 0.7673149095871716; 'f1-score': 0.7602921710622514; 'support': 2931}}
l: 5,2,DNF,1,26374,2931,1648,[16; 17],262,112.499631,0.718185,23,[X0 < 50.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 13 AND X5 != 4 AND X6 != 7 AND X12 >= 48.000000 AND X13 != 27] OR [X0 >= 41.000000 AND X1 != 0 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 5 AND X3 != 6 AND X3 != 15 AND X6 != 8 AND X6 != 12 AND X12 < 48.000000 AND X13 != 19 AND X13 != 26 AND X13 != 27 AND X13 != 32],{'0': {'precision': 0.8272698842906285; 'recall': 0.79268840833042; 'f1-score': 0.8096100385115662; 'support': 20023}; '1': {'precision': 0.4225097384529772; 'recall': 0.4781924106439931; 'f1-score': 0.4486298840387031; 'support': 6351}; 'accuracy': 0.7169560931220141; 'macro avg': {'precision': 0.6248898113718029; 'recall': 0.6354404094872066; 'f1-score': 0.6291199612751346; 'support': 26374}; 'weighted avg': {'precision': 0.7298014803240356; 'recall': 0.7169560931220141; 'f1-score': 0.7226840901890837; 'support': 26374}},{'0': {'precision': 0.8348492101483964; 'recall': 0.7838202247191012; 'f1-score': 0.8085303662494205; 'support': 2225}; '1': {'precision': 0.42874109263657956; 'recall': 0.5113314447592068; 'f1-score': 0.4664082687338501; 'support': 706}; 'accuracy': 0.7181849198225861; 'macro avg': {'precision': 0.631795151392488; 'recall': 0.647575834739154; 'f1-score': 0.6374693174916353; 'support': 2931}; 'weighted avg': {'precision': 0.7370285581649973; 'recall': 0.7181849198225861; 'f1-score': 0.7261222458652538; 'support': 2931}}
l: 5,2,DNF,2,26374,2931,1648,[16; 17],262,150.574475,0.703855,27,[X1 != 0 AND X1 != 2 AND X1 != 7 AND X2 >= 219632.000000 AND X3 != 1 AND X3 != 3 AND X3 != 12 AND X3 == 9 AND X5 != 3 AND X6 != 7 AND X6 != 11 AND X7 != 1 AND X7 != 4 AND X13 != 13 AND X13 != 25] OR [X0 >= 33.000000 AND X1 == 4 AND X3 != 1 AND X3 != 3 AND X3 != 15 AND X5 != 6 AND X6 != 6 AND X6 != 8 AND X6 != 12 AND X13 != 8 AND X13 != 13 AND X13 == 39],{'0': {'precision': 0.8021256038647343; 'recall': 0.82924636667832; 'f1-score': 0.8154605505488299; 'support': 20023}; '1': {'precision': 0.39742685935847727; 'recall': 0.3550621949299323; 'f1-score': 0.37505197505197513; 'support': 6351}; 'accuracy': 0.7150602866459392; 'macro avg': {'precision': 0.5997762316116058; 'recall': 0.5921542808041261; 'f1-score': 0.5952562628004026; 'support': 26374}; 'weighted avg': {'precision': 0.7046719856665377; 'recall': 0.7150602866459392; 'f1-score': 0.7094078144079138; 'support': 26374}},{'0': {'precision': 0.8006202924235711; 'recall': 0.8121348314606741; 'f1-score': 0.8063364569388666; 'support': 2225}; '1': {'precision': 0.3798219584569733; 'recall': 0.3626062322946176; 'f1-score': 0.3710144927536232; 'support': 706}; 'accuracy': 0.703855339474582; 'macro avg': {'precision': 0.5902211254402723; 'recall': 0.5873705318776459; 'f1-score': 0.5886754748462448; 'support': 2931}; 'weighted avg': {'precision': 0.6992611577321969; 'recall': 0.703855339474582; 'f1-score': 0.7014789657362798; 'support': 2931}}
l: 5,2,DNF,3,26374,2931,1648,[16; 17],262,103.416772,0.789833,19,[X0 < 22.000000 AND X1 != 0 AND X2 >= 158662.000000 AND X3 != 0 AND X3 != 13 AND X4 >= 13.000000 AND X6 != 9 AND X6 != 13] OR [X1 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X6 != 5 AND X7 == 0 AND X13 != 27 AND X13 == 39],{'0': {'precision': 0.8368472722172876; 'recall': 0.8940218748439295; 'f1-score': 0.8644902689911623; 'support': 20023}; '1': {'precision': 0.5741521171984748; 'recall': 0.4504802393323886; 'f1-score': 0.5048526557261338; 'support': 6351}; 'accuracy': 0.7872146811253508; 'macro avg': {'precision': 0.7054996947078812; 'recall': 0.672251057088159; 'f1-score': 0.6846714623586481; 'support': 26374}; 'weighted avg': {'precision': 0.7735888764667577; 'recall': 0.7872146811253508; 'f1-score': 0.7778876117588048; 'support': 26374}},{'0': {'precision': 0.8347898460258011; 'recall': 0.9015730337078651; 'f1-score': 0.8668971477960242; 'support': 2225}; '1': {'precision': 0.5852272727272727; 'recall': 0.4376770538243626; 'f1-score': 0.5008103727714748; 'support': 706}; 'accuracy': 0.7898328215626066; 'macro avg': {'precision': 0.7100085593765368; 'recall': 0.6696250437661139; 'f1-score': 0.6838537602837496; 'support': 2931}; 'weighted avg': {'precision': 0.7746768549822115; 'recall': 0.7898328215626066; 'f1-score': 0.7787165735321784; 'support': 2931}}
