l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,1,[284; 284],564,180.674398,0.781250,1,[X26 < 1.000000],{'0.0': {'precision': 0.8648648648648649; 'recall': 0.6274509803921569; 'f1-score': 0.7272727272727273; 'support': 102}; '1.0': {'precision': 0.819047619047619; 'recall': 0.945054945054945; 'f1-score': 0.8775510204081632; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.841956241956242; 'recall': 0.7862529627235509; 'f1-score': 0.8024118738404453; 'support': 284}; 'weighted avg': {'precision': 0.8355031087425454; 'recall': 0.8309859154929577; 'f1-score': 0.8235778306200842; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.9523809523809523; 'f1-score': 0.8510638297872339; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.7034632034632035; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.7912660256410257; 'recall': 0.78125; 'f1-score': 0.7607165206508135; 'support': 32}}
l: 5,2,CNF,2,284,32,1,[284; 284],564,1000.361824,0.781250,4,[X21 < -0.021790 OR X26 < 1.000000] AND [X11 >= 0.028250 OR X20 >= 0.162450],{'0.0': {'precision': 0.9367088607594937; 'recall': 0.7254901960784313; 'f1-score': 0.8176795580110497; 'support': 102}; '1.0': {'precision': 0.8634146341463415; 'recall': 0.9725274725274725; 'f1-score': 0.9147286821705426; 'support': 182}; 'accuracy': 0.8838028169014085; 'macro avg': {'precision': 0.9000617474529176; 'recall': 0.8490088343029519; 'f1-score': 0.8662041200907962; 'support': 284}; 'weighted avg': {'precision': 0.8897386169440229; 'recall': 0.8838028169014085; 'f1-score': 0.8798730108174854; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.9047619047619048; 'f1-score': 0.8444444444444444; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7708333333333333; 'recall': 0.725108225108225; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.77734375; 'recall': 0.78125; 'f1-score': 0.7712719298245614; 'support': 32}}
l: 5,2,CNF,3,284,32,1,[284; 284],564,1000.574224,0.875000,4,[X26 < 0.940430 OR X30 >= 0.597590] AND [X5 >= 0.222800 OR X12 >= 0.396990],{'0.0': {'precision': 0.9012345679012346; 'recall': 0.7227722772277227; 'f1-score': 0.8021978021978022; 'support': 101}; '1.0': {'precision': 0.8620689655172413; 'recall': 0.9562841530054644; 'f1-score': 0.9067357512953367; 'support': 183}; 'accuracy': 0.8732394366197183; 'macro avg': {'precision': 0.881651766709238; 'recall': 0.8395282151165936; 'f1-score': 0.8544667767465695; 'support': 284}; 'weighted avg': {'precision': 0.8759975776326756; 'recall': 0.8732394366197183; 'f1-score': 0.869558522919101; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6666666666666666; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8333333333333333; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.8958333333333334; 'recall': 0.875; 'f1-score': 0.8681818181818182; 'support': 32}}
l: 5,2,CNF,4,284,32,1,[284; 284],564,1001.318903,0.718750,4,[X3 >= 0.070880 OR X26 < 1.000000] AND [X4 >= 0.067040 OR X27 >= 0.020330],{'0.0': {'precision': 0.948051948051948; 'recall': 0.7227722772277227; 'f1-score': 0.8202247191011236; 'support': 101}; '1.0': {'precision': 0.8647342995169082; 'recall': 0.9781420765027322; 'f1-score': 0.917948717948718; 'support': 183}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.906393123784428; 'recall': 0.8504571768652275; 'f1-score': 0.8690867185249208; 'support': 284}; 'weighted avg': {'precision': 0.8943648717071864; 'recall': 0.8873239436619719; 'f1-score': 0.8831947606120735; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.25; 'f1-score': 0.4; 'support': 12}; '1.0': {'precision': 0.6896551724137931; 'recall': 1.0; 'f1-score': 0.8163265306122449; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.8448275862068966; 'recall': 0.625; 'f1-score': 0.6081632653061224; 'support': 32}; 'weighted avg': {'precision': 0.8060344827586208; 'recall': 0.71875; 'f1-score': 0.6602040816326531; 'support': 32}}
l: 5,2,CNF,5,284,32,1,[284; 284],564,1000.663159,0.812500,3,[X4 >= 0.067040] AND [X20 >= 0.684590 OR X26 < 1.000000],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.7128712871287128; 'f1-score': 0.8275862068965517; 'support': 101}; '1.0': {'precision': 0.8625592417061612; 'recall': 0.994535519125683; 'f1-score': 0.9238578680203046; 'support': 183}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.9244303057845874; 'recall': 0.853703403127198; 'f1-score': 0.8757220374584281; 'support': 284}; 'weighted avg': {'precision': 0.906566125311239; 'recall': 0.8943661971830986; 'f1-score': 0.8896204110713644; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.5833333333333334; 'f1-score': 0.7000000000000001; 'support': 12}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.7666666666666666; 'f1-score': 0.7818181818181817; 'support': 32}; 'weighted avg': {'precision': 0.8229166666666666; 'recall': 0.8125; 'f1-score': 0.8022727272727272; 'support': 32}}
l: 5,2,CNF,6,285,31,1,[285; 285],564,1000.392468,1.000000,4,[X26 < 1.000000 OR X30 >= 1.000000] AND [X11 >= 0.111470 OR X20 >= 0.162450],{'0.0': {'precision': 0.9583333333333334; 'recall': 0.6764705882352942; 'f1-score': 0.7931034482758621; 'support': 102}; '1.0': {'precision': 0.8450704225352113; 'recall': 0.9836065573770492; 'f1-score': 0.9090909090909091; 'support': 183}; 'accuracy': 0.8736842105263158; 'macro avg': {'precision': 0.9017018779342723; 'recall': 0.8300385728061717; 'f1-score': 0.8510971786833856; 'support': 285}; 'weighted avg': {'precision': 0.885606622189276; 'recall': 0.8736842105263158; 'f1-score': 0.8675796073255237; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}}
l: 5,2,CNF,7,285,31,1,[285; 285],564,1000.364294,0.935484,5,[X3 >= 0.016310 OR X26 < 1.000000 OR X33 < -0.272920] AND [X5 >= 0.222800 OR X20 >= 0.162450],{'0.0': {'precision': 0.9358974358974359; 'recall': 0.7156862745098039; 'f1-score': 0.8111111111111112; 'support': 102}; '1.0': {'precision': 0.8599033816425121; 'recall': 0.9726775956284153; 'f1-score': 0.9128205128205128; 'support': 183}; 'accuracy': 0.8807017543859649; 'macro avg': {'precision': 0.897900408769974; 'recall': 0.8441819350691095; 'f1-score': 0.861965811965812; 'support': 285}; 'weighted avg': {'precision': 0.8871012536916428; 'recall': 0.8807017543859649; 'f1-score': 0.8764192532613585; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
l: 5,2,CNF,8,285,31,1,[285; 285],564,1000.338274,0.806452,5,[X10 < 0.000000 OR X14 >= 0.251920 OR X15 >= 0.402680] AND [X20 >= 0.684590 OR X26 < 1.000000],{'0.0': {'precision': 0.958904109589041; 'recall': 0.6862745098039216; 'f1-score': 0.7999999999999999; 'support': 102}; '1.0': {'precision': 0.8490566037735849; 'recall': 0.9836065573770492; 'f1-score': 0.9113924050632911; 'support': 183}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.9039803566813129; 'recall': 0.8349405335904854; 'f1-score': 0.8556962025316455; 'support': 285}; 'weighted avg': {'precision': 0.8883704479601693; 'recall': 0.8771929824561403; 'f1-score': 0.8715256495669553; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
l: 5,2,CNF,9,285,31,1,[285; 285],564,1000.449713,0.870968,4,[X20 >= 0.499090 OR X21 < -0.021790 OR X26 < 0.708240] AND [X4 >= 0.067040],{'0.0': {'precision': 0.971830985915493; 'recall': 0.6764705882352942; 'f1-score': 0.7976878612716763; 'support': 102}; '1.0': {'precision': 0.8457943925233645; 'recall': 0.9890710382513661; 'f1-score': 0.9118387909319899; 'support': 183}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.9088126892194288; 'recall': 0.8327708132433301; 'f1-score': 0.8547633261018331; 'support': 285}; 'weighted avg': {'precision': 0.8909022259479158; 'recall': 0.8771929824561403; 'f1-score': 0.8709847740009303; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [285, 285], 'n_partitions': 1}, (mean val acc cv) 0.826915 (+- 0.088332), (mean training time) 1000.585337 (+- 0.281205)
l: 5,2,DNF,0,284,32,1,[284; 284],564,1000.464167,0.843750,14,[X2 >= 0.328340 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X11 >= -0.020280 AND X13 >= -0.496390 AND X26 < 1.000000] OR [X4 >= 0.000000 AND X7 < 0.940780 AND X8 >= 0.238100 AND X11 < 0.627190 AND X15 < 0.771280 AND X17 >= -0.686270 AND X20 >= 0.162450 AND X21 < 0.425280],{'0.0': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 102}; '1.0': {'precision': 0.978021978021978; 'recall': 0.978021978021978; 'f1-score': 0.978021978021978; 'support': 182}; 'accuracy': 0.971830985915493; 'macro avg': {'precision': 0.9694031458737341; 'recall': 0.9694031458737341; 'f1-score': 0.9694031458737341; 'support': 284}; 'weighted avg': {'precision': 0.971830985915493; 'recall': 0.971830985915493; 'f1-score': 0.971830985915493; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.9090909090909091; 'f1-score': 0.8; 'support': 11}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8095238095238095; 'f1-score': 0.8717948717948718; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8293650793650793; 'recall': 0.8593073593073592; 'f1-score': 0.8358974358974359; 'support': 32}; 'weighted avg': {'precision': 0.8653273809523809; 'recall': 0.84375; 'f1-score': 0.8471153846153846; 'support': 32}}
l: 5,2,DNF,1,284,32,1,[284; 284],564,1000.447018,0.906250,11,[X2 >= 0.000000 AND X3 >= -0.105260 AND X5 >= 0.022800 AND X7 >= -0.672730 AND X9 >= 0.018290] OR [X11 < 0.947490 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X24 >= 0.035130 AND X26 >= -0.191490 AND X31 < 0.777020],{'0.0': {'precision': 0.9797979797979798; 'recall': 0.9509803921568627; 'f1-score': 0.9651741293532337; 'support': 102}; '1.0': {'precision': 0.972972972972973; 'recall': 0.989010989010989; 'f1-score': 0.9809264305177112; 'support': 182}; 'accuracy': 0.9753521126760564; 'macro avg': {'precision': 0.9763854763854765; 'recall': 0.9699956905839259; 'f1-score': 0.9730502799354724; 'support': 284}; 'weighted avg': {'precision': 0.9754242078185741; 'recall': 0.9753521126760564; 'f1-score': 0.9752689139023002; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
l: 5,2,DNF,2,284,32,1,[284; 284],564,1000.413812,0.906250,13,[X2 >= 0.328340 AND X5 >= 0.022800 AND X6 >= 0.000000 AND X13 >= -0.496390 AND X26 < 1.000000] OR [X3 < 0.496380 AND X5 < 0.761600 AND X7 < 0.940780 AND X11 < 0.627190 AND X20 >= 0.162450 AND X21 < 0.425280 AND X24 >= 0.035130 AND X26 >= -0.191490],{'0.0': {'precision': 0.9603960396039604; 'recall': 0.9509803921568627; 'f1-score': 0.9556650246305418; 'support': 102}; '1.0': {'precision': 0.9726775956284153; 'recall': 0.978021978021978; 'f1-score': 0.9753424657534248; 'support': 182}; 'accuracy': 0.9683098591549296; 'macro avg': {'precision': 0.9665368176161878; 'recall': 0.9645011850894203; 'f1-score': 0.9655037451919832; 'support': 284}; 'weighted avg': {'precision': 0.9682666142393503; 'recall': 0.9683098591549296; 'f1-score': 0.968275215772671; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
l: 5,2,DNF,3,284,32,1,[284; 284],564,1000.497331,0.906250,12,[X7 < 0.940780 AND X20 >= 0.162450 AND X23 < 0.712840 AND X23 >= -0.913380 AND X24 >= 0.035130 AND X31 < 0.777020] OR [X2 >= 0.000000 AND X4 >= 0.067040 AND X9 >= -0.016220 AND X13 >= -0.496390 AND X24 < 1.000000 AND X26 < 0.940430],{'0.0': {'precision': 0.9797979797979798; 'recall': 0.9603960396039604; 'f1-score': 0.9700000000000001; 'support': 101}; '1.0': {'precision': 0.9783783783783784; 'recall': 0.9890710382513661; 'f1-score': 0.9836956521739131; 'support': 183}; 'accuracy': 0.9788732394366197; 'macro avg': {'precision': 0.9790881790881791; 'recall': 0.9747335389276632; 'f1-score': 0.9768478260869566; 'support': 284}; 'weighted avg': {'precision': 0.9788832366297154; 'recall': 0.9788732394366197; 'f1-score': 0.9788250153092468; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
l: 5,2,DNF,4,284,32,1,[284; 284],564,1000.508640,0.906250,13,[X2 >= 0.000000 AND X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X9 >= -0.016220 AND X26 < 1.000000] OR [X3 < 0.496380 AND X5 < 0.761600 AND X13 < 0.525170 AND X15 < 0.771280 AND X20 >= 0.162450 AND X24 >= 0.035130 AND X31 < 0.777020],{'0.0': {'precision': 0.98; 'recall': 0.9702970297029703; 'f1-score': 0.9751243781094527; 'support': 101}; '1.0': {'precision': 0.9836956521739131; 'recall': 0.9890710382513661; 'f1-score': 0.9863760217983651; 'support': 183}; 'accuracy': 0.9823943661971831; 'macro avg': {'precision': 0.9818478260869565; 'recall': 0.9796840339771682; 'f1-score': 0.980750199953909; 'support': 284}; 'weighted avg': {'precision': 0.9823813533374158; 'recall': 0.9823943661971831; 'f1-score': 0.9823745569653365; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
l: 5,2,DNF,5,284,32,1,[284; 284],564,1000.452233,0.781250,13,[X2 >= 0.000000 AND X4 >= 0.067040 AND X9 >= 0.000000 AND X13 >= -0.496390 AND X26 < 1.000000] OR [X2 >= 0.328340 AND X3 >= -0.500000 AND X5 >= -0.227030 AND X6 >= 0.037590 AND X7 < 0.940780 AND X7 >= -0.672730 AND X15 < 0.771280 AND X16 >= 0.372540],{'0.0': {'precision': 0.9797979797979798; 'recall': 0.9603960396039604; 'f1-score': 0.9700000000000001; 'support': 101}; '1.0': {'precision': 0.9783783783783784; 'recall': 0.9890710382513661; 'f1-score': 0.9836956521739131; 'support': 183}; 'accuracy': 0.9788732394366197; 'macro avg': {'precision': 0.9790881790881791; 'recall': 0.9747335389276632; 'f1-score': 0.9768478260869566; 'support': 284}; 'weighted avg': {'precision': 0.9788832366297154; 'recall': 0.9788732394366197; 'f1-score': 0.9788250153092468; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.8333333333333334; 'f1-score': 0.7407407407407408; 'support': 12}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.75; 'f1-score': 0.8108108108108107; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7745098039215685; 'recall': 0.7916666666666667; 'f1-score': 0.7757757757757757; 'support': 32}; 'weighted avg': {'precision': 0.8014705882352942; 'recall': 0.78125; 'f1-score': 0.7845345345345345; 'support': 32}}
l: 5,2,DNF,6,285,31,1,[285; 285],564,1000.476384,0.935484,13,[X6 >= 0.348160 AND X9 < 0.935960 AND X13 >= -0.496390 AND X17 >= -0.686270 AND X19 >= -0.420520 AND X23 >= -0.913380 AND X25 >= -0.471370] OR [X4 >= 0.067040 AND X5 >= -0.227030 AND X19 < 0.059520 AND X25 < 0.083330 AND X26 < 1.000000 AND X28 >= -0.547320],{'0.0': {'precision': 0.9519230769230769; 'recall': 0.9705882352941176; 'f1-score': 0.9611650485436893; 'support': 102}; '1.0': {'precision': 0.9834254143646409; 'recall': 0.9726775956284153; 'f1-score': 0.978021978021978; 'support': 183}; 'accuracy': 0.9719298245614035; 'macro avg': {'precision': 0.967674245643859; 'recall': 0.9716329154612664; 'f1-score': 0.9695935132828337; 'support': 285}; 'weighted avg': {'precision': 0.9721508935960812; 'recall': 0.9719298245614035; 'f1-score': 0.9719889716823801; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
l: 5,2,DNF,7,285,31,1,[285; 285],564,1000.439098,0.935484,13,[X5 >= 0.022800 AND X7 >= -0.018220 AND X9 >= 0.000000 AND X11 >= -0.111110 AND X13 >= 0.000000] OR [X3 < 0.496380 AND X7 < 0.940780 AND X13 < 0.525170 AND X20 >= 0.162450 AND X22 >= -0.148150 AND X24 >= 0.035130 AND X31 < 0.777020 AND X33 < 0.714440],{'0.0': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 102}; '1.0': {'precision': 0.9781420765027322; 'recall': 0.9781420765027322; 'f1-score': 0.9781420765027322; 'support': 183}; 'accuracy': 0.9719298245614035; 'macro avg': {'precision': 0.9694631951141113; 'recall': 0.9694631951141113; 'f1-score': 0.9694631951141113; 'support': 285}; 'weighted avg': {'precision': 0.9719298245614035; 'recall': 0.9719298245614035; 'f1-score': 0.9719298245614035; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
l: 5,2,DNF,8,285,31,1,[285; 285],564,1000.611979,0.935484,12,[X3 < 0.496380 AND X5 < 0.761600 AND X7 < 0.940780 AND X13 < 0.525170 AND X15 < 0.771280 AND X16 >= -0.660300 AND X20 >= 0.162450 AND X24 >= 0.035130] OR [X2 >= 0.749160 AND X4 >= 0.067040 AND X6 >= 0.037590 AND X26 < 1.000000],{'0.0': {'precision': 0.9339622641509434; 'recall': 0.9705882352941176; 'f1-score': 0.951923076923077; 'support': 102}; '1.0': {'precision': 0.9832402234636871; 'recall': 0.9617486338797814; 'f1-score': 0.9723756906077347; 'support': 183}; 'accuracy': 0.9649122807017544; 'macro avg': {'precision': 0.9586012438073153; 'recall': 0.9661684345869495; 'f1-score': 0.9621493837654058; 'support': 285}; 'weighted avg': {'precision': 0.9656039011833368; 'recall': 0.9649122807017544; 'f1-score': 0.965055807815331; 'support': 285}},{'0.0': {'precision': 0.8461538461538461; 'recall': 1.0; 'f1-score': 0.9166666666666666; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9; 'f1-score': 0.9473684210526316; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9230769230769231; 'recall': 0.95; 'f1-score': 0.9320175438596492; 'support': 31}; 'weighted avg': {'precision': 0.945409429280397; 'recall': 0.9354838709677419; 'f1-score': 0.9364742501414828; 'support': 31}}
l: 5,2,DNF,9,285,31,1,[285; 285],564,1000.500118,0.967742,12,[X2 >= 0.000000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X9 >= -0.016220 AND X26 < 1.000000] OR [X2 >= 0.328340 AND X6 >= 0.348160 AND X9 < 0.935960 AND X11 < 0.627190 AND X13 < 0.525170 AND X23 >= -0.913380 AND X31 < 0.777020],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9411764705882353; 'f1-score': 0.955223880597015; 'support': 102}; '1.0': {'precision': 0.967741935483871; 'recall': 0.9836065573770492; 'f1-score': 0.975609756097561; 'support': 183}; 'accuracy': 0.968421052631579; 'macro avg': {'precision': 0.9687194525904204; 'recall': 0.9623915139826422; 'f1-score': 0.965416818347288; 'support': 285}; 'weighted avg': {'precision': 0.9684416319390853; 'recall': 0.968421052631579; 'f1-score': 0.9683137585499971; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [285, 285], 'n_partitions': 1}, (mean val acc cv) 0.902419 (+- 0.050724), (mean training time) 1000.481078 (+- 0.052066)
l: 5,3,CNF,0,284,32,1,[284; 284],564,1000.453231,0.843750,13,[X4 < 0.809200 OR X5 < 0.022800 OR X11 < -0.111110 OR X19 >= 0.014080 OR X22 < 0.703010 OR X25 >= 0.083330 OR X29 >= 0.263360] AND [X26 < 0.410780 OR X30 >= 0.025860] AND [X20 >= 0.162450 OR X21 < 0.000000 OR X25 >= 0.233870 OR X33 < -0.085710],{'0.0': {'precision': 0.9701492537313433; 'recall': 0.6372549019607843; 'f1-score': 0.7692307692307693; 'support': 102}; '1.0': {'precision': 0.8294930875576036; 'recall': 0.989010989010989; 'f1-score': 0.9022556390977443; 'support': 182}; 'accuracy': 0.8626760563380281; 'macro avg': {'precision': 0.8998211706444734; 'recall': 0.8131329454858867; 'f1-score': 0.8357432041642567; 'support': 284}; 'weighted avg': {'precision': 0.8800104430143693; 'recall': 0.8626760563380281; 'f1-score': 0.8544791013286195; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9523809523809523; 'f1-score': 0.888888888888889; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8541666666666667; 'recall': 0.7943722943722944; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.84765625; 'recall': 0.84375; 'f1-score': 0.8366228070175439; 'support': 32}}
