lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],564,1.033669,0.625000,1,[X3 < 0.496380],{'0.0': {'precision': 0.7741935483870968; 'recall': 0.23300970873786409; 'f1-score': 0.3582089552238806; 'support': 103}; '1.0': {'precision': 0.6877470355731226; 'recall': 0.9613259668508287; 'f1-score': 0.8018433179723503; 'support': 181}; 'accuracy': 0.6971830985915493; 'macro avg': {'precision': 0.7309702919801097; 'recall': 0.5971678377943463; 'f1-score': 0.5800261365981154; 'support': 284}; 'weighted avg': {'precision': 0.7190991159246696; 'recall': 0.6971830985915493; 'f1-score': 0.6409477568347012; 'support': 284}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.09090909090909091; 'f1-score': 0.14285714285714288; 'support': 11}; '1.0': {'precision': 0.6551724137931034; 'recall': 0.9047619047619048; 'f1-score': 0.7599999999999999; 'support': 21}; 'accuracy': 0.625; 'macro avg': {'precision': 0.49425287356321834; 'recall': 0.49783549783549785; 'f1-score': 0.4514285714285714; 'support': 32}; 'weighted avg': {'precision': 0.5445402298850575; 'recall': 0.625; 'f1-score': 0.5478571428571428; 'support': 32}}
5,2,DNF,8,285,31,8,[35; 36],564,0.842000,0.774194,11,[X4 >= 0.000000 AND X9 >= 0.018290 AND X25 < 0.000000 AND X26 < 0.940430 AND X28 >= -0.547320 AND X31 < 0.777020] OR [X2 >= 0.000000 AND X4 >= 0.067040 AND X8 >= 0.526320 AND X23 >= -0.913380 AND X26 < 1.000000],{'0.0': {'precision': 0.788135593220339; 'recall': 0.9029126213592233; 'f1-score': 0.8416289592760181; 'support': 103}; '1.0': {'precision': 0.9401197604790419; 'recall': 0.8626373626373627; 'f1-score': 0.8997134670487106; 'support': 182}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.8641276768496904; 'recall': 0.882774991998293; 'f1-score': 0.8706712131623644; 'support': 285}; 'weighted avg': {'precision': 0.8851921491539668; 'recall': 0.8771929824561403; 'f1-score': 0.878721522134369; 'support': 285}},{'0.0': {'precision': 0.625; 'recall': 0.9090909090909091; 'f1-score': 0.7407407407407406; 'support': 11}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7; 'f1-score': 0.8; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7791666666666667; 'recall': 0.8045454545454545; 'f1-score': 0.7703703703703704; 'support': 31}; 'weighted avg': {'precision': 0.8239247311827957; 'recall': 0.7741935483870968; 'f1-score': 0.7789725209080047; 'support': 31}}
5,2,DNF,9,285,31,8,[35; 36],564,0.768977,0.774194,8,[X0 AND X3 < 0.291670 AND X3 >= -0.500000 AND X5 >= -0.227030 AND X23 >= 0.082350] OR [X0 AND X2 >= 0.600000 AND X25 < 0.000000],{'0.0': {'precision': 0.6504065040650406; 'recall': 0.7766990291262136; 'f1-score': 0.7079646017699115; 'support': 103}; '1.0': {'precision': 0.8580246913580247; 'recall': 0.7637362637362637; 'f1-score': 0.8081395348837209; 'support': 182}; 'accuracy': 0.7684210526315789; 'macro avg': {'precision': 0.7542155977115327; 'recall': 0.7702176464312387; 'f1-score': 0.7580520683268162; 'support': 285}; 'weighted avg': {'precision': 0.7829907499854727; 'recall': 0.7684210526315789; 'f1-score': 0.7719359625653969; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.7272727272727273; 'f1-score': 0.6956521739130435; 'support': 11}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7543859649122806; 'recall': 0.7636363636363637; 'f1-score': 0.758082497212932; 'support': 31}; 'weighted avg': {'precision': 0.7798528579513299; 'recall': 0.7741935483870968; 'f1-score': 0.7762074297838673; 'support': 31}}
5,2,DNF,0,284,32,4,[71; 71],564,5.574592,0.812500,12,[X4 >= 0.067040 AND X7 < 0.940780 AND X8 >= 0.238100 AND X10 < 1.000000 AND X15 >= -0.156160 AND X18 < 1.000000] OR [X0 AND X2 >= 0.000000 AND X6 >= 0.037590 AND X13 >= -0.496390 AND X17 < 0.367500 AND X27 < 0.723860],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.8155339805825242; 'f1-score': 0.835820895522388; 'support': 103}; '1.0': {'precision': 0.8978494623655914; 'recall': 0.9226519337016574; 'f1-score': 0.9100817438692098; 'support': 181}; 'accuracy': 0.8838028169014085; 'macro avg': {'precision': 0.8774961597542242; 'recall': 0.8690929571420909; 'f1-score': 0.872951319695799; 'support': 284}; 'weighted avg': {'precision': 0.8830861513165011; 'recall': 0.8838028169014085; 'f1-score': 0.8831491122504681; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.7272727272727273; 'f1-score': 0.7272727272727273; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.8571428571428571; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.7922077922077921; 'recall': 0.7922077922077921; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8125; 'recall': 0.8125; 'f1-score': 0.8125; 'support': 32}}
5,2,DNF,1,284,32,4,[71; 71],564,0.999143,0.875000,9,[X0 AND X4 >= 0.067040 AND X6 >= 0.037590 AND X21 < 0.425280 AND X24 >= 0.035130] OR [X5 < 0.761600 AND X6 >= 0.037590 AND X9 >= 0.096100 AND X17 >= -0.143290],{'0.0': {'precision': 0.9148936170212766; 'recall': 0.8349514563106796; 'f1-score': 0.8730964467005077; 'support': 103}; '1.0': {'precision': 0.9105263157894737; 'recall': 0.9558011049723757; 'f1-score': 0.9326145552560646; 'support': 181}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.9127099664053752; 'recall': 0.8953762806415276; 'f1-score': 0.9028555009782862; 'support': 284}; 'weighted avg': {'precision': 0.9121102313770642; 'recall': 0.9119718309859155; 'f1-score': 0.9110287623644366; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.8571428571428571; 'f1-score': 0.9; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8582995951417004; 'recall': 0.8831168831168831; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.8861336032388665; 'recall': 0.875; 'f1-score': 0.8770833333333334; 'support': 32}}
5,2,DNF,2,284,32,4,[71; 71],564,1.993420,0.718750,12,[X0 AND X2 >= 0.328340 AND X6 >= 0.348160 AND X17 >= -0.143290 AND X23 >= -0.503330] OR [X2 >= 0.000000 AND X5 >= -0.227030 AND X7 >= -0.672730 AND X10 < 0.990040 AND X13 >= -0.496390 AND X18 < 1.000000 AND X21 < 0.000000],{'0.0': {'precision': 0.8508771929824561; 'recall': 0.9509803921568627; 'f1-score': 0.8981481481481481; 'support': 102}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.9065934065934066; 'f1-score': 0.9375; 'support': 182}; 'accuracy': 0.9225352112676056; 'macro avg': {'precision': 0.9107327141382868; 'recall': 0.9287868993751347; 'f1-score': 0.9178240740740741; 'support': 284}; 'weighted avg': {'precision': 0.9275934243230278; 'recall': 0.9225352112676056; 'f1-score': 0.9233665884194052; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.75; 'f1-score': 0.6666666666666665; 'support': 12}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7; 'f1-score': 0.7567567567567567; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7117647058823529; 'recall': 0.725; 'f1-score': 0.7117117117117115; 'support': 32}; 'weighted avg': {'precision': 0.7397058823529411; 'recall': 0.71875; 'f1-score': 0.7229729729729728; 'support': 32}}
5,2,DNF,3,284,32,4,[71; 71],564,1.282654,0.843750,11,[X2 >= 0.328340 AND X21 < 0.113550 AND X23 < 0.712840 AND X27 < 0.723860 AND X33 < -0.085710] OR [X2 >= 0.000000 AND X6 >= 0.037590 AND X7 >= -0.104010 AND X23 >= -0.913380 AND X29 >= -0.836750 AND X31 >= -0.325400],{'0.0': {'precision': 0.8476190476190476; 'recall': 0.8725490196078431; 'f1-score': 0.8599033816425121; 'support': 102}; '1.0': {'precision': 0.9273743016759777; 'recall': 0.9120879120879121; 'f1-score': 0.9196675900277007; 'support': 182}; 'accuracy': 0.897887323943662; 'macro avg': {'precision': 0.8874966746475126; 'recall': 0.8923184658478776; 'f1-score': 0.8897854858351064; 'support': 284}; 'weighted avg': {'precision': 0.8987298090217282; 'recall': 0.897887323943662; 'f1-score': 0.8982029799738653; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.75; 'f1-score': 0.7826086956521738; 'support': 12}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8376623376623377; 'recall': 0.825; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8425324675324675; 'recall': 0.84375; 'f1-score': 0.8422587486744432; 'support': 32}}
5,2,DNF,4,284,32,4,[71; 71],564,0.954913,0.968750,11,[X0 AND X3 >= -0.105260 AND X11 >= -0.111110 AND X16 < 0.000000 AND X17 >= -0.686270] OR [X2 >= 0.328340 AND X3 < 0.291670 AND X7 < 0.940780 AND X14 >= 0.251920 AND X20 >= 0.162450 AND X26 >= -0.191490],{'0.0': {'precision': 0.8155339805825242; 'recall': 0.8235294117647058; 'f1-score': 0.8195121951219512; 'support': 102}; '1.0': {'precision': 0.9005524861878453; 'recall': 0.8956043956043956; 'f1-score': 0.8980716253443527; 'support': 182}; 'accuracy': 0.8697183098591549; 'macro avg': {'precision': 0.8580432333851848; 'recall': 0.8595669036845508; 'f1-score': 0.8587919102331519; 'support': 284}; 'weighted avg': {'precision': 0.870017670794385; 'recall': 0.8697183098591549; 'f1-score': 0.8698566187151803; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
5,2,DNF,5,284,32,4,[71; 71],564,1.343635,0.843750,10,[X3 < 0.136450 AND X5 < 0.222800 AND X7 < 0.940780 AND X21 < 0.113550 AND X22 >= 0.299080 AND X24 >= 0.035130] OR [X4 >= 0.067040 AND X5 >= 0.022800 AND X13 >= -0.496390 AND X17 >= -0.686270],{'0.0': {'precision': 0.8725490196078431; 'recall': 0.8725490196078431; 'f1-score': 0.8725490196078431; 'support': 102}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.9285714285714286; 'f1-score': 0.9285714285714286; 'support': 182}; 'accuracy': 0.9084507042253521; 'macro avg': {'precision': 0.9005602240896359; 'recall': 0.9005602240896359; 'f1-score': 0.9005602240896359; 'support': 284}; 'weighted avg': {'precision': 0.9084507042253521; 'recall': 0.9084507042253521; 'f1-score': 0.9084507042253521; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.8333333333333334; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8319838056680162; 'recall': 0.8416666666666667; 'f1-score': 0.8358974358974359; 'support': 32}; 'weighted avg': {'precision': 0.8476720647773279; 'recall': 0.84375; 'f1-score': 0.844871794871795; 'support': 32}}
5,2,DNF,6,285,31,4,[71; 72],564,1.156062,0.967742,9,[X3 < 0.496380 AND X19 >= -0.855830 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X24 >= 0.035130] OR [X3 >= -0.027360 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= 0.279550],{'0.0': {'precision': 0.9223300970873787; 'recall': 0.9223300970873787; 'f1-score': 0.9223300970873787; 'support': 103}; '1.0': {'precision': 0.9560439560439561; 'recall': 0.9560439560439561; 'f1-score': 0.9560439560439561; 'support': 182}; 'accuracy': 0.9438596491228071; 'macro avg': {'precision': 0.9391870265656674; 'recall': 0.9391870265656674; 'f1-score': 0.9391870265656674; 'support': 285}; 'weighted avg': {'precision': 0.9438596491228071; 'recall': 0.9438596491228071; 'f1-score': 0.9438596491228071; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
5,2,DNF,7,285,31,4,[71; 72],564,3.102389,0.903226,13,[X2 >= 0.328340 AND X5 < 0.761600 AND X5 >= -0.227030 AND X6 >= 0.348160 AND X23 >= -0.913380] OR [X0 AND X4 >= 0.000000 AND X7 >= -0.672730 AND X9 >= -0.234040 AND X10 < 0.212120 AND X15 >= -0.418180 AND X21 < 0.000000 AND X22 < 0.963580],{'0.0': {'precision': 0.912621359223301; 'recall': 0.912621359223301; 'f1-score': 0.912621359223301; 'support': 103}; '1.0': {'precision': 0.9505494505494505; 'recall': 0.9505494505494505; 'f1-score': 0.9505494505494505; 'support': 182}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9315854048863758; 'recall': 0.9315854048863758; 'f1-score': 0.9315854048863758; 'support': 285}; 'weighted avg': {'precision': 0.9368421052631579; 'recall': 0.9368421052631579; 'f1-score': 0.9368421052631579; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
5,2,DNF,8,285,31,4,[71; 72],564,1.689101,0.935484,11,[X3 >= -0.105260 AND X4 >= 0.540400 AND X5 < 0.761600 AND X5 >= -0.227030 AND X7 < 0.940780 AND X33 >= 0.012270] OR [X0 AND X4 >= 0.000000 AND X6 >= 0.037590 AND X7 >= -0.672730 AND X12 < 1.000000],{'0.0': {'precision': 0.8207547169811321; 'recall': 0.8446601941747572; 'f1-score': 0.832535885167464; 'support': 103}; '1.0': {'precision': 0.9106145251396648; 'recall': 0.8956043956043956; 'f1-score': 0.9030470914127424; 'support': 182}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.8656846210603985; 'recall': 0.8701322948895764; 'f1-score': 0.8677914882901032; 'support': 285}; 'weighted avg': {'precision': 0.8781388751735986; 'recall': 0.8771929824561403; 'f1-score': 0.8775640940679575; 'support': 285}},{'0.0': {'precision': 0.8461538461538461; 'recall': 1.0; 'f1-score': 0.9166666666666666; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9; 'f1-score': 0.9473684210526316; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9230769230769231; 'recall': 0.95; 'f1-score': 0.9320175438596492; 'support': 31}; 'weighted avg': {'precision': 0.945409429280397; 'recall': 0.9354838709677419; 'f1-score': 0.9364742501414828; 'support': 31}}
5,2,DNF,9,285,31,4,[71; 72],564,3.897129,0.774194,10,[X5 >= -0.227030 AND X7 >= -0.104010 AND X11 >= -0.111110 AND X13 >= -0.127380 AND X19 >= -0.855830 AND X23 < 0.000000] OR [X0 AND X4 >= 0.067040 AND X6 >= 0.348160 AND X26 < 0.940430],{'0.0': {'precision': 0.8207547169811321; 'recall': 0.8446601941747572; 'f1-score': 0.832535885167464; 'support': 103}; '1.0': {'precision': 0.9106145251396648; 'recall': 0.8956043956043956; 'f1-score': 0.9030470914127424; 'support': 182}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.8656846210603985; 'recall': 0.8701322948895764; 'f1-score': 0.8677914882901032; 'support': 285}; 'weighted avg': {'precision': 0.8781388751735986; 'recall': 0.8771929824561403; 'f1-score': 0.8775640940679575; 'support': 285}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.8181818181818182; 'f1-score': 0.7200000000000001; 'support': 11}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.75; 'f1-score': 0.8108108108108107; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7626050420168067; 'recall': 0.7840909090909092; 'f1-score': 0.7654054054054054; 'support': 31}; 'weighted avg': {'precision': 0.797370561127677; 'recall': 0.7741935483870968; 'f1-score': 0.7785876198779424; 'support': 31}}
5,2,DNF,0,284,32,2,[142; 142],564,32.032292,0.875000,12,[X3 >= -0.500000 AND X4 >= 0.067040 AND X21 < 0.425280 AND X22 < 1.000000 AND X27 < 0.091760] OR [X2 >= 0.000000 AND X3 < 0.496380 AND X5 < 0.761600 AND X8 >= 0.238100 AND X12 >= 0.000000 AND X23 >= -0.503330 AND X31 >= -0.325400],{'0.0': {'precision': 0.875; 'recall': 0.883495145631068; 'f1-score': 0.8792270531400966; 'support': 103}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.9281767955801105; 'f1-score': 0.9307479224376731; 'support': 181}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.9041666666666667; 'recall': 0.9058359706055892; 'f1-score': 0.9049874877888848; 'support': 284}; 'weighted avg': {'precision': 0.9121772300469484; 'recall': 0.9119718309859155; 'f1-score': 0.912062536741721; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.8181818181818182; 'f1-score': 0.8181818181818182; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.9047619047619048; 'f1-score': 0.9047619047619048; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8614718614718615; 'recall': 0.8614718614718615; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
5,2,DNF,1,284,32,2,[142; 142],564,14.754028,0.843750,10,[X3 < 0.496380 AND X11 < 0.627190 AND X13 < 0.525170 AND X15 < 0.771280 AND X20 >= 0.162450 AND X24 >= 0.035130 AND X28 >= -0.547320] OR [X5 >= 0.090910 AND X6 >= 0.037590 AND X11 >= 0.111470],{'0.0': {'precision': 0.9680851063829787; 'recall': 0.883495145631068; 'f1-score': 0.9238578680203046; 'support': 103}; '1.0': {'precision': 0.9368421052631579; 'recall': 0.9834254143646409; 'f1-score': 0.9595687331536388; 'support': 181}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.9524636058230683; 'recall': 0.9334602799978544; 'f1-score': 0.9417133005869717; 'support': 284}; 'weighted avg': {'precision': 0.9481731936974591; 'recall': 0.9471830985915493; 'f1-score': 0.946617257418662; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.9; 'recall': 0.8571428571428571; 'f1-score': 0.8780487804878048; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.825; 'recall': 0.8376623376623377; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8484375000000001; 'recall': 0.84375; 'f1-score': 0.8452412513255567; 'support': 32}}
5,2,DNF,2,284,32,2,[142; 142],564,14.542943,0.875000,12,[X5 < 0.222800 AND X6 >= 0.348160 AND X11 < 0.627190 AND X13 < 0.525170 AND X20 >= -0.144260 AND X24 >= -0.010970 AND X26 < 1.000000] OR [X2 >= 0.000000 AND X4 >= 0.000000 AND X7 >= 0.014710 AND X9 >= 0.018290 AND X13 >= -0.496390],{'0.0': {'precision': 0.8691588785046729; 'recall': 0.9117647058823529; 'f1-score': 0.8899521531100477; 'support': 102}; '1.0': {'precision': 0.9491525423728814; 'recall': 0.9230769230769231; 'f1-score': 0.9359331476323121; 'support': 182}; 'accuracy': 0.9190140845070423; 'macro avg': {'precision': 0.9091557104387771; 'recall': 0.9174208144796381; 'f1-score': 0.9129426503711799; 'support': 284}; 'weighted avg': {'precision': 0.9204224236596515; 'recall': 0.9190140845070423; 'f1-score': 0.9194188467827665; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8333333333333334; 'f1-score': 0.8333333333333334; 'support': 12}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.8666666666666667; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
5,2,DNF,3,284,32,2,[142; 142],564,92.431223,0.906250,12,[X4 >= 0.000000 AND X13 < 0.525170 AND X20 >= 0.162450 AND X21 < 0.821620 AND X22 >= -0.583150 AND X24 >= 0.035130 AND X25 < 0.657080 AND X31 < 0.777020] OR [X2 >= 0.328340 AND X3 >= -0.105260 AND X4 >= 0.067040 AND X26 < 1.000000],{'0.0': {'precision': 0.95; 'recall': 0.9313725490196079; 'f1-score': 0.9405940594059405; 'support': 102}; '1.0': {'precision': 0.9619565217391305; 'recall': 0.9725274725274725; 'f1-score': 0.9672131147540983; 'support': 182}; 'accuracy': 0.9577464788732394; 'macro avg': {'precision': 0.9559782608695653; 'recall': 0.9519500107735401; 'f1-score': 0.9539035870800194; 'support': 284}; 'weighted avg': {'precision': 0.9576622780159215; 'recall': 0.9577464788732394; 'f1-score': 0.957652749805112; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
5,2,DNF,4,284,32,2,[142; 142],564,8.621000,0.875000,10,[X5 >= -0.227030 AND X7 >= 0.090910 AND X11 >= 0.028250 AND X16 < 0.750000] OR [X4 >= 0.067040 AND X12 >= 0.000000 AND X13 < 0.525170 AND X17 >= -0.686270 AND X24 >= -0.010970 AND X31 < 0.777020],{'0.0': {'precision': 0.95; 'recall': 0.9313725490196079; 'f1-score': 0.9405940594059405; 'support': 102}; '1.0': {'precision': 0.9619565217391305; 'recall': 0.9725274725274725; 'f1-score': 0.9672131147540983; 'support': 182}; 'accuracy': 0.9577464788732394; 'macro avg': {'precision': 0.9559782608695653; 'recall': 0.9519500107735401; 'f1-score': 0.9539035870800194; 'support': 284}; 'weighted avg': {'precision': 0.9576622780159215; 'recall': 0.9577464788732394; 'f1-score': 0.957652749805112; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
5,2,DNF,5,284,32,2,[142; 142],564,5.717621,0.906250,9,[X4 >= 0.067040 AND X7 >= -0.018220 AND X8 < 1.000000 AND X10 < 0.822080 AND X19 < 0.059520] OR [X4 >= 0.540400 AND X5 < 0.761600 AND X5 >= -0.227030 AND X23 >= -0.913380],{'0.0': {'precision': 0.9183673469387755; 'recall': 0.8823529411764706; 'f1-score': 0.9; 'support': 102}; '1.0': {'precision': 0.9354838709677419; 'recall': 0.9560439560439561; 'f1-score': 0.9456521739130435; 'support': 182}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9269256089532587; 'recall': 0.9191984486102134; 'f1-score': 0.9228260869565217; 'support': 284}; 'weighted avg': {'precision': 0.9293363869855076; 'recall': 0.9295774647887324; 'f1-score': 0.9292559706062461; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.85; 'f1-score': 0.9189189189189189; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9; 'recall': 0.925; 'f1-score': 0.9039039039039038; 'support': 32}; 'weighted avg': {'precision': 0.925; 'recall': 0.90625; 'f1-score': 0.9076576576576577; 'support': 32}}
5,2,DNF,6,285,31,2,[142; 143],564,34.534752,0.967742,12,[X4 >= 0.067040 AND X5 >= 0.090910 AND X11 >= 0.111470 AND X17 >= -0.686270 AND X26 < 0.940430] OR [X3 < 0.496380 AND X20 >= 0.162450 AND X21 < 0.425280 AND X24 >= 0.035130 AND X26 >= -0.191490 AND X31 < 0.777020 AND X33 < 0.714440],{'0.0': {'precision': 0.9433962264150944; 'recall': 0.970873786407767; 'f1-score': 0.9569377990430622; 'support': 103}; '1.0': {'precision': 0.9832402234636871; 'recall': 0.967032967032967; 'f1-score': 0.9750692520775622; 'support': 182}; 'accuracy': 0.968421052631579; 'macro avg': {'precision': 0.9633182249393908; 'recall': 0.9689533767203671; 'f1-score': 0.9660035255603122; 'support': 285}; 'weighted avg': {'precision': 0.9688404631268273; 'recall': 0.968421052631579; 'f1-score': 0.9685164813317606; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
