lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],564,1.117079,0.718750,1,[X17 >= -0.686270],{'0.0': {'precision': 0.8928571428571429; 'recall': 0.24271844660194175; 'f1-score': 0.3816793893129771; 'support': 103}; '1.0': {'precision': 0.6953125; 'recall': 0.9834254143646409; 'f1-score': 0.8146453089244852; 'support': 181}; 'accuracy': 0.7147887323943662; 'macro avg': {'precision': 0.7940848214285714; 'recall': 0.6130719304832913; 'f1-score': 0.5981623491187311; 'support': 284}; 'weighted avg': {'precision': 0.7669572120221329; 'recall': 0.7147887323943662; 'f1-score': 0.6576189366710157; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
5,2,DNF,1,284,32,4,[71; 71],564,2.795473,0.968750,8,[X3 >= -0.500000 AND X4 >= 0.067040 AND X17 >= -0.686270 AND X20 >= 0.162450 AND X21 < 0.113550] OR [X6 >= 0.037590 AND X26 < 0.940430 AND X31 >= -0.780570],{'0.0': {'precision': 0.9120879120879121; 'recall': 0.8058252427184466; 'f1-score': 0.8556701030927835; 'support': 103}; '1.0': {'precision': 0.8963730569948186; 'recall': 0.9558011049723757; 'f1-score': 0.9251336898395722; 'support': 181}; 'accuracy': 0.9014084507042254; 'macro avg': {'precision': 0.9042304845413653; 'recall': 0.8808131738454111; 'f1-score': 0.8904018964661778; 'support': 284}; 'weighted avg': {'precision': 0.9020724586659054; 'recall': 0.9014084507042254; 'f1-score': 0.8999409101391523; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9523809523809523; 'f1-score': 0.975609756097561; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.9761904761904762; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9713541666666666; 'recall': 0.96875; 'f1-score': 0.9690482502651114; 'support': 32}}
5,2,DNF,2,284,32,4,[71; 71],564,1.247456,0.781250,9,[X2 >= 0.749160 AND X4 >= 0.067040 AND X13 >= -0.496390] OR [X13 >= -0.127380 AND X22 < 0.963580 AND X24 < 1.000000 AND X24 >= 0.035130 AND X27 >= -0.233120 AND X32 < 1.000000],{'0.0': {'precision': 0.8709677419354839; 'recall': 0.7941176470588235; 'f1-score': 0.8307692307692308; 'support': 102}; '1.0': {'precision': 0.8900523560209425; 'recall': 0.9340659340659341; 'f1-score': 0.9115281501340482; 'support': 182}; 'accuracy': 0.8838028169014085; 'macro avg': {'precision': 0.8805100489782132; 'recall': 0.8640917905623788; 'f1-score': 0.8711486904516395; 'support': 284}; 'weighted avg': {'precision': 0.8831980227930666; 'recall': 0.8838028169014085; 'f1-score': 0.8825231861368251; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.6666666666666666; 'f1-score': 0.6956521739130435; 'support': 12}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7683982683982684; 'recall': 0.7583333333333333; 'f1-score': 0.7624602332979852; 'support': 32}; 'weighted avg': {'precision': 0.7786796536796536; 'recall': 0.78125; 'f1-score': 0.7791622481442206; 'support': 32}}
5,2,DNF,3,284,32,4,[71; 71],564,0.834174,0.843750,11,[X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X13 >= -0.127380 AND X20 < 0.162450] OR [X6 >= 0.037590 AND X13 < 0.525170 AND X13 >= -0.496390 AND X24 >= 0.351350 AND X31 < 0.777020],{'0.0': {'precision': 0.8411214953271028; 'recall': 0.8823529411764706; 'f1-score': 0.861244019138756; 'support': 102}; '1.0': {'precision': 0.9322033898305084; 'recall': 0.9065934065934066; 'f1-score': 0.9192200557103064; 'support': 182}; 'accuracy': 0.897887323943662; 'macro avg': {'precision': 0.8866624425788057; 'recall': 0.8944731738849385; 'f1-score': 0.8902320374245312; 'support': 284}; 'weighted avg': {'precision': 0.8994908784243556; 'recall': 0.897887323943662; 'f1-score': 0.8983976763782708; 'support': 284}},{'0.0': {'precision': 0.7058823529411765; 'recall': 1.0; 'f1-score': 0.8275862068965517; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8529411764705883; 'recall': 0.875; 'f1-score': 0.8423645320197044; 'support': 32}; 'weighted avg': {'precision': 0.8897058823529411; 'recall': 0.84375; 'f1-score': 0.8460591133004927; 'support': 32}}
5,2,DNF,4,284,32,4,[71; 71],564,1.162966,0.875000,8,[X3 < 0.496380 AND X8 >= 0.684210 AND X12 >= 0.396990 AND X21 < 0.821620 AND X22 >= -0.583150] OR [X4 >= 0.067040 AND X9 >= -0.016220 AND X22 < 1.000000],{'0.0': {'precision': 0.88; 'recall': 0.8627450980392157; 'f1-score': 0.8712871287128714; 'support': 102}; '1.0': {'precision': 0.9239130434782609; 'recall': 0.9340659340659341; 'f1-score': 0.9289617486338797; 'support': 182}; 'accuracy': 0.9084507042253521; 'macro avg': {'precision': 0.9019565217391304; 'recall': 0.8984055160525749; 'f1-score': 0.9001244386733755; 'support': 284}; 'weighted avg': {'precision': 0.908141457440294; 'recall': 0.9084507042253521; 'f1-score': 0.9082476245777428; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
5,2,DNF,5,284,32,4,[71; 71],564,1.051136,0.843750,11,[X2 >= 0.328340 AND X3 >= -0.500000 AND X5 >= 0.090910 AND X6 >= 0.037590 AND X13 >= -0.496390] OR [X18 >= 0.000000 AND X21 < 0.425280 AND X22 >= 0.000000 AND X23 < 0.299610 AND X23 >= -0.913380 AND X26 < 1.000000],{'0.0': {'precision': 0.9183673469387755; 'recall': 0.8823529411764706; 'f1-score': 0.9; 'support': 102}; '1.0': {'precision': 0.9354838709677419; 'recall': 0.9560439560439561; 'f1-score': 0.9456521739130435; 'support': 182}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9269256089532587; 'recall': 0.9191984486102134; 'f1-score': 0.9228260869565217; 'support': 284}; 'weighted avg': {'precision': 0.9293363869855076; 'recall': 0.9295774647887324; 'f1-score': 0.9292559706062461; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.8333333333333334; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8319838056680162; 'recall': 0.8416666666666667; 'f1-score': 0.8358974358974359; 'support': 32}; 'weighted avg': {'precision': 0.8476720647773279; 'recall': 0.84375; 'f1-score': 0.844871794871795; 'support': 32}}
5,2,DNF,6,285,31,4,[71; 72],564,2.634100,0.806452,10,[X0 AND X2 >= 0.328340 AND X4 >= 0.000000 AND X7 >= -0.672730 AND X10 >= 0.212120 AND X15 < 0.771280] OR [X2 >= 0.000000 AND X3 < 0.496380 AND X4 >= 0.067040 AND X9 >= 0.328990],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.8737864077669902; 'f1-score': 0.8653846153846153; 'support': 103}; '1.0': {'precision': 0.9277777777777778; 'recall': 0.9175824175824175; 'f1-score': 0.9226519337016573; 'support': 182}; 'accuracy': 0.9017543859649123; 'macro avg': {'precision': 0.8924603174603174; 'recall': 0.8956844126747039; 'f1-score': 0.8940182745431363; 'support': 285}; 'weighted avg': {'precision': 0.9022500696184906; 'recall': 0.9017543859649123; 'f1-score': 0.9019553239239194; 'support': 285}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.797979797979798; 'recall': 0.7681818181818182; 'f1-score': 0.7785714285714287; 'support': 31}; 'weighted avg': {'precision': 0.8038449006190941; 'recall': 0.8064516129032258; 'f1-score': 0.8013824884792629; 'support': 31}}
5,2,DNF,7,285,31,4,[71; 72],564,1.325937,0.903226,10,[X2 >= 0.328340 AND X10 >= 0.212120 AND X12 >= 0.000000 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X33 < 0.311660] OR [X5 >= -0.227030 AND X7 >= 0.090910 AND X11 >= -0.111110 AND X13 >= -0.496390],{'0.0': {'precision': 0.9183673469387755; 'recall': 0.8737864077669902; 'f1-score': 0.8955223880597014; 'support': 103}; '1.0': {'precision': 0.93048128342246; 'recall': 0.9560439560439561; 'f1-score': 0.943089430894309; 'support': 182}; 'accuracy': 0.9263157894736842; 'macro avg': {'precision': 0.9244243151806177; 'recall': 0.9149151819054732; 'f1-score': 0.9193059094770052; 'support': 285}; 'weighted avg': {'precision': 0.9261032642722161; 'recall': 0.9263157894736842; 'f1-score': 0.9258985347119771; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
5,2,DNF,8,285,31,4,[71; 72],564,1.480362,0.806452,8,[X4 >= 0.067040 AND X5 >= -0.227030 AND X9 >= -0.016220 AND X22 < 1.000000 AND X26 < 0.940430] OR [X2 >= 0.749160 AND X3 >= -0.500000 AND X4 >= 0.067040],{'0.0': {'precision': 0.8775510204081632; 'recall': 0.8349514563106796; 'f1-score': 0.8557213930348259; 'support': 103}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9340659340659341; 'f1-score': 0.9214092140921409; 'support': 182}; 'accuracy': 0.8982456140350877; 'macro avg': {'precision': 0.8933209647495362; 'recall': 0.8845086951883068; 'f1-score': 0.8885653035634834; 'support': 285}; 'weighted avg': {'precision': 0.8976922826546886; 'recall': 0.8982456140350877; 'f1-score': 0.8976694050784447; 'support': 285}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.7272727272727273; 'f1-score': 0.7272727272727273; 'support': 11}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.7886363636363636; 'recall': 0.7886363636363636; 'f1-score': 0.7886363636363636; 'support': 31}; 'weighted avg': {'precision': 0.8064516129032258; 'recall': 0.8064516129032258; 'f1-score': 0.8064516129032258; 'support': 31}}
5,2,DNF,9,285,31,4,[71; 72],564,4.113381,0.870968,8,[X4 >= 0.067040 AND X9 >= -0.073980 AND X13 >= 0.084360 AND X30 < 1.000000] OR [X13 < 0.525170 AND X20 >= 0.162450 AND X24 >= 0.035130 AND X31 < 0.777020],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.8155339805825242; 'f1-score': 0.8842105263157896; 'support': 103}; '1.0': {'precision': 0.9040404040404041; 'recall': 0.9835164835164835; 'f1-score': 0.9421052631578947; 'support': 182}; 'accuracy': 0.9228070175438596; 'macro avg': {'precision': 0.9347788227098572; 'recall': 0.8995252320495039; 'f1-score': 0.9131578947368422; 'support': 285}; 'weighted avg': {'precision': 0.926258348762886; 'recall': 0.9228070175438596; 'f1-score': 0.9211819021237305; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
5,2,DNF,0,284,32,2,[142; 142],564,81.603089,0.937500,10,[X5 >= 0.022800 AND X7 >= -0.672730 AND X11 >= -0.111110 AND X13 >= 0.084360] OR [X4 >= 0.067040 AND X13 < 0.525170 AND X20 >= 0.162450 AND X23 < 0.299610 AND X23 >= -0.913380 AND X24 >= 0.035130],{'0.0': {'precision': 0.9603960396039604; 'recall': 0.941747572815534; 'f1-score': 0.9509803921568628; 'support': 103}; '1.0': {'precision': 0.9672131147540983; 'recall': 0.9779005524861878; 'f1-score': 0.9725274725274724; 'support': 181}; 'accuracy': 0.9647887323943662; 'macro avg': {'precision': 0.9638045771790293; 'recall': 0.959824062650861; 'f1-score': 0.9617539323421676; 'support': 284}; 'weighted avg': {'precision': 0.9647407248228863; 'recall': 0.9647887323943662; 'f1-score': 0.9647128623930612; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
5,2,DNF,1,284,32,2,[142; 142],564,8.463914,0.937500,11,[X3 < 0.496380 AND X20 >= 0.162450 AND X21 < 0.425280 AND X22 >= -0.583150 AND X24 >= 0.035130 AND X33 < 0.714440] OR [X4 >= 0.000000 AND X5 >= 0.090910 AND X7 >= -0.672730 AND X11 >= -0.111110 AND X13 >= -0.496390],{'0.0': {'precision': 0.9690721649484536; 'recall': 0.912621359223301; 'f1-score': 0.94; 'support': 103}; '1.0': {'precision': 0.9518716577540107; 'recall': 0.9834254143646409; 'f1-score': 0.967391304347826; 'support': 181}; 'accuracy': 0.9577464788732394; 'macro avg': {'precision': 0.9604719113512321; 'recall': 0.9480233867939709; 'f1-score': 0.953695652173913; 'support': 284}; 'weighted avg': {'precision': 0.9581098698703052; 'recall': 0.9577464788732394; 'f1-score': 0.9574571341090018; 'support': 284}},{'0.0': {'precision': 0.8461538461538461; 'recall': 1.0; 'f1-score': 0.9166666666666666; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9047619047619048; 'f1-score': 0.9500000000000001; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9230769230769231; 'recall': 0.9523809523809523; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9471153846153846; 'recall': 0.9375; 'f1-score': 0.9385416666666667; 'support': 32}}
5,2,DNF,2,284,32,2,[142; 142],564,17.737937,0.937500,14,[X3 >= -0.500000 AND X4 >= 0.000000 AND X5 >= 0.022800 AND X7 >= -0.672730 AND X9 >= -0.234040 AND X11 >= 0.111470 AND X13 >= -0.496390] OR [X0 AND X3 < 0.496380 AND X4 >= 0.067040 AND X8 >= 0.238100 AND X13 < 0.252830 AND X23 < 0.712840 AND X31 < 0.777020],{'0.0': {'precision': 0.9405940594059405; 'recall': 0.9313725490196079; 'f1-score': 0.935960591133005; 'support': 102}; '1.0': {'precision': 0.9617486338797814; 'recall': 0.967032967032967; 'f1-score': 0.9643835616438357; 'support': 182}; 'accuracy': 0.954225352112676; 'macro avg': {'precision': 0.951171346642861; 'recall': 0.9492027580262874; 'f1-score': 0.9501720763884203; 'support': 284}; 'weighted avg': {'precision': 0.954150864174388; 'recall': 0.954225352112676; 'f1-score': 0.9541753116716358; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8333333333333334; 'f1-score': 0.9090909090909091; 'support': 12}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9166666666666667; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9431818181818181; 'recall': 0.9375; 'f1-score': 0.9361471861471862; 'support': 32}}
5,2,DNF,3,284,32,2,[142; 142],564,28.584256,0.906250,12,[X2 >= 0.000000 AND X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X13 >= -0.496390 AND X26 < 0.940430] OR [X2 >= 0.328340 AND X11 < 0.627190 AND X12 >= 0.396990 AND X13 < 0.525170 AND X15 < 0.771280 AND X20 >= 0.162450],{'0.0': {'precision': 0.989010989010989; 'recall': 0.8823529411764706; 'f1-score': 0.9326424870466321; 'support': 102}; '1.0': {'precision': 0.9378238341968912; 'recall': 0.9945054945054945; 'f1-score': 0.9653333333333334; 'support': 182}; 'accuracy': 0.954225352112676; 'macro avg': {'precision': 0.9634174116039401; 'recall': 0.9384292178409825; 'f1-score': 0.9489879101899827; 'support': 284}; 'weighted avg': {'precision': 0.9562079531794192; 'recall': 0.954225352112676; 'f1-score': 0.9535922547374054; 'support': 284}},{'0.0': {'precision': 0.8461538461538461; 'recall': 0.9166666666666666; 'f1-score': 0.8799999999999999; 'support': 12}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8967611336032388; 'recall': 0.9083333333333333; 'f1-score': 0.9015384615384615; 'support': 32}; 'weighted avg': {'precision': 0.909412955465587; 'recall': 0.90625; 'f1-score': 0.9069230769230769; 'support': 32}}
5,2,DNF,4,284,32,2,[142; 142],564,6.997812,0.843750,11,[X2 >= 0.000000 AND X3 >= -0.105260 AND X4 >= 0.000000 AND X5 >= 0.090910 AND X13 >= -0.496390] OR [X3 < 0.496380 AND X5 < 0.761600 AND X7 < 0.636360 AND X13 < 0.525170 AND X14 >= 0.251920 AND X16 >= 0.372540],{'0.0': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 102}; '1.0': {'precision': 0.978021978021978; 'recall': 0.978021978021978; 'f1-score': 0.978021978021978; 'support': 182}; 'accuracy': 0.971830985915493; 'macro avg': {'precision': 0.9694031458737341; 'recall': 0.9694031458737341; 'f1-score': 0.9694031458737341; 'support': 284}; 'weighted avg': {'precision': 0.971830985915493; 'recall': 0.971830985915493; 'f1-score': 0.971830985915493; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.75; 'f1-score': 0.7826086956521738; 'support': 12}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8376623376623377; 'recall': 0.825; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8425324675324675; 'recall': 0.84375; 'f1-score': 0.8422587486744432; 'support': 32}}
5,2,DNF,5,284,32,2,[142; 142],564,35.468716,0.937500,13,[X3 < 0.496380 AND X5 < 0.761600 AND X7 < 0.636360 AND X8 >= 0.238100 AND X12 >= 0.396990 AND X13 < 0.525170 AND X16 >= 0.372540] OR [X2 >= 0.000000 AND X3 >= -0.027360 AND X4 >= 0.000000 AND X5 >= 0.090910 AND X7 >= -0.104010 AND X13 >= -0.496390],{'0.0': {'precision': 0.9252336448598131; 'recall': 0.9705882352941176; 'f1-score': 0.9473684210526315; 'support': 102}; '1.0': {'precision': 0.9830508474576272; 'recall': 0.9560439560439561; 'f1-score': 0.9693593314763231; 'support': 182}; 'accuracy': 0.9612676056338029; 'macro avg': {'precision': 0.9541422461587201; 'recall': 0.9633160956690369; 'f1-score': 0.9583638762644773; 'support': 284}; 'weighted avg': {'precision': 0.9622855141302432; 'recall': 0.9612676056338029; 'f1-score': 0.9614611875917578; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 1.0; 'f1-score': 0.923076923076923; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.9; 'f1-score': 0.9473684210526316; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9285714285714286; 'recall': 0.95; 'f1-score': 0.9352226720647774; 'support': 32}; 'weighted avg': {'precision': 0.9464285714285714; 'recall': 0.9375; 'f1-score': 0.938259109311741; 'support': 32}}
5,2,DNF,6,285,31,2,[142; 143],564,14.374771,0.935484,14,[X4 >= 0.000000 AND X5 < 0.761600 AND X7 < 0.940780 AND X13 < 0.525170 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X24 >= 0.035130 AND X31 < 0.777020] OR [X2 >= 0.000000 AND X4 >= 0.067040 AND X5 >= 0.022800 AND X9 >= -0.234040 AND X13 >= -0.496390 AND X17 >= -0.686270],{'0.0': {'precision': 0.9896907216494846; 'recall': 0.9320388349514563; 'f1-score': 0.9600000000000001; 'support': 103}; '1.0': {'precision': 0.9627659574468085; 'recall': 0.9945054945054945; 'f1-score': 0.9783783783783783; 'support': 182}; 'accuracy': 0.9719298245614035; 'macro avg': {'precision': 0.9762283395481466; 'recall': 0.9632721647284754; 'f1-score': 0.9691891891891892; 'support': 285}; 'weighted avg': {'precision': 0.9724966617025125; 'recall': 0.9719298245614035; 'f1-score': 0.9717363679468941; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,2,DNF,7,285,31,2,[142; 143],564,18.353831,0.935484,11,[X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= 0.090910 AND X13 >= -0.496390] OR [X0 AND X11 < 0.627190 AND X16 >= 0.372540 AND X22 >= 0.000000 AND X23 < 0.712840 AND X23 >= -0.913380 AND X31 < 0.777020],{'0.0': {'precision': 0.9381443298969072; 'recall': 0.883495145631068; 'f1-score': 0.9099999999999999; 'support': 103}; '1.0': {'precision': 0.9361702127659575; 'recall': 0.967032967032967; 'f1-score': 0.9513513513513513; 'support': 182}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9371572713314323; 'recall': 0.9252640563320176; 'f1-score': 0.9306756756756756; 'support': 285}; 'weighted avg': {'precision': 0.9368836656238095; 'recall': 0.9368421052631579; 'f1-score': 0.9364068278805119; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,2,DNF,8,285,31,2,[142; 143],564,12.233704,0.806452,11,[X7 < 0.636360 AND X12 >= 0.396990 AND X21 < 0.425280 AND X23 < 0.299610 AND X23 >= -0.913380 AND X24 >= 0.035130] OR [X3 >= 0.016310 AND X4 >= 0.000000 AND X5 >= 0.090910 AND X7 >= -0.672730 AND X13 >= -0.496390],{'0.0': {'precision': 0.9181818181818182; 'recall': 0.9805825242718447; 'f1-score': 0.9483568075117371; 'support': 103}; '1.0': {'precision': 0.9885714285714285; 'recall': 0.9505494505494505; 'f1-score': 0.9691876750700279; 'support': 182}; 'accuracy': 0.9614035087719298; 'macro avg': {'precision': 0.9533766233766234; 'recall': 0.9655659874106476; 'f1-score': 0.9587722412908826; 'support': 285}; 'weighted avg': {'precision': 0.9631323763955343; 'recall': 0.9614035087719298; 'f1-score': 0.9616593264436982; 'support': 285}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.7272727272727273; 'f1-score': 0.7272727272727273; 'support': 11}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.7886363636363636; 'recall': 0.7886363636363636; 'f1-score': 0.7886363636363636; 'support': 31}; 'weighted avg': {'precision': 0.8064516129032258; 'recall': 0.8064516129032258; 'f1-score': 0.8064516129032258; 'support': 31}}
5,2,DNF,9,285,31,2,[142; 143],564,4.936685,0.806452,11,[X3 < 0.496380 AND X8 >= 0.238100 AND X11 < 0.111470 AND X20 >= 0.000000 AND X23 >= -0.913380 AND X31 < 0.777020] OR [X3 >= -0.500000 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X11 >= 0.028250 AND X13 >= -0.496390],{'0.0': {'precision': 0.967032967032967; 'recall': 0.8543689320388349; 'f1-score': 0.9072164948453608; 'support': 103}; '1.0': {'precision': 0.9226804123711341; 'recall': 0.9835164835164835; 'f1-score': 0.9521276595744681; 'support': 182}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9448566897020505; 'recall': 0.9189427077776592; 'f1-score': 0.9296720772099145; 'support': 285}; 'weighted avg': {'precision': 0.9387095812489192; 'recall': 0.9368421052631579; 'f1-score': 0.9358966070583347; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
