lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],564,1.146441,0.687500,2,[X2 >= 0.749160 OR X3 >= 0.016310],{'0.0': {'precision': 0.68; 'recall': 0.5; 'f1-score': 0.576271186440678; 'support': 102}; '1.0': {'precision': 0.7559808612440191; 'recall': 0.8681318681318682; 'f1-score': 0.8081841432225064; 'support': 182}; 'accuracy': 0.7359154929577465; 'macro avg': {'precision': 0.7179904306220095; 'recall': 0.6840659340659341; 'f1-score': 0.6922276648315921; 'support': 284}; 'weighted avg': {'precision': 0.7286919603746883; 'recall': 0.7359154929577465; 'f1-score': 0.7248914615614273; 'support': 284}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.36363636363636365; 'f1-score': 0.4444444444444444; 'support': 11}; '1.0': {'precision': 0.72; 'recall': 0.8571428571428571; 'f1-score': 0.782608695652174; 'support': 21}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6457142857142857; 'recall': 0.6103896103896104; 'f1-score': 0.6135265700483092; 'support': 32}; 'weighted avg': {'precision': 0.6689285714285714; 'recall': 0.6875; 'f1-score': 0.6663647342995169; 'support': 32}}
5,2,DNF,5,284,32,2,[142; 142],564,6.340534,0.781250,10,[X7 < 0.940780 AND X7 >= -0.672730 AND X11 < 0.627190 AND X13 < 0.525170 AND X24 >= 0.351350 AND X31 < 0.777020] OR [X4 >= 0.067040 AND X5 >= -0.227030 AND X9 >= 0.096100 AND X17 >= -0.686270],{'0.0': {'precision': 0.9183673469387755; 'recall': 0.8910891089108911; 'f1-score': 0.9045226130653267; 'support': 101}; '1.0': {'precision': 0.9408602150537635; 'recall': 0.9562841530054644; 'f1-score': 0.9485094850948509; 'support': 183}; 'accuracy': 0.9330985915492958; 'macro avg': {'precision': 0.9296137809962695; 'recall': 0.9236866309581777; 'f1-score': 0.9265160490800888; 'support': 284}; 'weighted avg': {'precision': 0.9328609908297713; 'recall': 0.9330985915492958; 'f1-score': 0.9328662665209708; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.6666666666666666; 'f1-score': 0.6956521739130435; 'support': 12}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7683982683982684; 'recall': 0.7583333333333333; 'f1-score': 0.7624602332979852; 'support': 32}; 'weighted avg': {'precision': 0.7786796536796536; 'recall': 0.78125; 'f1-score': 0.7791622481442206; 'support': 32}}
5,2,DNF,6,285,31,2,[142; 143],564,55.244822,0.870968,12,[X6 >= 0.037590 AND X11 < 0.627190 AND X13 < 0.525170 AND X23 >= -0.913380 AND X24 >= 0.035130 AND X25 < 0.657080 AND X27 >= -0.233120 AND X29 >= -0.380590] OR [X2 >= 0.749160 AND X4 >= 0.000000 AND X5 >= -0.227030 AND X28 < 0.948490],{'0.0': {'precision': 0.8598130841121495; 'recall': 0.9019607843137255; 'f1-score': 0.8803827751196173; 'support': 102}; '1.0': {'precision': 0.9438202247191011; 'recall': 0.9180327868852459; 'f1-score': 0.9307479224376731; 'support': 183}; 'accuracy': 0.9122807017543859; 'macro avg': {'precision': 0.9018166544156253; 'recall': 0.9099967855994857; 'f1-score': 0.9055653487786453; 'support': 285}; 'weighted avg': {'precision': 0.9137545112387183; 'recall': 0.9122807017543859; 'f1-score': 0.9127225012922636; 'support': 285}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.8181818181818182; 'f1-score': 0.8181818181818182; 'support': 11}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8590909090909091; 'recall': 0.8590909090909091; 'f1-score': 0.8590909090909091; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8709677419354839; 'f1-score': 0.8709677419354839; 'support': 31}}
5,2,DNF,7,285,31,2,[142; 143],564,21.908346,0.935484,11,[X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730 AND X11 >= 0.028250 AND X13 >= -0.127380] OR [X3 < 0.496380 AND X4 >= 0.000000 AND X11 < 0.111470 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X24 >= 0.035130],{'0.0': {'precision': 0.9494949494949495; 'recall': 0.9215686274509803; 'f1-score': 0.9353233830845771; 'support': 102}; '1.0': {'precision': 0.956989247311828; 'recall': 0.9726775956284153; 'f1-score': 0.964769647696477; 'support': 183}; 'accuracy': 0.9543859649122807; 'macro avg': {'precision': 0.9532420984033887; 'recall': 0.9471231115396979; 'f1-score': 0.9500465153905271; 'support': 285}; 'weighted avg': {'precision': 0.95430707756684; 'recall': 0.9543859649122807; 'f1-score': 0.9542309845722181; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,2,DNF,8,285,31,2,[142; 143],564,102.540713,0.935484,10,[X2 >= 0.328340 AND X3 >= -0.027360 AND X5 >= 0.022800 AND X7 >= 0.000000 AND X9 >= -0.073980] OR [X3 < 0.496380 AND X3 >= -0.500000 AND X7 < 0.940780 AND X18 >= -0.128080 AND X20 >= 0.162450],{'0.0': {'precision': 0.9292929292929293; 'recall': 0.9019607843137255; 'f1-score': 0.9154228855721392; 'support': 102}; '1.0': {'precision': 0.946236559139785; 'recall': 0.9617486338797814; 'f1-score': 0.9539295392953929; 'support': 183}; 'accuracy': 0.9403508771929825; 'macro avg': {'precision': 0.9377647442163571; 'recall': 0.9318547090967535; 'f1-score': 0.9346762124337661; 'support': 285}; 'weighted avg': {'precision': 0.9401725231945944; 'recall': 0.9403508771929825; 'f1-score': 0.940148210594439; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,2,DNF,9,285,31,2,[142; 143],564,15.972559,0.967742,13,[X3 >= -0.105260 AND X5 >= 0.022800 AND X7 >= -0.672730 AND X11 >= -0.020280 AND X13 >= -0.127380] OR [X2 >= 0.328340 AND X3 < 0.496380 AND X4 >= 0.067040 AND X6 >= 0.348160 AND X7 < 0.940780 AND X13 < 0.525170 AND X16 >= 0.372540 AND X31 < 0.777020],{'0.0': {'precision': 0.9158878504672897; 'recall': 0.9607843137254902; 'f1-score': 0.9377990430622011; 'support': 102}; '1.0': {'precision': 0.9775280898876404; 'recall': 0.9508196721311475; 'f1-score': 0.9639889196675899; 'support': 183}; 'accuracy': 0.9543859649122807; 'macro avg': {'precision': 0.946707970177465; 'recall': 0.9558019929283188; 'f1-score': 0.9508939813648956; 'support': 285}; 'weighted avg': {'precision': 0.9554673726214095; 'recall': 0.9543859649122807; 'f1-score': 0.9546157006719771; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,3,CNF,0,284,32,35,[8; 9],564,1.379193,0.875000,7,[X2 >= 0.749160 OR X3 >= -0.500000] AND [X0 OR X6 >= 0.554320] AND [X2 >= 0.328340 OR X21 >= 0.041500 OR X29 >= 0.263360],{'0.0': {'precision': 0.9180327868852459; 'recall': 0.5490196078431373; 'f1-score': 0.687116564417178; 'support': 102}; '1.0': {'precision': 0.7937219730941704; 'recall': 0.9725274725274725; 'f1-score': 0.8740740740740741; 'support': 182}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.8558773799897081; 'recall': 0.7607735401853049; 'f1-score': 0.7805953192456261; 'support': 284}; 'weighted avg': {'precision': 0.8383688146670215; 'recall': 0.8204225352112676; 'f1-score': 0.8069273628592734; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.9523809523809523; 'f1-score': 0.909090909090909; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8792270531400965; 'recall': 0.8398268398268398; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.876207729468599; 'recall': 0.875; 'f1-score': 0.8715909090909089; 'support': 32}}
5,3,CNF,1,284,32,35,[8; 9],564,1.409511,0.750000,5,[X4 >= 0.067040] AND [X0] AND [X0 OR X2 < 0.979050 OR X13 >= 0.084360],{'0.0': {'precision': 0.9736842105263158; 'recall': 0.7254901960784313; 'f1-score': 0.8314606741573034; 'support': 102}; '1.0': {'precision': 0.8653846153846154; 'recall': 0.989010989010989; 'f1-score': 0.923076923076923; 'support': 182}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.9195344129554657; 'recall': 0.8572505925447103; 'f1-score': 0.8772687986171133; 'support': 284}; 'weighted avg': {'precision': 0.9042809488510007; 'recall': 0.8943661971830986; 'f1-score': 0.8901724956480456; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7241379310344828; 'recall': 1.0; 'f1-score': 0.8400000000000001; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8620689655172413; 'recall': 0.6363636363636364; 'f1-score': 0.6342857142857143; 'support': 32}; 'weighted avg': {'precision': 0.8189655172413793; 'recall': 0.75; 'f1-score': 0.6985714285714286; 'support': 32}}
5,3,CNF,2,284,32,35,[8; 9],564,1.496092,0.906250,5,[X2 < 0.871110 OR X3 >= -0.500000] AND [X4 >= 0.067040] AND [X2 >= 0.328340 OR X3 >= 0.291670],{'0.0': {'precision': 0.8823529411764706; 'recall': 0.7352941176470589; 'f1-score': 0.8021390374331552; 'support': 102}; '1.0': {'precision': 0.864321608040201; 'recall': 0.945054945054945; 'f1-score': 0.9028871391076114; 'support': 182}; 'accuracy': 0.8697183098591549; 'macro avg': {'precision': 0.8733372746083358; 'recall': 0.840174531351002; 'f1-score': 0.8525130882703833; 'support': 284}; 'weighted avg': {'precision': 0.8707976502229456; 'recall': 0.8697183098591549; 'f1-score': 0.8667029617456588; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
5,3,CNF,3,284,32,35,[8; 9],564,1.484607,0.750000,4,[X5 < 0.761600] AND [X0] AND [X0 OR X21 >= -0.021790],{'0.0': {'precision': 0.8235294117647058; 'recall': 0.4158415841584158; 'f1-score': 0.5526315789473685; 'support': 101}; '1.0': {'precision': 0.7467811158798283; 'recall': 0.9508196721311475; 'f1-score': 0.8365384615384616; 'support': 183}; 'accuracy': 0.7605633802816901; 'macro avg': {'precision': 0.7851552638222671; 'recall': 0.6833306281447816; 'f1-score': 0.694585020242915; 'support': 284}; 'weighted avg': {'precision': 0.7740754042050841; 'recall': 0.7605633802816901; 'f1-score': 0.7355715772366995; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
5,3,CNF,4,284,32,35,[8; 9],564,1.444434,0.781250,7,[X2 >= 0.328340 OR X21 < -0.145500] AND [X2 >= 0.000000 OR X7 >= -0.104010] AND [X0 OR X2 < 0.979050 OR X30 >= 0.025860],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.4752475247524752; 'f1-score': 0.6193548387096773; 'support': 101}; '1.0': {'precision': 0.7695652173913043; 'recall': 0.9672131147540983; 'f1-score': 0.8571428571428571; 'support': 183}; 'accuracy': 0.7922535211267606; 'macro avg': {'precision': 0.8292270531400966; 'recall': 0.7212303197532868; 'f1-score': 0.7382488479262672; 'support': 284}; 'weighted avg': {'precision': 0.812000748452065; 'recall': 0.7922535211267606; 'f1-score': 0.77257739988317; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5; 'f1-score': 0.631578947368421; 'support': 12}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8085714285714285; 'recall': 0.725; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.7964285714285714; 'recall': 0.78125; 'f1-score': 0.7646198830409356; 'support': 32}}
5,3,CNF,5,284,32,35,[8; 9],564,1.379611,0.781250,5,[X6 >= 0.037590] AND [X5 < 0.761600] AND [X2 >= 0.000000 OR X26 < 0.565880 OR X33 >= -0.085710],{'0.0': {'precision': 0.9078947368421053; 'recall': 0.6831683168316832; 'f1-score': 0.7796610169491525; 'support': 101}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.9617486338797814; 'f1-score': 0.9002557544757033; 'support': 183}; 'accuracy': 0.8626760563380281; 'macro avg': {'precision': 0.8770242914979758; 'recall': 0.8224584753557322; 'f1-score': 0.8399583857124279; 'support': 284}; 'weighted avg': {'precision': 0.8681109938986143; 'recall': 0.8626760563380281; 'f1-score': 0.8573681893694298; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.6666666666666666; 'f1-score': 0.6956521739130435; 'support': 12}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7683982683982684; 'recall': 0.7583333333333333; 'f1-score': 0.7624602332979852; 'support': 32}; 'weighted avg': {'precision': 0.7786796536796536; 'recall': 0.78125; 'f1-score': 0.7791622481442206; 'support': 32}}
5,3,CNF,6,285,31,35,[8; 9],564,1.475120,0.870968,7,[X2 >= 0.328340] AND [X0 OR X2 >= 0.749160 OR X15 < 0.162280] AND [X2 >= 0.000000 OR X5 < -0.061510 OR X12 < 0.800000],{'0.0': {'precision': 0.8596491228070176; 'recall': 0.4803921568627451; 'f1-score': 0.6163522012578616; 'support': 102}; '1.0': {'precision': 0.7675438596491229; 'recall': 0.9562841530054644; 'f1-score': 0.8515815085158152; 'support': 183}; 'accuracy': 0.7859649122807018; 'macro avg': {'precision': 0.8135964912280702; 'recall': 0.7183381549341048; 'f1-score': 0.7339668548868383; 'support': 285}; 'weighted avg': {'precision': 0.8005078485687904; 'recall': 0.7859649122807018; 'f1-score': 0.7673941774971791; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,3,CNF,7,285,31,35,[8; 9],564,1.384504,0.580645,7,[X8 >= 0.684210] AND [X2 < 0.600000 OR X4 >= 0.000000 OR X22 >= 0.531760] AND [X0 OR X2 >= 0.600000 OR X3 >= 0.016310],{'0.0': {'precision': 0.5103448275862069; 'recall': 0.7254901960784313; 'f1-score': 0.5991902834008097; 'support': 102}; '1.0': {'precision': 0.8; 'recall': 0.6120218579234973; 'f1-score': 0.6934984520123839; 'support': 183}; 'accuracy': 0.6526315789473685; 'macro avg': {'precision': 0.6551724137931034; 'recall': 0.6687560270009643; 'f1-score': 0.6463443677065968; 'support': 285}; 'weighted avg': {'precision': 0.6963339382940109; 'recall': 0.6526315789473685; 'f1-score': 0.6597460548250837; 'support': 285}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.7272727272727273; 'f1-score': 0.5517241379310345; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.5; 'f1-score': 0.6060606060606061; 'support': 20}; 'accuracy': 0.5806451612903226; 'macro avg': {'precision': 0.6068376068376069; 'recall': 0.6136363636363636; 'f1-score': 0.5788923719958203; 'support': 31}; 'weighted avg': {'precision': 0.6539840088227185; 'recall': 0.5806451612903226; 'f1-score': 0.5867799238210806; 'support': 31}}
5,3,CNF,8,285,31,35,[8; 9],564,1.476736,0.612903,6,[X10 < 0.927380] AND [X2 >= 0.600000 OR X9 < 0.000000] AND [X0 OR X25 >= -0.015050 OR X30 >= 0.442770],{'0.0': {'precision': 0.5104895104895105; 'recall': 0.7156862745098039; 'f1-score': 0.5959183673469388; 'support': 102}; '1.0': {'precision': 0.795774647887324; 'recall': 0.6174863387978142; 'f1-score': 0.6953846153846154; 'support': 183}; 'accuracy': 0.6526315789473685; 'macro avg': {'precision': 0.6531320791884172; 'recall': 0.6665863066538091; 'f1-score': 0.6456514913657772; 'support': 285}; 'weighted avg': {'precision': 0.6936725987133697; 'recall': 0.6526315789473685; 'f1-score': 0.6597861687184995; 'support': 285}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.6363636363636364; 'f1-score': 0.5384615384615385; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 0.6; 'f1-score': 0.6666666666666665; 'support': 20}; 'accuracy': 0.6129032258064516; 'macro avg': {'precision': 0.6083333333333334; 'recall': 0.6181818181818182; 'f1-score': 0.6025641025641025; 'support': 31}; 'weighted avg': {'precision': 0.6494623655913978; 'recall': 0.6129032258064516; 'f1-score': 0.6211745244003308; 'support': 31}}
5,3,CNF,9,285,31,35,[8; 9],564,1.451065,0.387097,6,[X4 >= 0.981220] AND [X2 >= 0.000000 OR X5 < 0.761600] AND [X2 >= 0.000000 OR X5 < 0.022800 OR X25 < -0.471370],{'0.0': {'precision': 0.35858585858585856; 'recall': 0.696078431372549; 'f1-score': 0.47333333333333333; 'support': 102}; '1.0': {'precision': 0.6436781609195402; 'recall': 0.30601092896174864; 'f1-score': 0.41481481481481486; 'support': 183}; 'accuracy': 0.4456140350877193; 'macro avg': {'precision': 0.5011320097526994; 'recall': 0.5010446801671489; 'f1-score': 0.44407407407407407; 'support': 285}; 'weighted avg': {'precision': 0.5416451264001173; 'recall': 0.4456140350877193; 'f1-score': 0.4357582846003899; 'support': 285}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.7272727272727273; 'f1-score': 0.4571428571428572; 'support': 11}; '1.0': {'precision': 0.5714285714285714; 'recall': 0.2; 'f1-score': 0.29629629629629634; 'support': 20}; 'accuracy': 0.3870967741935484; 'macro avg': {'precision': 0.45238095238095233; 'recall': 0.4636363636363636; 'f1-score': 0.3767195767195768; 'support': 31}; 'weighted avg': {'precision': 0.4869431643625191; 'recall': 0.3870967741935484; 'f1-score': 0.3533708824031405; 'support': 31}}
5,3,CNF,0,284,32,17,[16; 17],564,1.010230,0.750000,7,[X5 >= -0.061510] AND [X4 >= 0.067040 OR X33 < -0.085710] AND [X2 >= 0.000000 OR X3 >= 0.000000 OR X4 >= 0.981220 OR X13 >= -0.127380],{'0.0': {'precision': 0.6868686868686869; 'recall': 0.6666666666666666; 'f1-score': 0.6766169154228856; 'support': 102}; '1.0': {'precision': 0.8162162162162162; 'recall': 0.8296703296703297; 'f1-score': 0.8228882833787466; 'support': 182}; 'accuracy': 0.7711267605633803; 'macro avg': {'precision': 0.7515424515424516; 'recall': 0.7481684981684982; 'f1-score': 0.7497525994008161; 'support': 284}; 'weighted avg': {'precision': 0.7697604134223852; 'recall': 0.7711267605633803; 'f1-score': 0.7703542005213599; 'support': 284}},{'0.0': {'precision': 0.6363636363636364; 'recall': 0.6363636363636364; 'f1-score': 0.6363636363636364; 'support': 11}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8095238095238095; 'f1-score': 0.8095238095238095; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.722943722943723; 'recall': 0.722943722943723; 'f1-score': 0.722943722943723; 'support': 32}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.75; 'support': 32}}
5,3,CNF,1,284,32,17,[16; 17],564,0.962769,0.562500,7,[X14 >= 0.601940] AND [X2 >= 0.000000 OR X15 >= 0.162280 OR X27 >= -0.017690 OR X28 >= 0.496640] AND [X0 OR X5 >= 0.022800],{'0.0': {'precision': 0.5517241379310345; 'recall': 0.7843137254901961; 'f1-score': 0.6477732793522266; 'support': 102}; '1.0': {'precision': 0.841726618705036; 'recall': 0.6428571428571429; 'f1-score': 0.7289719626168225; 'support': 182}; 'accuracy': 0.6936619718309859; 'macro avg': {'precision': 0.6967253783180352; 'recall': 0.7135854341736695; 'f1-score': 0.6883726209845246; 'support': 284}; 'weighted avg': {'precision': 0.7375707981453594; 'recall': 0.6936619718309859; 'f1-score': 0.6998090552471437; 'support': 284}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.6363636363636364; 'f1-score': 0.5; 'support': 11}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.5238095238095238; 'f1-score': 0.611111111111111; 'support': 21}; 'accuracy': 0.5625; 'macro avg': {'precision': 0.5725490196078431; 'recall': 0.5800865800865801; 'f1-score': 0.5555555555555556; 'support': 32}; 'weighted avg': {'precision': 0.6227941176470588; 'recall': 0.5625; 'f1-score': 0.5729166666666666; 'support': 32}}
5,3,CNF,2,284,32,17,[16; 17],564,1.019268,0.843750,10,[X7 >= 0.014710 OR X8 < 0.526320 OR X24 >= 0.351350 OR X33 < 0.714440] AND [X2 >= 0.000000 OR X4 >= 0.914040 OR X5 >= 0.022800 OR X23 >= -0.060120] AND [X6 >= 0.348160 OR X32 >= 0.168270],{'0.0': {'precision': 0.7631578947368421; 'recall': 0.5686274509803921; 'f1-score': 0.651685393258427; 'support': 102}; '1.0': {'precision': 0.7884615384615384; 'recall': 0.9010989010989011; 'f1-score': 0.841025641025641; 'support': 182}; 'accuracy': 0.7816901408450704; 'macro avg': {'precision': 0.7758097165991903; 'recall': 0.7348631760396467; 'f1-score': 0.746355517142034; 'support': 284}; 'weighted avg': {'precision': 0.7793736100815419; 'recall': 0.7816901408450704; 'f1-score': 0.7730231576726275; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
5,3,CNF,3,284,32,17,[16; 17],564,0.986452,0.812500,7,[X7 >= 0.636360 OR X10 >= 0.501880] AND [X2 >= 0.328340 OR X25 < -0.015050] AND [X0 OR X29 >= 0.263360 OR X30 >= 0.597590],{'0.0': {'precision': 0.7142857142857143; 'recall': 0.594059405940594; 'f1-score': 0.6486486486486487; 'support': 101}; '1.0': {'precision': 0.795; 'recall': 0.8688524590163934; 'f1-score': 0.8302872062663185; 'support': 183}; 'accuracy': 0.7711267605633803; 'macro avg': {'precision': 0.7546428571428572; 'recall': 0.7314559324784937; 'f1-score': 0.7394679274574836; 'support': 284}; 'weighted avg': {'precision': 0.7662952716297787; 'recall': 0.7711267605633803; 'f1-score': 0.7656903952825697; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.6666666666666666; 'f1-score': 0.7272727272727272; 'support': 12}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8090909090909091; 'recall': 0.7833333333333333; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8113636363636364; 'recall': 0.8125; 'f1-score': 0.8084415584415585; 'support': 32}}
5,3,CNF,4,284,32,17,[16; 17],564,0.985974,0.687500,8,[X4 >= 0.000000] AND [X0 OR X3 >= 0.136450 OR X3 < 0.000000 OR X14 < 0.000000 OR X32 >= 0.168270] AND [X7 >= 0.014710 OR X29 >= 0.015470],{'0.0': {'precision': 0.5483870967741935; 'recall': 0.6732673267326733; 'f1-score': 0.6044444444444443; 'support': 101}; '1.0': {'precision': 0.79375; 'recall': 0.6939890710382514; 'f1-score': 0.7405247813411079; 'support': 183}; 'accuracy': 0.6866197183098591; 'macro avg': {'precision': 0.6710685483870967; 'recall': 0.6836281988854623; 'f1-score': 0.6724846128927762; 'support': 284}; 'weighted avg': {'precision': 0.706490657655611; 'recall': 0.6866197183098591; 'f1-score': 0.6921300136419424; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.5; 'f1-score': 0.5454545454545454; 'support': 12}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8; 'f1-score': 0.761904761904762; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6636363636363636; 'recall': 0.65; 'f1-score': 0.6536796536796536; 'support': 32}; 'weighted avg': {'precision': 0.6795454545454546; 'recall': 0.6875; 'f1-score': 0.6807359307359307; 'support': 32}}
