lamda, n_clause, rule_type, partition_size, n_partitions, id_cv, training_time, accuracy
10,1,DNF,[142, 143],2,6,0.185173,0.935484
10,1,DNF,[142, 143],2,7,0.184536,0.870968
10,1,DNF,[142, 143],2,8,0.179700,0.903226
10,1,DNF,[142, 143],2,9,0.175028,0.935484
---> Chosen: (10, 1, 'DNF', [142, 142], 2, 3), (mean val acc cv) 0.933266, (test acc holdout) 1.000000, (mean training time) 0.177786
10,2,CNF,[8, 9],35,0,1.021157,0.687500
10,2,CNF,[8, 9],35,1,0.997970,0.843750
10,2,CNF,[8, 9],35,2,1.008200,0.875000
10,2,CNF,[8, 9],35,3,1.008711,0.843750
10,2,CNF,[8, 9],35,4,0.962268,0.812500
10,2,CNF,[8, 9],35,5,0.962578,0.812500
10,2,CNF,[8, 9],35,6,0.982062,0.774194
10,2,CNF,[8, 9],35,7,0.974819,0.354839
10,2,CNF,[8, 9],35,8,0.979162,0.838710
10,2,CNF,[8, 9],35,9,1.004075,0.838710
---> Chosen: (10, 2, 'CNF', [8, 9], 35, 2), (mean val acc cv) 0.768145, (test acc holdout) 0.828571, (mean training time) 0.990100
10,2,CNF,[16, 17],17,0,0.551013,0.687500
10,2,CNF,[16, 17],17,1,0.564710,0.812500
10,2,CNF,[16, 17],17,2,0.571826,0.718750
10,2,CNF,[16, 17],17,3,0.576877,0.718750
10,2,CNF,[16, 17],17,4,0.563123,0.750000
10,2,CNF,[16, 17],17,5,0.590879,0.812500
10,2,CNF,[16, 17],17,6,0.588515,0.580645
10,2,CNF,[16, 17],17,7,0.579104,0.870968
10,2,CNF,[16, 17],17,8,0.572331,0.870968
10,2,CNF,[16, 17],17,9,0.567324,0.741935
---> Chosen: (10, 2, 'CNF', [16, 17], 17, 7), (mean val acc cv) 0.756452, (test acc holdout) 0.800000, (mean training time) 0.572570
10,2,CNF,[35, 36],8,0,0.381480,0.781250
10,2,CNF,[35, 36],8,1,0.420624,0.875000
10,2,CNF,[35, 36],8,2,0.383027,0.656250
10,2,CNF,[35, 36],8,3,0.411791,0.781250
10,2,CNF,[35, 36],8,4,0.401705,0.812500
10,2,CNF,[35, 36],8,5,0.406461,0.718750
10,2,CNF,[35, 36],8,6,0.382770,0.806452
10,2,CNF,[35, 36],8,7,0.436077,0.741935
10,2,CNF,[35, 36],8,8,0.452254,0.903226
10,2,CNF,[35, 36],8,9,0.414640,0.580645
---> Chosen: (10, 2, 'CNF', [35, 36], 8, 8), (mean val acc cv) 0.765726, (test acc holdout) 0.914286, (mean training time) 0.409083
10,2,CNF,[71, 71],4,0,1.008075,0.812500
10,2,CNF,[71, 71],4,1,0.777368,0.812500
10,2,CNF,[71, 71],4,2,2.019426,0.875000
10,2,CNF,[71, 71],4,3,1.085727,0.906250
10,2,CNF,[71, 71],4,4,1.173282,0.843750
10,2,CNF,[71, 71],4,5,0.496791,0.781250
10,2,CNF,[71, 72],4,6,0.931593,0.806452
10,2,CNF,[71, 72],4,7,1.358983,0.774194
10,2,CNF,[71, 72],4,8,2.224601,0.645161
10,2,CNF,[71, 72],4,9,0.908779,0.806452
---> Chosen: (10, 2, 'CNF', [71, 71], 4, 3), (mean val acc cv) 0.806351, (test acc holdout) 0.914286, (mean training time) 1.198462
10,2,CNF,[142, 142],2,0,9.535698,0.750000
10,2,CNF,[142, 142],2,1,6.424474,0.812500
10,2,CNF,[142, 142],2,2,13.957326,0.875000
10,2,CNF,[142, 142],2,3,23.098975,0.906250
10,2,CNF,[142, 142],2,4,11.430828,0.812500
10,2,CNF,[142, 142],2,5,10.088979,0.906250
10,2,CNF,[142, 143],2,6,14.718327,0.903226
10,2,CNF,[142, 143],2,7,14.040722,0.774194
10,2,CNF,[142, 143],2,8,15.076249,0.870968
10,2,CNF,[142, 143],2,9,10.167529,0.806452
---> Chosen: (10, 2, 'CNF', [142, 142], 2, 3), (mean val acc cv) 0.841734, (test acc holdout) 0.914286, (mean training time) 12.853911
10,2,DNF,[8, 9],35,0,0.938747,0.968750
10,2,DNF,[8, 9],35,1,0.951011,0.875000
10,2,DNF,[8, 9],35,2,0.939148,0.968750
10,2,DNF,[8, 9],35,3,0.993065,0.906250
10,2,DNF,[8, 9],35,4,0.921301,0.906250
10,2,DNF,[8, 9],35,5,0.956054,0.843750
10,2,DNF,[8, 9],35,6,0.952560,0.935484
10,2,DNF,[8, 9],35,7,0.955493,0.774194
10,2,DNF,[8, 9],35,8,0.966543,0.838710
10,2,DNF,[8, 9],35,9,0.900857,0.935484
---> Chosen: (10, 2, 'DNF', [8, 9], 35, 0), (mean val acc cv) 0.895262, (test acc holdout) 0.942857, (mean training time) 0.947478
10,2,DNF,[16, 17],17,0,0.527478,0.781250
10,2,DNF,[16, 17],17,1,0.541581,0.875000
10,2,DNF,[16, 17],17,2,0.534185,0.968750
10,2,DNF,[16, 17],17,3,0.549947,1.000000
10,2,DNF,[16, 17],17,4,0.568038,0.875000
10,2,DNF,[16, 17],17,5,0.549555,0.875000
10,2,DNF,[16, 17],17,6,0.573372,0.935484
10,2,DNF,[16, 17],17,7,0.575234,0.645161
10,2,DNF,[16, 17],17,8,0.556642,0.967742
10,2,DNF,[16, 17],17,9,0.567347,0.806452
---> Chosen: (10, 2, 'DNF', [16, 17], 17, 3), (mean val acc cv) 0.872984, (test acc holdout) 0.914286, (mean training time) 0.554338
10,2,DNF,[35, 36],8,0,0.373159,0.875000
10,2,DNF,[35, 36],8,1,0.481201,0.781250
10,2,DNF,[35, 36],8,2,0.357395,0.968750
10,2,DNF,[35, 36],8,3,0.371183,0.906250
10,2,DNF,[35, 36],8,4,0.378781,0.906250
10,2,DNF,[35, 36],8,5,0.400085,0.906250
10,2,DNF,[35, 36],8,6,0.366775,0.838710
10,2,DNF,[35, 36],8,7,0.458577,0.677419
10,2,DNF,[35, 36],8,8,0.368585,0.967742
10,2,DNF,[35, 36],8,9,0.359377,0.774194
---> Chosen: (10, 2, 'DNF', [35, 36], 8, 2), (mean val acc cv) 0.860181, (test acc holdout) 0.942857, (mean training time) 0.391512
10,2,DNF,[71, 71],4,0,0.348646,0.781250
10,2,DNF,[71, 71],4,1,0.355384,0.875000
10,2,DNF,[71, 71],4,2,0.280770,0.906250
10,2,DNF,[71, 71],4,3,0.297923,1.000000
10,2,DNF,[71, 71],4,4,0.305660,0.875000
10,2,DNF,[71, 71],4,5,0.441699,0.843750
10,2,DNF,[71, 72],4,6,0.381150,0.935484
10,2,DNF,[71, 72],4,7,0.415897,0.838710
10,2,DNF,[71, 72],4,8,0.301047,0.903226
10,2,DNF,[71, 72],4,9,0.569843,0.903226
---> Chosen: (10, 2, 'DNF', [71, 71], 4, 3), (mean val acc cv) 0.886190, (test acc holdout) 0.914286, (mean training time) 0.369802
10,2,DNF,[142, 142],2,0,0.264834,0.843750
10,2,DNF,[142, 142],2,1,0.332559,0.875000
10,2,DNF,[142, 142],2,2,0.417138,0.937500
10,2,DNF,[142, 142],2,3,0.314048,0.937500
10,2,DNF,[142, 142],2,4,0.289206,0.937500
10,2,DNF,[142, 142],2,5,0.359660,0.843750
10,2,DNF,[142, 143],2,6,0.275145,0.935484
10,2,DNF,[142, 143],2,7,0.532135,0.741935
10,2,DNF,[142, 143],2,8,0.360912,0.806452
10,2,DNF,[142, 143],2,9,0.342010,0.870968
---> Chosen: (10, 2, 'DNF', [142, 142], 2, 2), (mean val acc cv) 0.872984, (test acc holdout) 0.971429, (mean training time) 0.348765
10,3,CNF,[8, 9],35,0,0.981045,0.750000
10,3,CNF,[8, 9],35,1,0.991231,0.812500
10,3,CNF,[8, 9],35,2,0.970314,0.843750
10,3,CNF,[8, 9],35,3,0.992236,0.687500
10,3,CNF,[8, 9],35,4,0.978095,0.406250
10,3,CNF,[8, 9],35,5,0.986128,0.687500
10,3,CNF,[8, 9],35,6,0.964276,0.645161
10,3,CNF,[8, 9],35,7,1.021634,0.903226
10,3,CNF,[8, 9],35,8,1.050417,0.838710
10,3,CNF,[8, 9],35,9,0.992380,0.741935
---> Chosen: (10, 3, 'CNF', [8, 9], 35, 7), (mean val acc cv) 0.731653, (test acc holdout) 0.771429, (mean training time) 0.992776
10,3,CNF,[16, 17],17,0,0.574548,0.781250
10,3,CNF,[16, 17],17,1,0.591227,0.781250
10,3,CNF,[16, 17],17,2,0.573221,0.656250
10,3,CNF,[16, 17],17,3,0.626941,0.875000
10,3,CNF,[16, 17],17,4,0.586955,0.875000
10,3,CNF,[16, 17],17,5,0.606538,0.687500
10,3,CNF,[16, 17],17,6,0.644786,0.677419
10,3,CNF,[16, 17],17,7,0.625977,0.741935
10,3,CNF,[16, 17],17,8,0.621993,0.806452
10,3,CNF,[16, 17],17,9,0.618620,0.838710
---> Chosen: (10, 3, 'CNF', [16, 17], 17, 3), (mean val acc cv) 0.772077, (test acc holdout) 0.771429, (mean training time) 0.607081
10,3,CNF,[35, 36],8,0,0.486120,0.656250
10,3,CNF,[35, 36],8,1,0.406102,0.906250
10,3,CNF,[35, 36],8,2,0.464136,0.812500
10,3,CNF,[35, 36],8,3,0.449953,0.812500
10,3,CNF,[35, 36],8,4,0.422724,0.812500
10,3,CNF,[35, 36],8,5,0.444225,0.718750
10,3,CNF,[35, 36],8,6,0.425972,0.903226
10,3,CNF,[35, 36],8,7,0.417916,0.709677
10,3,CNF,[35, 36],8,8,0.514656,0.741935
10,3,CNF,[35, 36],8,9,0.418109,0.870968
---> Chosen: (10, 3, 'CNF', [35, 36], 8, 1), (mean val acc cv) 0.794456, (test acc holdout) 0.857143, (mean training time) 0.444991
10,3,CNF,[71, 71],4,0,0.960122,0.843750
10,3,CNF,[71, 71],4,1,1.182589,0.781250
10,3,CNF,[71, 71],4,2,0.883985,0.781250
10,3,CNF,[71, 71],4,3,2.028348,0.875000
10,3,CNF,[71, 71],4,4,0.397926,0.750000
10,3,CNF,[71, 71],4,5,0.714128,0.812500
10,3,CNF,[71, 72],4,6,0.814773,0.967742
10,3,CNF,[71, 72],4,7,2.457766,0.774194
10,3,CNF,[71, 72],4,8,1.409122,0.903226
10,3,CNF,[71, 72],4,9,0.857260,0.870968
---> Chosen: (10, 3, 'CNF', [71, 72], 4, 6), (mean val acc cv) 0.835988, (test acc holdout) 0.885714, (mean training time) 1.170602
10,3,CNF,[142, 142],2,0,33.227213,0.875000
10,3,CNF,[142, 142],2,1,18.929311,0.812500
10,3,CNF,[142, 142],2,2,65.034804,0.875000
10,3,CNF,[142, 142],2,3,17.937009,0.906250
10,3,CNF,[142, 142],2,4,51.996245,0.843750
10,3,CNF,[142, 142],2,5,17.509042,0.843750
10,3,CNF,[142, 143],2,6,66.973943,0.870968
10,3,CNF,[142, 143],2,7,200.068314,0.806452
10,3,CNF,[142, 143],2,8,46.385880,0.870968
10,3,CNF,[142, 143],2,9,14.508307,0.838710
---> Chosen: (10, 3, 'CNF', [142, 142], 2, 3), (mean val acc cv) 0.854335, (test acc holdout) 0.742857, (mean training time) 53.257007
10,3,DNF,[8, 9],35,0,0.981544,1.000000
10,3,DNF,[8, 9],35,1,1.022800,0.875000
10,3,DNF,[8, 9],35,2,1.022980,0.718750
10,3,DNF,[8, 9],35,3,1.010502,0.968750
10,3,DNF,[8, 9],35,4,0.991011,0.875000
10,3,DNF,[8, 9],35,5,0.970754,0.875000
10,3,DNF,[8, 9],35,6,1.023764,0.903226
10,3,DNF,[8, 9],35,7,1.007437,0.903226
10,3,DNF,[8, 9],35,8,1.021949,0.935484
10,3,DNF,[8, 9],35,9,1.022318,0.870968
---> Chosen: (10, 3, 'DNF', [8, 9], 35, 0), (mean val acc cv) 0.892540, (test acc holdout) 0.942857, (mean training time) 1.007506
10,3,DNF,[16, 17],17,0,0.663116,0.906250
10,3,DNF,[16, 17],17,1,0.618529,0.875000
10,3,DNF,[16, 17],17,2,0.639023,0.906250
10,3,DNF,[16, 17],17,3,0.641309,0.937500
10,3,DNF,[16, 17],17,4,0.629088,0.906250
10,3,DNF,[16, 17],17,5,0.634288,0.906250
10,3,DNF,[16, 17],17,6,0.645237,0.903226
10,3,DNF,[16, 17],17,7,0.646216,0.870968
10,3,DNF,[16, 17],17,8,0.657138,0.806452
10,3,DNF,[16, 17],17,9,0.625267,0.903226
---> Chosen: (10, 3, 'DNF', [16, 17], 17, 3), (mean val acc cv) 0.892137, (test acc holdout) 0.942857, (mean training time) 0.639921
10,3,DNF,[35, 36],8,0,0.465045,0.875000
10,3,DNF,[35, 36],8,1,0.523370,0.875000
10,3,DNF,[35, 36],8,2,0.516223,0.843750
10,3,DNF,[35, 36],8,3,0.425213,1.000000
10,3,DNF,[35, 36],8,4,0.599195,0.875000
10,3,DNF,[35, 36],8,5,0.435418,0.843750
10,3,DNF,[35, 36],8,6,0.485535,0.870968
10,3,DNF,[35, 36],8,7,0.453553,0.838710
10,3,DNF,[35, 36],8,8,0.490021,0.903226
10,3,DNF,[35, 36],8,9,0.467914,0.774194
---> Chosen: (10, 3, 'DNF', [35, 36], 8, 3), (mean val acc cv) 0.869960, (test acc holdout) 0.914286, (mean training time) 0.486149
10,3,DNF,[71, 71],4,0,1.094256,0.843750
10,3,DNF,[71, 71],4,1,0.502603,0.843750
10,3,DNF,[71, 71],4,2,0.433393,0.906250
10,3,DNF,[71, 71],4,3,1.757877,0.937500
10,3,DNF,[71, 71],4,4,0.361315,0.937500
10,3,DNF,[71, 71],4,5,0.495535,0.781250
10,3,DNF,[71, 72],4,6,0.708121,0.870968
10,3,DNF,[71, 72],4,7,0.665461,0.870968
10,3,DNF,[71, 72],4,8,0.640714,0.806452
10,3,DNF,[71, 72],4,9,1.393515,0.903226
---> Chosen: (10, 3, 'DNF', [71, 71], 4, 3), (mean val acc cv) 0.870161, (test acc holdout) 0.885714, (mean training time) 0.805279
10,3,DNF,[142, 142],2,0,0.569518,0.875000
10,3,DNF,[142, 142],2,1,0.890729,0.906250
10,3,DNF,[142, 142],2,2,1.063755,0.906250
10,3,DNF,[142, 142],2,3,1.916679,0.906250
10,3,DNF,[142, 142],2,4,17.007460,0.906250
10,3,DNF,[142, 142],2,5,19.735745,0.843750
10,3,DNF,[142, 143],2,6,0.573381,0.903226
10,3,DNF,[142, 143],2,7,62.417784,0.935484
10,3,DNF,[142, 143],2,8,0.743625,0.741935
10,3,DNF,[142, 143],2,9,2.326030,0.806452
---> Chosen: (10, 3, 'DNF', [142, 143], 2, 7), (mean val acc cv) 0.873085, (test acc holdout) 0.942857, (mean training time) 10.724470
------------------
HOLDOUT 3
size training + validation: (316, 34)
size testing: (35, 34)
max_test_acc_holdout: 1.000000
chosen_params: ['10', '1', 'DNF', '[142, 142]', '2', '3']
chosen_mean_val_acc: 0.933266
chosen_training_time: 0.177786
chosen_model_rule:
[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.917595 AND X17 >= -0.805795 AND X28 >= -0.911830]
