lamda, n_clause, rule_type, partition_size, n_partitions, id_cv, training_time, accuracy
10,1,DNF,[142, 143],2,6,0.184775,0.935484
10,1,DNF,[142, 143],2,7,0.183922,0.903226
10,1,DNF,[142, 143],2,8,0.170264,0.935484
10,1,DNF,[142, 143],2,9,0.193231,0.967742
---> Chosen: (10, 1, 'DNF', [142, 142], 2, 4), (mean val acc cv) 0.930444, (test acc holdout) 0.942857, (mean training time) 0.182675
10,2,CNF,[8, 9],35,0,0.977653,0.812500
10,2,CNF,[8, 9],35,1,0.965697,0.843750
10,2,CNF,[8, 9],35,2,0.977903,0.781250
10,2,CNF,[8, 9],35,3,0.975782,0.718750
10,2,CNF,[8, 9],35,4,1.031263,0.781250
10,2,CNF,[8, 9],35,5,0.970213,0.812500
10,2,CNF,[8, 9],35,6,1.021707,0.870968
10,2,CNF,[8, 9],35,7,1.039398,0.645161
10,2,CNF,[8, 9],35,8,0.978966,0.870968
10,2,CNF,[8, 9],35,9,1.042016,0.838710
---> Chosen: (10, 2, 'CNF', [8, 9], 35, 6), (mean val acc cv) 0.797581, (test acc holdout) 0.857143, (mean training time) 0.998060
10,2,CNF,[16, 17],17,0,0.584390,0.843750
10,2,CNF,[16, 17],17,1,0.571805,0.781250
10,2,CNF,[16, 17],17,2,0.616544,0.843750
10,2,CNF,[16, 17],17,3,0.556327,0.750000
10,2,CNF,[16, 17],17,4,0.572115,0.812500
10,2,CNF,[16, 17],17,5,0.576231,0.875000
10,2,CNF,[16, 17],17,6,0.580302,0.806452
10,2,CNF,[16, 17],17,7,0.575248,0.838710
10,2,CNF,[16, 17],17,8,0.564765,0.903226
10,2,CNF,[16, 17],17,9,0.608774,0.967742
---> Chosen: (10, 2, 'CNF', [16, 17], 17, 9), (mean val acc cv) 0.842238, (test acc holdout) 0.828571, (mean training time) 0.580650
10,2,CNF,[35, 36],8,0,0.384698,0.875000
10,2,CNF,[35, 36],8,1,0.443613,0.875000
10,2,CNF,[35, 36],8,2,0.451727,0.718750
10,2,CNF,[35, 36],8,3,0.386222,0.687500
10,2,CNF,[35, 36],8,4,0.398310,0.812500
10,2,CNF,[35, 36],8,5,0.377130,0.812500
10,2,CNF,[35, 36],8,6,0.386437,0.838710
10,2,CNF,[35, 36],8,7,0.391176,0.774194
10,2,CNF,[35, 36],8,8,0.387436,0.709677
10,2,CNF,[35, 36],8,9,0.387205,0.903226
---> Chosen: (10, 2, 'CNF', [35, 36], 8, 9), (mean val acc cv) 0.800706, (test acc holdout) 0.857143, (mean training time) 0.399395
10,2,CNF,[71, 71],4,0,1.001417,0.812500
10,2,CNF,[71, 71],4,1,1.235396,0.812500
10,2,CNF,[71, 71],4,2,1.526855,0.781250
10,2,CNF,[71, 71],4,3,0.626107,0.812500
10,2,CNF,[71, 71],4,4,1.050383,0.750000
10,2,CNF,[71, 71],4,5,0.688424,0.750000
10,2,CNF,[71, 72],4,6,0.636415,0.838710
10,2,CNF,[71, 72],4,7,0.867644,0.870968
10,2,CNF,[71, 72],4,8,1.073678,0.806452
10,2,CNF,[71, 72],4,9,1.595197,0.935484
---> Chosen: (10, 2, 'CNF', [71, 72], 4, 9), (mean val acc cv) 0.817036, (test acc holdout) 0.771429, (mean training time) 1.030152
10,2,CNF,[142, 142],2,0,8.589637,0.843750
10,2,CNF,[142, 142],2,1,7.959204,0.906250
10,2,CNF,[142, 142],2,2,8.843159,0.812500
10,2,CNF,[142, 142],2,3,4.527804,0.812500
10,2,CNF,[142, 142],2,4,8.733629,0.875000
10,2,CNF,[142, 142],2,5,14.903518,0.875000
10,2,CNF,[142, 143],2,6,6.855228,0.806452
10,2,CNF,[142, 143],2,7,10.541737,0.838710
10,2,CNF,[142, 143],2,8,2.970763,0.709677
10,2,CNF,[142, 143],2,9,20.335887,0.903226
---> Chosen: (10, 2, 'CNF', [142, 142], 2, 1), (mean val acc cv) 0.838306, (test acc holdout) 0.800000, (mean training time) 9.426057
10,2,DNF,[8, 9],35,0,1.090298,0.781250
10,2,DNF,[8, 9],35,1,0.976350,0.875000
10,2,DNF,[8, 9],35,2,1.090149,0.937500
10,2,DNF,[8, 9],35,3,1.041206,0.906250
10,2,DNF,[8, 9],35,4,1.062699,0.937500
10,2,DNF,[8, 9],35,5,0.996122,0.937500
10,2,DNF,[8, 9],35,6,1.099272,0.806452
10,2,DNF,[8, 9],35,7,0.967166,0.806452
10,2,DNF,[8, 9],35,8,1.101713,0.903226
10,2,DNF,[8, 9],35,9,1.155849,0.967742
---> Chosen: (10, 2, 'DNF', [8, 9], 35, 9), (mean val acc cv) 0.885887, (test acc holdout) 0.800000, (mean training time) 1.058082
10,2,DNF,[16, 17],17,0,0.552240,0.843750
10,2,DNF,[16, 17],17,1,0.666258,0.937500
10,2,DNF,[16, 17],17,2,0.614699,0.906250
10,2,DNF,[16, 17],17,3,0.684062,0.843750
10,2,DNF,[16, 17],17,4,0.561761,0.968750
10,2,DNF,[16, 17],17,5,0.555328,0.937500
10,2,DNF,[16, 17],17,6,0.690220,0.935484
10,2,DNF,[16, 17],17,7,0.559652,0.903226
10,2,DNF,[16, 17],17,8,0.679000,0.870968
10,2,DNF,[16, 17],17,9,0.580082,0.967742
---> Chosen: (10, 2, 'DNF', [16, 17], 17, 4), (mean val acc cv) 0.911492, (test acc holdout) 0.942857, (mean training time) 0.614330
10,2,DNF,[35, 36],8,0,0.376228,0.781250
10,2,DNF,[35, 36],8,1,0.405777,0.906250
10,2,DNF,[35, 36],8,2,0.527913,0.843750
10,2,DNF,[35, 36],8,3,0.394956,0.812500
10,2,DNF,[35, 36],8,4,0.391010,0.781250
10,2,DNF,[35, 36],8,5,0.489978,0.781250
10,2,DNF,[35, 36],8,6,0.377944,0.935484
10,2,DNF,[35, 36],8,7,0.383486,0.903226
10,2,DNF,[35, 36],8,8,0.536264,0.838710
10,2,DNF,[35, 36],8,9,0.452568,0.903226
---> Chosen: (10, 2, 'DNF', [35, 36], 8, 6), (mean val acc cv) 0.848690, (test acc holdout) 0.857143, (mean training time) 0.433612
10,2,DNF,[71, 71],4,0,0.422959,0.875000
10,2,DNF,[71, 71],4,1,0.531196,0.843750
10,2,DNF,[71, 71],4,2,0.459250,0.906250
10,2,DNF,[71, 71],4,3,0.332156,0.906250
10,2,DNF,[71, 71],4,4,0.456385,0.937500
10,2,DNF,[71, 71],4,5,0.334857,0.937500
10,2,DNF,[71, 72],4,6,0.343832,0.870968
10,2,DNF,[71, 72],4,7,0.349449,0.935484
10,2,DNF,[71, 72],4,8,0.461119,0.935484
10,2,DNF,[71, 72],4,9,0.629990,0.967742
---> Chosen: (10, 2, 'DNF', [71, 72], 4, 9), (mean val acc cv) 0.911593, (test acc holdout) 0.857143, (mean training time) 0.432119
10,2,DNF,[142, 142],2,0,0.316110,0.812500
10,2,DNF,[142, 142],2,1,0.430344,0.843750
10,2,DNF,[142, 142],2,2,1.681448,0.937500
10,2,DNF,[142, 142],2,3,0.246957,0.875000
10,2,DNF,[142, 142],2,4,0.266940,0.937500
10,2,DNF,[142, 142],2,5,0.273121,0.906250
10,2,DNF,[142, 143],2,6,0.331221,0.870968
10,2,DNF,[142, 143],2,7,0.322571,0.870968
10,2,DNF,[142, 143],2,8,0.502720,0.870968
10,2,DNF,[142, 143],2,9,0.672190,0.967742
---> Chosen: (10, 2, 'DNF', [142, 143], 2, 9), (mean val acc cv) 0.889315, (test acc holdout) 0.942857, (mean training time) 0.504362
10,3,CNF,[8, 9],35,0,0.981923,0.375000
10,3,CNF,[8, 9],35,1,1.183032,0.812500
10,3,CNF,[8, 9],35,2,1.192825,0.843750
10,3,CNF,[8, 9],35,3,1.130735,0.812500
10,3,CNF,[8, 9],35,4,1.002642,0.843750
10,3,CNF,[8, 9],35,5,1.085959,0.750000
10,3,CNF,[8, 9],35,6,1.156517,0.903226
10,3,CNF,[8, 9],35,7,1.151720,0.870968
10,3,CNF,[8, 9],35,8,1.108925,0.806452
10,3,CNF,[8, 9],35,9,1.137072,0.935484
---> Chosen: (10, 3, 'CNF', [8, 9], 35, 9), (mean val acc cv) 0.795363, (test acc holdout) 0.828571, (mean training time) 1.113135
10,3,CNF,[16, 17],17,0,0.616861,0.593750
10,3,CNF,[16, 17],17,1,0.785105,0.843750
10,3,CNF,[16, 17],17,2,0.657773,0.875000
10,3,CNF,[16, 17],17,3,0.653702,0.812500
10,3,CNF,[16, 17],17,4,0.694368,0.687500
10,3,CNF,[16, 17],17,5,0.654149,0.812500
10,3,CNF,[16, 17],17,6,0.682981,0.870968
10,3,CNF,[16, 17],17,7,0.627505,0.870968
10,3,CNF,[16, 17],17,8,0.706789,0.741935
10,3,CNF,[16, 17],17,9,0.703945,1.000000
---> Chosen: (10, 3, 'CNF', [16, 17], 17, 9), (mean val acc cv) 0.810887, (test acc holdout) 0.800000, (mean training time) 0.678318
10,3,CNF,[35, 36],8,0,0.563995,0.656250
10,3,CNF,[35, 36],8,1,0.412210,0.812500
10,3,CNF,[35, 36],8,2,0.442075,0.812500
10,3,CNF,[35, 36],8,3,0.529325,0.875000
10,3,CNF,[35, 36],8,4,0.462241,0.812500
10,3,CNF,[35, 36],8,5,0.465949,0.843750
10,3,CNF,[35, 36],8,6,0.415807,0.935484
10,3,CNF,[35, 36],8,7,0.619525,0.870968
10,3,CNF,[35, 36],8,8,0.442013,0.645161
10,3,CNF,[35, 36],8,9,0.644955,0.709677
---> Chosen: (10, 3, 'CNF', [35, 36], 8, 6), (mean val acc cv) 0.797379, (test acc holdout) 0.800000, (mean training time) 0.499810
10,3,CNF,[71, 71],4,0,0.810566,0.812500
10,3,CNF,[71, 71],4,1,0.658667,0.906250
10,3,CNF,[71, 71],4,2,5.927999,0.812500
10,3,CNF,[71, 71],4,3,0.627403,0.750000
10,3,CNF,[71, 71],4,4,1.945312,0.843750
10,3,CNF,[71, 71],4,5,1.784855,0.843750
10,3,CNF,[71, 72],4,6,1.062387,0.838710
10,3,CNF,[71, 72],4,7,1.198090,0.870968
10,3,CNF,[71, 72],4,8,2.293007,0.870968
10,3,CNF,[71, 72],4,9,1.236631,0.903226
---> Chosen: (10, 3, 'CNF', [71, 71], 4, 1), (mean val acc cv) 0.845262, (test acc holdout) 0.800000, (mean training time) 1.754492
10,3,CNF,[142, 142],2,0,136.313361,0.781250
10,3,CNF,[142, 142],2,1,325.616467,0.781250
10,3,CNF,[142, 142],2,2,90.926100,0.906250
10,3,CNF,[142, 142],2,3,39.985764,0.781250
10,3,CNF,[142, 142],2,4,35.072468,0.750000
10,3,CNF,[142, 142],2,5,205.795158,0.812500
10,3,CNF,[142, 143],2,6,32.302551,0.903226
10,3,CNF,[142, 143],2,7,34.435205,0.741935
10,3,CNF,[142, 143],2,8,11.514413,0.806452
10,3,CNF,[142, 143],2,9,147.268068,0.903226
---> Chosen: (10, 3, 'CNF', [142, 142], 2, 2), (mean val acc cv) 0.816734, (test acc holdout) 0.828571, (mean training time) 105.922955
10,3,DNF,[8, 9],35,0,1.103319,0.875000
10,3,DNF,[8, 9],35,1,1.099118,0.875000
10,3,DNF,[8, 9],35,2,1.142931,0.750000
10,3,DNF,[8, 9],35,3,1.091907,0.906250
10,3,DNF,[8, 9],35,4,1.059455,0.812500
10,3,DNF,[8, 9],35,5,1.100197,0.843750
10,3,DNF,[8, 9],35,6,1.107037,0.870968
10,3,DNF,[8, 9],35,7,1.068919,0.709677
10,3,DNF,[8, 9],35,8,1.036775,0.838710
10,3,DNF,[8, 9],35,9,1.068641,0.967742
---> Chosen: (10, 3, 'DNF', [8, 9], 35, 9), (mean val acc cv) 0.844960, (test acc holdout) 0.771429, (mean training time) 1.087830
10,3,DNF,[16, 17],17,0,0.636669,0.843750
10,3,DNF,[16, 17],17,1,0.649957,0.875000
10,3,DNF,[16, 17],17,2,0.716734,0.906250
10,3,DNF,[16, 17],17,3,0.647388,0.875000
10,3,DNF,[16, 17],17,4,0.635645,0.937500
10,3,DNF,[16, 17],17,5,0.652693,0.906250
10,3,DNF,[16, 17],17,6,0.676615,0.677419
10,3,DNF,[16, 17],17,7,0.694424,0.741935
10,3,DNF,[16, 17],17,8,0.637281,0.903226
10,3,DNF,[16, 17],17,9,0.678337,0.903226
---> Chosen: (10, 3, 'DNF', [16, 17], 17, 4), (mean val acc cv) 0.856956, (test acc holdout) 0.885714, (mean training time) 0.662574
10,3,DNF,[35, 36],8,0,0.463680,0.843750
10,3,DNF,[35, 36],8,1,0.564770,0.906250
10,3,DNF,[35, 36],8,2,0.492613,0.843750
10,3,DNF,[35, 36],8,3,0.457640,0.906250
10,3,DNF,[35, 36],8,4,0.447332,0.906250
10,3,DNF,[35, 36],8,5,0.441210,0.906250
10,3,DNF,[35, 36],8,6,0.440860,0.806452
10,3,DNF,[35, 36],8,7,0.482415,0.903226
10,3,DNF,[35, 36],8,8,0.466306,0.838710
10,3,DNF,[35, 36],8,9,0.493318,0.967742
---> Chosen: (10, 3, 'DNF', [35, 36], 8, 9), (mean val acc cv) 0.882863, (test acc holdout) 0.885714, (mean training time) 0.475015
10,3,DNF,[71, 71],4,0,1.711086,0.843750
10,3,DNF,[71, 71],4,1,0.436264,0.968750
10,3,DNF,[71, 71],4,2,0.714378,0.843750
10,3,DNF,[71, 71],4,3,0.517981,0.906250
10,3,DNF,[71, 71],4,4,1.963796,0.875000
10,3,DNF,[71, 71],4,5,1.647892,0.906250
10,3,DNF,[71, 72],4,6,0.870750,0.935484
10,3,DNF,[71, 72],4,7,0.656278,0.806452
10,3,DNF,[71, 72],4,8,0.414270,0.741935
10,3,DNF,[71, 72],4,9,0.631553,0.870968
---> Chosen: (10, 3, 'DNF', [71, 71], 4, 1), (mean val acc cv) 0.869859, (test acc holdout) 0.885714, (mean training time) 0.956425
10,3,DNF,[142, 142],2,0,3.944204,0.906250
10,3,DNF,[142, 142],2,1,6.599524,0.937500
10,3,DNF,[142, 142],2,2,38.948156,0.875000
10,3,DNF,[142, 142],2,3,0.636691,0.843750
10,3,DNF,[142, 142],2,4,2.319205,0.875000
10,3,DNF,[142, 142],2,5,8.894634,0.843750
10,3,DNF,[142, 143],2,6,0.517056,0.870968
10,3,DNF,[142, 143],2,7,7.888990,0.935484
10,3,DNF,[142, 143],2,8,0.576128,0.903226
10,3,DNF,[142, 143],2,9,0.672585,0.935484
---> Chosen: (10, 3, 'DNF', [142, 142], 2, 1), (mean val acc cv) 0.892641, (test acc holdout) 0.828571, (mean training time) 7.099717
------------------
HOLDOUT 4
size training + validation: (316, 34)
size testing: (35, 34)
max_test_acc_holdout: 0.942857
chosen_params: ['10', '1', 'DNF', '[142, 142]', '2', '4']
chosen_mean_val_acc: 0.930444
chosen_training_time: 0.182675
chosen_model_rule:
[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X17 >= -0.805795]
