lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,605,68,75,[8; 9],64,1.414539,0.764706,0,[],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
5,2,DNF,6,606,67,18,[33; 34],64,0.450121,0.761194,8,[X0 < 14.000000 AND X1 >= 4.000000 AND X2 >= 500.000000 AND X3 < 35.000000] OR [X0 >= 2.000000 AND X1 >= 8.000000 AND X3 < 73.000000 AND X3 >= 28.000000],{'0': {'precision': 0.8412698412698413; 'recall': 0.803030303030303; 'f1-score': 0.8217054263565892; 'support': 462}; '1': {'precision': 0.4484848484848485; 'recall': 0.5138888888888888; 'f1-score': 0.47896440129449835; 'support': 144}; 'accuracy': 0.7343234323432343; 'macro avg': {'precision': 0.6448773448773448; 'recall': 0.6584595959595959; 'f1-score': 0.6503349138255438; 'support': 606}; 'weighted avg': {'precision': 0.747934793479348; 'recall': 0.7343234323432343; 'f1-score': 0.7402620144606469; 'support': 606}},{'0': {'precision': 0.8571428571428571; 'recall': 0.8235294117647058; 'f1-score': 0.84; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.5625; 'f1-score': 0.5294117647058824; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6785714285714286; 'recall': 0.6930147058823529; 'f1-score': 0.6847058823529412; 'support': 67}; 'weighted avg': {'precision': 0.7718550106609808; 'recall': 0.7611940298507462; 'f1-score': 0.7658296751536434; 'support': 67}}
5,2,DNF,7,606,67,18,[33; 34],64,0.432128,0.731343,8,[X0 < 14.000000 AND X0 >= 4.000000 AND X1 >= 2.000000 AND X3 < 28.000000] OR [X0 < 14.000000 AND X0 >= 4.000000 AND X2 >= 1500.000000 AND X3 >= 57.000000],{'0': {'precision': 0.776; 'recall': 0.8398268398268398; 'f1-score': 0.8066528066528066; 'support': 462}; '1': {'precision': 0.3018867924528302; 'recall': 0.2222222222222222; 'f1-score': 0.25599999999999995; 'support': 144}; 'accuracy': 0.693069306930693; 'macro avg': {'precision': 0.5389433962264151; 'recall': 0.531024531024531; 'f1-score': 0.5313264033264032; 'support': 606}; 'weighted avg': {'precision': 0.6633394358303755; 'recall': 0.693069306930693; 'f1-score': 0.6758046149729318; 'support': 606}},{'0': {'precision': 0.8; 'recall': 0.8627450980392157; 'f1-score': 0.8301886792452831; 'support': 51}; '1': {'precision': 0.4166666666666667; 'recall': 0.3125; 'f1-score': 0.35714285714285715; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6083333333333334; 'recall': 0.5876225490196079; 'f1-score': 0.5936657681940701; 'support': 67}; 'weighted avg': {'precision': 0.7084577114427861; 'recall': 0.7313432835820896; 'f1-score': 0.7172225127730619; 'support': 67}}
5,2,DNF,8,606,67,18,[33; 34],64,0.388550,0.656716,8,[X0 < 7.000000 AND X0 >= 4.000000 AND X2 >= 750.000000 AND X3 < 28.000000] OR [X0 >= 2.000000 AND X1 < 12.000000 AND X2 >= 2000.000000 AND X3 >= 35.000000],{'0': {'precision': 0.7909604519774012; 'recall': 0.9090909090909091; 'f1-score': 0.8459214501510575; 'support': 462}; '1': {'precision': 0.44; 'recall': 0.22916666666666666; 'f1-score': 0.3013698630136986; 'support': 144}; 'accuracy': 0.7475247524752475; 'macro avg': {'precision': 0.6154802259887006; 'recall': 0.5691287878787878; 'f1-score': 0.573645656582378; 'support': 606}; 'weighted avg': {'precision': 0.7075639089332663; 'recall': 0.7475247524752475; 'f1-score': 0.7165230532075266; 'support': 606}},{'0': {'precision': 0.75; 'recall': 0.8235294117647058; 'f1-score': 0.7850467289719627; 'support': 51}; '1': {'precision': 0.18181818181818182; 'recall': 0.125; 'f1-score': 0.14814814814814814; 'support': 16}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.46590909090909094; 'recall': 0.4742647058823529; 'f1-score': 0.4665974385600554; 'support': 67}; 'weighted avg': {'precision': 0.614314789687924; 'recall': 0.6567164179104478; 'f1-score': 0.6329515454916489; 'support': 67}}
5,2,DNF,9,606,67,18,[33; 34],64,0.441553,0.776119,7,[X0 < 7.000000 AND X0 >= 2.000000 AND X1 < 8.000000 AND X3 < 14.000000 AND X3 >= 4.000000] OR [X1 >= 8.000000 AND X3 < 35.000000],{'0': {'precision': 0.7884615384615384; 'recall': 0.8874458874458875; 'f1-score': 0.835030549898167; 'support': 462}; '1': {'precision': 0.3953488372093023; 'recall': 0.2361111111111111; 'f1-score': 0.2956521739130435; 'support': 144}; 'accuracy': 0.7326732673267327; 'macro avg': {'precision': 0.5919051878354203; 'recall': 0.5617784992784993; 'f1-score': 0.5653413619056052; 'support': 606}; 'weighted avg': {'precision': 0.6950486193520963; 'recall': 0.7326732673267327; 'f1-score': 0.7068614308521971; 'support': 606}},{'0': {'precision': 0.8; 'recall': 0.9411764705882353; 'f1-score': 0.8648648648648648; 'support': 51}; '1': {'precision': 0.5714285714285714; 'recall': 0.25; 'f1-score': 0.34782608695652173; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6857142857142857; 'recall': 0.5955882352941176; 'f1-score': 0.6063454759106932; 'support': 67}; 'weighted avg': {'precision': 0.7454157782515992; 'recall': 0.7761194029850746; 'f1-score': 0.7413929179016785; 'support': 67}}
5,2,DNF,0,605,68,9,[67; 68],64,0.669840,0.661765,7,[X0 < 11.000000 AND X1 >= 3.000000 AND X2 >= 2000.000000] OR [X0 >= 4.000000 AND X2 < 1500.000000 AND X2 >= 500.000000 AND X3 < 16.000000],{'0': {'precision': 0.8208333333333333; 'recall': 0.8546637744034707; 'f1-score': 0.8374070138150903; 'support': 461}; '1': {'precision': 0.464; 'recall': 0.4027777777777778; 'f1-score': 0.4312267657992565; 'support': 144}; 'accuracy': 0.7471074380165289; 'macro avg': {'precision': 0.6424166666666666; 'recall': 0.6287207760906243; 'f1-score': 0.6343168898071734; 'support': 605}; 'weighted avg': {'precision': 0.7359011019283745; 'recall': 0.7471074380165289; 'f1-score': 0.7407294010642141; 'support': 605}},{'0': {'precision': 0.7959183673469388; 'recall': 0.75; 'f1-score': 0.7722772277227722; 'support': 52}; '1': {'precision': 0.3157894736842105; 'recall': 0.375; 'f1-score': 0.34285714285714286; 'support': 16}; 'accuracy': 0.6617647058823529; 'macro avg': {'precision': 0.5558539205155746; 'recall': 0.5625; 'f1-score': 0.5575671852899575; 'support': 68}; 'weighted avg': {'precision': 0.6829468629557086; 'recall': 0.6617647058823529; 'f1-score': 0.6712372077543888; 'support': 68}}
5,2,DNF,1,605,68,9,[67; 68],64,1.076835,0.676471,8,[X1 < 8.000000 AND X1 >= 3.000000 AND X2 < 3000.000000 AND X2 >= 1250.000000 AND X3 < 57.000000] OR [X0 < 11.000000 AND X0 >= 2.000000 AND X2 >= 3000.000000],{'0': {'precision': 0.8210526315789474; 'recall': 0.8459869848156182; 'f1-score': 0.8333333333333334; 'support': 461}; '1': {'precision': 0.45384615384615384; 'recall': 0.4097222222222222; 'f1-score': 0.4306569343065693; 'support': 144}; 'accuracy': 0.7421487603305785; 'macro avg': {'precision': 0.6374493927125506; 'recall': 0.6278546035189202; 'f1-score': 0.6319951338199513; 'support': 605}; 'weighted avg': {'precision': 0.733651420349985; 'recall': 0.7421487603305785; 'f1-score': 0.7374896945567152; 'support': 605}},{'0': {'precision': 0.8125; 'recall': 0.75; 'f1-score': 0.78; 'support': 52}; '1': {'precision': 0.35; 'recall': 0.4375; 'f1-score': 0.38888888888888884; 'support': 16}; 'accuracy': 0.6764705882352942; 'macro avg': {'precision': 0.58125; 'recall': 0.59375; 'f1-score': 0.5844444444444444; 'support': 68}; 'weighted avg': {'precision': 0.7036764705882353; 'recall': 0.6764705882352942; 'f1-score': 0.6879738562091503; 'support': 68}}
5,2,DNF,2,605,68,9,[67; 68],64,0.901303,0.794118,8,[X0 < 16.000000 AND X0 >= 7.000000 AND X3 < 23.000000 AND X3 >= 16.000000] OR [X0 < 7.000000 AND X0 >= 2.000000 AND X2 >= 1250.000000 AND X3 < 35.000000],{'0': {'precision': 0.8098859315589354; 'recall': 0.9240780911062907; 'f1-score': 0.8632218844984804; 'support': 461}; '1': {'precision': 0.5569620253164557; 'recall': 0.3055555555555556; 'f1-score': 0.39461883408071746; 'support': 144}; 'accuracy': 0.7768595041322314; 'macro avg': {'precision': 0.6834239784376955; 'recall': 0.6148168233309231; 'f1-score': 0.6289203592895989; 'support': 605}; 'weighted avg': {'precision': 0.7496858613127915; 'recall': 0.7768595041322314; 'f1-score': 0.7516866129940872; 'support': 605}},{'0': {'precision': 0.8064516129032258; 'recall': 0.9615384615384616; 'f1-score': 0.8771929824561403; 'support': 52}; '1': {'precision': 0.6666666666666666; 'recall': 0.25; 'f1-score': 0.36363636363636365; 'support': 16}; 'accuracy': 0.7941176470588235; 'macro avg': {'precision': 0.7365591397849462; 'recall': 0.6057692307692308; 'f1-score': 0.620414673046252; 'support': 68}; 'weighted avg': {'precision': 0.773561037318153; 'recall': 0.7941176470588235; 'f1-score': 0.756356130969134; 'support': 68}}
5,2,DNF,3,606,67,9,[67; 68],64,1.034176,0.835821,6,[X0 < 11.000000 AND X1 >= 6.000000 AND X3 < 45.000000 AND X3 >= 23.000000] OR [X0 < 7.000000 AND X1 >= 12.000000],{'0': {'precision': 0.8187022900763359; 'recall': 0.9285714285714286; 'f1-score': 0.8701825557809331; 'support': 462}; '1': {'precision': 0.5975609756097561; 'recall': 0.3402777777777778; 'f1-score': 0.4336283185840708; 'support': 144}; 'accuracy': 0.7887788778877888; 'macro avg': {'precision': 0.708131632843046; 'recall': 0.6344246031746033; 'f1-score': 0.6519054371825019; 'support': 606}; 'weighted avg': {'precision': 0.7661538589159604; 'recall': 0.7887788778877888; 'f1-score': 0.7664468954569261; 'support': 606}},{'0': {'precision': 0.9; 'recall': 0.8823529411764706; 'f1-score': 0.8910891089108911; 'support': 51}; '1': {'precision': 0.6470588235294118; 'recall': 0.6875; 'f1-score': 0.6666666666666667; 'support': 16}; 'accuracy': 0.835820895522388; 'macro avg': {'precision': 0.7735294117647059; 'recall': 0.7849264705882353; 'f1-score': 0.778877887788779; 'support': 67}; 'weighted avg': {'precision': 0.8395961369622476; 'recall': 0.835820895522388; 'f1-score': 0.8374956898674941; 'support': 67}}
5,2,DNF,4,606,67,9,[67; 68],64,0.593705,0.686567,5,[X0 < 11.000000 AND X2 >= 1250.000000 AND X3 < 45.000000] OR [X0 >= 7.000000 AND X3 < 14.000000],{'0': {'precision': 0.8319838056680162; 'recall': 0.8896103896103896; 'f1-score': 0.8598326359832635; 'support': 462}; '1': {'precision': 0.5446428571428571; 'recall': 0.4236111111111111; 'f1-score': 0.4765625; 'support': 144}; 'accuracy': 0.7788778877887789; 'macro avg': {'precision': 0.6883133314054366; 'recall': 0.6566107503607503; 'f1-score': 0.6681975679916318; 'support': 606}; 'weighted avg': {'precision': 0.763704768394711; 'recall': 0.7788778877887789; 'f1-score': 0.7687585442644682; 'support': 606}},{'0': {'precision': 0.7586206896551724; 'recall': 0.8627450980392157; 'f1-score': 0.8073394495412843; 'support': 51}; '1': {'precision': 0.2222222222222222; 'recall': 0.125; 'f1-score': 0.16; 'support': 16}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.4904214559386973; 'recall': 0.49387254901960786; 'f1-score': 0.4836697247706422; 'support': 67}; 'weighted avg': {'precision': 0.6305255332532739; 'recall': 0.6865671641791045; 'f1-score': 0.6527509242776941; 'support': 67}}
5,2,DNF,5,606,67,9,[67; 68],64,1.096549,0.805970,9,[X0 < 14.000000 AND X0 >= 7.000000 AND X1 < 12.000000 AND X2 < 1000.000000 AND X3 < 23.000000] OR [X0 < 7.000000 AND X1 >= 3.000000 AND X2 >= 1250.000000 AND X3 < 35.000000],{'0': {'precision': 0.802734375; 'recall': 0.8896103896103896; 'f1-score': 0.8439425051334702; 'support': 462}; '1': {'precision': 0.4574468085106383; 'recall': 0.2986111111111111; 'f1-score': 0.36134453781512604; 'support': 144}; 'accuracy': 0.7491749174917491; 'macro avg': {'precision': 0.6300905917553191; 'recall': 0.5941107503607503; 'f1-score': 0.6026435214742981; 'support': 606}; 'weighted avg': {'precision': 0.7206858443490626; 'recall': 0.7491749174917491; 'f1-score': 0.7292657604241607; 'support': 606}},{'0': {'precision': 0.8166666666666667; 'recall': 0.9607843137254902; 'f1-score': 0.882882882882883; 'support': 51}; '1': {'precision': 0.7142857142857143; 'recall': 0.3125; 'f1-score': 0.43478260869565216; 'support': 16}; 'accuracy': 0.8059701492537313; 'macro avg': {'precision': 0.7654761904761904; 'recall': 0.6366421568627452; 'f1-score': 0.6588327457892675; 'support': 67}; 'weighted avg': {'precision': 0.7922174840085288; 'recall': 0.8059701492537313; 'f1-score': 0.7758738621814547; 'support': 67}}
5,2,DNF,6,606,67,9,[67; 68],64,0.566185,0.776119,6,[X0 < 4.000000 AND X0 >= 2.000000 AND X2 >= 2000.000000] OR [X0 < 4.000000 AND X1 >= 4.000000 AND X3 < 28.000000],{'0': {'precision': 0.7977736549165121; 'recall': 0.9307359307359307; 'f1-score': 0.8591408591408592; 'support': 462}; '1': {'precision': 0.5223880597014925; 'recall': 0.24305555555555555; 'f1-score': 0.33175355450236965; 'support': 144}; 'accuracy': 0.7673267326732673; 'macro avg': {'precision': 0.6600808573090022; 'recall': 0.5868957431457431; 'f1-score': 0.5954472068216144; 'support': 606}; 'weighted avg': {'precision': 0.7323354936772996; 'recall': 0.7673267326732673; 'f1-score': 0.7338211035831984; 'support': 606}},{'0': {'precision': 0.7903225806451613; 'recall': 0.9607843137254902; 'f1-score': 0.8672566371681416; 'support': 51}; '1': {'precision': 0.6; 'recall': 0.1875; 'f1-score': 0.2857142857142857; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6951612903225806; 'recall': 0.5741421568627452; 'f1-score': 0.5764854614412136; 'support': 67}; 'weighted avg': {'precision': 0.7448724121328839; 'recall': 0.7761194029850746; 'f1-score': 0.7283808517463253; 'support': 67}}
5,2,DNF,7,606,67,9,[67; 68],64,0.621163,0.746269,7,[X0 >= 2.000000 AND X1 >= 5.000000 AND X3 < 23.000000] OR [X0 < 7.000000 AND X1 >= 3.000000 AND X3 < 73.000000 AND X3 >= 57.000000],{'0': {'precision': 0.7851985559566786; 'recall': 0.9415584415584416; 'f1-score': 0.8562992125984252; 'support': 462}; '1': {'precision': 0.4807692307692308; 'recall': 0.1736111111111111; 'f1-score': 0.25510204081632654; 'support': 144}; 'accuracy': 0.759075907590759; 'macro avg': {'precision': 0.6329838933629547; 'recall': 0.5575847763347763; 'f1-score': 0.5557006267073759; 'support': 606}; 'weighted avg': {'precision': 0.7128589143279781; 'recall': 0.759075907590759; 'f1-score': 0.7134404787096097; 'support': 606}},{'0': {'precision': 0.7575757575757576; 'recall': 0.9803921568627451; 'f1-score': 0.8547008547008548; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.3787878787878788; 'recall': 0.49019607843137253; 'f1-score': 0.4273504273504274; 'support': 67}; 'weighted avg': {'precision': 0.5766621438263229; 'recall': 0.746268656716418; 'f1-score': 0.6505931879066208; 'support': 67}}
5,2,DNF,8,606,67,9,[67; 68],64,1.621590,0.791045,10,[X0 < 14.000000 AND X0 >= 2.000000 AND X1 < 8.000000 AND X2 >= 750.000000 AND X3 < 23.000000] OR [X0 < 7.000000 AND X1 < 6.000000 AND X2 >= 1250.000000 AND X3 < 73.000000 AND X3 >= 16.000000],{'0': {'precision': 0.7854477611940298; 'recall': 0.9112554112554112; 'f1-score': 0.843687374749499; 'support': 462}; '1': {'precision': 0.4142857142857143; 'recall': 0.2013888888888889; 'f1-score': 0.2710280373831776; 'support': 144}; 'accuracy': 0.7425742574257426; 'macro avg': {'precision': 0.5998667377398721; 'recall': 0.55632215007215; 'f1-score': 0.5573577060663383; 'support': 606}; 'weighted avg': {'precision': 0.6972508391564103; 'recall': 0.7425742574257426; 'f1-score': 0.7076099084446305; 'support': 606}},{'0': {'precision': 0.8032786885245902; 'recall': 0.9607843137254902; 'f1-score': 0.8750000000000001; 'support': 51}; '1': {'precision': 0.6666666666666666; 'recall': 0.25; 'f1-score': 0.36363636363636365; 'support': 16}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.7349726775956285; 'recall': 0.6053921568627452; 'f1-score': 0.6193181818181819; 'support': 67}; 'weighted avg': {'precision': 0.7706549221107576; 'recall': 0.7910447761194029; 'f1-score': 0.7528833107191317; 'support': 67}}
5,2,DNF,9,606,67,9,[67; 68],64,0.582495,0.776119,9,[X0 < 7.000000 AND X0 >= 2.000000 AND X3 < 16.000000 AND X3 >= 4.000000] OR [X0 < 11.000000 AND X0 >= 2.000000 AND X2 >= 2000.000000 AND X3 < 45.000000 AND X3 >= 28.000000],{'0': {'precision': 0.805168986083499; 'recall': 0.8766233766233766; 'f1-score': 0.839378238341969; 'support': 462}; '1': {'precision': 0.44660194174757284; 'recall': 0.3194444444444444; 'f1-score': 0.3724696356275304; 'support': 144}; 'accuracy': 0.7442244224422442; 'macro avg': {'precision': 0.6258854639155359; 'recall': 0.5980339105339105; 'f1-score': 0.6059239369847497; 'support': 606}; 'weighted avg': {'precision': 0.7199649359442689; 'recall': 0.7442244224422442; 'f1-score': 0.7284296594791321; 'support': 606}},{'0': {'precision': 0.8103448275862069; 'recall': 0.9215686274509803; 'f1-score': 0.8623853211009175; 'support': 51}; '1': {'precision': 0.5555555555555556; 'recall': 0.3125; 'f1-score': 0.39999999999999997; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6829501915708812; 'recall': 0.6170343137254901; 'f1-score': 0.6311926605504588; 'support': 67}; 'weighted avg': {'precision': 0.7494996282953051; 'recall': 0.7761194029850746; 'f1-score': 0.7519649459126386; 'support': 67}}
5,2,DNF,0,605,68,4,[151; 152],64,16.003992,0.794118,8,[X0 >= 11.000000 AND X1 >= 2.000000 AND X3 < 23.000000 AND X3 >= 16.000000] OR [X0 < 4.000000 AND X0 >= 2.000000 AND X1 >= 6.000000 AND X3 < 73.000000],{'0': {'precision': 0.7974217311233885; 'recall': 0.9392624728850325; 'f1-score': 0.8625498007968126; 'support': 461}; '1': {'precision': 0.5483870967741935; 'recall': 0.2361111111111111; 'f1-score': 0.33009708737864074; 'support': 144}; 'accuracy': 0.771900826446281; 'macro avg': {'precision': 0.672904413948791; 'recall': 0.5876867919980718; 'f1-score': 0.5963234440877268; 'support': 605}; 'weighted avg': {'precision': 0.7381473718733322; 'recall': 0.771900826446281; 'f1-score': 0.7358172541319915; 'support': 605}},{'0': {'precision': 0.8275862068965517; 'recall': 0.9230769230769231; 'f1-score': 0.8727272727272727; 'support': 52}; '1': {'precision': 0.6; 'recall': 0.375; 'f1-score': 0.4615384615384615; 'support': 16}; 'accuracy': 0.7941176470588235; 'macro avg': {'precision': 0.7137931034482758; 'recall': 0.6490384615384616; 'f1-score': 0.6671328671328671; 'support': 68}; 'weighted avg': {'precision': 0.7740365111561867; 'recall': 0.7941176470588235; 'f1-score': 0.7759769642122584; 'support': 68}}
5,2,DNF,1,605,68,4,[151; 152],64,11.015625,0.794118,7,[X0 < 11.000000 AND X2 >= 3000.000000] OR [X0 < 7.000000 AND X0 >= 4.000000 AND X1 >= 4.000000 AND X3 < 45.000000 AND X3 >= 4.000000],{'0': {'precision': 0.8212180746561886; 'recall': 0.9067245119305857; 'f1-score': 0.8618556701030927; 'support': 461}; '1': {'precision': 0.5520833333333334; 'recall': 0.3680555555555556; 'f1-score': 0.4416666666666667; 'support': 144}; 'accuracy': 0.7785123966942149; 'macro avg': {'precision': 0.6866507039947609; 'recall': 0.6373900337430707; 'f1-score': 0.6517611683848797; 'support': 605}; 'weighted avg': {'precision': 0.757159557713228; 'recall': 0.7785123966942149; 'f1-score': 0.7618437420124393; 'support': 605}},{'0': {'precision': 0.8166666666666667; 'recall': 0.9423076923076923; 'f1-score': 0.8749999999999999; 'support': 52}; '1': {'precision': 0.625; 'recall': 0.3125; 'f1-score': 0.4166666666666667; 'support': 16}; 'accuracy': 0.7941176470588235; 'macro avg': {'precision': 0.7208333333333333; 'recall': 0.6274038461538461; 'f1-score': 0.6458333333333333; 'support': 68}; 'weighted avg': {'precision': 0.7715686274509804; 'recall': 0.7941176470588235; 'f1-score': 0.7671568627450979; 'support': 68}}
5,2,DNF,2,605,68,4,[151; 152],64,15.875085,0.794118,7,[X0 < 4.000000 AND X2 >= 1250.000000 AND X3 < 45.000000] OR [X0 < 7.000000 AND X0 >= 4.000000 AND X2 >= 1000.000000 AND X3 < 45.000000],{'0': {'precision': 0.8330058939096268; 'recall': 0.9197396963123644; 'f1-score': 0.8742268041237112; 'support': 461}; '1': {'precision': 0.6145833333333334; 'recall': 0.4097222222222222; 'f1-score': 0.49166666666666664; 'support': 144}; 'accuracy': 0.7983471074380165; 'macro avg': {'precision': 0.7237946136214801; 'recall': 0.6647309592672933; 'f1-score': 0.6829467353951889; 'support': 605}; 'weighted avg': {'precision': 0.7810177142022114; 'recall': 0.7983471074380165; 'f1-score': 0.7831711681008775; 'support': 605}},{'0': {'precision': 0.8166666666666667; 'recall': 0.9423076923076923; 'f1-score': 0.8749999999999999; 'support': 52}; '1': {'precision': 0.625; 'recall': 0.3125; 'f1-score': 0.4166666666666667; 'support': 16}; 'accuracy': 0.7941176470588235; 'macro avg': {'precision': 0.7208333333333333; 'recall': 0.6274038461538461; 'f1-score': 0.6458333333333333; 'support': 68}; 'weighted avg': {'precision': 0.7715686274509804; 'recall': 0.7941176470588235; 'f1-score': 0.7671568627450979; 'support': 68}}
5,2,DNF,3,606,67,4,[151; 152],64,14.452466,0.746269,9,[X0 < 4.000000 AND X1 >= 4.000000 AND X2 < 2000.000000 AND X2 >= 750.000000 AND X3 < 16.000000] OR [X0 < 11.000000 AND X1 >= 8.000000 AND X2 >= 3000.000000 AND X3 >= 28.000000],{'0': {'precision': 0.7953321364452424; 'recall': 0.9588744588744589; 'f1-score': 0.8694798822374877; 'support': 462}; '1': {'precision': 0.6122448979591837; 'recall': 0.20833333333333334; 'f1-score': 0.31088082901554404; 'support': 144}; 'accuracy': 0.7805280528052805; 'macro avg': {'precision': 0.703788517202213; 'recall': 0.5836038961038961; 'f1-score': 0.5901803556265159; 'support': 606}; 'weighted avg': {'precision': 0.7518262579931096; 'recall': 0.7805280528052805; 'f1-score': 0.7367434735510853; 'support': 606}},{'0': {'precision': 0.8035714285714286; 'recall': 0.8823529411764706; 'f1-score': 0.8411214953271029; 'support': 51}; '1': {'precision': 0.45454545454545453; 'recall': 0.3125; 'f1-score': 0.3703703703703703; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6290584415584416; 'recall': 0.5974264705882353; 'f1-score': 0.6057459328487366; 'support': 67}; 'weighted avg': {'precision': 0.7202219422368676; 'recall': 0.746268656716418; 'f1-score': 0.7287033162329578; 'support': 67}}
5,2,DNF,4,606,67,4,[151; 152],64,15.770550,0.761194,9,[X0 < 11.000000 AND X2 >= 2000.000000 AND X3 < 57.000000 AND X3 >= 23.000000] OR [X0 < 7.000000 AND X0 >= 4.000000 AND X1 < 8.000000 AND X2 >= 500.000000 AND X3 < 28.000000],{'0': {'precision': 0.8201160541586073; 'recall': 0.9177489177489178; 'f1-score': 0.8661899897854953; 'support': 462}; '1': {'precision': 0.5730337078651685; 'recall': 0.3541666666666667; 'f1-score': 0.43776824034334766; 'support': 144}; 'accuracy': 0.7838283828382838; 'macro avg': {'precision': 0.6965748810118879; 'recall': 0.6359577922077922; 'f1-score': 0.6519791150644215; 'support': 606}; 'weighted avg': {'precision': 0.761403417415612; 'recall': 0.7838283828382838; 'f1-score': 0.7643868017992425; 'support': 606}},{'0': {'precision': 0.7966101694915254; 'recall': 0.9215686274509803; 'f1-score': 0.8545454545454545; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.25; 'f1-score': 0.3333333333333333; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6483050847457628; 'recall': 0.5857843137254901; 'f1-score': 0.5939393939393939; 'support': 67}; 'weighted avg': {'precision': 0.7257778902099672; 'recall': 0.7611940298507462; 'f1-score': 0.7300768882858435; 'support': 67}}
5,2,DNF,5,606,67,4,[151; 152],64,16.902761,0.761194,9,[X0 < 4.000000 AND X2 < 2000.000000 AND X2 >= 500.000000 AND X3 < 16.000000] OR [X0 < 7.000000 AND X0 >= 2.000000 AND X1 >= 6.000000 AND X2 >= 2000.000000 AND X3 < 73.000000],{'0': {'precision': 0.8166023166023166; 'recall': 0.9155844155844156; 'f1-score': 0.863265306122449; 'support': 462}; '1': {'precision': 0.5568181818181818; 'recall': 0.3402777777777778; 'f1-score': 0.4224137931034483; 'support': 144}; 'accuracy': 0.7788778877887789; 'macro avg': {'precision': 0.6867102492102493; 'recall': 0.6279310966810967; 'f1-score': 0.6428395496129486; 'support': 606}; 'weighted avg': {'precision': 0.7548714330892549; 'recall': 0.7788778877887789; 'f1-score': 0.7585085109496171; 'support': 606}},{'0': {'precision': 0.8070175438596491; 'recall': 0.9019607843137255; 'f1-score': 0.8518518518518519; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.3125; 'f1-score': 0.38461538461538464; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6535087719298245; 'recall': 0.6072303921568627; 'f1-score': 0.6182336182336182; 'support': 67}; 'weighted avg': {'precision': 0.7336999214454045; 'recall': 0.7611940298507462; 'f1-score': 0.7402729940043372; 'support': 67}}
