l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.631963,0.754717,1,[X4 >= 167.600000],{'0.0': {'precision': 0.45555555555555555; 'recall': 0.3082706766917293; 'f1-score': 0.36771300448430494; 'support': 133}; '1.0': {'precision': 0.7566137566137566; 'recall': 0.8537313432835821; 'f1-score': 0.8022440392706873; 'support': 335}; 'accuracy': 0.6987179487179487; 'macro avg': {'precision': 0.6060846560846561; 'recall': 0.5810010099876557; 'f1-score': 0.5849785218774961; 'support': 468}; 'weighted avg': {'precision': 0.6710566182788406; 'recall': 0.6987179487179487; 'f1-score': 0.678755518701053; 'support': 468}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.4666666666666667; 'f1-score': 0.5185185185185186; 'support': 15}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.868421052631579; 'f1-score': 0.8354430379746836; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.6941056910569106; 'recall': 0.6675438596491228; 'f1-score': 0.6769807782466011; 'support': 53}; 'weighted avg': {'precision': 0.7421767142199724; 'recall': 0.7547169811320755; 'f1-score': 0.7457474192606746; 'support': 53}}
l: 5,1,CNF,3,469,52,3,[156; 157],158,24.109580,0.653846,8,[X2 >= 1.000000 OR X3 >= 4.100000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X6 >= 71.600000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.4909090909090909; 'recall': 0.40601503759398494; 'f1-score': 0.4444444444444444; 'support': 133}; '1.0': {'precision': 0.7799442896935933; 'recall': 0.8333333333333334; 'f1-score': 0.8057553956834532; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6354266903013421; 'recall': 0.6196741854636592; 'f1-score': 0.6250999200639489; 'support': 469}; 'weighted avg': {'precision': 0.6979790840681375; 'recall': 0.7121535181236673; 'f1-score': 0.7032940811529881; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,1,CNF,4,469,52,3,[156; 157],158,17.512571,0.711538,7,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X4 >= 195.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.5897435897435898; 'recall': 0.3458646616541353; 'f1-score': 0.43601895734597157; 'support': 133}; '1.0': {'precision': 0.7774936061381074; 'recall': 0.9047619047619048; 'f1-score': 0.8363136176066024; 'support': 336}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6836185979408486; 'recall': 0.62531328320802; 'f1-score': 0.636166287476287; 'support': 469}; 'weighted avg': {'precision': 0.724251064175483; 'recall': 0.746268656716418; 'f1-score': 0.7227972214132892; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 5,1,CNF,5,469,52,3,[156; 157],158,29.705272,0.692308,8,[X2 >= 0.900000 OR X2 < 0.700000 OR X3 < 0.200000 OR X5 >= 35.000000 OR X7 >= 7.100000 OR X7 < 5.100000 OR X8 >= 3.900000 OR X9 >= 1.308000],{'0.0': {'precision': 0.6818181818181818; 'recall': 0.22556390977443608; 'f1-score': 0.3389830508474576; 'support': 133}; '1.0': {'precision': 0.7576470588235295; 'recall': 0.9583333333333334; 'f1-score': 0.8462549277266755; 'support': 336}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.7197326203208556; 'recall': 0.5919486215538847; 'f1-score': 0.5926189892870666; 'support': 469}; 'weighted avg': {'precision': 0.7361433474339533; 'recall': 0.7505330490405118; 'f1-score': 0.7024017089101808; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
l: 5,1,CNF,6,469,52,3,[156; 157],158,12.667147,0.711538,6,[X0 >= 49.000000 OR X2 >= 1.400000 OR X4 >= 328.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X7 >= 7.300000],{'0.0': {'precision': 0.559322033898305; 'recall': 0.24812030075187969; 'f1-score': 0.34375; 'support': 133}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.9226190476190477; 'f1-score': 0.8310991957104559; 'support': 336}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6577097974369575; 'recall': 0.5853696741854637; 'f1-score': 0.5874245978552279; 'support': 469}; 'weighted avg': {'precision': 0.7002955458342845; 'recall': 0.7313432835820896; 'f1-score': 0.6928956924492818; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 5,1,CNF,7,469,52,3,[156; 157],158,13.304049,0.673077,6,[X4 >= 282.000000 OR X5 >= 43.000000 OR X6 >= 28.000000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.5483870967741935; 'recall': 0.38345864661654133; 'f1-score': 0.4513274336283186; 'support': 133}; '1.0': {'precision': 0.7819148936170213; 'recall': 0.875; 'f1-score': 0.8258426966292135; 'support': 336}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6651509951956074; 'recall': 0.6292293233082706; 'f1-score': 0.6385850651287661; 'support': 469}; 'weighted avg': {'precision': 0.7156905930198015; 'recall': 0.7356076759061834; 'f1-score': 0.7196368757782136; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 5,1,CNF,8,469,52,3,[156; 157],158,14.533919,0.692308,8,[X2 >= 1.400000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X9 < 0.700000],{'0.0': {'precision': 0.5625; 'recall': 0.40601503759398494; 'f1-score': 0.47161572052401746; 'support': 133}; '1.0': {'precision': 0.7882037533512064; 'recall': 0.875; 'f1-score': 0.8293370944992947; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6753518766756033; 'recall': 0.6405075187969924; 'f1-score': 0.650476407511656; 'support': 469}; 'weighted avg': {'precision': 0.7241982113560882; 'recall': 0.7420042643923241; 'f1-score': 0.7278937197898878; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
l: 5,1,CNF,9,469,52,3,[156; 157],158,19.135500,0.615385,6,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 1.000000 OR X4 >= 512.600000 OR X6 >= 42.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5544554455445545; 'recall': 0.42105263157894735; 'f1-score': 0.47863247863247865; 'support': 133}; '1.0': {'precision': 0.7907608695652174; 'recall': 0.8660714285714286; 'f1-score': 0.8267045454545454; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6726081575548859; 'recall': 0.643562030075188; 'f1-score': 0.6526685120435121; 'support': 469}; 'weighted avg': {'precision': 0.7237488836489101; 'recall': 0.7398720682302772; 'f1-score': 0.7279975414303772; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.683345 (+- 0.035243), (mean training time) 18.444160 (+- 5.618598)
l: 5,1,DNF,0,468,53,58,[8; 9],158,1.676511,0.735849,3,[X0 >= 31.000000 AND X2 >= 0.800000 AND X3 >= 0.200000],{'0.0': {'precision': 0.42441860465116277; 'recall': 0.5488721804511278; 'f1-score': 0.4786885245901639; 'support': 133}; '1.0': {'precision': 0.7972972972972973; 'recall': 0.7044776119402985; 'f1-score': 0.7480190174326465; 'support': 335}; 'accuracy': 0.6602564102564102; 'macro avg': {'precision': 0.61085795097423; 'recall': 0.6266748961957131; 'f1-score': 0.6133537710114052; 'support': 468}; 'weighted avg': {'precision': 0.6913296346435881; 'recall': 0.6602564102564102; 'f1-score': 0.6714785141248469; 'support': 468}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.868421052631579; 'f1-score': 0.825; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.6655844155844155; 'recall': 0.6342105263157896; 'f1-score': 0.6432692307692307; 'support': 53}; 'weighted avg': {'precision': 0.7177162460181329; 'recall': 0.7358490566037735; 'f1-score': 0.7221335268505079; 'support': 53}}
l: 5,1,DNF,1,469,52,58,[8; 9],158,1.776297,0.673077,1,[X8 < 3.300000],{'0.0': {'precision': 0.335; 'recall': 0.5; 'f1-score': 0.4011976047904192; 'support': 134}; '1.0': {'precision': 0.7509293680297398; 'recall': 0.6029850746268657; 'f1-score': 0.6688741721854304; 'support': 335}; 'accuracy': 0.5735607675906184; 'macro avg': {'precision': 0.5429646840148699; 'recall': 0.5514925373134328; 'f1-score': 0.5350358884879248; 'support': 469}; 'weighted avg': {'precision': 0.6320924057355284; 'recall': 0.5735607675906184; 'f1-score': 0.5923951529297129; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6428571428571429; 'f1-score': 0.5142857142857143; 'support': 14}; '1.0': {'precision': 0.8387096774193549; 'recall': 0.6842105263157895; 'f1-score': 0.7536231884057972; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6336405529953917; 'recall': 0.6635338345864662; 'f1-score': 0.6339544513457558; 'support': 52}; 'weighted avg': {'precision': 0.728287841191067; 'recall': 0.6730769230769231; 'f1-score': 0.6891861761426981; 'support': 52}}
l: 5,1,DNF,2,469,52,58,[8; 9],158,1.641216,0.653846,2,[X0 >= 23.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.42528735632183906; 'recall': 0.27611940298507465; 'f1-score': 0.334841628959276; 'support': 134}; '1.0': {'precision': 0.7460732984293194; 'recall': 0.8507462686567164; 'f1-score': 0.7949790794979078; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5856803273755792; 'recall': 0.5634328358208955; 'f1-score': 0.5649103542285919; 'support': 469}; 'weighted avg': {'precision': 0.6544201721128964; 'recall': 0.6865671641791045; 'f1-score': 0.66351123648687; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.21428571428571427; 'f1-score': 0.25; 'support': 14}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8157894736842105; 'f1-score': 0.775; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5190476190476191; 'recall': 0.5150375939849624; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.6201465201465203; 'recall': 0.6538461538461539; 'f1-score': 0.6336538461538462; 'support': 52}}
l: 5,1,DNF,3,469,52,58,[8; 9],158,1.776116,0.673077,1,[X7 >= 5.600000],{'0.0': {'precision': 0.26595744680851063; 'recall': 0.18796992481203006; 'f1-score': 0.22026431718061673; 'support': 133}; '1.0': {'precision': 0.712; 'recall': 0.7946428571428571; 'f1-score': 0.7510548523206751; 'support': 336}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.4889787234042553; 'recall': 0.49130639097744355; 'f1-score': 0.48565958475064597; 'support': 469}; 'weighted avg': {'precision': 0.5855103207367418; 'recall': 0.6226012793176973; 'f1-score': 0.6005321632511064; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
l: 5,1,DNF,4,469,52,58,[8; 9],158,1.608723,0.365385,2,[X4 < 195.000000 AND X5 >= 18.000000],{'0.0': {'precision': 0.21405750798722045; 'recall': 0.5037593984962406; 'f1-score': 0.3004484304932736; 'support': 133}; '1.0': {'precision': 0.5769230769230769; 'recall': 0.26785714285714285; 'f1-score': 0.36585365853658536; 'support': 336}; 'accuracy': 0.3347547974413646; 'macro avg': {'precision': 0.39549029245514866; 'recall': 0.38580827067669177; 'f1-score': 0.3331510445149295; 'support': 469}; 'weighted avg': {'precision': 0.47402090065768476; 'recall': 0.3347547974413646; 'f1-score': 0.34730590730042227; 'support': 469}},{'0.0': {'precision': 0.2631578947368421; 'recall': 0.6666666666666666; 'f1-score': 0.3773584905660377; 'support': 15}; '1.0': {'precision': 0.6428571428571429; 'recall': 0.24324324324324326; 'f1-score': 0.35294117647058826; 'support': 37}; 'accuracy': 0.36538461538461536; 'macro avg': {'precision': 0.4530075187969925; 'recall': 0.45495495495495497; 'f1-score': 0.365149833518313; 'support': 52}; 'weighted avg': {'precision': 0.5333285135916715; 'recall': 0.36538461538461536; 'f1-score': 0.3599846324596602; 'support': 52}}
l: 5,1,DNF,5,469,52,58,[8; 9],158,1.604641,0.692308,1,[X0 >= 31.000000],{'0.0': {'precision': 0.4574468085106383; 'recall': 0.3233082706766917; 'f1-score': 0.3788546255506608; 'support': 133}; '1.0': {'precision': 0.76; 'recall': 0.8482142857142857; 'f1-score': 0.8016877637130801; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6087234042553191; 'recall': 0.5857612781954887; 'f1-score': 0.5902711946318705; 'support': 469}; 'weighted avg': {'precision': 0.6742013337567482; 'recall': 0.6993603411513859; 'f1-score': 0.6817798588610507; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
l: 5,1,DNF,6,469,52,58,[8; 9],158,1.539278,0.596154,2,[X5 >= 21.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.4444444444444444; 'recall': 0.3308270676691729; 'f1-score': 0.3793103448275862; 'support': 133}; '1.0': {'precision': 0.7594594594594595; 'recall': 0.8363095238095238; 'f1-score': 0.7960339943342777; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.601951951951952; 'recall': 0.5835682957393484; 'f1-score': 0.5876721695809319; 'support': 469}; 'weighted avg': {'precision': 0.6701268432611716; 'recall': 0.6929637526652452; 'f1-score': 0.6778586310413353; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.26666666666666666; 'f1-score': 0.2758620689655172; 'support': 15}; '1.0': {'precision': 0.7105263157894737; 'recall': 0.7297297297297297; 'f1-score': 0.7200000000000001; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4981203007518797; 'recall': 0.4981981981981982; 'f1-score': 0.49793103448275866; 'support': 52}; 'weighted avg': {'precision': 0.5879843840370156; 'recall': 0.5961538461538461; 'f1-score': 0.5918832891246685; 'support': 52}}
l: 5,1,DNF,7,469,52,58,[8; 9],158,1.685116,0.576923,4,[X0 >= 23.000000 AND X2 >= 0.800000 AND X5 >= 18.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.42408376963350786; 'recall': 0.6090225563909775; 'f1-score': 0.5; 'support': 133}; '1.0': {'precision': 0.8129496402877698; 'recall': 0.6726190476190477; 'f1-score': 0.7361563517915309; 'support': 336}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.6185167049606388; 'recall': 0.6408208020050126; 'f1-score': 0.6180781758957654; 'support': 469}; 'weighted avg': {'precision': 0.7026742441320836; 'recall': 0.6545842217484008; 'f1-score': 0.669186640089455; 'support': 469}},{'0.0': {'precision': 0.36; 'recall': 0.6; 'f1-score': 0.45; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.5675675675675675; 'f1-score': 0.65625; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5688888888888889; 'recall': 0.5837837837837838; 'f1-score': 0.553125; 'support': 52}; 'weighted avg': {'precision': 0.6572649572649573; 'recall': 0.5769230769230769; 'f1-score': 0.5967548076923077; 'support': 52}}
l: 5,1,DNF,8,469,52,58,[8; 9],158,1.628561,0.269231,2,[X0 >= 23.000000 AND X3 < 0.600000],{'0.0': {'precision': 0.19815668202764977; 'recall': 0.3233082706766917; 'f1-score': 0.24571428571428572; 'support': 133}; '1.0': {'precision': 0.6428571428571429; 'recall': 0.48214285714285715; 'f1-score': 0.5510204081632654; 'support': 336}; 'accuracy': 0.43710021321961623; 'macro avg': {'precision': 0.42050691244239635; 'recall': 0.40272556390977443; 'f1-score': 0.3983673469387755; 'support': 469}; 'weighted avg': {'precision': 0.5167480569502717; 'recall': 0.43710021321961623; 'f1-score': 0.46444106000609203; 'support': 469}},{'0.0': {'precision': 0.12903225806451613; 'recall': 0.26666666666666666; 'f1-score': 0.17391304347826086; 'support': 15}; '1.0': {'precision': 0.47619047619047616; 'recall': 0.2702702702702703; 'f1-score': 0.3448275862068966; 'support': 37}; 'accuracy': 0.2692307692307692; 'macro avg': {'precision': 0.30261136712749614; 'recall': 0.2684684684684685; 'f1-score': 0.2593703148425787; 'support': 52}; 'weighted avg': {'precision': 0.37604868250029533; 'recall': 0.2692307692307692; 'f1-score': 0.2955253142659439; 'support': 52}}
l: 5,1,DNF,9,469,52,58,[8; 9],158,1.623445,0.653846,3,[X0 >= 23.000000 AND X4 >= 167.600000 AND X5 >= 18.000000],{'0.0': {'precision': 0.4382716049382716; 'recall': 0.5338345864661654; 'f1-score': 0.4813559322033898; 'support': 133}; '1.0': {'precision': 0.7980456026058632; 'recall': 0.7291666666666666; 'f1-score': 0.7620528771384136; 'support': 336}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6181586037720674; 'recall': 0.631500626566416; 'f1-score': 0.6217044046709017; 'support': 469}; 'weighted avg': {'precision': 0.6960201405807253; 'recall': 0.673773987206823; 'f1-score': 0.6824522509628099; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.588970 (+- 0.143958), (mean training time) 1.655990 (+- 0.071201)
l: 5,1,DNF,0,468,53,29,[16; 17],158,0.965045,0.735849,2,[X2 >= 0.700000 AND X7 < 7.900000],{'0.0': {'precision': 0.34065934065934067; 'recall': 0.23308270676691728; 'f1-score': 0.2767857142857143; 'support': 133}; '1.0': {'precision': 0.7294429708222812; 'recall': 0.8208955223880597; 'f1-score': 0.7724719101123594; 'support': 335}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5350511557408109; 'recall': 0.5269891145774885; 'f1-score': 0.5246288121990368; 'support': 468}; 'weighted avg': {'precision': 0.6189553152417874; 'recall': 0.6538461538461539; 'f1-score': 0.6316038245462402; 'support': 468}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9210526315789473; 'f1-score': 0.8333333333333333; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.6661490683229814; 'recall': 0.593859649122807; 'f1-score': 0.5984848484848484; 'support': 53}; 'weighted avg': {'precision': 0.707254189616782; 'recall': 0.7358490566037735; 'f1-score': 0.7004002287021154; 'support': 53}}
l: 5,1,DNF,1,469,52,29,[16; 17],158,0.808699,0.615385,2,[X5 >= 30.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.39914163090128757; 'recall': 0.6940298507462687; 'f1-score': 0.5068119891008175; 'support': 134}; '1.0': {'precision': 0.826271186440678; 'recall': 0.582089552238806; 'f1-score': 0.6830122591943958; 'support': 335}; 'accuracy': 0.6140724946695096; 'macro avg': {'precision': 0.6127064086709828; 'recall': 0.6380597014925373; 'f1-score': 0.5949121241476066; 'support': 469}; 'weighted avg': {'precision': 0.7042341705722808; 'recall': 0.6140724946695096; 'f1-score': 0.6326693248819448; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.8571428571428571; 'f1-score': 0.5454545454545455; 'support': 14}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.5263157894736842; 'f1-score': 0.6666666666666666; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6545454545454545; 'recall': 0.6917293233082706; 'f1-score': 0.6060606060606061; 'support': 52}; 'weighted avg': {'precision': 0.7720279720279721; 'recall': 0.6153846153846154; 'f1-score': 0.634032634032634; 'support': 52}}
l: 5,1,DNF,2,469,52,29,[16; 17],158,0.905932,0.711538,2,[X4 >= 167.600000 AND X6 >= 19.000000],{'0.0': {'precision': 0.43902439024390244; 'recall': 0.40298507462686567; 'f1-score': 0.4202334630350194; 'support': 134}; '1.0': {'precision': 0.7687861271676301; 'recall': 0.7940298507462686; 'f1-score': 0.7812041116005873; 'support': 335}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.6039052587057663; 'recall': 0.5985074626865672; 'f1-score': 0.6007187873178034; 'support': 469}; 'weighted avg': {'precision': 0.674568488046565; 'recall': 0.6823027718550106; 'f1-score': 0.6780696405818536; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.42857142857142855; 'f1-score': 0.4444444444444445; 'support': 14}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8157894736842105; 'f1-score': 0.8051948051948051; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6282051282051282; 'recall': 0.6221804511278195; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.7051282051282051; 'recall': 0.7115384615384616; 'f1-score': 0.708069708069708; 'support': 52}}
l: 5,1,DNF,3,469,52,29,[16; 17],158,0.888796,0.673077,1,[X4 >= 150.000000],{'0.0': {'precision': 0.4444444444444444; 'recall': 0.15037593984962405; 'f1-score': 0.2247191011235955; 'support': 133}; '1.0': {'precision': 0.7334905660377359; 'recall': 0.9255952380952381; 'f1-score': 0.8184210526315789; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5889675052410901; 'recall': 0.5379855889724311; 'f1-score': 0.5215700768775873; 'support': 469}; 'weighted avg': {'precision': 0.6515222628993398; 'recall': 0.7057569296375267; 'f1-score': 0.650057812651703; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
