l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,605,68,75,[8; 9],64,1.307719,0.764706,0,[],{'0': {'precision': 0.7619834710743801; 'recall': 1.0; 'f1-score': 0.8649155722326454; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7619834710743801; 'macro avg': {'precision': 0.38099173553719007; 'recall': 0.5; 'f1-score': 0.4324577861163227; 'support': 605}; 'weighted avg': {'precision': 0.5806188101905607; 'recall': 0.7619834710743801; 'f1-score': 0.6590513699161149; 'support': 605}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
l: 5,2,DNF,3,606,67,18,[33; 34],64,0.468528,0.716418,10,[X0 < 14.000000 AND X0 >= 2.000000 AND X2 >= 500.000000 AND X3 < 45.000000 AND X3 >= 28.000000] OR [X0 < 21.000000 AND X0 >= 14.000000 AND X1 >= 3.000000 AND X2 < 1250.000000 AND X3 < 35.000000],{'0': {'precision': 0.7890625; 'recall': 0.8744588744588745; 'f1-score': 0.8295687885010267; 'support': 462}; '1': {'precision': 0.3829787234042553; 'recall': 0.25; 'f1-score': 0.3025210084033613; 'support': 144}; 'accuracy': 0.7260726072607261; 'macro avg': {'precision': 0.5860206117021276; 'recall': 0.5622294372294372; 'f1-score': 0.566044898452194; 'support': 606}; 'weighted avg': {'precision': 0.6925673451653677; 'recall': 0.7260726072607261; 'f1-score': 0.7043297120421755; 'support': 606}},{'0': {'precision': 0.8076923076923077; 'recall': 0.8235294117647058; 'f1-score': 0.8155339805825242; 'support': 51}; '1': {'precision': 0.4; 'recall': 0.375; 'f1-score': 0.38709677419354843; 'support': 16}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6038461538461539; 'recall': 0.5992647058823529; 'f1-score': 0.6013153773880363; 'support': 67}; 'weighted avg': {'precision': 0.7103329506314581; 'recall': 0.7164179104477612; 'f1-score': 0.7132206178627688; 'support': 67}}
l: 5,2,DNF,4,606,67,18,[33; 34],64,0.433069,0.671642,8,[X0 < 14.000000 AND X0 >= 2.000000 AND X1 >= 2.000000 AND X2 >= 2000.000000] OR [X0 >= 16.000000 AND X1 < 6.000000 AND X2 >= 1250.000000 AND X3 >= 35.000000],{'0': {'precision': 0.8016032064128257; 'recall': 0.8658008658008658; 'f1-score': 0.8324661810613945; 'support': 462}; '1': {'precision': 0.4205607476635514; 'recall': 0.3125; 'f1-score': 0.35856573705179284; 'support': 144}; 'accuracy': 0.7343234323432343; 'macro avg': {'precision': 0.6110819770381886; 'recall': 0.5891504329004329; 'f1-score': 0.5955159590565937; 'support': 606}; 'weighted avg': {'precision': 0.7110584637397308; 'recall': 0.7343234323432343; 'f1-score': 0.7198561745640634; 'support': 606}},{'0': {'precision': 0.7735849056603774; 'recall': 0.803921568627451; 'f1-score': 0.7884615384615384; 'support': 51}; '1': {'precision': 0.2857142857142857; 'recall': 0.25; 'f1-score': 0.26666666666666666; 'support': 16}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.5296495956873315; 'recall': 0.5269607843137255; 'f1-score': 0.5275641025641026; 'support': 67}; 'weighted avg': {'precision': 0.6570784889568332; 'recall': 0.6716417910447762; 'f1-score': 0.6638538078836586; 'support': 67}}
l: 5,2,DNF,5,606,67,18,[33; 34],64,0.426032,0.686567,8,[X0 < 7.000000 AND X1 >= 4.000000 AND X3 < 35.000000 AND X3 >= 14.000000] OR [X0 < 16.000000 AND X0 >= 4.000000 AND X2 < 750.000000 AND X2 >= 500.000000],{'0': {'precision': 0.8032786885245902; 'recall': 0.8484848484848485; 'f1-score': 0.8252631578947369; 'support': 462}; '1': {'precision': 0.4067796610169492; 'recall': 0.3333333333333333; 'f1-score': 0.366412213740458; 'support': 144}; 'accuracy': 0.7260726072607261; 'macro avg': {'precision': 0.6050291747707697; 'recall': 0.5909090909090909; 'f1-score': 0.5958376858175974; 'support': 606}; 'weighted avg': {'precision': 0.7090610978297052; 'recall': 0.7260726072607261; 'f1-score': 0.7162292701749083; 'support': 606}},{'0': {'precision': 0.8; 'recall': 0.7843137254901961; 'f1-score': 0.792079207920792; 'support': 51}; '1': {'precision': 0.35294117647058826; 'recall': 0.375; 'f1-score': 0.3636363636363636; 'support': 16}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5764705882352942; 'recall': 0.579656862745098; 'f1-score': 0.5778577857785778; 'support': 67}; 'weighted avg': {'precision': 0.6932396839332748; 'recall': 0.6865671641791045; 'f1-score': 0.6897644988379434; 'support': 67}}
l: 5,2,DNF,6,606,67,18,[33; 34],64,0.453523,0.761194,8,[X2 < 1000.000000 AND X2 >= 500.000000 AND X3 < 14.000000] OR [X0 < 11.000000 AND X0 >= 2.000000 AND X1 >= 3.000000 AND X2 >= 1250.000000 AND X3 < 73.000000],{'0': {'precision': 0.8555045871559633; 'recall': 0.8073593073593074; 'f1-score': 0.8307349665924276; 'support': 462}; '1': {'precision': 0.4764705882352941; 'recall': 0.5625; 'f1-score': 0.5159235668789809; 'support': 144}; 'accuracy': 0.7491749174917491; 'macro avg': {'precision': 0.6659875876956287; 'recall': 0.6849296536796536; 'f1-score': 0.6733292667357043; 'support': 606}; 'weighted avg': {'precision': 0.7654371022639231; 'recall': 0.7491749174917491; 'f1-score': 0.7559282973535888; 'support': 606}},{'0': {'precision': 0.8571428571428571; 'recall': 0.8235294117647058; 'f1-score': 0.84; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.5625; 'f1-score': 0.5294117647058824; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6785714285714286; 'recall': 0.6930147058823529; 'f1-score': 0.6847058823529412; 'support': 67}; 'weighted avg': {'precision': 0.7718550106609808; 'recall': 0.7611940298507462; 'f1-score': 0.7658296751536434; 'support': 67}}
l: 5,2,DNF,7,606,67,18,[33; 34],64,0.434470,0.701493,8,[X0 < 7.000000 AND X1 >= 8.000000 AND X2 >= 1000.000000 AND X3 >= 4.000000] OR [X0 >= 2.000000 AND X1 < 5.000000 AND X3 < 23.000000 AND X3 >= 16.000000],{'0': {'precision': 0.8; 'recall': 0.8051948051948052; 'f1-score': 0.8025889967637542; 'support': 462}; '1': {'precision': 0.3617021276595745; 'recall': 0.3541666666666667; 'f1-score': 0.35789473684210527; 'support': 144}; 'accuracy': 0.698019801980198; 'macro avg': {'precision': 0.5808510638297872; 'recall': 0.579680735930736; 'f1-score': 0.5802418668029297; 'support': 606}; 'weighted avg': {'precision': 0.6958500105329682; 'recall': 0.698019801980198; 'f1-score': 0.6969190736140554; 'support': 606}},{'0': {'precision': 0.803921568627451; 'recall': 0.803921568627451; 'f1-score': 0.8039215686274509; 'support': 51}; '1': {'precision': 0.375; 'recall': 0.375; 'f1-score': 0.375; 'support': 16}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.5894607843137255; 'recall': 0.5894607843137255; 'f1-score': 0.5894607843137254; 'support': 67}; 'weighted avg': {'precision': 0.7014925373134329; 'recall': 0.7014925373134329; 'f1-score': 0.7014925373134328; 'support': 67}}
l: 5,2,DNF,8,606,67,18,[33; 34],64,0.443340,0.746269,8,[X0 < 7.000000 AND X0 >= 4.000000 AND X1 >= 2.000000 AND X3 < 57.000000 AND X3 >= 14.000000] OR [X0 < 11.000000 AND X1 < 12.000000 AND X2 >= 1500.000000],{'0': {'precision': 0.8092243186582809; 'recall': 0.8354978354978355; 'f1-score': 0.8221512247071352; 'support': 462}; '1': {'precision': 0.4108527131782946; 'recall': 0.3680555555555556; 'f1-score': 0.3882783882783883; 'support': 144}; 'accuracy': 0.7244224422442245; 'macro avg': {'precision': 0.6100385159182877; 'recall': 0.6017766955266955; 'f1-score': 0.6052148064927617; 'support': 606}; 'weighted avg': {'precision': 0.7145617589402644; 'recall': 0.7244224422442245; 'f1-score': 0.7190527289220864; 'support': 606}},{'0': {'precision': 0.84; 'recall': 0.8235294117647058; 'f1-score': 0.8316831683168315; 'support': 51}; '1': {'precision': 0.47058823529411764; 'recall': 0.5; 'f1-score': 0.48484848484848486; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6552941176470588; 'recall': 0.6617647058823529; 'f1-score': 0.6582658265826582; 'support': 67}; 'weighted avg': {'precision': 0.7517822651448639; 'recall': 0.746268656716418; 'f1-score': 0.7488569752497637; 'support': 67}}
l: 5,2,DNF,9,606,67,18,[33; 34],64,0.424703,0.716418,8,[X0 < 11.000000 AND X1 >= 8.000000 AND X2 >= 1500.000000 AND X3 < 57.000000 AND X3 >= 28.000000] OR [X0 >= 4.000000 AND X2 >= 3000.000000 AND X3 >= 35.000000],{'0': {'precision': 0.7969052224371374; 'recall': 0.8917748917748918; 'f1-score': 0.8416751787538305; 'support': 462}; '1': {'precision': 0.43820224719101125; 'recall': 0.2708333333333333; 'f1-score': 0.33476394849785407; 'support': 144}; 'accuracy': 0.7442244224422442; 'macro avg': {'precision': 0.6175537348140743; 'recall': 0.5813041125541125; 'f1-score': 0.5882195636258423; 'support': 606}; 'weighted avg': {'precision': 0.7116688718836024; 'recall': 0.7442244224422442; 'f1-score': 0.7212210250296381; 'support': 606}},{'0': {'precision': 0.7580645161290323; 'recall': 0.9215686274509803; 'f1-score': 0.831858407079646; 'support': 51}; '1': {'precision': 0.2; 'recall': 0.0625; 'f1-score': 0.09523809523809523; 'support': 16}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.4790322580645161; 'recall': 0.49203431372549017; 'f1-score': 0.4635482511588706; 'support': 67}; 'weighted avg': {'precision': 0.6247953779489649; 'recall': 0.7164179104477612; 'f1-score': 0.6559490788786787; 'support': 67}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 18}, (mean val acc cv) 0.710294 (+- 0.034189), (mean training time) 0.442947 (+- 0.014001)
l: 5,2,DNF,0,605,68,9,[67; 68],64,1.268893,0.794118,10,[X0 < 4.000000 AND X0 >= 2.000000 AND X1 >= 6.000000 AND X2 >= 500.000000 AND X3 < 73.000000 AND X3 >= 45.000000] OR [X0 < 14.000000 AND X1 < 8.000000 AND X2 >= 1250.000000 AND X3 < 45.000000],{'0': {'precision': 0.799618320610687; 'recall': 0.9088937093275488; 'f1-score': 0.850761421319797; 'support': 461}; '1': {'precision': 0.48148148148148145; 'recall': 0.2708333333333333; 'f1-score': 0.3466666666666667; 'support': 144}; 'accuracy': 0.7570247933884298; 'macro avg': {'precision': 0.6405499010460842; 'recall': 0.5898635213304411; 'f1-score': 0.5987140439932319; 'support': 605}; 'weighted avg': {'precision': 0.7238964944377853; 'recall': 0.7570247933884298; 'f1-score': 0.7307785375676471; 'support': 605}},{'0': {'precision': 0.8392857142857143; 'recall': 0.9038461538461539; 'f1-score': 0.8703703703703703; 'support': 52}; '1': {'precision': 0.5833333333333334; 'recall': 0.4375; 'f1-score': 0.5; 'support': 16}; 'accuracy': 0.7941176470588235; 'macro avg': {'precision': 0.7113095238095238; 'recall': 0.6706730769230769; 'f1-score': 0.6851851851851851; 'support': 68}; 'weighted avg': {'precision': 0.7790616246498601; 'recall': 0.7941176470588235; 'f1-score': 0.7832244008714597; 'support': 68}}
l: 5,2,DNF,1,605,68,9,[67; 68],64,0.920162,0.823529,8,[X0 < 7.000000 AND X0 >= 2.000000 AND X2 >= 500.000000 AND X3 < 16.000000] OR [X0 < 11.000000 AND X0 >= 2.000000 AND X1 >= 12.000000 AND X3 >= 35.000000],{'0': {'precision': 0.800383877159309; 'recall': 0.9045553145336226; 'f1-score': 0.8492871690427698; 'support': 461}; '1': {'precision': 0.47619047619047616; 'recall': 0.2777777777777778; 'f1-score': 0.3508771929824561; 'support': 144}; 'accuracy': 0.7553719008264462; 'macro avg': {'precision': 0.6382871766748925; 'recall': 0.5911665461557002; 'f1-score': 0.6000821810126129; 'support': 605}; 'weighted avg': {'precision': 0.7232204891601157; 'recall': 0.7553719008264462; 'f1-score': 0.7306573565589927; 'support': 605}},{'0': {'precision': 0.8448275862068966; 'recall': 0.9423076923076923; 'f1-score': 0.890909090909091; 'support': 52}; '1': {'precision': 0.7; 'recall': 0.4375; 'f1-score': 0.5384615384615384; 'support': 16}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.7724137931034483; 'recall': 0.6899038461538461; 'f1-score': 0.7146853146853147; 'support': 68}; 'weighted avg': {'precision': 0.8107505070993914; 'recall': 0.8235294117647058; 'f1-score': 0.8079802550390786; 'support': 68}}
l: 5,2,DNF,2,605,68,9,[67; 68],64,0.700459,0.705882,8,[X0 < 16.000000 AND X1 >= 2.000000 AND X2 >= 750.000000 AND X3 < 23.000000] OR [X0 < 7.000000 AND X1 >= 5.000000 AND X3 < 45.000000 AND X3 >= 35.000000],{'0': {'precision': 0.8091603053435115; 'recall': 0.9197396963123644; 'f1-score': 0.8609137055837564; 'support': 461}; '1': {'precision': 0.5432098765432098; 'recall': 0.3055555555555556; 'f1-score': 0.39111111111111113; 'support': 144}; 'accuracy': 0.7735537190082644; 'macro avg': {'precision': 0.6761850909433607; 'recall': 0.6126476259339599; 'f1-score': 0.6260124083474338; 'support': 605}; 'weighted avg': {'precision': 0.7458597074141835; 'recall': 0.7735537190082644; 'f1-score': 0.7490929227671268; 'support': 605}},{'0': {'precision': 0.7758620689655172; 'recall': 0.8653846153846154; 'f1-score': 0.8181818181818181; 'support': 52}; '1': {'precision': 0.3; 'recall': 0.1875; 'f1-score': 0.23076923076923075; 'support': 16}; 'accuracy': 0.7058823529411765; 'macro avg': {'precision': 0.5379310344827586; 'recall': 0.5264423076923077; 'f1-score': 0.5244755244755245; 'support': 68}; 'weighted avg': {'precision': 0.663894523326572; 'recall': 0.7058823529411765; 'f1-score': 0.6799670917317976; 'support': 68}}
l: 5,2,DNF,3,606,67,9,[67; 68],64,0.605973,0.686567,7,[X0 < 14.000000 AND X1 >= 8.000000 AND X3 < 45.000000 AND X3 >= 28.000000] OR [X0 < 4.000000 AND X1 >= 12.000000 AND X3 >= 14.000000],{'0': {'precision': 0.7967625899280576; 'recall': 0.9588744588744589; 'f1-score': 0.8703339882121809; 'support': 462}; '1': {'precision': 0.62; 'recall': 0.2152777777777778; 'f1-score': 0.3195876288659794; 'support': 144}; 'accuracy': 0.7821782178217822; 'macro avg': {'precision': 0.7083812949640288; 'recall': 0.5870761183261184; 'f1-score': 0.5949608085390802; 'support': 606}; 'weighted avg': {'precision': 0.7547595982619846; 'recall': 0.7821782178217822; 'f1-score': 0.7394635661893212; 'support': 606}},{'0': {'precision': 0.7586206896551724; 'recall': 0.8627450980392157; 'f1-score': 0.8073394495412843; 'support': 51}; '1': {'precision': 0.2222222222222222; 'recall': 0.125; 'f1-score': 0.16; 'support': 16}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.4904214559386973; 'recall': 0.49387254901960786; 'f1-score': 0.4836697247706422; 'support': 67}; 'weighted avg': {'precision': 0.6305255332532739; 'recall': 0.6865671641791045; 'f1-score': 0.6527509242776941; 'support': 67}}
l: 5,2,DNF,4,606,67,9,[67; 68],64,0.852213,0.701493,7,[X0 < 7.000000 AND X0 >= 2.000000 AND X1 >= 8.000000 AND X3 >= 28.000000] OR [X0 < 4.000000 AND X2 >= 500.000000 AND X3 < 23.000000],{'0': {'precision': 0.826530612244898; 'recall': 0.8766233766233766; 'f1-score': 0.8508403361344538; 'support': 462}; '1': {'precision': 0.5086206896551724; 'recall': 0.4097222222222222; 'f1-score': 0.45384615384615384; 'support': 144}; 'accuracy': 0.7656765676567657; 'macro avg': {'precision': 0.6675756509500352; 'recall': 0.6431727994227994; 'f1-score': 0.6523432449903038; 'support': 606}; 'weighted avg': {'precision': 0.750987660342389; 'recall': 0.7656765676567657; 'f1-score': 0.75650508489763; 'support': 606}},{'0': {'precision': 0.7818181818181819; 'recall': 0.8431372549019608; 'f1-score': 0.8113207547169811; 'support': 51}; '1': {'precision': 0.3333333333333333; 'recall': 0.25; 'f1-score': 0.28571428571428575; 'support': 16}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.5575757575757576; 'recall': 0.5465686274509804; 'f1-score': 0.5485175202156334; 'support': 67}; 'weighted avg': {'precision': 0.6747173224785166; 'recall': 0.7014925373134329; 'f1-score': 0.6858027919700687; 'support': 67}}
l: 5,2,DNF,5,606,67,9,[67; 68],64,1.339302,0.776119,8,[X0 >= 11.000000 AND X1 < 12.000000 AND X2 < 1000.000000 AND X2 >= 750.000000 AND X3 < 28.000000] OR [X0 < 11.000000 AND X1 >= 6.000000 AND X3 < 57.000000],{'0': {'precision': 0.8196392785571143; 'recall': 0.8852813852813853; 'f1-score': 0.8511966701352757; 'support': 462}; '1': {'precision': 0.5046728971962616; 'recall': 0.375; 'f1-score': 0.4302788844621514; 'support': 144}; 'accuracy': 0.764026402640264; 'macro avg': {'precision': 0.6621560878766879; 'recall': 0.6301406926406927; 'f1-score': 0.6407377772987135; 'support': 606}; 'weighted avg': {'precision': 0.7447957819961196; 'recall': 0.764026402640264; 'f1-score': 0.7511766022525531; 'support': 606}},{'0': {'precision': 0.8214285714285714; 'recall': 0.9019607843137255; 'f1-score': 0.8598130841121495; 'support': 51}; '1': {'precision': 0.5454545454545454; 'recall': 0.375; 'f1-score': 0.4444444444444444; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6834415584415584; 'recall': 0.6384803921568627; 'f1-score': 0.6521287642782969; 'support': 67}; 'weighted avg': {'precision': 0.7555243264198488; 'recall': 0.7761194029850746; 'f1-score': 0.7606205731467274; 'support': 67}}
l: 5,2,DNF,6,606,67,9,[67; 68],64,0.821597,0.716418,8,[X0 < 7.000000 AND X0 >= 4.000000 AND X3 >= 35.000000] OR [X0 < 7.000000 AND X1 < 8.000000 AND X1 >= 6.000000 AND X2 >= 750.000000 AND X3 >= 16.000000],{'0': {'precision': 0.7893738140417458; 'recall': 0.9004329004329005; 'f1-score': 0.8412537917087969; 'support': 462}; '1': {'precision': 0.4177215189873418; 'recall': 0.22916666666666666; 'f1-score': 0.29596412556053814; 'support': 144}; 'accuracy': 0.740924092409241; 'macro avg': {'precision': 0.6035476665145438; 'recall': 0.5647997835497836; 'f1-score': 0.5686089586346675; 'support': 606}; 'weighted avg': {'precision': 0.7010603973951547; 'recall': 0.740924092409241; 'f1-score': 0.7116800096537651; 'support': 606}},{'0': {'precision': 0.7758620689655172; 'recall': 0.8823529411764706; 'f1-score': 0.8256880733944953; 'support': 51}; '1': {'precision': 0.3333333333333333; 'recall': 0.1875; 'f1-score': 0.24000000000000005; 'support': 16}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.5545977011494253; 'recall': 0.5349264705882353; 'f1-score': 0.5328440366972477; 'support': 67}; 'weighted avg': {'precision': 0.670183564933951; 'recall': 0.7164179104477612; 'f1-score': 0.6858222648226756; 'support': 67}}
l: 5,2,DNF,7,606,67,9,[67; 68],64,0.766656,0.761194,9,[X0 < 4.000000 AND X2 >= 1250.000000 AND X3 < 57.000000] OR [X0 < 14.000000 AND X0 >= 4.000000 AND X2 < 1500.000000 AND X2 >= 1000.000000 AND X3 < 57.000000 AND X3 >= 4.000000],{'0': {'precision': 0.8125; 'recall': 0.9004329004329005; 'f1-score': 0.8542094455852155; 'support': 462}; '1': {'precision': 0.5106382978723404; 'recall': 0.3333333333333333; 'f1-score': 0.403361344537815; 'support': 144}; 'accuracy': 0.7656765676567657; 'macro avg': {'precision': 0.6615691489361701; 'recall': 0.6168831168831169; 'f1-score': 0.6287853950615152; 'support': 606}; 'weighted avg': {'precision': 0.7407704866231304; 'recall': 0.7656765676567657; 'f1-score': 0.74707722355415; 'support': 606}},{'0': {'precision': 0.8070175438596491; 'recall': 0.9019607843137255; 'f1-score': 0.8518518518518519; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.3125; 'f1-score': 0.38461538461538464; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6535087719298245; 'recall': 0.6072303921568627; 'f1-score': 0.6182336182336182; 'support': 67}; 'weighted avg': {'precision': 0.7336999214454045; 'recall': 0.7611940298507462; 'f1-score': 0.7402729940043372; 'support': 67}}
l: 5,2,DNF,8,606,67,9,[67; 68],64,1.110406,0.776119,8,[X0 < 11.000000 AND X0 >= 4.000000 AND X1 >= 4.000000 AND X3 < 28.000000] OR [X0 < 7.000000 AND X0 >= 2.000000 AND X1 >= 4.000000 AND X3 < 16.000000],{'0': {'precision': 0.7832167832167832; 'recall': 0.9696969696969697; 'f1-score': 0.8665377176015473; 'support': 462}; '1': {'precision': 0.5882352941176471; 'recall': 0.1388888888888889; 'f1-score': 0.22471910112359547; 'support': 144}; 'accuracy': 0.7722772277227723; 'macro avg': {'precision': 0.6857260386672152; 'recall': 0.5542929292929293; 'f1-score': 0.5456284093625714; 'support': 606}; 'weighted avg': {'precision': 0.7368845481833252; 'recall': 0.7722772277227723; 'f1-score': 0.7140263631909448; 'support': 606}},{'0': {'precision': 0.7727272727272727; 'recall': 1.0; 'f1-score': 0.8717948717948718; 'support': 51}; '1': {'precision': 1.0; 'recall': 0.0625; 'f1-score': 0.11764705882352941; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.8863636363636364; 'recall': 0.53125; 'f1-score': 0.4947209653092006; 'support': 67}; 'weighted avg': {'precision': 0.8270013568521031; 'recall': 0.7761194029850746; 'f1-score': 0.6916998716823124; 'support': 67}}
l: 5,2,DNF,9,606,67,9,[67; 68],64,0.589812,0.731343,9,[X1 >= 5.000000 AND X2 < 1500.000000 AND X2 >= 750.000000 AND X3 < 35.000000 AND X3 >= 4.000000] OR [X0 < 11.000000 AND X1 >= 6.000000 AND X3 < 73.000000 AND X3 >= 28.000000],{'0': {'precision': 0.8260869565217391; 'recall': 0.8636363636363636; 'f1-score': 0.8444444444444444; 'support': 462}; '1': {'precision': 0.4878048780487805; 'recall': 0.4166666666666667; 'f1-score': 0.44943820224719094; 'support': 144}; 'accuracy': 0.7574257425742574; 'macro avg': {'precision': 0.6569459172852599; 'recall': 0.6401515151515151; 'f1-score': 0.6469413233458177; 'support': 606}; 'weighted avg': {'precision': 0.7457030962905411; 'recall': 0.7574257425742574; 'f1-score': 0.7505815750114336; 'support': 606}},{'0': {'precision': 0.7894736842105263; 'recall': 0.8823529411764706; 'f1-score': 0.8333333333333333; 'support': 51}; '1': {'precision': 0.4; 'recall': 0.25; 'f1-score': 0.3076923076923077; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.5947368421052632; 'recall': 0.5661764705882353; 'f1-score': 0.5705128205128205; 'support': 67}; 'weighted avg': {'precision': 0.6964650432050274; 'recall': 0.7313432835820896; 'f1-score': 0.7078071182548794; 'support': 67}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [67, 68], 'n_partitions': 9}, (mean val acc cv) 0.747278 (+- 0.043090), (mean training time) 0.897547 (+- 0.249476)
l: 5,2,DNF,0,605,68,4,[151; 152],64,17.159686,0.823529,10,[X0 < 7.000000 AND X0 >= 2.000000 AND X1 >= 5.000000 AND X2 >= 2000.000000 AND X3 < 73.000000 AND X3 >= 28.000000] OR [X0 < 11.000000 AND X1 < 8.000000 AND X1 >= 5.000000 AND X3 < 45.000000],{'0': {'precision': 0.8280632411067194; 'recall': 0.9088937093275488; 'f1-score': 0.8665977249224405; 'support': 461}; '1': {'precision': 0.5757575757575758; 'recall': 0.3958333333333333; 'f1-score': 0.4691358024691358; 'support': 144}; 'accuracy': 0.7867768595041322; 'macro avg': {'precision': 0.7019104084321476; 'recall': 0.6523635213304411; 'f1-score': 0.6678667636957881; 'support': 605}; 'weighted avg': {'precision': 0.7680103224120473; 'recall': 0.7867768595041322; 'f1-score': 0.771995217760001; 'support': 605}},{'0': {'precision': 0.8703703703703703; 'recall': 0.9038461538461539; 'f1-score': 0.8867924528301887; 'support': 52}; '1': {'precision': 0.6428571428571429; 'recall': 0.5625; 'f1-score': 0.6000000000000001; 'support': 16}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.7566137566137566; 'recall': 0.7331730769230769; 'f1-score': 0.7433962264150944; 'support': 68}; 'weighted avg': {'precision': 0.816837846249611; 'recall': 0.8235294117647058; 'f1-score': 0.8193118756936738; 'support': 68}}
l: 5,2,DNF,1,605,68,4,[151; 152],64,29.973206,0.823529,9,[X0 < 7.000000 AND X0 >= 2.000000 AND X2 >= 3000.000000 AND X3 < 57.000000 AND X3 >= 28.000000] OR [X0 < 7.000000 AND X1 >= 6.000000 AND X3 < 45.000000 AND X3 >= 4.000000],{'0': {'precision': 0.8126159554730983; 'recall': 0.9501084598698482; 'f1-score': 0.876; 'support': 461}; '1': {'precision': 0.6515151515151515; 'recall': 0.2986111111111111; 'f1-score': 0.4095238095238095; 'support': 144}; 'accuracy': 0.7950413223140496; 'macro avg': {'precision': 0.7320655534941249; 'recall': 0.6243597854904797; 'f1-score': 0.6427619047619048; 'support': 605}; 'weighted avg': {'precision': 0.774271301307901; 'recall': 0.7950413223140496; 'f1-score': 0.7649709563164109; 'support': 605}},{'0': {'precision': 0.8333333333333334; 'recall': 0.9615384615384616; 'f1-score': 0.8928571428571429; 'support': 52}; '1': {'precision': 0.75; 'recall': 0.375; 'f1-score': 0.5; 'support': 16}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.7916666666666667; 'recall': 0.6682692307692308; 'f1-score': 0.6964285714285714; 'support': 68}; 'weighted avg': {'precision': 0.8137254901960784; 'recall': 0.8235294117647058; 'f1-score': 0.8004201680672269; 'support': 68}}
l: 5,2,DNF,2,605,68,4,[151; 152],64,23.499371,0.705882,10,[X0 < 7.000000 AND X0 >= 2.000000 AND X1 >= 2.000000 AND X2 >= 1250.000000 AND X3 < 73.000000 AND X3 >= 16.000000] OR [X0 >= 4.000000 AND X1 >= 3.000000 AND X2 < 1500.000000 AND X3 < 16.000000],{'0': {'precision': 0.83991683991684; 'recall': 0.8763557483731019; 'f1-score': 0.8577494692144374; 'support': 461}; '1': {'precision': 0.5403225806451613; 'recall': 0.4652777777777778; 'f1-score': 0.4999999999999999; 'support': 144}; 'accuracy': 0.7785123966942149; 'macro avg': {'precision': 0.6901197102810006; 'recall': 0.6708167630754398; 'f1-score': 0.6788747346072186; 'support': 605}; 'weighted avg': {'precision': 0.7686084542389529; 'recall': 0.7785123966942149; 'f1-score': 0.7725991823270342; 'support': 605}},{'0': {'precision': 0.7758620689655172; 'recall': 0.8653846153846154; 'f1-score': 0.8181818181818181; 'support': 52}; '1': {'precision': 0.3; 'recall': 0.1875; 'f1-score': 0.23076923076923075; 'support': 16}; 'accuracy': 0.7058823529411765; 'macro avg': {'precision': 0.5379310344827586; 'recall': 0.5264423076923077; 'f1-score': 0.5244755244755245; 'support': 68}; 'weighted avg': {'precision': 0.663894523326572; 'recall': 0.7058823529411765; 'f1-score': 0.6799670917317976; 'support': 68}}
